X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X77,X78,X79,X80,X81,X82,X83,X84,X85,X86,X87,X88
-57139.40618176623,44840.945545569506,253.89531819686752,19764.794938972333,-0.07284494238366276,0.08434609497608761,0.20528777242823126,6298.2473935957505,-2676.795564764419,8767.699113679006,-12240.384294503918,-0.02033188915438948,-0.07142655844309259,-14181.19942016075,-1379.6967077927632,0.08368360500114148,-11782.284234832388,-28.07778743486322,1.0807760625545477,204.84143861227014,-975.0571943973092,-0.4057225492690594,-0.005436062021842166,1.6277626311314854,1.0455716828992792,0.1621188665352778,1540.7259429883393,0.9636021856449163,-17.653021319743115,-164.617130755115,29.366877635761362,37.692047833613394,-0.3201318007446018,18041.21763741031,21.1177307028891,184.87698235910608,1.001652611919489,-0.10055269447139302,122.5969366992183,38.717230743962105,2.3703282610807377,36.106577105679555,19.924092589244083,-18.063110845350696,14.036698237867821,-6.769328811736658,1.7128655240323345,-0.5215563163308361,0.007209083998416416,-4.677858767823097,-0.09567917316308966,-3.961448533552989,0.4164950482841923,-16.26870139907176,-0.030644431886852015,-8.003461469188656,1.1588427437632784,0.21292316191980995,0.034484476005097235,16.132515290837098,4.639178206382704,0.06106824314630373,-6.320672050668318,3.5369670191741425,-0.7561025136942068,-5.422936143911906,4.540918295957459,-0.11820475595556426,-1.326805301984055,-0.5799777395137186,-3.2647484403031077,0.9813946493675915,-0.9017070972559401,-0.0621384076257052,-4.984938815062155,0.10076510468907178,0.07755244197271982,-0.22585499819037602,-0.03711707002708241,2.127510952162878,1.3838839458116552,1.425633498917094,0.115906351001886,0.951500466718716,1.3868559981711421,1.2926773241246912,0.3435214019795579,-0.47889309797937146,-0.6653405042633723
-22841.41812103814,14239.430786677898,75.8392118162457,1478.9039728558748,0.04749694142604318,0.14485404469739402,-0.6431424021266884,9513.02148693494,-3897.037475902774,-3295.972167133873,1373.2737430960963,0.13303100886490837,-0.4807669092532598,-97.46099330144469,-2459.295828933817,0.9891758699074648,569.8542368461257,-35.346077536552265,0.9002147918883789,0.1179221977196295,-472.56741345381,-0.07302714577271296,-0.12232445834533329,1064.2088631726922,-0.007769389808908162,310.3904841431846,858.5336852962198,-0.7895657624569444,-119.3998755548138,-188.77184126174313,82.04751636705434,71.87724155246127,-1.2994194030655142,0.11523643969838353,-5.947262924971323,0.28764717333807377,1.1299376173017368,-0.07273176597008123,177.4359694127089,5.535481526694428,35.11295369371892,4.348303271412168,23.321698417859796,8.946360452917023,7.647323669380388,-3.810201781781461,1.0969058978591035,-0.1912097761532182,1.1298837262424062,-14.94653969821322,-0.013582570852285147,8.759396943747433,0.42224346298585824,-5.276182854827621,-0.03214171602899377,-5.411207404136217,-0.1726928304473978,0.9639579025007752,1.0828777564214758,-6.900967171177072,-3.1439047539476603,0.05192503196978807,6.46402870271818,0.8885442509181657,1.1029898198189356,0.2225273921209684,-0.8503907769735485,-0.16986082487144927,0.8135554773543646,1.3709609928246318,1.2991931179493075,0.9824653690164853,1.5219065902727602,0.05368735137025461,1.6005892430589566,0.19631645892216418,0.26003043465361125,-0.9331891458331893,0.8665999626751224,0.07649896416534778,-0.7705512088561614,-0.6670243273087219,0.10884102879108877,0.09494587097720952,-0.019258380830485373,-0.7943023160034365,0.9392370493743365,1.585926608944321,0.3587342211754655
-8211.334975556365,6384.154766852957,38.057523630005505,2144.3167791177643,-0.023458256289171874,0.02840364095436909,0.7521683806152074,1957.2788606636132,-791.6076555980816,101.89068834607289,-644.6899148215991,-0.1851648630153916,-0.930155276663464,-1516.5090436832602,-503.2384529040851,0.8984798491971532,-1095.6186664533755,-5.8177402855923335,1.0563769093120048,20.59304776386035,-155.03414408568352,0.12122192630528765,-0.01733806837142767,391.6147697368707,1.0594510089849996,94.97874972456358,3.6002614811754077,0.5638864439005465,86.48855801645807,-43.37063186458521,23.73136808353378,16.157843088421284,-0.2949565002402098,1830.0422647134908,-8.354764687715306,4.066650638131578,1.0882908238657345,0.9662941211587669,43.751055680740514,57.2244192468643,10.483940917806049,-7.234505369001298,-1.7346229148756116,9.810126400704014,1.8497624035942146,0.5962568220239235,0.8528086179662662,-0.37854394644047523,0.9350075518809996,-3.127208916995026,-0.03711779470782746,5.665529121854075,-0.22355821016508004,8.378615681602318,0.07203242381071356,-0.40076290922588653,0.13549501763265662,1.190091057393719,1.1081182344081086,-12.715099868486165,-1.9029792433400403,-0.06736095308508047,4.956742832680572,-5.163266358894355,0.3966758791979874,4.94837290349582,-2.3582516874130093,-0.05490690158615367,-4.072661092409155,1.4147271203444838,-0.05489744183914935,1.099186834091787,0.6628700427846317,0.6174441203641092,-1.024145217405272,0.059362072513878636,-0.015319003731593422,0.8794376678466979,-0.021963883783880436,0.1860966007590984,1.0949384003532794,1.2903951783547147,0.21469107313471306,0.9832182005477732,0.6287467819907759,0.27022057532609833,0.7531053711249334,0.6839949139298408,-0.4936936685438191
-83880.95773337186,66991.19089730448,382.98399572157024,29336.713928772475,0.008434389325563072,-0.06618412904063303,0.2638520021226759,9890.63828305733,-3974.1072404262427,11979.274763692036,-17026.35785319194,-0.008848235346398,-0.2382986881651606,-21056.835948330132,-2376.2783231363196,0.8823561592710822,-17714.43359660048,-37.401882586988556,0.8653126359438372,304.09101549824214,-833.5497918673232,0.08961557199081265,0.07517535659615665,604.1166465221801,1.0429172580650805,453.86163311402413,1474.7375931383658,-0.7594743966497272,-222.43306111262518,-63.16996516513823,137.3157379770954,119.86490566978054,-1.7218588169573399,26807.533362703536,20.96796386846955,200.1172407346127,0.9477986833501838,-0.26599378430595816,121.64130995692292,32.83787489710391,39.9249676311115,64.20226457790952,47.08093475144921,-10.32404370094423,32.41722298932994,-12.717429914798101,5.080354946671235,-1.0370583886115097,1.0887796472039353,-26.856179491029756,-0.02277679959646703,-2.0779040210452657,1.0016851493707666,-31.305013642949753,-0.06817159607192114,-20.34189965215871,1.166646253218658,0.7860093539151585,0.09608933264882334,11.089595625226554,-1.3864386780984421,-0.1832032136012117,1.012475114632527,12.26069781372592,0.7567268978024027,-9.313213793291018,8.299501873877166,0.060151538881887213,-0.06310822391331418,-4.208560744928878,-0.05220817226377798,1.071481749314326,-0.22735480129110722,0.07564828111071586,-2.6712565929021648,0.07919414510801313,-0.01433505835730435,-0.5570731427035229,-0.06364791508995514,0.8235726710916451,2.6901135354192904,2.8822707668893233,0.08838893991436461,1.0597312957883138,1.9950926449977722,-1.9397796242990761,-1.0615739015024657,0.09745124949846379,-0.5448419865044076
-60728.739890858946,40225.61314781323,106.39163225187967,8185.005684715778,-0.06479012665329435,0.07653512040166066,0.6670206848916481,19882.658119466632,-8300.875670649364,-4128.522995782698,-245.3714534307216,-0.03594886881881734,-0.9903599137130488,-4377.503872879056,-5055.927791693307,1.0646066898138167,-3426.46627508562,-73.01318424749363,-0.15329392412735937,61.23119404702078,-850.1971498593659,0.15746463023438034,0.08991361109210703,2095.840734052417,1.026886606978326,266.9070217366993,1635.3724304849948,0.28758651718428,-200.10770582306165,140.14292311170857,175.1353629942398,172.49370617200367,-2.456548530473072,5315.703450954589,61.38275145774367,159.55121050016376,0.9740375170694118,0.0867278618480618,16.796245722345258,83.64821869221916,46.959948291686956,43.79920952276826,72.61223987621763,-15.526375374399258,18.89256643801548,-12.401517423168569,2.797000284079196,-1.0884320153062657,1.0400677723048242,-32.46880163044961,0.051742810979614466,1.9299261338622118,-1.0006132964170578,-40.829423493083034,-0.32275288601189334,-22.209938406413805,0.9744267655055765,0.6002520927495385,0.05694312188575751,15.750823660852282,4.355277211858352,-0.10335990028354247,0.30478501816229403,9.846714294788,-1.0391219902915432,-9.359731070802322,6.822332999820014,0.06456795498125233,0.8349628506882497,-0.7765729106729476,-1.3551458891045394,1.0036076916678072,0.8531064348665514,0.4584025406906989,-2.066466127633025,0.14517914181588265,0.023160559347691005,-0.8301978356242442,-0.10219178549144617,0.4479799395130119,0.8929602525797169,0.6997465960195669,0.30907855362393527,1.1561126446905963,1.0622213844051611,0.5514879187354272,1.432730976726905,1.1025643298926442,1.4207515987031125
-18422977.12113586,14556843.896815358,81346.83038615067,6575931.286816151,-0.005319813559481151,0.10043982879702605,0.6381476620993236,1733388.7855401763,-727724.6779307437,2855753.3496882734,-3973811.3361309157,0.009930492421126959,0.9577304295976191,-4686354.849808777,-384308.1445508252,-0.2977765985118647,-4025947.7824676293,-7179.014882650152,1.0918916699035501,67783.10182825965,-271590.60745868343,-0.7474757843985906,0.09295485102300836,23.460299224122053,1.0827878532466795,7.208861084683337,426858.8834978042,0.1526335615657985,6296.413188202457,-5100.757981916477,343.41700001027084,397.6474231632053,-1.965640593874983,5987584.400174145,-107.77613256158789,7154.176672487513,1.0409550728731982,0.06182756167923659,3539.3750143110105,4230.937399852252,54.03717942736603,256.00204651003116,203.5771321014424,-140.4382604247176,94.60138638823183,-48.95849338272832,13.176380815851207,-4.074783470781518,-0.10496731258293296,-61.147132235617825,0.09221247001295296,-37.03029971101399,0.9646781054740123,-167.64160882419338,-0.20367696527259446,-75.7101339690997,1.0972695293881956,0.8311740034326577,0.023082058365817948,136.36327400969896,24.27776148647519,0.5111750665766982,-40.84882141694449,53.87743891900149,-1.0302815625474768,-54.50391525573897,37.888682883668146,1.0298884038084548,8.535047702264038,-10.455106794421205,-19.604444305125764,1.0204203271709797,-2.697384095227561,0.0836937015684817,-23.762393256496722,-0.03697902028024459,0.27223060754018613,-0.48938214910254374,0.03343386867201498,10.410217007536914,1.5929379588301262,1.7238686256734175,-0.11368157103257753,0.9293934704690907,6.620352014787262,3.581619651882817,0.13838386855915505,-2.253050610170138,-0.28240449326564465
-6405675.503605482,5530819.84739491,37016.634992740015,2804297.286204065,0.11315719284698936,-0.016490067311402474,0.3950836481012635,217809.8649927199,-87908.06710052518,1390350.1236191571,-1747894.3603380835,0.07255873965836447,-0.8274623623603292,-2090468.1911614276,-32031.168029770015,1.0127069760413645,-1800360.470844278,-462.07899454094724,0.9257003822373323,30246.26583152694,-14020.24072425452,0.3460361810807359,-0.17700349972902743,10335.32542515786,0.8290282158180395,3015.152835425962,16785.81890041025,-0.12976947217971144,1434.8592652533487,460.7717314796201,539.4346152339855,530.0757094908212,-6.222092342195053,2671699.5691468096,204.5525558966596,3419.0654241901443,0.8393874382333659,0.2046225136694936,19.1897339901483,1521.8601966394976,133.80179717100825,243.37028068068008,222.9855491277241,-89.05108146238543,101.06024899958587,-47.60628492264815,10.49835960399533,-4.4383931376311185,1.0558606968108335,-109.60631173704685,-0.10470431497589483,-16.65051934470865,0.8216256237770622,-157.91225907164178,0.08017800365425888,-86.13314757780968,0.9219602452695908,-0.5338113334889647,-0.022071091636346244,75.14783190784527,8.963941839647994,-0.22026458679673244,-12.09495780821617,49.64415105010789,0.5819051822419732,-45.299802500448436,32.52214101740241,0.8636190249056769,7.329579240178642,-12.326372807359395,-8.795309050625688,0.9622459603718604,0.9434784515461769,-0.023056998180138757,-12.627905099775424,0.10172149554777515,-0.014739535751012237,-1.0312193322782002,0.001947454526427769,5.002216506456857,2.490917218343745,3.006822468194058,-0.02274565298215928,1.073440801246973,5.437500128540912,-3.492667373153497,-0.9595900666223842,1.4098930715740368,0.0840332617951487
-68476.12150971811,51826.21111809863,247.7325546939787,18708.347271649644,0.009915360117030841,-0.11699463165793587,0.5556650183930859,13514.126742964621,-5584.736797253751,4262.685625127945,-8674.820162363161,0.08304965822370687,-1.0521859457602867,-12917.374232795126,-3355.0851064983076,1.1324892308384436,-10868.740220162807,-49.77341281970375,0.8963077139392461,185.8026557632051,-473.92944330223867,0.16482312525763732,0.170687252750084,1391.7988410553835,1.0620769040686937,290.75649119713694,1028.028220801575,-0.8255445764882096,-222.533586355412,86.64657837556405,143.29448391593186,134.56765508413778,-1.7280658803048579,16347.877156487826,40.956421208497794,170.1785677594102,0.9149025857956823,-0.04635009285777257,29.457754428807743,39.1746275771826,38.3730210696201,53.02848873884284,55.14238673280383,-15.4536120277489,23.328668650442612,-11.99333258365041,3.7548429497615534,-1.1969884886829605,1.0410957706170574,-29.832224281800784,-0.08490395858364004,-2.3771131524456277,-0.9657719710693335,-35.61524703817335,-0.08098775178817424,-21.39772436613843,0.8843992809265173,0.36454973634451593,-0.12034024027947739,9.476514913936803,0.8923594537652865,0.09109591409786322,0.22392505643648697,11.173864793682228,-0.3384513608939356,-8.779160358315842,8.384616630489019,1.0374857845268144,1.470620147397688,-3.534092954217148,-0.47538389779878754,1.0071097412803682,-0.005640002076567119,0.19337380805808366,-2.312287387148948,0.060615990326562286,-0.036865872779981566,-0.7224146932547371,-0.029741342099452676,0.7206387039512776,1.7735772668160925,2.0962465132762262,0.08593910498979652,0.8902311422602531,1.3652109034011586,-1.766308398034574,-0.5877071043932874,0.488562723246985,-0.466495697053239
-58925.28639919958,37640.59280827475,104.77201151881883,10071.124490851773,-0.16497873163630966,0.13090186957472652,0.9424929996002211,15399.9652228577,-6554.249687135895,836.9009254990408,-5116.613386363535,-0.08532656006905497,1.1348668232724874,-5562.514376823979,-3731.6370567907998,1.1242267444531777,-3496.399823561622,-63.7141807278915,0.9319943608802931,78.11012128912998,-2382.746325451982,0.2107555821795617,0.014776912089900621,181.94485052319652,1.0424687622745736,49.75309987246499,3976.671786614997,0.6491423817569512,-58.409953751030095,-507.3493317012108,80.87646511215222,62.91286765030322,-0.709326404725757,6856.212834026823,-25.41766703376306,154.4336324569579,0.8815511474073465,-0.127557724056109,377.84151895628946,73.93036026139909,22.03295970035945,39.968836762360105,31.39860537098111,-3.594197857394124,23.47550734911737,-14.09339027132175,9.220686524944671,-0.6807608237804373,1.024619224631447,-12.397573974854755,0.022415315605187804,-6.21137415940583,0.8525171232370877,-25.516764453247433,-0.0634092630342177,-14.835796025332256,1.0541087954568413,1.0075968249129683,0.05985764397357185,16.102141998931007,-2.6617948228069097,-0.16313782959803022,2.1451478205127064,16.406393434218835,1.052240760704536,-7.7183866469438085,9.316942279810137,0.8317139793621252,0.9213443280855861,-6.745657622109686,2.8379322986807347,0.7673643738529714,-2.533384304000268,0.5335890857518542,-0.700988856143587,0.33873380595553815,0.0721260180114122,-0.15468363384326073,0.13778087792965404,0.08479877161184492,4.050430480354391,4.3168240802039515,0.05186277464500835,1.0517040486227236,3.0733987414425554,-1.46130966258909,-2.694906393687101,-1.8079686001304336,1.362386360021791
-128536.90897237342,96491.65459653862,455.2133503573877,33931.62828057522,-0.19534668475626626,-0.14490888160411894,0.21774042146928863,26484.50172541517,-10849.79386107051,6266.869243209726,-14944.037151680144,0.06982305126182152,-0.8864028384706137,-23016.35981865053,-6676.987273373012,1.0784628172765285,-19253.166477603238,-93.46634950748322,1.1903778309337243,330.6697193220621,-1159.9497364497615,0.2859981671689472,-0.05300883944708186,2818.9555429659636,1.0580427976473237,730.909839623294,2037.5934904056965,0.9370723677116272,-325.8309606788748,61.676888314507316,193.4577501671412,180.33907082730715,-2.3787979036963294,29149.518720980854,47.656834489176156,208.56746660185485,1.0186655764292158,0.18699943950974007,77.88060253693799,32.06205503587795,54.199291334466366,68.52842221242103,70.0643735026994,-16.222873252589814,30.853109284297627,-15.01684360201955,2.919603927380623,-1.4456680590267201,1.0598333853059765,-41.02325677539451,-0.13051025231162247,-0.40945723234176673,-0.4969606988664174,-43.673759833611044,-0.05058149256834611,-27.018334026784874,1.1076608590113484,-0.5345206978995747,0.10912289067162476,10.199137741832931,1.3622314481845745,0.06639050074126565,1.768451503911091,13.18403853025894,-0.16741612009596976,-10.389193354985444,9.484885716523756,0.9750048463775007,0.9731408992301711,-3.6282856864509587,-0.6964752710389843,1.057316398751735,0.550797342123135,-0.044716516443477544,-2.904746513051267,-0.07055615989264133,0.22773339246265806,-0.9634850228484173,0.15158424360201783,1.2922690934281487,1.9692054580879228,2.327283864004271,-0.024760426695131257,1.041631654235211,1.4239220137646853,-2.0415344856278184,-0.257149408223094,1.0153218976766982,-0.6220575518987043
