X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X77,X78,X79,X80,X81,X82,X83,X84,X85,X86,X87
27380.505184174668,-6927.954421283287,-1599.416231974969,6561.8170876909235,-132821.04643215655,-48234.641544765465,-42419.73464434323,45312.32169139824,-9512.369705745514,15200.72146588032,-15544.26050177211,-11388.411592427146,-3422.490538597608,-10895.296851081066,13147.229705379732,13915.602989722112,-1532.6548714683288,-4720.480481614273,-5547.217413964875,1475.2128618504964,-6335.399329298128,2549.4987218176248,-1434.127907070751,-349.59341799910715,49.99116201247013,-1051.0259814774934,450.4315189506438,-28.008768355379264,-257.48552035561306,184.40020611654984,-571.3997756916007,-59.56335434348322,-234.43283719397468,-138.87443866235935,31.585138080638334,-64.52229134152473,147.29807817882036,-162.9285908216732,-12.218710492647105,49.35778879521246,-27.927547012866235,7.194675141712006,13.642647506592587,-42.77045583161028,-143.41669763581098,-7.281629175483467,36.8317262020699,17.914775530439076,-9.749327626670482,-37.82154863459806,20.465488934957126,26.319177771427526,15.829825833265305,-18.83132321675054,65.26691753250017,21.842784349945344,-4.547289049171612,10.752940599440846,-1.6996562217511049,-19.686327490935653,-2.061041413454967,1.8656205836599873,-11.060565635698824,12.322420476002394,-2.5939141635268244,-4.410457424083472,-0.8332498529497218,-1.569164459800075,-3.932597299050634,-6.394342107441579,-4.776874300424689,-0.20918255321184157,5.0,3.9591556816924016,-0.5113958215792426,0.5592627607131513,2.0932690760260324,1.562721756015324,0.40185564658128603,1.5714808416736403,-1.958280979144646,-0.34247233869257016,-2.124336693029335,0.8917590791041486,1.108027240218554,-0.013793079917525031,-1.5314906306772829,-0.19735716376041842
52186.56629845932,-71.33918471845188,-5533.178298972271,13177.271043977837,-249278.9724973535,-95845.18687781027,-77398.62722553645,77676.83888580887,-12137.06743569108,30818.31887321717,-23793.55172987556,-16790.419580245536,-6746.249286192506,-23502.014072766036,21459.797501571018,24633.47499841848,-3891.6088582638818,-10078.056480335954,-10780.491741560023,3314.5386677003135,-11776.548363358275,5324.213367033404,-2944.0279497051556,385.67058909245713,674.4694662285663,-1380.151967710265,919.7974947335988,-130.52346021298166,-626.6651474361461,20.685815395212042,-1144.378777352361,-6.670294355353624,-456.2852628712551,-401.81880173499917,-140.4874078507127,-129.63356577793724,184.25750984033883,-309.67454090635414,-28.455544716733293,48.00087111636499,-58.649703288306746,-6.550221456374691,38.817472281971035,-141.87251359734893,-311.96512262956213,-4.291084511780657,146.46258703302382,65.95246559286925,-56.137596689096384,-88.77304163751049,36.347655564101075,63.337004396275866,20.39165557310478,-60.875788132215995,186.3073560599948,36.3404897084977,0.20902314796206092,66.85366721044491,-13.35352912530217,-45.430525228909595,-0.27336850306533605,0.6224730311957531,-39.42840730502742,33.11298310756355,-13.40884478463081,-13.197287371499938,0.36085256394422965,1.8465042971359535,-1.5836620491614966,-20.695490897199655,-13.439621046546321,-1.4393469157462673,5.0,12.342210662116864,-1.0258417021995208,1.3100002371056987,4.667805768034873,1.055057815612141,0.5784220603545873,3.6995921332653436,-5.319951480221135,-1.3969365868506167,-6.041170729554965,1.2757939955678415,3.064304267221869,0.20709102464497908,-0.4732456062544782,1.707988670639225
-47840.8537347822,-55676.70432108886,14622.977323772422,-14254.330746252337,197656.20813228842,94925.3783698065,55565.25738183517,-33976.461199221536,-14918.933953156218,-32545.091192088574,-2860.9310316173583,-3948.7518959203635,9440.211872706446,29794.770551231013,-10567.431038027442,-15189.129140825262,9699.862018025544,13013.79023285587,7796.473241099258,-4564.8878467173245,8531.378801011326,-6202.937421598043,2891.400570000062,-3291.3784339230633,-2045.3925464921113,-2035.0545914059674,-382.5296123363668,274.01686480172054,934.8925105433099,1245.279510132183,1062.5161190813756,-88.73399885221329,460.3401759615256,427.0167917728496,739.2628698495756,167.8021938828952,-234.279188656645,2.2641114688045163,73.01624381465915,-63.19581041374366,-94.11701712518733,85.01166942465272,-84.79497475906327,194.26359700590103,208.0106924634215,-156.50782470366397,-262.7617706903887,-87.39755400933053,122.41308050821861,111.3290081480294,-64.29089322052813,-41.64894130233462,2.5871081268083884,99.93260754851966,-251.01012430677213,-16.93451065650612,-8.255827427714943,-136.66988776957487,22.931507279553525,93.06406027261569,-20.552668879105855,7.961963701357359,67.65531617512391,-61.1721420170494,22.961002236973755,20.69031054150774,-1.1578752436769355,4.817668599385402,2.014852474118196,39.74721754443058,23.22187973511492,2.9229209118374824,5.0,-21.10829963340527,1.3321945692419734,-2.4206984056870984,-2.2141479114049956,2.9607236059487145,0.4397268056380298,-6.1762535704675425,9.296054297560874,1.9468887984602732,10.621844439999853,-0.06006516354672514,-5.446596026111477,-1.501461260034755,2.5430133198646097,-1.806228449339599
-19622.994199452223,-415.48833548044587,1906.444203256296,-4865.073363654569,93015.81976987662,35694.53081972213,29210.019315890306,-28944.542251642844,4248.209914524212,-11466.090001352093,8661.049472693869,6257.618538487426,2640.427300450096,8781.400978379637,-8342.544712653578,-9335.648314715852,1833.4168841747914,3752.850258418168,3920.9642299372154,-1202.5649780761883,4404.1005286125,-2034.1128839694595,1053.5443937016792,-35.519953767144536,-272.9834041586399,459.0944760852157,-287.68682671162253,24.65829238498983,232.4072612903582,35.45707853756124,413.42224433111306,75.64397729527438,151.13952240156277,53.96175061848514,75.50458785781055,59.866641343579914,-34.77304751846699,58.702922471191236,-0.3892692812536129,-15.590335422824403,-6.302353998512044,16.931727049076596,-18.738755471453356,39.73945709880124,70.73648307709935,-12.425218858947572,-46.93170694683024,-15.62851108627914,13.507085595996838,20.302323542295326,-14.29429699357901,-14.411272254474373,1.6555731196776466,16.50785681355677,-51.3508018180338,-5.3222887009101445,-4.082730639848903,-31.00404733488123,2.985054629182927,24.84390557677032,5.064932055248962,0.7591715714637219,13.475640840506161,-15.403771227110008,0.7762100314435398,4.058039833460714,2.6474968862506407,-0.9965607888321389,0.29692171787459,9.800081065710806,4.389757452375033,2.8445510266008185,5.0,-3.6987851173302717,1.1907222523178953,-0.5219475773173659,-1.9205887606906233,-0.10897264853550709,0.39886014635525585,-1.870791855177922,1.4941347679160497,0.40102998947152824,1.848823264686354,0.1705904625020892,-0.9146070890917625,0.5699274226785755,0.18812979180502123,-0.5140813597797826
8969.256267071602,2962.5461354783242,-1597.6952857049769,2449.5126918458213,-42572.86581535493,-17662.54663082189,-12497.197009351998,11316.717578671996,-884.9636880489676,5854.413947424308,-2808.8280198402754,-1699.6815623565717,-1143.8036516254813,-4787.431774951642,2605.9685331975725,3800.85364369427,-722.9117675742352,-2058.8130536185017,-2077.3895044533438,720.6347921635838,-1974.2336543734637,1031.4059810929573,-580.4986191257461,362.70541380690565,243.28526149581845,-154.05646022478837,197.69500711423217,-71.20374987248216,-133.98642085446684,-48.86201110727461,-231.26563762261011,40.30508072212395,-88.70365426346267,-130.06407155464015,-62.180832932957365,-20.576406374243117,40.32182147624209,-77.20943095376221,-15.13994115931078,2.432867527567191,-32.71386965291211,5.506880996721257,1.47562506371424,-45.36824500271885,-80.47553945970579,-4.390834037813529,49.10126903061182,27.46715446306769,-20.346189198417314,-26.56542713173412,4.855941422964971,17.99437701995384,8.946845658708703,-21.643207413664108,53.494173457231206,7.535251073999677,-0.9630591734831967,23.081329840548314,-7.404874806808955,-7.17542101644977,3.788300049310809,0.13034863119085752,-15.392894189983279,5.105320338224754,-5.941137377915532,-5.094060223307964,1.739021275924947,-0.1591130225360402,1.3791075081994524,-4.358882085761573,-3.860837280857019,0.12590768800705815,5.0,3.6951816295520796,0.2361818101843265,0.1555063665442656,-0.31216626105471224,-1.1751541985127212,-0.0056192679240062715,0.6915042303538328,-1.435481988817861,-0.5429139323713543,-1.7504999711318505,-0.208891003838552,0.8466244814331336,0.2548804090684539,0.25606578712896394,0.6519728265064604
17807.17970999088,-8697.520294247497,-164.3778508604106,4173.334794780456,-90372.73054575616,-31615.44836071609,-29080.571987149237,32343.29814581484,-8423.131011316898,9884.853065140944,-12022.77942671314,-8796.308662802323,-1824.8156381541353,-6755.355667721316,8741.911677384263,9739.544238714903,-466.8161880204751,-2908.5750973782897,-4175.1278802262805,883.8479306398053,-4402.254151757731,1643.9233868982476,-953.0618898014113,-445.29586895285615,-8.003647587093168,-1066.810227303063,377.8131571561341,-55.165784144874635,-149.52818955543663,209.65764351258647,-392.0323513679401,-71.46112031888498,-139.1089158148723,-57.46058286151022,46.5839497741666,-46.25121702359255,80.15845445992119,-122.60612765092387,-3.5197982814080384,25.837792866867943,-45.227222413031626,13.190382415052383,-4.917902437067429,-34.99780947998157,-93.20974031584069,-18.26596883188509,29.96785383492525,21.095612065478786,-3.140408701349829,-22.492957836051797,7.170042804572449,17.64533904819174,16.37915837418994,-17.50107601119878,40.153785110482865,8.236290044994053,-1.9436620346378641,19.231301326442004,-6.345780141197083,-13.681361318590554,-5.350361718334908,2.0062855533303257,-15.261581443861427,4.170860491517118,-0.9722507499244851,-5.367146779507704,-1.8606461826935423,-1.7071110526885778,0.8095545083640697,-3.841601511798949,-2.9149574792120982,-2.353775665014046,5.0,2.6389579989676752,-0.9968679195098819,0.5446124852460901,-0.15854284425023368,-1.132662000873765,-0.4532496671816054,0.9178997200139836,-1.111512787424951,-0.32021844278275696,-1.2986209280594927,-0.4870179653242343,0.6858227003592664,-0.03470010197761233,-0.15942745307801162,0.4545016722163359
-17576.377009649696,-23503.629956030218,5863.833184451894,-5352.486918879414,71029.38767542627,35345.979058925746,19622.326267884968,-10483.447093524352,-6945.739281084575,-12214.419889197017,-2420.1405530316542,-2507.487988006451,3625.729390394691,11423.632489900274,-3364.3083260159874,-5179.334708256494,3938.016751391561,4975.136390879133,2751.204487260197,-1756.9813548925295,3027.3643803069444,-2365.022469241118,1074.8696068710226,-1369.969279078804,-854.6617298996701,-933.0780600285354,-118.45445008324357,100.48653613277337,368.712673613542,540.1921500495454,386.58038402732893,-32.59110150330421,166.67893093941376,151.60525800468875,315.074215011178,66.32733096748701,-67.05811052292974,-21.90644048918998,25.171232856359925,-18.082889720317752,-48.80312395683689,40.5044342881922,-36.791124467018314,75.38295124824604,66.68168687970008,-66.80424937085942,-104.68153962952395,-32.16266902164527,49.21239855118513,39.60032142463814,-24.58067268616895,-13.996357833535269,6.13706062986957,37.92363122919695,-95.83033603971924,-3.8765923746365774,-5.531875727478806,-56.84483905552749,8.416868422283304,38.05783147555641,-7.293801192461901,3.7051338386139094,25.76598250859326,-25.766424835282006,8.509243562141238,7.708561260533886,-0.1310455931552682,0.7944242286077311,0.3693246860162833,16.787876096754218,9.100000387447174,1.581893520061105,5.0,-8.350267888409554,0.6542953284305066,-0.8958490340799531,-1.2187184294507643,1.0144675328131525,0.16132358849749243,-2.6812986468353226,3.444989192340018,0.774816008946661,4.185022582557548,0.11299131385139141,-2.077475386208482,-0.25967750490575203,0.7382025892449507,-0.7783685038663101
-17051.405077149637,-20716.34171183844,5325.741205749539,-5039.105020267205,70430.2729299653,34207.43633200985,19706.046181649665,-11483.392219638325,-5773.001851926524,-11772.992802462764,-1513.798547224257,-1767.0907917080806,3308.336456244019,10883.076308460599,-3465.344142046093,-5322.779680254332,3620.9221787386014,4711.221175608106,2840.5995702884316,-1658.3328114870078,3043.9259404698378,-2279.287882907842,1039.1792373260314,-1255.2042094872481,-807.7756877561568,-770.7973834192392,-129.00357717950067,98.5340476286313,343.0789723517013,488.6971193477427,388.38242214595033,-7.183611633705514,153.5155755873977,131.50741318069754,294.69060400722867,62.33114813961294,-38.17670313825935,-17.84278117588581,21.576799235138626,-7.524193646523742,-37.56239738615987,37.689293793448336,-31.87996244710846,71.58980553402684,60.67373192503663,-56.816658347431314,-100.70057614853562,-33.406626376950065,44.619345054078174,35.77112644843549,-20.54790409406904,-13.889055186992536,6.055608129637167,35.6856088397097,-88.59860977062783,-1.7397458191880186,-5.809244513804379,-56.97467601577465,9.043979475502029,34.67822659967146,-5.680698575330332,3.219575043316155,25.623862136729834,-23.04598347961045,7.731617112064213,7.37571950343772,-0.10467656582673314,0.42441686257643463,-0.831255450999512,15.662176817429883,8.420572119885817,1.714595871159995,5.0,-7.574188984755633,0.4575273895083195,-0.6516186087544555,-0.6789249287987789,1.6820518606113932,0.41354195952093653,-2.457869024626361,2.96889623007683,0.7018918235196691,3.782994044857637,0.4844706755168935,-1.8409049095860517,-0.24370036550216267,0.3315010928419382,-0.9853283392395883
34117.78935441548,-16023.372163436905,-826.5857350155197,7846.542567168008,-171353.04197021146,-60325.02507283052,-55065.46203752309,61343.798931455975,-15268.62490813179,18812.397940443592,-22482.52870300911,-16527.824932165076,-3488.8203478779305,-12939.208849700692,16840.7651342201,18257.4962581099,-958.5982416433883,-5470.076692211854,-7547.095258349566,1705.3560989202183,-8319.68909065147,3105.2661200917337,-1833.6165593938886,-620.1893715686846,23.238825457750195,-1803.0002815408604,688.8692498438662,-32.80493812951111,-294.12618859163183,358.2498625644722,-746.5071773133992,-74.6789892229296,-275.1068435514059,-203.04545434490896,77.27618598145132,-71.19363943025076,79.24607118591098,-255.23972971188087,-5.116553542961798,19.46145873551469,-74.9558733388253,15.464815672150166,9.894380318014042,-64.47554925685229,-203.4780017337717,-43.82492030244744,53.78716921392449,32.67659389092478,-12.504870097601346,-42.81911360759694,14.157818735906687,41.85286383017544,16.845905845609337,-23.9757995870229,88.37835594042278,24.95349193601818,-1.9186711341488216,22.434076780848258,-5.040937295257754,-15.196518518703131,-5.89446531948721,2.3119013448769756,-16.164443271802828,11.860552689947985,-4.231568129588473,-5.822401851891122,-0.41448433818795116,2.396968115794338,-1.0043896711069746,-7.219238252574734,-5.142541543182556,-0.8837687743236925,5.0,4.684589034575023,-0.6617365921348135,0.5848553852067678,3.2086290838457927,1.3917837262575714,0.3640970389168642,1.569041726039951,-1.781435207557588,-0.4241038850373547,-2.300200435009711,0.7750286803645283,1.1011754830154696,-0.07457040086329098,0.06172141590542304,0.7116758798239079
-6557.701776470865,11751.967999066059,-1710.9386702900028,-1342.7393228210137,36762.73909075911,9775.84036077257,13134.869642554004,-17968.815950643457,7050.730595857246,-2629.629108211679,8408.676260351742,6495.427224767999,479.6817734183612,826.1919119708551,-5297.33750127499,-4820.77838308303,-495.5673246338464,346.4129187658307,1518.9888249262244,-2.3474435568127605,1928.1469596227596,-345.9905502410752,261.63952002260567,870.4294797392151,273.07082449362525,848.7518715071815,-175.2234868320857,-53.10508903573714,9.678445901929411,-261.66263612586835,77.54424677945339,61.42168610202809,38.990614075398284,-62.617445081233555,-117.35902354065045,25.32095586815774,-35.21657580017842,44.8990668492149,-20.564477902075247,-25.679103352797373,-9.559868769961833,0.006175574349027851,-3.5748046718453708,-11.615487557944293,11.912659464593794,12.1789871070365,29.432916856650234,17.47682470168952,-16.767872525597785,-6.850945864580067,-3.2314908057925273,0.7614248853144909,1.1826728189135463,-10.134873733614917,15.596251625441417,-3.2804570636394654,-1.9977683225183815,9.006815161716727,-4.8078398637387005,5.973363008190271,10.951023456585926,-1.4762441835072762,-6.87697729233782,-3.661798630237648,-6.150290272768194,-1.8540285527773026,3.7169974794248413,-1.8144423929986537,1.703228593198548,0.6321630931033324,-1.3448311534972983,1.9695838700012995,5.0,1.3950276266062178,1.0310935413329367,0.07808800698733506,-1.9771290716636256,-1.7637860473675917,-0.15758454253869328,-0.7012160496729304,-0.7435679128905148,-0.13067704777302605,-0.7241602195937124,-0.16877084924550192,0.36446191115683974,1.494222448390905,0.08923378910545138,0.18692493451123593
