X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X77,X78,X79,X80,X81,X82,X83,X84,X85,X86
234318.06238306247,79565.71721627371,212871.27813206613,-83338.52485040342,5.0,48454.2425180026,15582.224975113808,252267.83806800726,-135002.0508443057,-1782.22806897113,-81972.8096210358,-31968.64555274161,-5917.369656085031,90590.41318176722,41589.97307172237,2892.3026116433944,-5684.3413414387105,104503.15506268939,-8094.344387833357,-10422.586284740843,-48308.92126498583,3317.3974515590203,-3551.4667804420887,3297.869362495925,-17001.929532646656,2765.901379350382,-12828.59799811337,-835.6868342218922,-9084.059846011382,2347.932794607189,1656.4825612899288,5707.654296077166,-6787.339382968965,4322.625639271338,82.47786869139925,44.738098987018255,3118.26695617732,-2849.6310010915977,-375.68449566003403,806.1491439051371,177.88327872749124,1084.3111312934564,-1085.1440388261467,-65.36262246636565,774.1379694223305,-572.7879889477222,-113.15192339132003,363.05957988939707,-11.957370394111773,324.67908273290203,-428.67347899815667,58.48652800934031,157.96802458058144,-18.76136347698436,8.50832738801857,71.30257732030907,137.7257024458462,68.3573824071701,-58.08498219366148,15.940958358262293,26.42391378473601,49.730280995657175,-45.73465087336983,-13.393820215771681,-29.14155140446546,-19.175957106257236,12.84642970917203,-11.489884153916538,3.1243993043481955,-9.858965765778011,3.7842044820986556,6.7530764350163235,-1.3249067111533146,-2.7755453939504022,-5.041457039793605,-0.5961311709956033,-2.3138655755550923,-3.991836571960352,4.112371031426256,-0.4230753403479215,1.6700390830471068,-1.2350359417380758,0.1869875450141531,-0.8020229944126018,-2.748716206929474,0.780665279636056,-0.3920668597292136
-56436.58101671123,-19463.45343838947,-59537.75722644616,27466.808835930282,5.0,-14517.265413024308,-5284.566919575188,-65143.2341303714,35682.781422611566,-805.8733361740962,21840.409550211785,8203.876215095044,2145.520218306426,-23221.916556112512,-10942.215590189691,-1745.5501876521942,1831.5545135283085,-27069.20702905415,1722.0668190169513,2941.0525370219116,12280.814951250488,-377.5350239822116,640.3617705243291,-909.1403425919727,4697.9839778495825,-742.8874430732757,2945.30805512364,375.1375713838561,2301.185668475365,-113.0678922258517,-508.465386781967,-1119.9429137430498,1591.8382578137614,-893.6687263342579,-125.26546481026219,41.442279444732186,-989.7520776797161,714.6488567420753,59.525435109834845,-214.82240864370047,9.523865081997725,-70.79816846173746,206.29829506539446,34.2139983380864,21.271021612197043,93.99733102141093,-7.565655409727739,40.661495321592575,1.4426274833221229,-58.338559812593346,98.3332486392505,49.92187751936173,72.06855363562046,66.18744023115367,-43.63371000218817,-27.99453452726652,-5.447343539313781,5.49393310025051,11.221561378021981,-11.802024634003274,0.010099630117035364,-9.618299152446268,11.085854157349798,3.501395947608684,5.901277065408118,2.576682500395364,-2.303224336380466,2.1298556437043468,-0.3172363954375243,4.836191179453859,-0.5927028742736001,-1.3162077139732262,3.2963947755345893,0.5530379829229376,0.02229508196281263,1.7029471788752144,0.5734714975552848,1.6838389474118998,-1.3428898765094381,0.286984371015639,-0.6946300217401704,0.4552421334883168,-0.1496591070527272,0.30080471250168306,0.12557029691207297,-0.10456543251348982,0.14715167586707265
-231564.84744387105,-79399.0772279959,-247954.59418590725,114491.53270129148,5.0,-59601.9351481084,-21529.727348007316,-268400.64667465613,147419.30510490984,-4271.609357761986,90196.22662998803,33613.61778689942,9101.932959382219,-95082.21401351059,-45077.66625535856,-7695.604055890143,7373.065858218954,-112163.13155588761,7313.218027017915,12281.630278915985,50797.456893635375,-1561.3289498890003,2735.3644784052844,-3450.5462752329518,19027.642986120245,-3159.0400674258003,12481.010651815697,1479.3139046066638,9530.340571070554,-791.7306664060009,-1915.1670158124805,-4969.832100372,6692.141429909179,-3856.4438860701734,-438.17293191769596,68.70247874978189,-3979.7137748408545,2955.3123569517034,269.6704746424614,-887.0453258717891,41.58080064877437,-400.0723113401457,888.8353520603428,122.52502189975145,6.089273955220656,420.40911833815346,-33.54709247028046,108.20785548033402,6.681588907289554,-247.81930080124678,377.47547491792074,159.86363345341545,229.58683601574896,237.23140542232005,-145.8685648477808,-105.1557660292233,-30.183357858667534,8.806930355791975,43.97625965360276,-34.95566046700575,1.9509912803194256,-42.55212790415943,43.55246896391409,14.206232181695578,24.26965498095952,7.250154646190864,-8.30631816500184,8.919792451295333,-0.08196555803590837,16.841778257186512,-2.0482140109314133,-6.2869778207126235,10.61510607987343,3.8134375185394225,1.4949041721049776,4.797972751506458,3.8292276989653113,5.42446355662456,-6.297896795901255,1.4947300188254449,-2.0327149020629864,1.5599696335113509,-0.9028739649928966,1.0533907784598289,1.086446221027776,-1.6401505825644027,0.8238946678899183
-74279.42168357204,-25946.080923559486,-140157.73451015964,86957.88210180515,5.0,-36594.96832678767,-15802.340154881234,-116181.73168190438,69463.15073009906,-11662.500134144908,43372.773135252515,13836.30111453048,8130.055234362303,-38668.59886686189,-20622.389179522605,-10370.994913404676,4783.571384164952,-50736.09920194206,1705.008991492276,7173.398558681375,21416.776723171588,2029.3728612230154,-134.90779769429506,-1005.4254591648394,9096.473412081512,-1777.5468221669462,4269.497774159182,1352.4471369470189,4015.0248813308312,1513.4882097215884,-793.2764012329835,-1098.3012587078276,2354.8389133593873,-880.2750334994689,-561.6499112651917,43.475055090287746,-2519.675861347187,1176.306676935992,-24.962583349743216,-422.557428726797,336.2701770265341,705.6805694198256,75.8251804816649,107.49236645641267,1010.5839116090765,-18.120893636918755,-227.19670719163082,636.9295170503715,-2.1279036053778366,8.178871378200624,31.93201813466363,312.9715081532555,549.0349919305029,355.0892610461314,-200.7235319522376,-72.97308807729445,131.21083817642162,90.53243638908363,-7.824936695832854,-17.724916639171195,42.07070688282166,-4.963603551260762,11.52878179771901,8.596764196236048,1.910221038953098,-16.053060988538522,4.380878653211996,0.3116527403817703,4.610100051911477,13.167711616988095,1.9392401799985082,-3.9082942332390913,12.410289155948325,6.614101578383078,-1.8903621467228213,4.819697306075953,4.858599254655303,2.01442286192699,-5.592116942888613,3.0103941312733946,-0.19277150442030802,0.0729394495156834,-1.6928067039789891,0.0038787802558208307,-0.794220068679191,-3.106739601484306,1.6799729252538418
-246710.55344969145,-84861.12403566555,-259385.69823466387,118471.46707119039,5.0,-62620.63566804059,-22687.81600761381,-283576.0957754321,155389.0223789415,-3487.2843551537485,95057.2454561861,35557.28672005959,9296.666767241379,-100818.89849668676,-47622.58278301401,-7527.22265090656,7829.622118947984,-118084.49912341757,7615.030347643235,12800.660483747737,53605.57686384852,-1747.7633017227688,2896.2313345637485,-3859.8463226093254,20252.213758209633,-3279.5590471545715,13023.212955622723,1576.7212727898677,10032.527080813188,-653.8514216201944,-2138.2143918735974,-5106.4290704222285,7006.924339037722,-4009.8013852755266,-491.3791598453683,140.70535905246595,-4213.161643289937,3125.6714072123377,276.9540453566107,-937.6805914065736,30.091078942770896,-382.8290880904702,925.2627314944584,130.59459568970323,33.25296721316112,418.10415769928665,-28.922494415458637,135.54143767878392,4.8653221069802735,-253.4962380484861,412.95822834785236,186.59010747902548,272.06556856874664,263.2189597713167,-173.1025095424739,-114.35855598738453,-31.126840963711754,18.486736735350156,48.61760462043735,-47.704658199057455,1.1808560661860759,-45.09400451566679,44.626482466934974,10.961624870149164,25.34789457382924,7.608741239103447,-8.124830450772466,8.905517519017387,-1.4777205749005808,17.117184903001327,-2.6079467974764348,-4.05850708003049,13.730768371697632,-0.2259569267241245,-0.2303724056915215,6.459873657037538,2.6128734161346325,6.191974751217578,-5.38223167873648,0.21879403266560005,-2.9236429792910115,2.1797849073307454,-0.22207644404262736,1.2876984441538881,0.04139226457507592,-0.3698443455301331,0.20671725966181065
-8021.665444285035,-2985.945199007389,-40.83469162774776,-2623.974386129076,5.0,-117.41258216490927,79.69089222988529,-5116.856253867444,2067.2669817953583,1547.9866978190498,1195.3227918324499,737.4682804114977,-413.7092906696609,-2347.7558851177646,-777.2658178154471,900.188102017942,74.8340031725753,-1590.1273939056107,123.92207644506279,-61.40095884376209,941.5430817698326,-301.7987825934298,141.99303410365465,-307.14711343848825,455.77852621341634,25.432234151916102,142.80308559884907,-9.707856730108771,153.31546765095348,38.633723858814925,-150.50885668159728,-13.651069257677978,94.54884875581514,-54.372906841096004,-11.9301945379154,68.61509253946514,-37.267168666056286,63.179582667364045,5.662974884352634,-13.324262629825023,-30.348716171104556,-25.227321027876318,21.521656553350194,-0.2822627815670001,-35.17963411974775,-2.5557582054954024,20.582451101938062,-14.262387207681796,-1.7703774644758212,-3.9411841161342913,27.85699730996183,7.739179701826702,7.062961888070682,1.0041154267847645,-11.542020998641018,-3.628495399870561,-8.59729988746229,2.680791532253695,4.211849871008001,-9.844570485121487,-3.6426229089178515,-1.19298961557433,1.0843521445664475,-2.464333334470869,0.6012361034195441,1.8030040708573576,-0.6120397586783504,-0.4676870929641458,-0.6237573659179707,-0.6582624286625234,-0.22677727845160955,2.1991784318528453,1.4371226329814752,-3.094707843232185,-1.3260616024811067,0.9928054201702151,-1.1574249665815866,0.5464832505692474,0.6349871440605579,-0.9938621177747818,-0.4848602953150119,0.42993620420557027,0.5906462192423221,0.24005771808338452,-0.7295143195229986,0.805436511546836,-0.4788239658344252
-93238.33815659069,-32745.32895388001,-189079.59009276284,120332.75148356525,5.0,-49899.99581243555,-21822.68306438104,-152682.5180704569,92113.03879547463,-16848.482736226204,57653.5438958808,18137.866172586855,11348.786462937454,-50521.215699101675,-27259.57685854883,-14737.957592471566,6568.136058353508,-66922.7627624597,2002.7170478038604,9721.415064667852,28005.333859125072,3104.724404186582,-411.9676501043073,-1259.5887077492512,12134.59896650056,-2380.637643121358,5392.798161054711,1901.5581335277293,5258.871182954198,2293.7957897021683,-1049.9385612340052,-1217.9343083585484,2996.65561393818,-1005.7123007890024,-810.9052292313092,63.700576668286594,-3460.7672624434044,1524.708262535751,-59.18612354152263,-559.8139710395155,493.59989058606334,1077.4223427350803,46.2210730654322,156.60197456898626,1490.0184579865834,-53.11039243470403,-332.212964488016,934.3154932277824,-3.11039051712006,25.65352112554587,28.41650566998749,455.18745333902973,797.8967181831026,511.7186577234751,-287.802891990337,-102.66687450697039,195.7336395920151,132.91937413862178,-14.323627193545901,-24.274501341676963,61.091851518430154,-4.3484069469213775,15.745257985544317,13.459943937933664,1.729334763167996,-22.549609836590758,6.091568450100096,0.2213837438009194,6.695675875405777,20.226804206936787,2.875612450666998,-6.138639890735917,17.495931787783594,10.698597843440137,-2.8061833433529593,6.938284205124625,7.2667236370861845,3.0893349400885897,-7.965778730374043,4.726865739322236,0.005715604675046795,0.012117256054525741,-2.5960450086962217,-0.011861291680522598,-0.959595153807295,-4.595872432657353,2.6574016029450407
-312930.1771514068,-106957.10022831334,-338362.04843549867,156682.77441896294,5.0,-80796.18504378208,-29100.17936851565,-363993.3414366074,200229.61536491872,-6611.567923837896,122495.92762805271,45496.103750149494,12566.5257664462,-128534.33661012053,-61131.30296142661,-10886.400626032804,9888.066956023042,-152572.174480669,10079.47194978749,16796.06787838371,69012.88281781222,-2080.7857414541363,3751.858146194757,-4455.01935707619,25579.746002957592,-4345.002498591671,17172.85159773345,1955.5699813079739,12963.491850021675,-1325.2751415395544,-2462.505171288326,-6977.7580688529715,9171.598682750087,-5346.953429523113,-536.8234167068038,12.733925359190563,-5343.4387878123525,4004.355109156731,386.221043773552,-1201.9890696891018,59.8559071833068,-620.63878779909,1233.109703524791,157.42936909087297,-56.58114299379208,602.0826798118526,-49.02280902864787,103.26511069807329,10.776727007939769,-345.97453815985097,499.4339382659186,186.72863804016248,263.6423891732957,299.7399034629233,-171.15259154786366,-135.85924630395093,-49.20787410194451,-1.6702866482107377,58.523358306264335,-35.17278457214038,2.3972371931707026,-57.182041004967864,58.96412160818162,20.74013459939061,33.23013053868969,9.324749481672328,-10.76327105230176,12.6957842667443,-0.6610387900401973,21.42203316492304,-3.0462805204809853,-9.551304269199274,11.795033161955821,7.108459626780748,3.4964518876280253,4.9053415922151595,5.545972338165129,6.258711644010517,-8.338140955346391,2.536114058837621,-2.3062144101728377,1.6571675933714747,-1.4171482130266067,1.0424733136009525,2.052112998104161,-2.5087698506247813,1.4357462249747952
-13800.6538819829,-4536.965513489498,19236.50518454242,-21298.302896457615,5.0,6165.92374394282,3601.928369890909,913.7214738737067,-3645.787298431135,5586.034450763803,-2710.55444838618,279.45332791957503,-2368.9658566655457,-1106.5436816575564,756.873491531025,3988.2708783503663,-871.7385999061972,1671.8575551723543,743.630068128316,-1087.828206810902,119.20486560021361,-1487.7953460992426,707.7074007588776,-298.4682596709294,-501.8071248026716,246.89585103150105,542.9292446707974,-382.2899227132052,17.2533850050863,-962.1688308805074,-38.17469222300044,-524.0420611260948,260.7659913584164,-404.253630603894,194.7325109427206,5.289940531942328,442.64880424674413,48.57315685566443,74.33345835244528,23.123397391498465,-177.54898644025116,-466.08205568573374,161.9740644699143,-28.496937955382915,-543.6288240860038,100.82707948613086,115.5919970169849,-316.4895560443961,2.0783073878750953,-60.48797270039859,73.71073244790897,-131.35774692165333,-239.63456878662413,-134.21174562958456,70.5924323835678,13.925580701006258,-78.20911035179633,-44.50574410064132,14.073993087976199,-1.020353198318014,-22.12090072318696,-8.507150100641656,2.9592685106472305,-2.9542960972237418,4.9137280218785415,9.581502451935867,-3.6405401970094755,1.8681514777527404,-3.118863038737511,-3.601548393203773,-1.6416730368231136,1.0641549393351903,-3.1962840571865434,-4.0684425996748725,0.7384837021796284,-1.3089652904211522,-2.0445669086890677,0.1040336331540182,1.9700878929717482,-1.56198121191611,-0.7211406581658021,0.41373043611766763,0.8261624699641291,0.2177134694678626,0.23016798407031272,1.7545109176339309,-0.8956157723450431
-168614.99129002722,-58141.22900352572,-211230.3658942443,109061.49510988293,5.0,-52443.42116680178,-20284.639661123667,-210889.13265111117,118651.14614096795,-8269.609170306452,73051.95464607891,26092.402430190425,9268.657759953383,-73547.94075857443,-35982.34907788262,-9596.266132061497,6643.571638761621,-89135.40098819399,4965.977116258045,10580.882651806185,39575.888971602486,166.18186910399916,1450.057823945743,-2503.2357223475046,15450.106431380043,-2672.2570526555337,9165.069119019532,1539.184198522414,7424.694869681561,376.7621141582031,-1513.949355631471,-3294.932141285562,4956.836494058061,-2591.2182760551664,-549.9494520683843,76.01035920454144,-3558.8767627438883,2264.3850073352282,134.26357666927646,-715.4923898430447,196.7790588474633,155.35667945696568,532.6724043214703,129.10312222711772,534.5563389751942,224.57110473872726,-135.32577387865382,397.2847550639684,2.7215596161978466,-135.6416122091794,235.24318589414125,259.37333297712615,422.51909175388687,322.84962851182456,-190.11813346006576,-98.79088986436162,51.49692240684924,53.12123805372838,21.261290730786207,-30.588023751369523,22.173284542862124,-26.049265201122477,31.73438109704401,13.475998358951838,14.922603601815712,-3.087826858966391,-3.0794480042960997,5.27374069516,2.2196970264595115,17.618600167737775,-0.2854775478357387,-5.764383303993404,12.460072123510635,5.97078226722563,-0.1716749030098277,5.466460584818985,4.600359723100997,4.512707154330963,-6.421891580914001,2.5476888753040594,-1.2689073848398629,1.0655165784199148,-1.4220702684294768,0.6326112327867047,0.2767827145047435,-2.4514239909931708,1.386414619825878
277022.935354637,95585.38468315444,295779.2844593129,-137386.81362236635,5.0,72125.7822065883,26481.365753834616,320990.1910374437,-176304.82070796762,4507.024762738351,-107963.39570547265,-40252.22554037276,-10845.657827382893,114127.73071566923,54027.91359447306,9017.670511233484,-9113.540911638956,133570.3102697756,-8357.238908527439,-14609.068717007962,-60513.78439873305,1685.6466601754887,-3089.1700727071857,4461.596667442101,-23171.343403090843,3705.942949964377,-14454.043370304795,-1888.6414064932974,-11318.75511161093,380.92809093485926,2502.6167341180326,5497.081444641656,-7807.87986198612,4369.954303851162,632.8349269719066,-210.87074490843452,4899.528938998846,-3521.6405549069277,-287.42808425983634,1065.4168108779163,-67.44374212233934,287.2895818786744,-995.0579966839243,-161.86279453118544,-185.4649718918486,-435.2629036937126,54.74382367204546,-245.3330334004679,-3.9924399503594814,269.7767779167016,-465.34881552920837,-260.17928115485324,-389.7079292370285,-341.77528075874,227.13174125356863,136.95689360443504,16.310490886697746,-37.08611041031232,-53.70419475638189,60.98890210732144,-4.819258165736853,47.728229142253596,-50.64156353131632,-12.572836639363853,-27.571097177002446,-7.880014403393615,8.847247001755669,-9.233676713902033,1.7054918849511345,-21.41373229823274,2.851340871669377,3.701636602391957,-17.69112456938239,0.5250849266783482,1.1991089057574769,-8.573305135554321,-2.6283245220897786,-7.785676673784238,6.142153422318477,-0.42512473010454604,3.5704876002659884,-2.7474611503272257,0.18736961082016573,-1.6306437250910863,0.4012764528188918,0.18704140015487153,-0.0728404850297966
26356.324036092683,8879.901713869871,61386.62409182781,-40002.25531769407,5.0,15664.635507009136,6651.476481406699,47194.881770080276,-28880.368308835874,6500.428978283259,-18071.23128829275,-5586.73381969345,-3889.685010081013,15119.284164498049,8400.69159549414,5292.646686229553,-1919.3614471584035,21223.353238082953,-840.4973321709531,-3229.997316882755,-8745.234060278772,-1043.890752500327,108.26736052128275,74.90703670743827,-3500.7892019404403,808.8887459894855,-1955.2982472546216,-546.5988095664361,-1687.0070883540413,-358.30541700755464,149.3428085197681,623.2648756838349,-1044.3895156045612,433.1996497746234,196.9653235183064,88.11693882991983,1034.798102127092,-469.4252214335154,1.4011084156245908,171.258601049899,-163.05549408528645,-242.44329488318277,-47.39436876068605,-46.865308481508656,-383.56816678739096,-32.54627790250858,106.23683784606621,-236.0723148803628,-3.03223330477844,10.89859767082844,5.826351726192123,-105.05986384583416,-185.0341548119821,-130.3253645162061,55.03557542095754,25.762190502655326,-54.18523091377824,-23.773325374908055,5.644183481987006,-8.584290720663846,-18.27266517087114,1.3197920447562486,-7.494290464800674,-10.608825164904593,-1.6041010788792898,5.31447411226454,-0.4275208065666073,-1.38397511040562,-3.228621064850049,-7.658263665504595,-1.1938555415649,5.876196638577429,-1.494280642222129,-9.459802887620114,-2.2914657402915424,-0.08075258340962066,-4.20179085482906,-0.3711596187994525,3.7713092773691836,-3.4054810635856505,-0.9859385392914543,0.7431715617332171,1.7736383847972153,0.3523906413939095,-1.4109632828785952,2.9717005729568844,-1.761726583895226
61757.705077011255,20687.558226985875,24819.893639451864,4002.1453264548686,5.0,3668.3362478490367,-583.3984400163631,50987.08041849203,-24158.116875635023,-5733.285151843941,-14155.215282681338,-6855.712219281194,1116.1596736616389,19602.96693507762,7770.615731961555,-3293.689993922124,-216.3982158548289,19940.705075982383,-2516.973562974653,-1094.5779807343808,-10093.025917194977,2195.2455465122202,-1474.339711164548,886.7194213278218,-2896.14158378923,339.56992687063587,-3298.439861056847,244.29164463806464,-1911.34271983039,1597.8261986691089,322.37543215923733,1807.6773737307253,-1706.7889358553396,1351.5174336232546,-205.49334580851274,36.5943882705894,164.02437804053028,-639.6693064695423,-160.8481136718015,143.70200424825862,217.69237443684483,739.3324605083894,-404.08518623253366,18.69947471553616,748.8769637481347,-237.59181487263015,-143.87134972058857,421.87104171375665,-5.7930640384935,134.06640836530255,-158.05704389622807,159.48088624364107,302.3397579115063,148.14241631865522,-81.99668545260806,-3.1325290094495335,111.46470759280257,66.08278678641952,-28.252106921215262,-0.20276103416430136,29.00486285015524,16.87178540523623,-12.963760602242399,-1.8580625620169682,-10.623793226088113,-14.729969972285545,7.212713446066203,-4.4458322476055985,3.3344391480847815,1.1361664484396454,2.3221159553847133,1.1927354034983182,4.717234916849242,1.6972843502173878,-3.455542060845051,1.6613768358669272,1.3072263238332869,-1.0918572044796155,-0.6646291533850515,1.1269592386236567,0.8011309621432929,-0.7190461306940468,-0.5837996339034981,-0.4733383117746513,-1.5595693456697293,-1.1688815343001577,0.6081501782922261
263501.5611137407,90713.19696135818,241817.61437227105,-98101.41030685123,5.0,57390.2654898401,19536.92801380463,285682.47475743626,-153273.0731342879,-2507.4581143579744,-93316.81078000022,-36278.2591840171,-6920.554429893046,103256.63840455443,47403.83376218651,3411.462105910977,-7144.905857545176,117322.4704518288,-8285.8272288715,-11775.67904747097,-54173.119148157966,3206.980068271952,-3564.6276780197823,4374.187322183962,-20162.321330276296,3019.901584111614,-13483.618579415248,-1244.387049417876,-10125.318200539024,1394.7169395697629,2303.9632766992513,5475.378292695971,-7251.657895507795,4344.723217137555,345.7813800231054,-213.60559516256941,3872.2447953390524,-3200.6878746900206,-340.6832213648901,926.3501521859723,142.4353926646009,779.5094812137371,-1069.9362894100605,-110.09639573718664,441.94626332863754,-498.5162274541901,-86.11157594339058,135.3590308844988,-5.443985976448736,306.1290201488167,-500.16484418209194,-90.65530111851083,-84.21461864756617,-152.9160706182694,126.55239092155321,105.63987425300864,103.00996127842275,16.2805736871288,-66.15406190292401,57.53876188514382,21.627776103244624,49.22724342030967,-48.65034677666331,-7.879511362600362,-28.98382624182718,-18.843371768317706,12.534884142248178,-9.881856803718648,4.766088383397559,-15.0894305506359,4.350896687054188,1.1463308054336905,-11.754011487256296,5.253351166156766,-0.17666946435920516,-6.54611497971938,0.45167918436997256,-7.535953414628246,3.3665391001998284,1.689031352058054,3.9715314336407213,-3.053951793406688,-0.9625680032314781,-1.940762857909162,0.05313034211405299,-1.8907653856193396,1.041997960600416
123401.45893594672,41930.995803284866,95154.16191867217,-30128.4334548327,5.0,20895.019383606497,5929.05372874626,124501.860928969,-64968.94661671545,-3931.794887131975,-39203.56377440287,-15997.317327042709,-1673.4261840864413,45515.52312854426,20226.365531241583,-698.7971620831497,-2393.3483069009553,50788.208500737805,-4342.723048070587,-4580.321416881745,-23953.369375446073,2394.3122204190095,-2102.1692662254,1848.2272222704373,-8225.38399376007,1227.3916388573282,-6566.394197778787,-226.17196442202697,-4498.977492364959,1585.4580241740553,874.6386334593758,3034.221762321382,-3469.6314513706648,2315.900087152695,-46.3529404288587,-2.3381455073747563,1329.4772913200445,-1435.107624831838,-220.74462882492347,388.35362572132624,179.15421056475438,755.3083071056919,-613.2387277134367,-19.016751345272407,642.9958447899919,-326.6533676145908,-115.54656263174505,329.5069961614553,-6.3037684842182395,188.3476603857859,-253.11023737908303,86.48104650503042,186.74957733362538,53.91740166827809,-24.82995401753467,29.057003449725006,106.656555391349,53.554749588062286,-37.426344599027146,11.76044439648608,25.058511862742748,27.210036869037065,-23.996770959811638,-4.607031872722306,-16.404438891488518,-15.006652020301582,8.329474792433423,-6.377640274189681,3.635334451764463,-3.3054966668292605,2.871413962682936,1.9964779619406507,0.4445891576950236,1.6819295764915356,-2.723271694382263,-0.15320850986829648,0.5729513983457822,-2.383930574474084,0.5504485842221163,0.854325477274138,1.4069470058024691,-1.07868227553524,-0.5178463050963543,-0.5887227881121772,-1.3117787374605896,-0.9530751020755363,0.5718879014972482
30773.794799094725,11210.388151046243,69538.27266151307,-46311.3099167291,5.0,19200.123736225043,8772.650458936438,54108.49996266829,-33148.8992717568,6478.403181451793,-20872.91280056664,-6383.1363104794855,-4360.163250976711,17961.134883747683,9838.120009550605,5724.476023617587,-2667.0128065733743,23581.622367029828,-317.52163038144704,-3546.0989178312475,-9738.702646825132,-1445.8821896121287,368.56993537972977,622.8859728621364,-4648.508834160459,845.5288190078539,-1495.7554015739727,-822.097331577181,-1802.2494421333697,-1358.406318267322,513.069809785209,47.727532177767834,-882.9993815876223,127.20709266570877,393.76862479856027,-112.98705290590239,1390.430042552398,-527.4767032606342,58.7943402335164,204.85582132098128,-215.62243248360818,-588.645284807252,56.69639511649947,-69.62012036529126,-743.1655699088997,82.74644489651118,145.44617327437857,-462.56018112750786,4.044025366334534,-38.25608294175273,-2.775660677131169,-227.85595880208652,-398.5400824857362,-240.91546334744518,149.39402680545797,46.10980136884885,-97.89767019429021,-73.71754843040272,7.838935247629018,21.355050417219186,-28.002431435762063,-0.5139530000420381,-3.811461319808643,-2.266047346838629,1.4235457539428704,10.947801382233108,-3.6128989291206324,1.3105196246572965,-2.9967299832142498,-8.64536741029402,-1.455128992558447,0.05586739756015148,-10.024754932441377,-1.5888136691864319,3.0118744604675305,-4.514637762798592,-2.1394858585623053,-1.898266712163965,2.9878152221724568,-1.1156839794873803,0.46500910706681275,-0.41421692674297705,0.6290176303957754,-0.34029440067748173,1.4738304026220068,1.2654280021077324,-0.6778069173434155
-347014.0013395958,-119923.13425504685,-367778.3456523896,170227.18446461085,5.0,-89919.9660773064,-33022.44421692269,-400900.02407666435,219954.3302237973,-5029.736445806234,134686.1891619423,50329.9070020712,13366.364268569681,-142780.51610185273,-67462.42477574134,-10914.684127381879,11412.60544440968,-166529.6501064801,10377.960279581437,18147.403830126324,75516.09534081687,-2164.3832912502653,3854.8287539696494,-5697.900514851161,29041.66553574938,-4588.664883880795,17944.619524798472,2373.6562612894395,14117.776541973159,-375.3081663281768,-3195.3725696915844,-6760.016531207237,9712.14539473266,-5411.2422572138585,-814.0332307684456,304.00931007816587,-6131.439671341181,4402.134103285981,351.11153011586185,-1331.2527667113138,76.55318867145691,-333.22944964846624,1233.8384966516828,205.58866497558432,247.28254791439343,529.8451461254465,-63.513791554873485,318.9477516458318,3.9819912513216673,-333.64264961926847,589.9355777669974,336.04841312440607,504.09756359749946,433.913203368146,-295.4938872808918,-173.9805029429793,-18.786250888550867,52.14609172119163,68.31178010507651,-82.80552596607298,5.479479683482927,-59.9560018919428,63.13723423676105,14.553342983052891,34.524722763208224,10.40139588605557,-11.320226541449255,11.390154576742376,-2.317519363278414,27.208057094884527,-3.5383776692302655,-4.000565848413929,23.504524037386712,-2.1456124259759375,-2.153220057212505,11.440737331853693,2.891046431118554,10.312338935658696,-7.428955366337172,0.02788814895129473,-4.811906642186586,3.665176462761819,-0.02538416105573016,2.169234415173387,-0.9762561390072945,0.25547087905491894,-0.10890643093988632
