X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53
-88.54055647332592,0.11318736821067395,-0.005235842099379127,582.9469603672117,0.10444391103968985,93.48530287506287,-78.32297079479449,6.290386551868604,-0.11360581686882532,0.7942046116405304,-0.17649291545021475,71.33937651077204,-52.62419413023065,44.982541492419,1.1455930759873771,0.2638645661918201,39.5244060878269,-0.35101872872176487,0.19329655343201443,23.53419755712617,-19.70460066219528,0.7456166832766996,-0.927958519619133,14.04104585163941,-9.83896354299383,-11.3541422651927,-8.41033522777323,0.656288367134173,1.093882750926914,-0.32491117248806767,5.038273773588463,0.040292449024579305,1.0796611467269983,-1.1478197942868884,0.19463726871765072,-0.010240522879377444,0.6562050750682433,0.9421699955931859,1.9900719774492348,0.10759022092261572,5.0,0.007752227554192415,0.058978175763079954,-0.4619358550222173,0.19333306000298,0.3673000240001556,-0.30409948602213827,0.24331303519069272,1.1711407230651356,-0.1575616965946375,-0.41758043183324434,-0.26914495849200587,-0.14842771230983182,0.4953430326324623
53.59930553310293,-0.05301733558530778,0.6209371597541715,199.2453410371446,-0.006287182846762951,-44.93920463266769,34.837474063731364,6.5708795693238775,-0.24196552370450403,-0.5432106711363883,-0.034909818614465196,-34.8220440656524,54.455157369345024,-20.37854446144989,0.9549344589426535,-0.04122003432887869,-0.627904570333576,-0.33088620362288357,0.4033148138764202,-14.065697350939681,-16.787888052289592,1.5626015863582698,0.9181808053949032,12.34962296216283,-8.145116172558822,0.9228042515297291,-2.700414288244483,0.12528570520933657,1.1507746051596166,-0.7991301040312022,-7.478641679525981,0.07570727836350255,0.4085752325493703,4.150150999256352,-0.03797491394796064,0.02376772137451072,0.3615277352589932,-0.8894463523309217,-0.48532028917590003,0.0953426434218117,5.0,0.3632611439771877,0.018296826551380083,1.5035668914748703,0.07002677936899743,-0.11804689436548353,-0.30104004632373815,1.789497778369344,-1.144788271733587,0.39326179628103947,0.45409418536780544,0.07350965977577288,0.26165860184760575,-0.8930940262983318
42.56899176887303,-0.06873827438648725,-1.025200147662076,309.1759720744588,0.14278469283077275,-38.38742415030259,32.900482166351516,8.620039642861776,-0.03907977121055092,1.0995421308727196,0.24725427094712857,-31.87973118592163,50.25701151657184,-17.832300525409703,0.10790181340656854,0.2146731281852334,2.0068798758233055,-0.3023639945006,0.18142498163618218,-11.293237072460151,-17.57341496130901,2.200136490156009,0.5477499329992082,13.082236212368386,-9.17226163100397,1.7352619980633242,-1.6577609496142807,-0.0634681298258746,1.0825745474044046,-1.0147853944133463,-4.880332149096278,0.17370852515895716,-0.030993145307791965,2.3250273871438694,0.03433391973118874,0.0014561746494139993,0.5179059749535713,-0.7089654810767883,0.522894160675081,0.17573948276260354,5.0,0.7589574913921009,-0.010958632908393636,2.725935234960196,0.17064280095206735,0.2846676175995233,-0.2180218827956303,2.6052521721125803,-1.1032640783518226,1.1457411151039767,0.30936624800173385,-0.027329409749645442,0.8172454390548517,-1.7548684960521141
-110.1583693224573,-0.16116120180683743,-0.7829995491429901,965.5745042213341,0.008055355594703459,115.72325176895978,-80.05541284217874,8.87652879691473,-0.1399445184732177,0.3862168685718319,-0.029420553292087384,77.1993609025016,-57.214757485902766,48.18466951450847,0.020513174752986654,-0.6434901242557844,47.050924313455255,0.036589937336314826,0.23171966418154388,29.622799055317127,-25.10764137364101,-0.5440816347229489,0.7132083044947466,16.78783471684218,-13.76689720545907,-7.382184480753726,-4.502332657471742,1.1171375678726714,1.0108865171327202,-0.04701766995983281,10.8405666450081,-0.16994419783366968,0.8542430866583882,-5.4261978298572,0.19209718995901817,0.15281534693466803,0.9153053077549089,0.024552021523295275,3.717637123795,0.059776485849360295,5.0,0.9070049631589276,0.046325820314721725,2.4491826922834656,-0.27509364393626945,1.718800606202943,-0.11941636015006962,1.0637217805911425,1.9754551828561366,1.6861139671827643,-1.057825143057018,-0.7195703739520108,1.3037918921700118,-1.6310416871847822
-253.13026709254518,-0.06265394393918099,0.916901911727978,1643.9307647761498,-0.22553550005656597,264.2674616966767,-189.47155794964107,8.12397347234254,-0.23416088974703358,-0.5629328644956624,0.12413565852283528,187.59295196182254,-173.5323993851448,118.00931638811223,25.283602877483776,-0.8027564324162731,75.47677193002596,0.13199703334406881,0.2099074685445596,66.5101863859348,-25.615804330748933,-0.7877962165016079,0.2882480412923175,11.6157426081603,-14.754551404061717,-20.480795898641343,-10.025696988678831,0.9502587750320874,0.9748437821023997,-0.12787824224417071,26.251709403565954,0.13831737464363278,-0.1368541724666674,-11.941534046890165,-0.052421785259574034,0.4498024822209885,0.3842172107051228,-1.0979994157260895,7.057672618640756,-0.062083153486995654,5.0,-1.163635203730589,0.15533144944164637,-0.06453341559525586,-0.01432191010887604,0.41269723652041956,-0.24621427720842537,0.8272511693000923,4.579615881350516,-1.957835058256553,-1.9824502831207267,-1.0172909751466013,-0.93727682603387,0.22438512652494408
521.5278561869407,-0.08541867081744864,-0.6055514662408175,875.2190738425188,-0.04004328935746354,-524.5746853994123,357.9297635861737,0.061136751918727764,0.052068735525239045,0.42839687202583865,0.0993276472565125,-364.85313008941523,373.1745816864691,-220.0091312949554,45.64414822622186,0.8523949716968311,-134.4373162400249,-0.0639641115308957,1.1544759239489855,-133.75461819017087,6.680410357318099,16.333001200797245,-0.18797460921942363,15.228876769072766,5.529058947804316,22.46393829887296,-2.176176584680812,0.012210603427364202,0.04328338248637295,0.3671256432817725,-63.33111563338728,0.14246176121642531,-0.17678431033205588,33.350430891832175,-0.04017581568102241,0.042407801189426955,0.8361926732106028,0.8570160679147364,-13.982443870065262,0.25556751530265764,5.0,0.8963322681042569,-0.08309988280054229,-1.8991620318692257,-0.08932766694857361,-1.9991723221551934,-0.22599714377290459,10.074592241380946,-7.703228069328194,1.7793573041175523,3.4585478666216822,2.090190990269382,0.31585718928937867,1.468162672548906
-116.99692781602712,0.017886787904299442,-0.4008410187087429,734.9428918811719,0.047447526683755764,126.42251581038452,-93.71148656751878,6.9174803429221345,0.1245634929232768,-0.6087891463004017,0.04337368201069176,90.07868684517582,-75.67269291965493,57.470043547021234,2.6331442829264966,-0.07328045538062045,41.72592258467214,-0.1457239042642498,0.23619181340939904,30.572838319030865,-19.380155394386055,-0.8971648337405073,0.2702443636755283,12.443377766677386,-11.958757594771166,-12.291708811049936,-7.685254542688237,0.9939249689505556,0.9573893010240596,-0.8384111999614382,9.863404622229805,0.5491033866352448,-0.9752708560542231,-3.8357673894510813,0.08162543162270183,0.09407802182423354,0.9962180614586089,-0.873049928084204,3.413771437492622,-0.168202085364029,5.0,-0.48429941392709686,-0.014559401405019039,-0.024415935541423225,0.05262373163322143,-0.013589515775468936,-0.1644681619555332,0.052851578863761996,2.0309194809736524,-1.0657678926341962,-0.8948491021466237,-0.3964905375207675,-0.44996265024128135,0.07682915310038775
217.74815916495604,0.11456778247767219,0.10982438036759727,10.914825311771063,0.19471224270387832,-198.51649730184377,142.72647607376206,3.0708301485352134,0.05723312062915199,-0.1949272990091726,0.17956872432351312,-141.73541075378952,161.09974264586535,-88.54945417113902,20.55400391856891,0.31694147226594793,-45.078286677129256,-0.5547051232240672,0.30462731529464915,-55.594504862851146,-7.110208826963261,2.8717535241418894,-0.9579511235578202,5.668853987356293,-1.8271112958411735,6.964732292496247,-5.313492943625964,-0.07865959294548466,0.01568574728735221,1.018236068498159,-25.758612535614354,0.17434335823467384,0.08246481112841204,13.613689272391163,-0.07732536018612704,-0.11967823032115255,-1.063952943760654,-1.0731400335851309,-5.494320537704951,0.25152155571032264,5.0,-0.23415541017225924,0.032368282827105604,-0.5715003891046251,0.01507585111997381,-1.608550118569767,-0.40642724078373904,1.9820406756076123,-3.290348169505236,-0.49982179081695766,1.4656419717599916,0.8347151138152861,-0.5550627442322102,0.6163397328736034
-440.85438980879826,0.17922599435404907,0.5734331279904723,3231.037142621736,-0.2720511799622952,437.4244025630961,-320.1819717783843,10.158669526350373,-0.034536174449163036,0.16469882438678207,0.04007899366301807,316.3523315018962,-301.97711123640477,193.27255666099424,44.479268950699144,0.5766381661341039,132.56974195008948,0.670066412058423,0.2120644669291143,118.2292050140185,-33.121910770222215,-2.785597298434012,0.9361524654470557,6.630624920066141,-19.70749042762968,-30.280964855847163,-11.8846148816316,1.0204358113724257,0.8838674654365856,-0.6037396383721686,47.711696863392234,0.037524079896566996,0.6354284535780592,-24.29273511356598,-0.14659992402111285,0.4844305393546148,-0.8542586177126096,0.5294789665501991,11.284631034938574,0.05578870977516459,5.0,1.0008595710739243,0.10407665225509229,1.1077461721609358,-0.1968752083323481,3.9459719594462834,-0.43294673301213044,0.04103334050473584,7.469124651817431,1.5438290211097372,-3.2766686848008986,-1.912825018154831,1.5772539023842527,-0.5112735520494537
-179.77256042334713,0.0846328229220539,-0.35212410555144835,1386.0273616986983,-0.05654649526881439,191.43312366342752,-134.81059493521963,10.021896912082797,0.0416124736269193,0.8773077104359037,-0.05062760110475665,132.05556557101815,-113.66271733805934,84.23111932442563,3.7521018508743578,0.3413357287959832,63.158231827907834,0.04027120836267222,0.12512359608734702,47.25309021560817,-25.559763945354625,-0.22092078433882903,-0.7625650317777609,13.324979042989142,-14.409397629537487,-13.576482669636627,-6.961059382322463,1.013630082049673,1.074749114804076,0.7559298067808093,19.66031821376984,0.13619697466496009,0.05514059131813434,-9.26915723870555,0.011532631007382506,0.1339970221793711,0.6745869736023445,0.26742202434758344,5.939691270385474,-0.015887946407143694,5.0,-0.8028208772673168,-0.047879450444653006,1.6826097553757806,-0.14759411882876788,0.48293812259672514,-0.29069458015768784,0.0900779981824489,3.0872977408587694,-1.2651254583235652,-1.4336741178604138,-0.9151215979012916,-0.6313136558198561,-1.0304312227711807
142.03084358496184,0.07725743615945647,-0.9051330446492137,58.47185532998227,0.03884192568693928,-120.17926518525262,93.90629728043496,6.164248797879549,-0.06560971054352886,-0.3814187492998014,-0.12472497385353545,-91.82822901531826,117.26376730427548,-54.30509701265073,3.7930218523890127,0.3879070391963144,-21.2459402318776,-0.3617414673047429,0.3355993938116521,-38.448990322780126,-16.22342584126815,0.8538676154543896,-0.8393349160183117,8.562708592212466,-5.633515390743877,6.108962763299885,-1.3369667456147785,0.08107177646586317,0.977061505314204,-0.7820748424430886,-15.121189201222275,0.13895254482996278,0.8410599185140183,8.37838691063342,0.02167936491000196,-0.22724737688651464,-0.27241694191531013,-1.088895381123905,-2.2190365658244056,0.020117633602797474,5.0,-1.6256775794927458,-0.15007004448443276,0.8877031285348178,0.07682713003286139,-2.454289172574894,-0.2037517141079852,0.14666497836797618,-2.768089377664092,-2.848900736477704,1.1463212736532062,0.5027302188764727,-2.0703946983113397,-0.41878978949151324
