X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14
-0.7647119442343522,-9.841904195293123,14.093119606665574,0.3587377476739998,43.1348427766768,1.1224882048758653,0.012203541779804934,1.1737930889936803,0.7467549528439206,10.565788231560932,-0.0168511509364383,8.577052111092138,-7.904328481423942,-1.2978229480985612,5.0
-0.8703097363594267,-7.31951587030409,17.508957784573628,0.9977494855623634,61.87325300956422,1.042120918283767,0.12641464814835943,-0.38687937580840004,0.9328965090127705,10.556650885588247,-0.06216887770511893,8.45520411239672,-9.653225069549103,0.7579622824622432,5.0
-0.7431626836469343,-8.926530286199654,15.046642465637403,0.5976020217638544,47.72736096371057,0.9721809703197168,0.03946525277622523,0.521550877736503,0.7030887465570428,10.421928397581366,0.08465748078524389,8.562650948490258,-8.392721487417663,-0.7133779273394716,5.0
-0.799470267173065,-7.949536626439326,17.145546327446144,0.9409227526896752,57.5943281019421,1.0756265817689805,0.13619645539316644,-0.5163240384150914,0.8066325089687802,10.659826266084375,0.11402930695574266,8.574792465483847,-9.330397538313793,0.4990382993453436,5.0
-0.8258360564134993,-8.150781777138034,15.611520611666718,0.8735280467465489,53.6984516991336,1.0624318838330424,-0.020078692066379564,-0.0704200135882185,0.8152072767607615,10.503067459258046,0.13076197325712713,8.351135165620446,-8.880924634404087,-0.1416155244893246,5.0
-0.8574967259557958,-9.463233356289592,13.253055782895522,0.5126376378738199,40.969245584172384,1.1056829318581343,-0.08404820580785452,0.9661211559631987,0.572535481194193,10.352984094034507,0.27147819603176077,8.458374140276435,-7.697730167683453,-1.6554545090479154,5.0
-0.6287158647611586,-7.145325325175935,17.394483987827375,1.090524838529587,61.05180162565716,0.832517170511716,0.054637209690165535,-0.2941915748177881,0.8933337557836214,10.404470272986048,-0.2064083795292931,8.514024341790915,-9.52857200440122,0.5926213162832926,5.0
-0.6809782815284504,-6.9026006696612665,18.13560384890029,0.9289744265332314,68.97136439689677,1.0205079996964188,0.13114844114210497,-1.173149485674751,1.133969520410787,10.489760098283634,0.036377098845344846,8.421538417973679,-10.137491918299238,1.1679170542541537,5.0
-0.8002767465457812,-8.467522493170286,15.667526252344754,0.5521378170149442,52.05218578024434,0.9578286522175924,0.20660485714934096,0.15556499263723722,0.9796286342151597,10.252307962635411,-0.07172908512467323,8.378925291552193,-8.803566100213835,-0.22759602705465817,5.0
-0.9400431029059388,-9.206756165109418,14.023262375744881,0.5329289850722797,44.979689909030185,1.0237084422238338,-0.04853986447364765,1.3499153309555942,0.6482631774360735,10.573670276453937,-0.07940305906000894,8.536246105077861,-8.105700277353067,-1.1671611932500565,5.0
-0.815498649630724,-7.468349408180225,16.179912824835615,0.7915335738570652,59.31299655237728,1.0101315771990784,-0.18193181717542628,-0.4794556835522058,0.9014465254269758,10.372128522171796,0.06548765578060194,8.324448709614654,-9.221081303882814,0.22234490729395687,5.0
-0.9435871915174938,-8.185831046439453,15.404681719149032,0.6923022465355297,55.01457118549185,0.9223253420135132,-0.028384830112659434,0.3752668683846642,1.0318146072495396,10.23534355300562,-0.021058332098181705,8.351443391894493,-8.885465680121799,-0.31206651709468297,5.0
