X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10
-4.114522361672919,5.0,-0.6438461255009479,0.6861335951462328,1.3793494139688702,0.1999307299175434,3.220876421598218,-2.0748456601889207,-1.214416563696018,-0.13507329690804834,2.5099470334276597
-1.055661943257526,5.0,-0.5798619514404882,-1.2902569577566936,0.3808703465750642,0.042512333327156863,0.7173477555373516,1.1318781019296331,-0.27853227359036237,0.2635494547270952,0.592012359025024
4.273422224558753,5.0,2.326553628439584,1.9658511031354535,-1.1827217342507743,-0.16832953362763758,-3.343349757034009,-0.4729576447630871,1.1314440494728308,-0.08887363612249895,-2.6071171666553528
-1.1988686883485389,5.0,-0.8086734750779674,0.5257349022929254,0.1413115955351937,-0.14248685910105474,0.6392859449734366,-1.2623988801290382,-0.20897388138434334,-0.17504139515489747,0.5593282681037195
-0.2821221949469783,5.0,-1.3521542133596867,-0.8374035697713703,0.37500907762678415,0.03730481580759424,0.21568911533590396,-0.4254284252162078,-0.1852670814538554,1.0329132995012607,0.3053685992479664
-3.0278910052661896,5.0,-1.5860353169796209,-0.41379374904894056,0.8197268939712405,-0.0720569599739189,2.2655946316587015,-0.9391083804234373,-0.7094804526948723,0.21219038622008493,1.754585954273819
0.6981312900184811,5.0,-0.47561105600214487,-0.7465973000473957,-0.2668486667307575,-0.022835024645746226,-0.5618640382348103,0.536527839022859,0.22848250013339594,0.4317738811961162,-0.5095235471876403
3.928877198617078,5.0,2.784746500638256,2.437104880726161,-0.9246126470056791,-0.09981362933081442,-2.9588710052951934,-0.5088498242958331,0.856562616750372,-0.4142364546347203,-2.202501435117659
-1.0143160560069915,5.0,1.1118755415509733,0.527683958177515,0.27578667739597956,0.10437757333446564,0.8266367495680177,0.24346555056721697,-0.19483257759485864,-0.692086647548648,0.5966763645527525
-2.1243197469585136,5.0,-0.684240348229745,-0.268543612186823,0.8680162989221194,0.10679680645776941,1.6948038156853722,-0.42653273258305635,-0.7223099524678301,0.021346115326702785,1.3941607399607288
-1.0305140781759115,5.0,-0.5678270729322026,-0.12679252656931497,0.39987407177940376,0.061552585961196504,0.8308737865659673,-0.5178315300308011,-0.2643674319423472,0.1137964256223416,0.6691134933082452
0.19220135633130958,5.0,-0.22896489533578834,-0.24289248136418096,-0.3008508082622665,-0.06723279092221993,-0.2999617557720894,0.29804952849328914,0.27144858758792256,-0.0924338932232469,-0.29682515553008293
-1.9197366498104973,5.0,-1.0859223910730305,-1.4519032722966099,0.712459849321056,0.10329033575450788,1.3967896266916315,0.822538829383499,-0.5370822080757264,0.3025147412526961,1.08292739567987
-0.9694854220172457,5.0,0.8747161551429989,1.3987822460019106,0.23844005337110222,0.05503538595339125,0.7227682514228434,-1.1119737529019809,-0.35400331881808567,-0.5837610374527668,0.5693450099138351
-0.3704822189479832,5.0,-0.3648422904782324,0.9660315737409199,0.15135353956548475,-0.0956062945429613,0.12747250452156164,-1.5598383772428634,-0.12955240698557569,0.1009242370834826,0.2557594019151842
-1.2052441269454848,5.0,0.1425531702827113,0.8583327890670651,0.05671246742165348,-0.04972887754889775,0.9146576127944751,-0.956810618486241,-0.1621066749794722,-0.6888800124168724,0.7301203080649319
