X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61
-7773.994590339857,21746.747189401016,30405.27837381106,-21072.850533243858,20587.953920606466,59.27726352643927,85.54653881079165,-0.23635651776904035,0.8537417903344164,-55.99009863843904,-23286.844233922253,316.6956282014205,2752.9041368158823,-5107.477988549879,-0.6695013728212778,12902.242505003653,-181.5103767831215,7894.692679869625,0.18815914620781954,0.9956147824818349,-29.26153054402467,17.514963971125606,47.232125521764814,9.039460875720874,0.15354014012333528,-0.03157076185699689,-0.09146771992587337,121.67667776880178,0.07705282065252851,9.856555861714845,5.752496637982823,-0.29565340451387334,0.14087891549058731,-0.8682199714666359,2.9136729646354507,0.7612473522621419,1.1646308251134427,-0.07282012437923929,-0.0738367713530554,-0.5713221260081037,0.07994973163439884,-1.2561057797173032,-1.8084910427989886,0.19265737236922906,-0.5810249609506436,-0.42435926676173547,-0.15394907316827033,-0.04061644081572475,0.5935510247052145,0.5616094890115706,-0.006939524604624255,0.055845163284887145,0.7170179659403014,-0.1477539512429182,0.22064924756409787,0.751671048848119,0.12379475115818828,0.2477208466127985,0.1271674206922966,0.46534874297002987,0.12818122309132576,-0.5381046998514033
-229724794.76957834,-220064563.65411663,-910058006.0417558,-903897028.7770476,21147533.29237174,476900552.9124385,42547112.41610035,-0.8158620528912621,1.0301829476514521,-54231.11699824324,-23796612.43043048,409543.87577326427,2648307.7891123192,-5227900.088242782,-0.5540438762903239,13155542.092925133,-4842.21448097114,8077335.785209361,0.9708479257336422,1.0618793277111473,-143.5388436392904,86.37906164337383,956.4433195328593,35.370457421987815,0.035222905620509615,0.1503774154565835,-0.16865464835720598,3467.35343406989,0.8136745445134,52.87437438605372,31.34956039260767,-4.285617248158341,0.12573381263331382,-4.231371491088506,17.080310370094136,0.8213686785419541,-2.2889631302451403,-0.21854287734669575,0.25937534716863253,0.4614198225188527,0.2009797572005346,-3.302685182344368,-5.340013995000324,0.07382951911257868,3.48102933506474,-10.048718027366917,0.5980386137616276,1.047396610433174,0.9625303928828991,-0.8360083080337741,0.060814991318042425,-4.838386334015281,0.2541857376556076,0.16017534838150405,-1.9069682958362697,1.019816399537725,-0.7345805309369879,0.8618927131938021,0.24414981888872447,-0.7860030445110205,-1.4325250179938767,1.0925679208006174
-1185172.6824930382,636845.9974912986,-1039675.7559749392,-4151554.5109187835,1335084.9565445718,1518431.3484855078,136755.44297778324,0.8580859536030943,1.0200293448100952,-3445.316917802499,-1502797.5171345817,25483.864198224812,168326.39662295868,-330126.1325835344,0.4793376921578173,830915.4648965255,-1273.9811505779332,510061.11496135814,0.5464795660704574,1.1027317970241248,-115.11477467850445,67.02174192303237,271.6594922726402,19.293990479623343,0.015819081851825068,-0.023475602644520033,-0.07040088239227461,910.2799316343647,-1.0369755918933699,32.07322198718964,18.477760840240624,-8.232756684357819,0.03465498353204717,-1.6684024903999994,6.830264017485286,0.015036699671155923,-1.6269261884774657,-0.09995185831980843,-0.050412320056502105,0.7822731222258359,0.11599543194640467,-4.060384100163449,-5.276637804476643,1.031725634039522,1.3637848609495384,-2.880699141360694,0.2158218758732279,1.0120724950604334,1.2375827385435738,0.5595117279776364,0.7990476516765332,-0.44241999319846753,0.805755187547503,0.018493378699011985,0.780481523163121,0.4324552038435645,0.3522134695855717,-0.0067833876327951,-0.43113049053076463,-1.0215151159225275,0.620642620777058,1.038227666302542
-872857.9150848789,931288.564516577,615730.1923205619,-2149409.301080264,1145301.9941080569,538993.865474268,158215.4368347149,-0.9099222962537897,1.0488763621498716,-2960.561087694488,-1289990.236848494,21305.175474528147,144629.8949345487,-283295.77043009095,0.4624144390384792,713261.709209994,-989.8806141363597,437708.1016472626,0.7433445053839028,-0.060148433600818944,76.96776023354175,-45.843591693099015,523.4069373183985,-27.00297572349474,0.11260031953577956,-0.09396546184564966,0.8560030777137061,747.6668099610677,0.8765783102761048,-24.19444491842454,-11.876264488527408,4.190791230248445,-0.024346931381903792,3.3352772253293397,-10.56354202343089,0.6881936565136355,1.60397065684437,-0.06579786062780779,-0.06217055813058936,-0.8695452870016712,0.15425157294727732,-1.5054156340335414,4.296749679452715,0.007361432570860857,-1.1158202391485934,5.168343020519251,0.22429997412145064,-0.001583412269416452,-0.8290470100661407,0.6528292738109227,1.0226970001295757,3.061474109767807,0.3829516874880043,0.09767686940099166,1.041535574657689,-0.46213543564107484,0.6257513713862507,0.7295873454411725,0.27395532878241746,-1.0402140575065537,0.9405161990532562,1.4581949940966823
-12835485.692177918,-6479915.792856984,-38202637.66705751,-47643107.59826686,4966165.2678176,23046992.250341646,2227667.82615762,-0.26508502519737415,0.8915756628889298,-12764.685366887956,-5589281.593387851,95441.51254930587,623443.1723260111,-1227842.724840767,-0.9552637865692891,3090115.2995921457,-2407.9881143370476,1897078.1902959568,0.6700564577814125,0.9878736251480137,-133.52227346902137,78.95359980720829,633.882430221607,31.628437110536566,0.17452989909127872,-0.04529133560551807,0.05046702811457019,1714.4339865816037,-0.9526222439770382,40.06624869670412,21.89440514265891,-8.575421289251931,-0.10928125098208255,-3.423936234123901,11.00461576917614,0.8566451411780345,-0.1718487998898414,-0.0020210878543096,-0.039801727578898785,-0.8662003690688118,0.03126841285527221,-3.1097423419964434,-6.789291864362578,0.6907927510304845,0.625243195271711,-3.9671304551624136,0.4001547103596271,0.02416683396453854,0.9070355623650382,0.37977337780713427,-0.05244029750676607,-1.6248076285161868,0.9233107309146004,-0.08962886636741614,0.14296659656797223,0.9227071022739692,0.07375566529819293,-0.039835204682560243,-0.3092610482480317,-0.1309931751269449,0.2343055687934368,0.19807074403304262
-164580.6140820158,425626.9596387256,589580.8286518828,-413795.27191153186,404902.44242116215,2749.140089141673,9464.363674955048,0.6257919293295213,0.9840538442468667,-1052.6955353731878,-456722.35121254384,7086.458051050751,51453.11796472326,-100256.54154630813,0.3463301837062318,252652.21900306607,-731.3090417228815,154901.36736740437,0.46460800521396783,0.8705053800804335,-61.024325020707806,37.06554955504901,439.6480122194045,21.70695375090918,0.06524156838860436,-0.09303645330437023,-0.1523783699622933,502.97674194331336,-0.7382877325104067,17.845524440612518,9.537465162102556,-2.441992131496675,-0.1665549908799231,-3.872160652556852,10.665526877367947,-0.19906103147898238,-1.7524578035629705,-0.11031237594334031,0.16745634016818053,-0.19035848873963945,0.1836095375586247,1.5506899112456645,-5.254525110557807,-0.07782699808433548,0.9420279172733111,-5.856293134565063,-0.18045430804753015,0.23203739326520686,1.0277603484796347,-0.5016927865478713,-0.08255016446731299,-2.6314275049554396,0.9165164328917601,-0.031699744682419574,-1.3369688372811783,0.4718769232417254,-0.7614728882846572,-0.18215695784073807,-0.7206828357219951,1.3048485781182964,-1.1823939176744682,-1.869848294822619
-10280796.836846609,-4548633.96976788,-29259179.18277628,-37944906.67595149,4415454.533928284,18105853.058021586,1757509.2186565918,-0.9184786203093097,1.0521668228754004,-11351.98341774445,-4969515.458565447,84831.5511853596,554459.2427850867,-1091688.7399758715,-0.24360342927851378,2747476.80083191,-2262.304581679294,1686713.7521108019,0.828317710207275,0.9382182726848219,-120.33086073300385,71.93871117285964,580.5516663328127,25.901080942048463,0.04637446405691474,0.1443336571315336,0.015316789203977568,1614.0938827573973,-0.9797348587513836,35.992977554650615,21.42291312652714,-6.692650715269016,-0.14523442774274994,-2.066406249763815,12.245056700776155,0.00420324777165218,0.007124082031582497,-0.09872829068643248,0.15569987658379827,-1.285779857141049,0.21751425321031245,-2.816305147377576,-6.286774691464423,0.39390238138051215,0.5804737097041448,-5.652544320406895,0.1714545256235722,-0.08011366585573323,0.7138977432018054,-0.06519051862912749,0.0037397609260131325,-2.636808369561222,0.7248382758940778,0.06809939149824518,-0.5850009950511986,0.8971951221475142,-0.13825471847096116,0.2206966990019616,-0.004232439047810493,0.14967451422442266,-0.41671963247795213,-0.4278764390261462
-74941303.08940113,-63603224.890931524,-278755421.5153807,-290251278.75095266,12106463.040645525,150254592.07535687,13730571.649626179,-0.39238743828057276,1.0079966415932962,-31067.6936162734,-13623742.188004436,233906.0458402989,1517224.4359164308,-2992967.1905433983,-0.022058152960716684,7531780.502256789,-3707.6619827369664,4624262.933846177,0.8268181329843368,0.9255490832853508,-155.50469612248727,92.55009309394869,851.1107007900712,40.25508944666626,0.0017730460386508884,0.19705913722113405,0.003113581116983266,2646.49871786383,1.1853144635203159,48.53644129749935,25.922073255503356,-9.871483561257042,0.16882899535155557,-5.189485791965108,12.238736134102027,0.5826379779985538,-1.2173459686732973,-0.335204901172092,0.03135746623605194,0.9445386796091142,0.1726733252527457,-3.8128109387302,-7.563821557895194,1.0040751017579477,0.36486260420254363,-5.03172632587478,0.602839380802737,0.4108115117821989,0.4508222301307223,0.35068259911100186,-0.14589733049651807,-2.5866657383386253,0.827403115694443,-0.023708711543056718,-0.03915963478966206,1.0068269766202689,-0.28138113624885525,-0.051851687355035606,-0.4755470828573804,-0.6508111559085261,-0.2861682846738247,0.9625958929627628
-2057889.9452123628,598259.2889806392,-2650099.328516651,-6989369.2581417,1892847.6873619584,2748780.377623956,298675.3369187917,0.9858990239389636,0.9896024223880189,-4878.641911632747,-2130881.046802027,36001.671240348536,238320.47341901908,-468073.1226562869,0.8986457014480107,1178175.3995505923,-1505.7064533420762,723190.0123107616,0.7787640246428401,0.990153304658306,-90.1727403600814,53.941925415261345,451.295983650133,25.246943335418898,0.162552472642135,0.04500511016351964,0.009726368488936439,1062.1786659681866,0.7227269634053292,28.600671298784548,15.874371182128328,-3.2899081898375915,0.6382667737786277,-1.9491284130173292,11.527405397647446,1.0229618402860452,0.9740465168501214,-0.09803641278928399,0.09917233455619262,0.7405851796484448,0.13383599842137855,-0.5221667947226996,-4.703503857310299,0.9172581800464792,0.3091893309358318,-3.7939609640932184,-0.08586282623748263,0.01516479154949403,1.0932864351529128,0.10071054029372856,0.08380321247245218,-1.4172093602103382,0.8928309011136478,-0.19492452267780708,-0.35526668337735234,0.8625272351858623,-0.24212821554843977,-0.03176795998502395,1.4009170261511292,0.9749225156484499,-0.1007514113187087,-1.2186616426218246
-18145014.612622168,-9507160.605246704,-52354585.84462477,-63158376.183073275,5908646.763830005,30918479.968478892,3604918.4563537934,1.0142453849342552,0.9542429419212167,-15184.588250238676,-6650257.049367993,113394.96339532135,741599.2610036428,-1460874.1254717126,-0.20395345528598977,3676588.2650810364,-2351.117933509419,2257123.279885586,0.5300652747832687,-0.23945283466343278,98.3122600040983,-59.54074537963949,819.5492800496908,-32.16246064646049,0.01328181502758985,-0.19463144270348598,1.1648871331702466,1739.0449360820342,-0.5664809461202366,-34.55722803191067,-19.357514197841176,3.66946245718544,0.07658731040150112,3.665404386717602,-15.310265117900977,0.5541242173333059,1.3507326148159409,0.028627597984569597,0.051052683917912275,-0.872569243855701,0.017788097842763688,-0.7793146058697151,4.695162754628586,0.12192127996818103,-2.3298844446708737,8.522571903453375,-0.14119748762715545,0.18163764211612535,-1.1099032973212162,0.9953471508233473,1.0789219688437712,4.627303120146586,0.7626829567921011,0.10254452030291086,2.2008057370847447,-0.8021579617087057,1.0357625470550722,-0.1094978043040368,-0.033337279262726324,-0.882996343972599,1.7058383761219267,1.1205491151361648
