X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,X65,X66,X67,X68,X69
5.0,-2201.074277455465,4265.25978314803,-1914.5230781310906,1053.6331900029738,3689.092566321066,1298.9535422052752,583.5186048610665,-1550.9482655331742,-1475.0813050457368,-391.74926806819445,-305.1517515507619,-1000.8663700990755,2503.9395728273316,-1484.9709998430958,-126.71222473557602,-581.4324284861577,55.45549186073179,61.15881468125109,1563.6321484263974,1.4080049207178735,795.476373024714,473.1183361970236,-27.893009782399385,-421.2079539003696,130.21429990238374,-116.05205467023589,128.41144006877698,-13.536904982554557,55.95864225912422,-45.1399334273931,87.96829700798368,-7.94285278000473,42.739069333306496,8.832430111787096,-113.5148503973913,-25.105397368157725,-33.77249052389194,61.07864217330044,17.230490825316718,30.550514275048798,1.9072766798687997,17.623376736235123,-29.995449750465113,-38.66302361418012,-18.400699566236337,17.70561188341805,-3.333205067603044,-0.4968356578432522,-4.627376060732582,1.1619766068498005,3.8090278960840345,1.7860406645037037,11.087199826741367,-5.567315522225498,0.16803263880836727,4.0649745574594744,-0.019012504859144852,-3.4293377831208294,3.591051092558435,-0.5748275876448842,7.089032461956145,-5.74366200807594,-0.6737426601262076,0.2888879996490839,-0.3476225174503117,3.862176842845591,0.07634021959168938,-0.18932808930708014,2.6697905317296287
5.0,-486.5776706163617,-1219.755178846876,618.0169998685049,-1133.3753554263265,-757.5313918312326,17.860539689154617,-460.71404372478275,192.03301988831396,314.6830333933519,-238.95640840346942,178.4759297404939,27.201213812881864,-463.07849871726387,634.6678747980227,-158.0049904263483,224.04268744239704,-87.81880894438162,-199.25387590635174,-520.946261792063,-0.8040214393992204,-285.7485820273327,-82.98699856443997,8.801072496415514,110.61292653407581,-34.10217355269624,-28.301107661972168,-1.8913137614950677,-62.57788042632517,-5.710915311840058,27.266268861719958,-24.994105735763355,31.595218326110416,-1.681490223940277,15.72044128229818,51.19234828507564,25.11370500908223,6.769972534759305,-21.71350544597909,-10.579137463513694,-5.161861579016606,-6.688043921447882,-3.63335452459023,16.39166714601471,4.098736811381332,0.5702492985398016,-14.500138363079484,-5.474562251250549,-5.057048497661777,3.0791826836882037,1.323342509056493,0.8258161038145511,-0.7881791854350892,0.8865465324997064,2.702247305756691,0.5125779959913713,0.09211556731466489,0.07726943607991185,-0.9106117001800291,-1.80441507228315,4.046377982582206,-2.0260105964785327,3.043300732230901,2.4595986693875904,-2.6602176599755607,1.286834432654389,-1.9934678628996902,-0.012795890920615557,-0.004165510979514147,-1.5337373200264235
5.0,-2267.262525874562,2502.073854809061,-840.6389133835081,-16.75368691929201,2241.7174335490413,720.8209853236805,147.1242904374067,-910.3445074025318,-892.6986267795536,-562.4835671698858,-106.76605910316324,-762.9024654681489,1836.4719886850262,-840.4752422678389,-223.8217087041502,-307.97022479627196,-39.63413668522767,-67.10189073577567,1010.6660446652251,4.3058355091081815,490.6411950007697,332.65758062996184,-20.865739099628648,-297.66517051749577,97.25517819431879,-143.7095683680628,116.32672140223004,-64.94292241526598,48.853664031661,-16.454298889726534,71.96386396692816,18.146130221916568,43.32318952021727,16.433747655577474,-65.51231027556757,-5.837036741215183,-21.118851899067366,41.75261951825616,8.882510236701334,23.049258822836666,-4.059178205364284,11.426373686472525,-15.24718143303807,-35.71610682257954,-18.288909354198882,4.77195443770175,-9.555358782780791,-5.292530432878564,-2.2191250683634207,2.5271423687359755,4.638369173772445,0.686690323843018,12.251136849880686,-1.8066626018637322,0.17105724079651594,4.029097552398973,0.17758628219690484,-4.350927186675031,1.621838066594347,2.2446262210366266,3.1828183486835266,-2.5397763487475293,1.7743685819572528,-1.512198488829044,0.8833900480937302,1.7503417801619745,-0.11544211047708276,0.1029036693533797,1.2370352328548655
5.0,3080.347177195649,-2462.9531966562613,655.7434697019065,607.1270554119384,-2340.2323599912097,-810.6970043354509,50.21931267799772,976.0119322496761,924.5075773675079,838.025417158662,40.293649981475106,924.4102705956172,-2067.925691471626,738.6846275106714,357.7742871873718,267.065360409508,98.58815163063474,177.88224082129014,-1017.0299150816401,-5.3882995606487745,-476.6739635612999,-372.9554687281003,22.83560193993505,319.8860765419242,-106.06678518817988,198.9464125676394,-147.06707227487436,114.34265443999296,-59.73743671135073,6.159636750140505,-79.36850432989716,-40.18731749477922,-54.706474095188796,-28.48159021571542,56.437618753978725,-5.718482615335932,23.163228011483696,-41.60869640196395,-5.772398815746635,-26.34387834987196,8.745998623381787,-12.33000076213676,10.542360630883062,43.83900037393846,22.818965341904892,1.7837658418038598,15.218533611554998,9.5142643983038,1.3820252552617127,-3.5677163355378383,-5.930551736720536,-0.2933237440127962,-15.351024569645402,0.5873394197156598,-0.5830980413438839,-4.8142285273910135,-0.1926556471295574,5.895283791561249,-0.8833234614261809,-4.8341693012712685,-2.7942815123355866,1.555698100114955,-3.5818271911646202,3.3184312173534494,-1.8175946359018502,-0.9927946642679657,0.09338245738004419,-0.12493765495053256,-0.7595263758975153
5.0,-1508.7976433460647,1770.6346655259747,-477.8064489103523,102.51744567678027,1464.4702797414368,280.9790730554903,160.31104500337187,-508.70507493753047,-588.5235966686395,-379.98310837796186,-88.79751626063562,-492.85481380331754,1351.826190495568,-686.1860988658491,-132.16667038264325,-232.76985883129117,-27.943583658130432,-5.804867110653059,797.0127311281481,4.1284307285112245,388.2911577813728,237.01718613580942,-15.409869902160956,-233.6080747704283,78.287657593994,-110.30708559075944,86.75101422661086,-42.7371352090725,35.991478313746335,-14.74266163570289,61.61083537212875,11.008928581231986,34.956719798394396,8.344679690336745,-54.89151425543878,-6.481220581648899,-15.81373544031757,33.73085834706074,7.733846197437291,17.514829696530658,-2.2083329575870447,8.255391827184134,-12.571963423896484,-28.687837432869664,-14.131777796819284,4.350433323539938,-7.399098330450318,-3.9360724729464147,-2.445819653504498,1.3403687438121812,2.9315926901933813,0.5294076609481722,8.339484961032005,-1.3461052601244696,0.1208432820238201,2.791152853727771,0.09914674833316808,-3.078414697046496,1.1097237525583084,1.2799052984829848,2.1379976530950784,-1.9862437622741254,1.0860631271139405,-0.7921410262372586,0.5279587688001757,1.3497151404990229,-0.03746524346341007,0.03714624371025234,0.8692811547003705
5.0,1226.5993990505142,-756.0431756560774,126.77355750651913,375.84355077060917,-744.2587016751014,-259.38652295662393,88.30428418778891,315.5401497925096,293.4486400243459,353.3650339329642,-12.74579833603683,340.0426013301788,-719.3170795280519,192.30561173937906,157.44214490649242,68.54674012503709,49.45625966690803,93.3669206834891,-319.3552150602404,-1.6924924777513959,-144.87559018247018,-128.26555056949692,10.242351864110768,104.04268896624372,-35.168999662615214,79.30281467133877,-56.268104535985344,53.110417583286356,-24.29285130797893,-2.657204746722378,-26.527418293913666,-20.492501319099738,-18.86080734133943,-13.250953091895667,13.648948898673947,-6.9003815193685565,7.668164673663629,-12.562128450003257,-0.6621013801786215,-8.985256710132239,4.654311815578884,-4.17525972671845,1.3805800473445495,16.089089221422626,8.884971355220882,3.226525757907009,7.033531619015239,4.6014907724305125,-0.2906293613641073,-1.0538517437180313,-2.074924691180885,0.01573824741269369,-5.7550252795143715,-0.22957749940187486,-0.428594554284871,-1.579333090788928,0.11840325215728496,2.597556418991149,-0.0865102956540201,-2.5890494235474533,-0.7548446845923276,0.20523156824540512,-1.8610948867901553,1.7586150254618327,-0.9397929850493447,-0.10686427029373699,-0.08293346666521363,-0.012425089441073888,-0.021015968626138262
5.0,-1321.1585270404464,556.6245792049564,-33.24973344992224,-580.5259669958727,641.1734230140569,275.84329891619797,-153.7548074335973,-288.62457521631774,-245.66555984613683,-399.5833923152571,39.010531108358464,-338.41071462793434,657.2185511288582,-101.98183063132302,-181.87535798309978,-32.792756335156604,-66.91201685267798,-122.52882319943726,244.75488510523695,2.04458578132091,101.92809396181677,118.37561654275865,-5.2108855617074905,-93.84226906394684,31.525345857967274,-87.33393294570777,56.887040386315554,-62.18551249277642,20.445006044217482,4.802632824360619,25.4338394538944,24.673276517716022,20.81364083137978,15.236395864320226,-7.705613582871491,8.966073992863889,-6.3027630927806415,10.297243523768916,-0.7102896581286667,8.644101803542931,-5.603612024797692,3.801222344870525,0.42703430861330927,-16.218961826536972,-8.992385933917113,-4.771516610046662,-7.571614831174958,-4.999601304775932,0.33700196162716417,1.7040388079693516,2.463130642938187,-0.17614327704060928,6.165252080863851,0.5003642897002543,0.17972089724058155,1.8491570243107607,0.053926628057829856,-2.456723957710661,-0.23087743185560744,2.963112750136438,0.4161485786613792,0.2883545622639474,2.161738737687686,-2.068013427251234,1.103168591407635,-0.22653114815919412,-0.14416761286305038,0.06705287750178424,-0.07500421588761155
5.0,-1149.2693652815517,-18.338491512021186,132.56410042309503,-845.2921881735216,245.04358527492923,313.61189449528683,-294.16482272541054,-204.20025258739665,-90.74227849547644,-365.52508887470265,94.25913111482885,-252.60553928645996,282.6923271712908,191.2024146386525,-195.17767203491442,58.33544078201915,-76.28030083660175,-177.565073640214,-54.771026007637815,0.9564949426433011,-50.398178618696164,51.94873902640921,-0.004512159573919261,-15.483102744947066,6.083650324219151,-66.97178963443939,37.77526527022237,-67.73662286378304,11.706176608736648,15.194452467073884,2.721305732061785,30.108766032269557,12.544416886594858,17.461460985731787,17.09123602476391,16.429414222702036,-2.166028911050472,-2.8711672775208914,-4.846302354139697,3.70154016920647,-6.7111666576117965,1.1107488894065107,7.06876847625897,-8.811698575200285,-5.464496379084288,-9.22208084211642,-7.39832741029196,-5.468386001633298,1.4827122902240562,1.5882942992564566,1.9878597452534212,-0.5206235605392358,4.36219714371542,1.4802831840096768,0.48076030701404426,1.2919521124244333,-0.03621442189204229,-1.9577894233829338,-0.8888785194212782,3.7955149420143677,-0.4640504459342445,1.405470390024569,2.4649592436842167,-2.5156859508667138,1.288553653777248,-0.9498523200112705,-0.02124465658338194,0.004412454510237101,-0.7112070884888998
5.0,-3966.9316916646726,3237.9997958629183,-1084.3409043956306,-814.1598741202339,3209.60349410269,1431.821141601055,-133.52534948936517,-1496.7553573579698,-1280.253217098006,-1035.4155133234142,-42.11284718436618,-1249.9443802153135,2528.370394048872,-801.7524485430272,-482.09245360704176,-332.10643637893605,-108.6714244621042,-289.84694018150026,1143.5473663926439,2.487117127500503,536.9790040825478,465.274426230474,-29.108474657351856,-360.06274081620893,116.49845835041744,-224.9962074443071,177.08142433416864,-144.85617062700396,73.72458392784745,-2.7655069572805147,79.74650407103906,51.993985935610894,54.69180695316108,40.9318862449308,-57.20012572807763,13.008393944106864,-29.003066099616788,44.637503026984454,4.712647124450375,30.851795271428443,-11.611836059346421,16.497548179598862,-10.021259674455134,-47.73555923618145,-26.646707858047016,-4.954532578617721,-18.395026366401698,-12.288375769144533,0.7952488043933871,4.124707929082707,7.173114734190258,0.8721902329556949,18.43354095798878,-1.0547165815057211,1.2770198253682303,5.737564315862851,-0.20379500617197432,-7.4128659005447055,1.2233333515152915,7.383536351742137,4.289689757239094,-1.5265984698934854,4.772936048786993,-4.860233665492927,2.4379980584777377,1.103757398197345,0.24165594129138868,-0.11691149981670056,0.8455125223519271
5.0,-96.2275349663092,2093.7947363016415,-1063.454003673754,1237.3059613178173,1600.874342693726,397.12989097977226,532.1352699479522,-600.853666802915,-650.6355283779596,128.52813281523038,-223.88854278797768,-276.8813368826545,975.7379531263927,-885.3197305500298,106.83545631572538,-330.2221994258665,95.57208135751692,178.58160069772455,793.029962471038,0.8435286155055854,422.37105560218765,181.54427232135268,-13.190318090654985,-187.0746184852182,56.874559886766114,7.240679869153216,27.803927276331994,55.48792456892319,16.652314747016234,-34.89975620694538,40.375011230455826,-32.49935844112461,6.948747763601996,-10.975210083225758,-71.85257086369157,-30.47632979437723,-12.417079720053746,33.50632907472649,14.18918114227697,11.176777327190118,7.050399444991401,7.658784569515774,-21.804754121742032,-9.786421250334291,-4.265345496463949,17.480882658771918,5.023709634376737,4.570167697136776,-2.9666372316025567,-0.09243913801945719,0.8315827940577161,1.8676804171340582,2.4411017026142203,-3.914725363641406,-0.39450040185877355,1.4083186497642555,-0.0371703787795234,-0.015022947598682064,2.6837726796858052,-3.6278795468220393,3.3026863116109983,-3.804789699563885,-2.271074866855118,2.3423755772161323,-1.2069489627630348,2.819151018948294,0.018410858939825723,-0.011825798261326046,2.0040631633374626
