X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,X65,X66,X67,X68
169.05240012762184,787.8268507354808,-85.300431728018,951.4010466103861,40.33476976223467,-123.21636214252688,-0.025892701319846737,0.1425295674732596,-66.2257865328568,-91.75568958147937,-0.055718182561557986,46.34658754819372,0.6941172102939784,1.1674832589680146,-0.5032609894994343,1.0782899473835148,0.9025222565699399,76.79357381307682,0.6181125199363403,-0.8318985438089539,1.616568509609225,1.24323885342227,-0.013235262475876981,4.707804696511126,-3.8503343086725357,70.57622418444477,-0.15352298062755804,5.0,-5.927489807407347,-1.769339188413985,-2.1502080255798663,2.5176028894847033,4.345477592182099,9.665910499481186,0.5541944802984996,0.9637095552721614,-3.0375264133913022,-2.6541921562939774,0.8669225801068157,0.6232366439229142,-0.08698591451290168,-0.9590694080353925,0.9388548808403553,-2.1679582005078055,0.046643084550479275,0.011656835432654639,1.0341034836142695,-0.6498630408394327,3.079514319642395,-0.8980445609967663,1.0432143689104045,2.9326794799294102,1.0057469846784015,-0.07983296053354842,-0.25572912812387005,-0.9487086080773507,-0.14128613688318664,-0.1358924983857937,0.9489126578600297,0.5163941234351727,1.0073510011047644,0.15828216660814592,0.4694549100542776,0.4076493327912094,-0.7758487703381105,0.06290202863260026,0.38845210420801274,-0.3666491846177491,-0.9001132651234378
14648.147560371412,7788883.201586039,-6593.867215101248,5198324.765634808,2975.8626547438203,-12381.037068649775,-0.8377406022630696,49.62551677544426,-7477.752709404758,-8763.029975077503,0.03447789947307277,3980.247643572761,1.0797447651716179,108.52846046074254,-0.35564830240150697,0.4275252460343302,1.0246111045644786,6682.25189321272,-280.8624471927633,-0.8384208022661885,70.08107167606133,-218.66256035757664,-0.03721139435408943,-5.667928437217735,-481.2710415671623,6491.84787173085,0.7921523215104707,5.0,-15.528248416695785,8.603255502333397,0.07877041685658057,0.908301507870393,124.84041464685275,292.6135049957249,23.15283555600466,0.9378267761991459,-8.582435622196918,-2.25325639434907,-6.9440675479958855,0.026593361000841156,0.16190507794839248,-2.078745863844573,0.6877257371477234,2.0463569704446347,0.07180516157511357,-0.04815430857316866,0.3670391723068492,-0.9747541245764412,0.5056051557492733,-0.7719488354605653,0.07102997698652994,0.9830876940487981,1.0930349421973342,0.017055975340593235,-0.1097848339322488,-1.020848101167677,-0.18708913364227198,-0.14491150496852492,0.7817255731317339,1.2894905019884029,0.9663665769218509,0.8979755436304901,0.40906239374305453,0.2760680770172738,-0.837294292587349,0.7284802695142593,1.5015049205664366,-0.31216570856117476,-1.5689018495449425
13032.546704570963,8787514.676293112,-6356.609690802213,6053893.5178866815,3475.675359602744,-9202.618121210384,-0.6454731289959432,9.97447280243625,-4218.699864524767,-6413.697418573071,-0.15965051675552855,2239.549792397989,0.12586826393110923,85.7056006296739,-0.45437259656428414,1.103166617570215,0.8332663768825763,5144.4384971153195,-100.2232912776847,0.3446048059890616,575.232566947844,-69.52636847962819,-0.024111442923353363,-12.188668359145545,-174.13358280342976,4864.072913846114,0.8351132988519727,5.0,-12.46303458087297,5.916124278732019,-0.7314235401866706,-7.509645816091478,103.53425591045549,104.78255467140893,14.230576113738016,0.9472102020058595,-4.332042737003118,2.131682390722714,-7.047844874172418,-3.612862400949277,-0.15987418779042867,2.0055901154724265,1.0841109413682608,3.176632529947649,0.03623184960931721,0.2545633146238066,1.0314245320065578,-0.7762700835859688,12.312838789193892,-3.588692011366832,-0.049005641814910204,0.7343645277089785,-0.026923509110170142,-0.08078444960942897,-0.1269576528335553,-2.530764502020113,0.07066618323114088,-0.13288104264140974,0.077124687257787,-1.4657760997776714,1.0823948789352607,2.065652866340599,1.9794405159812751,1.5673012212358917,-1.0610519025563874,-1.4564031626384528,0.09899346834207873,-1.6103835405932414,0.4307959722147748
930929576.4071229,1.8282989411543872e+17,-710302485.5626459,1.5799009084744166e+17,648266220.9269522,-12945572.223550597,0.11012661247321023,-25490663.91167722,648460301.0283711,85459847.97589722,0.06698544418640848,-341528862.32096887,0.255622159043241,1424662.600527101,-55.86709981003841,-0.7631431416867283,-0.13159396981518312,7211374.380498219,-73867.04619624797,-0.5762553885887511,212352096.59795803,-60100.417350519274,-0.00871500224989476,20.490402595031874,-121825.14820358418,6789003.764148613,-1.095569999997082,5.0,-134.56747549418827,-24.1506214928307,-13.303129406621482,5.956606337210092,4087.2556295706117,72442.21537813912,373.103510305574,1.0190939733333557,15.59918634205641,-7.049956965634151,25.427372552703343,0.07397905729947421,-0.07632691362542232,4.471017025560882,0.8279385531504123,-15.606121151013856,-0.0028499282201221252,0.07299793403630071,0.057926821749398894,-0.036759839286220945,23.520652108394433,0.9631624479874833,0.616263264882182,8.06635903036926,-0.18112391291714344,0.9905024332395225,-0.13060605400969216,-0.6584561708787083,0.38956406581298453,-0.22384366904343056,0.7244226791482226,0.2534127822142624,1.0614554635015,-0.7853243742595434,0.15024669378698383,-0.6864234915130788,-0.14360078382720945,0.14778198728564243,-1.063423983465316,0.6438696057708776,-0.4882253581834397
8593.602011341822,2684228.4907203526,-3840.84929881318,1720834.2854750166,1705.139985573644,-7250.277342227336,-0.39145844657198614,30.130916883486837,-4436.212254699952,-5161.087144668214,0.05216035269872458,2371.775319636224,0.35808259053766944,64.21362317123759,-0.5204034819805694,-0.2665754618522397,0.9658711162094753,3919.727626798729,-178.05512614728897,-0.03786240804484314,57.079449426851795,-114.30970319168667,0.06320532037016073,1.2483428779585546,-293.62348594277626,3826.285600710291,-0.727290015092959,5.0,-14.444576329688077,3.1104645886961895,5.705140567192755,-4.125871334352564,100.52634059090818,174.60154351689872,18.703021398568747,0.9212764037731938,-3.4956016245414383,2.5151283164689087,-5.440876579904369,-1.6411349608021522,-0.14667378118749883,1.655426473662589,-0.39395047536986405,3.836277001875498,0.06976026501626517,0.023581948648380258,0.41462132486415726,-0.5673985171036332,1.9229794133905167,-3.186472152968872,-0.003065917185666808,0.34032777453336926,0.9919087908470444,0.02106005903604387,-0.2314536064009673,0.2570849965237911,-0.20762847384676797,-0.2653187431873969,0.37518975140232586,0.31664302416140544,0.06735105348834879,1.6506087418108522,0.29529477307006835,1.6480367438937067,0.5013293566048317,0.11990497452682762,1.5275094198060035,-1.6931780519701904,0.381578097903947
39.66913017931795,26.16378927171139,-26.640892630763975,94.49433108265362,19.354583896790874,11.686340843163153,0.4692766412734226,0.1448072985077869,3.1698399717834826,0.49530175884903727,-0.11139684116126534,10.240159154154133,-0.7034177964994158,0.3263641532533337,-1.0372858518215315,0.37314750412140296,-0.2581204231757584,-6.7974920550111175,-4.524167406149986,1.0202585035366154,0.7655062151832945,16.167234303015174,-0.0730936690416598,9.730424701222429,-5.702320500373177,9.119898081758919,0.991944600913324,5.0,-2.177424749885462,-5.6894996865118115,4.047810512202575,-3.0019342293674858,3.380387722390726,1.6457906309559827,0.31260220602865196,1.2417784387476094,4.3810512547981935,1.71170543739027,2.092294207083992,-1.3221385589807781,1.0400823790841287,1.30990173177928,-0.9434171596204901,0.808126091546945,-0.060122523816774014,0.06889015883151356,0.6942984043746591,0.8119441213687402,1.2585841444461507,-1.3878927282026183,0.31114002969481125,0.2639257806259074,-0.028573348158430784,0.2143727928009883,-0.2228335921361683,0.9073427006977648,-0.0685081701052761,0.001167326587285078,0.37476419364897806,-0.2490794857600874,0.10544952972294744,0.9271649237972134,-0.6832792840246773,0.8442326464128459,0.6996361756835178,-0.06319086798249933,0.34752182217931854,-1.0217640137594683,0.6781454137398809
173403.58150919015,5996351430.524163,-130014.95490917232,5121344495.05204,116681.77752432878,-12181.632488627834,0.45495322350662454,-4194.395614737218,108190.07432090261,8945.344404198548,-0.21484340603904328,-56884.82840134097,0.1505474259867255,441.6549442991848,-0.9167411159734252,0.7937174548563436,0.09133317094842869,5232.022241757737,-1192.4079241625427,0.0180333576925945,36944.53156878437,-929.7423212153518,-0.004837055957508326,-8.223814754027018,-1977.3447354160578,6122.937578827338,1.0183729156866212,5.0,1.350660095076518,0.6005609988784865,-20.031801765793038,3.727395843837985,161.26693994460803,1184.1180059287217,48.44616961636687,0.05403007190953283,-4.645690826471615,0.4174355619867498,5.316307835385822,2.0211589351467523,0.13728741930704966,-4.693343812838977,0.6123668817528454,-4.77364369241976,0.1236435991941237,-0.220234057039827,0.008506406970155624,0.48566529677657366,4.647303860661431,3.814334692989765,0.05585775393469425,0.10141198630443746,0.04140134694837636,-0.15857359473382196,-0.28067551212481057,0.19205687461059515,0.3198638093459513,-0.13728265549848268,-0.0029604722085517995,-0.47745612149449124,1.0248100559179028,-1.1548720306638613,0.5481369714243554,-1.9737652021418772,0.9122843167347401,-0.23011674473952728,-0.06896274434945665,2.209266255229834,1.1180124050253952
2358396122.0498877,1.1702107643437097e+18,-1797754679.9264362,1.0108627579219859e+18,1639651798.8631766,-36779219.65570638,0.9382700096071875,-64311595.97620756,1636829392.499959,213120991.28956932,-0.136369647261137,-862083974.8972657,-0.023206561642524354,3686171.4330380363,-89.23578376697039,-0.5017862822762271,-0.7971348203938118,20621468.76828412,-117890.14756836751,0.9246839665695603,536884556.9061964,-96058.68928466519,-0.0069947053290568195,39.34473671754162,-194425.38272913854,19314666.65271004,0.6155333404839881,5.0,-222.27302651464242,-22.718855839615436,10.571729452964126,-20.640110124659444,6709.062768332451,115603.84565726786,471.21253377699605,1.1074601991114448,23.814007066575265,-7.914052524119627,31.514472786473004,2.9210010310249532,0.15637065509978357,14.249122001625782,-0.9651547825863325,-16.530325120207632,-0.12996285379062447,0.8003782324945434,-0.15983418867000554,0.5615969466083915,67.88036902216768,0.9901413756795879,0.06972709808613838,10.647489641891982,0.010667323539087972,0.14629527166368034,-0.22392084295802853,-2.0259535611929933,0.36807458841596674,-0.38865675333573224,1.0015312967260268,-1.2215231705508534,0.070273931990321,-2.023766634663019,-0.9487467058767564,-0.6954040070079611,-1.929282232245639,-1.1311404060703754,-0.6780926501548673,0.8114654368042123,-0.7694982531429214
198038.21297589538,7697084787.600269,-147643.25017496324,6558751991.96031,131979.0347676518,-15692.745872455711,0.810221616685899,-4667.895070520439,120816.81601139996,8659.162795441378,0.12006900015630251,-63532.352263944274,1.0270236577320289,534.1440035558727,-1.2343897770895351,1.185706027865327,0.8857920091255873,7093.307087991045,-1284.768112929071,-0.3052295007361216,41717.97468217395,-1003.1698938824502,-0.1226686647105336,-12.542948041854741,-2121.378654546545,7946.513803524913,0.22692054514149282,5.0,-3.653352327432917,0.8186241823383403,-24.220814285146165,4.56641531904121,176.23205351708526,1269.9660210812153,50.61128366451614,1.0017335975919177,-3.490255472702572,1.1778374495439161,4.241798369869565,-0.4572812769055435,0.04480755387693249,-3.3241523442420213,0.9840968595042936,-5.377703916096752,0.02360352620946314,-0.24220173394393596,0.040245316792453203,-0.5285542186366738,4.869465707884072,3.2184982184860678,0.6513839602302118,0.12230393709777945,0.317743935092075,0.006940058151695401,-0.19600142974618107,1.0820419408072075,0.10696794407120072,-0.12980440177333905,0.9531340347940065,0.09062500394061718,1.0498539711043526,0.21718718667815992,1.361495901376969,-1.486444643818353,1.9101513682008366,0.2555452133831686,0.05982456209299949,1.7258051496548263,1.6847728735806395
30038.409136285485,204644130.88150212,-23622.68008570349,177957547.71889472,21842.44700455436,-224.12372988203404,0.411898151317305,-867.8998620157043,21895.366853548294,3341.040562351462,-0.06594213238248027,-11494.78696843494,-0.8391228150100646,37.653474358495785,-0.15994378160148498,0.558127897531315,1.0183103603821704,-450.6944827789137,-412.02881197367714,0.40163712361299353,6906.930653724671,-328.4346872793968,-0.044597530452087635,-6.738909713701578,-703.6438938322608,0.33241307669268316,-0.9230541042179794,5.0,-0.8578691922826246,4.8991300239303,-12.003931694767958,4.606225251550091,33.724294696872036,424.4328177716034,28.45201235799527,0.9616683703503333,-2.7749752044907745,-3.1709238388814973,4.03334652101545,-0.1641180777657469,0.04312101351582081,-2.7285302624071797,-0.25191264987128453,-2.9677959595402337,1.0489301032010065,0.010822091078962655,0.09721380145868685,0.4651243734309827,9.34428149142896,3.179518171481648,0.8607124273798362,0.40713183105746625,-0.09845240593016061,-0.0783216956745128,-0.30483169369403934,-1.2729659197956493,0.09348297957482082,-0.27177768585567097,-0.7049403169960822,1.0144712412688686,0.97452312137225,-0.05644374784526955,1.1418757929887693,-1.745367394496891,-0.6111701077503658,0.4791669480342328,0.30060164549782115,1.7909920640782546,-1.170150221788256
