X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,X65,X66
919.4952831544441,-2187.0809862528354,-792.0340171103296,-336.934381706671,259.3857718792193,-868.4964651680166,-284.4458045825323,-52.10969671081807,282.2198934996057,273.5231760118719,141.7970961877283,40.2747423592737,-132.36454671815645,5.0,-13.07980615349275,57.78256425733818,-59.76736586055259,-122.69414086609576,-66.64109412746934,-183.06723887027857,5.464333832228397,-37.73241916961265,-45.81522137500464,-176.0494930881702,204.2387136546064,2.685833206749642,131.13590071629028,-39.10284822904387,-17.99885864331798,-147.2843552400952,59.312848919755886,-3.055215770740179,0.10733082672150507,13.875421647618726,-0.518947290379788,-22.26869707696643,5.213818387334664,-1.3566890370803175,0.36920471610505695,10.096955815678639,-7.543298251287863,-3.3068696486910705,1.9249701522407157,-5.97634641917355,1.229716241112192,-3.0039609641595293,1.914933575448107,-1.258344770405155,-2.82633016365875,-4.495859395180903,-0.30892438672687766,-3.305908510539278,3.747502446553052,-1.420836238689783,2.969331904274904,-0.3445555545831616,-0.6285873238957462,-0.6064169558686486,-1.7152699417145034,-0.04773908424567341,0.04412225479573223,0.13226491439316995,0.09452275236029666,0.493598849563989,0.8165575688129786,-1.2968223694414198,-0.6760075089578752
2750.7052296175307,-6917.68043386331,-2476.669146977005,-1070.4255935079689,862.5156741823514,-2751.8591166150704,-924.345229463634,-179.91289792926116,888.2984049937481,721.0860008824376,428.2852978350929,15.40016534646699,-438.37517711728185,5.0,-34.96001017054825,261.1923102887375,-141.90567952980737,-417.59132015827515,-189.76757332515297,-628.7420579484046,13.016610525018185,-157.33142741910984,-133.91355013500672,-554.4648428012251,658.7320906652066,5.891034063406341,463.5239052266008,-111.70936385130075,-18.52050723445776,-519.7599220968997,203.17853635029238,21.75580230053119,-4.094237992665737,46.76031956574188,-0.5948643358922484,-85.81565999416014,9.946261434874131,-34.553422186561114,-0.16457517501950164,38.2571513387468,-29.354300220682997,-10.741866388101462,0.8793775665745447,-11.667798007141206,6.674694566570062,-5.470084973303721,3.83913831037429,-2.5951139110831782,-6.7692856209795,-10.149748946291595,-3.17051163900586,-7.97920640963006,10.28718681481384,-2.95304704250268,6.74263467751246,-1.4061909773128507,-0.3334808165048674,-2.709990196281151,-3.8347139835686357,0.3962588156182507,-0.7717310267535504,0.539351923051956,0.2994349258080655,0.46181954658523305,0.8955824381491527,-2.8374457245042906,-1.3601166015219401
1146.239282416603,-3007.881604182723,-1033.1238895108677,-438.2818391956276,412.32384540020405,-1248.5866811828748,-424.3204577188375,-39.52670632000816,403.59007570798997,344.02757754400653,173.7442845425429,15.48541729668439,-178.7130883096536,5.0,-11.380303871665364,102.35875611622141,-80.03054404512092,-176.89120849064676,-81.9049345240272,-255.48559677307261,6.311539711004005,-58.4067339597679,-60.03425363491956,-232.8330043278219,271.42184837468847,3.2611259433059416,184.94958158950993,-47.869472627287195,-15.890248561896062,-207.3184376375947,80.92983795542362,2.078773771507244,-1.9836855374879727,17.920737360406985,-0.3220270265271952,-33.74358173753496,4.797279047277811,-8.926050054661578,0.5197849454836817,14.477145374758997,-11.150121413966993,-4.490471761949972,0.995144925073687,-5.699032309918326,2.532252213450961,-2.9596068380534772,2.166850202623635,-1.4740626671881003,-3.593088215080534,-5.107485116195663,-1.0866861299806232,-3.745813265662299,4.355719995079823,-1.1462849164819793,3.03491103425667,-0.541646555903398,-0.4042986509643296,-0.8930086466613909,-1.892712167327222,0.35883956114710924,-0.12312285592157766,0.1795837617765901,0.1698738870239135,0.029702508045151843,0.21306137171766157,-1.1926475781630548,-0.5120566246266749
-218.45926579975145,-1830.9030240990264,-126.27383047854033,80.94808124744003,667.0880120714062,-1221.622229624203,-570.9605843422304,366.66298904933393,390.05115585091164,165.6380405097396,-84.17411412331657,-201.7659113124271,-10.716359803160534,5.0,60.898536123267306,97.60249788098251,-132.34681142827972,-115.58832768577737,8.4536319683247,-36.588850282840774,-9.59507723097452,14.332436297440971,-23.34484308470961,-24.160886604360513,8.832017855542523,-9.095719125246552,26.16956962470265,14.846051323876972,0.0569165159566634,-14.092824155399898,0.16421011431692464,-5.408021973334361,0.4857515331499598,-10.127823274172334,-0.8067277197178905,-10.94996408966486,3.529194869231495,4.826467109712512,1.800322591014696,-1.0865943749166047,1.8814852104033712,-3.7250566720310623,4.626324670011683,4.428742077143738,0.8647474069461076,2.2349801344574898,3.9174996196858736,0.13550875620926708,-4.249906253774111,-3.0519833757195176,-0.07920564611937284,-1.8097971922257297,-0.8834595950583234,-0.9324340747523193,0.22375503903608351,0.3988009884947882,-0.6819139547872475,0.537210129829174,-0.9781260160635996,-0.13586702161390296,0.24050771717930047,-0.20104682570789217,-0.013479425851379137,-0.4335526306686497,-1.071311339792906,-0.5137892756457205,-0.23884998515868688
1603.9997153121485,-3869.9344121769172,-1386.5122937854144,-588.1736594258927,468.2733129705531,-1549.014779112326,-496.75549241085247,-90.02240522289176,502.1499004866165,455.11147002176136,240.2797475027063,43.27390981330899,-234.3669071144211,5.0,-28.652237157695314,116.00836268070258,-99.59693501264375,-222.0594068249382,-111.59135176836283,-330.0709320288521,7.710528239091073,-72.69191738084605,-82.73561178461811,-307.1580148507014,358.83683781363527,4.466983638025063,238.46010796433401,-64.51313976933176,-24.578170223126055,-266.9265872063876,105.87755225801943,-0.37798152840024823,-1.5673173513908905,23.453533785469315,-0.7076436587225577,-41.78616423636055,8.299937013563914,-7.954349271611594,0.3770749033071629,17.752590260561686,-13.995588358597475,-5.5299930574461085,2.3429139282894442,-7.863353098351084,2.952218560833515,-4.04589362000929,2.988946957694102,-2.376117184474218,-5.242504572009004,-8.056575551861279,-1.036054731063645,-5.991070437201501,6.388640222814093,-1.9139809572470456,5.046614108863291,-0.650750775067918,-1.0102336663601936,-1.2720965960717336,-2.829781650122752,0.3418728655948743,-0.21008868131328026,0.1750566734734039,0.07090078050052234,0.4570337953338996,0.9809466620657761,-2.0961597700451775,-1.0729470313132954
-1353.351148544246,2881.3242487245807,1148.8028439769132,518.9390612449869,-260.20438483184637,1032.642748107306,326.5518377568779,158.80032201047572,-341.5074821748567,-323.11138129380674,-230.8562729065406,-86.15595755949793,205.60832707751035,5.0,24.323572949951316,-92.46156905404469,38.47107960873912,160.70620212198077,92.42470057606627,277.8596187186509,-11.29093036010136,72.51941304350966,54.71318069656561,258.8405699780889,-304.11512964179275,-6.826265974656076,-206.42070284228916,57.488690961081474,13.235456659202852,235.2049051653047,-95.6652709868682,-7.3937942891457755,-0.7795024709806454,-25.436179678069088,0.04900723892314625,34.37452960743151,-5.237945804786766,14.970329153594799,0.6966421675106229,-18.898172466161,14.836510567256749,2.8114102613561234,1.4436592886620898,7.823168311045877,-2.535150247489456,4.307590999967628,0.27622507292878984,1.8137331325047235,1.9355168911758698,5.664136584849494,0.6108521245986953,4.0331824535837555,-5.8500687104954405,1.5370526624837613,-4.196694443605087,0.22644320809216398,0.48169334122923435,1.0586489113003654,1.7476517157496396,-0.03455979826887322,0.004839522581429598,-0.0582371098059894,0.022508099839694456,-0.9652922266293797,-1.8859292777328134,1.7342656599227637,0.8431639420521213
-1800.805839473564,3788.359573078727,1522.9964461458374,690.8616535863721,-320.7812186273628,1342.5934221275095,401.58900550064425,225.7118462257716,-438.5682002248037,-389.0282867258491,-291.9880720855947,-68.4809945780784,274.882548022258,5.0,42.678755865492775,-133.11535598359632,41.35641901371499,222.52902930545926,119.3743950064297,379.94227458850605,-10.521484661232819,103.48542933923704,74.97404616888562,335.99390859233955,-406.00422117577455,-6.191783009443352,-282.1986012431625,72.86626809425081,8.446706249964066,320.576705379927,-127.1529981120678,-17.360080383904123,2.6133843920441566,-32.40275546465031,0.08181410471604761,50.38237693462617,-5.24184127262304,24.66196204025457,0.9395777263486493,-24.431721990242796,19.11520714117549,5.331327037303434,1.0211649906822524,8.109463055060411,-3.903436042159678,3.8207569266603416,-0.8818612449781413,1.627508300618148,2.323301476414641,5.536426157520494,1.8907063136944557,4.522182346730238,-6.711443561430798,1.4411618032672915,-4.4139357345504635,0.9129036393854044,0.08998182914675498,1.9123897313764968,2.1021361955390656,-0.3060685435061624,0.6240697976608501,-0.31675881029687797,-0.1417626662987877,-0.5581368714727715,-1.2860565515815998,1.5016333152930617,0.8110752644586819
90.0423883594473,-34.85180440868217,-28.297603435285907,-4.733062813288852,-14.18114225743435,-4.637053964198172,20.91978624566373,-4.295233132289315,0.7052010330890401,40.25804321604084,8.070682799724116,26.367381034202648,6.512257782357462,5.0,-10.990713883151153,-20.257600978691237,-15.186327203244556,3.835909229069557,-6.982905136326366,8.903811294611707,0.14845839810620717,10.514029876036892,-8.208822823297922,-5.008690233178747,1.5214479074576883,0.9041381830120471,-9.846348981490214,-3.053245433426342,-10.619518164487033,11.34543564191628,-2.813135981865869,-8.906173881625822,0.4492647347443158,-1.1331864542605794,-0.3844845242342195,4.0796123146312215,2.449152336087793,8.740094714912843,0.1290683783551652,-2.481038266484947,1.649120376287969,0.38226084550208206,1.682575588872957,-1.290883957673593,-0.5021034845753656,-0.6896182225307411,0.7203118031092881,-0.7240792658503568,-1.1166720514369621,-1.9576764181599473,0.4977190238457236,-1.3557082736020554,0.7760340549789535,-0.4481994883850779,1.2180892963337198,-0.0004698494185321478,-0.5681680146871757,-0.0007748004752116885,-0.6169490987400975,-0.016417390485126082,0.05204211745529455,-0.08890183705171942,-0.06749632809594265,0.3303792254032344,0.5508199004623408,-0.5294171230772663,-0.2971748160365672
163.09240869033098,-1576.1066863844087,-285.4302181355475,-56.37391172727732,431.4641949553704,-895.0688890220769,-384.6738655176248,184.30353799132635,288.42259699143557,202.91809916056275,3.5417036511685516,-51.57386342667149,-41.04847640530424,5.0,29.240010012990545,55.15299423956043,-94.27482196673854,-85.62359030306403,-18.441365508754103,-61.31679147630142,0.32936357596175514,0.3337169180194641,-23.83968707088223,-67.51232312358673,61.093949061909946,-0.597374264964857,41.48920207138348,-7.906040388357392,-13.164470736359112,-40.689041272129636,14.846532459432506,-9.628711231895705,0.02599725745914916,0.0007880246426297879,-0.25724295758611215,-7.840496509181051,3.0781429575002544,6.089346867537325,0.9423984275525571,1.326976008701136,-0.8448898587543046,-1.9135712256599249,2.422026860165029,-1.4315576741118154,0.7084773932322939,-1.2721962404309244,1.863716956954227,-0.2556639838509467,-2.6863557253657024,-3.0620516946845715,0.2800569807803881,-1.8973273299592563,1.1129970905565474,-0.8267678898612022,1.1393303436938398,0.3092494958360205,-0.4778736418758196,0.27741924346106706,-0.8678930129109469,-0.0023083226914453955,0.21789780555104954,-0.12995176835732433,-0.027931708661290265,-0.08559488234601223,-0.002058442954477982,-0.6041201265605453,-0.3083516770254251
-666.8136144598175,356.0491805549249,426.04983512581424,260.7411406153194,204.42704460544655,-138.95236353133382,-137.25447212090074,245.76465349771647,41.87216825266572,-34.84274039549214,-129.9827419552894,-103.25659134511537,86.16200313136936,5.0,42.8179683960724,-5.4300315165263155,-53.31147943121019,20.84487813760946,40.44174667137984,110.5645795749082,-7.231552110796087,44.68592870931473,12.478379873397705,95.32795346326103,-127.88246680422131,-6.014596662363213,-82.43370749369689,29.701207760153796,-0.07690562995222372,101.89296548237209,-41.53329804122483,-10.92020677008793,2.3989648233261414,-15.291463783821857,-0.5136520908771603,13.129966629991287,1.4364254810592119,13.246844313799622,1.0512946945099217,-9.087072073618396,7.442652372401797,0.3783709143820406,2.9360334401109585,4.071430781054605,-1.0598086535681208,2.027133592949396,1.5314126794336331,0.4056527897128146,-1.2516710726678055,-0.6522398714291887,0.9564951784635879,-0.08482765121970046,-2.2273635359985544,-0.21853374552002822,-0.3613684871259356,0.7527065998910182,-0.8503364901480641,0.9112448993521669,-0.03645385773568722,-0.2073590493447207,0.4915059666688382,-0.38742178808728633,-0.1558269959771387,-0.021007206134158116,-0.1352088129464527,-0.09603937255320763,-0.06483759296674164
