X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X77,X78,X79,X80,X81,X82,X83,X84,X85,X86
60295.29146082544,25683.70822210537,-50247.0359299646,142249.30464794362,8927.439949563353,-50576.21313038976,-93478.35692025369,-25321.876146353246,-44211.61094112989,-72742.33033352625,8176.464530283983,9839.765675184657,72309.62260761864,-49693.480478341924,39935.20077256439,-8315.603412380202,-7508.953091221942,159.6673903422801,-26862.030959279753,-4124.312034918858,12385.800513124368,7466.09561518272,13847.551450514506,-5220.617532945342,427.95480165481246,-8004.8403833215,780.3553256108863,2389.92511368657,48.13139348352766,-3326.4854842777927,-1687.1307310770894,-3234.1015187467224,-2249.5949951053735,-1718.060932249788,-1212.0373217451374,-1240.768188154421,386.90971436587654,-14.895714093042715,103.31402243730166,677.207034826679,344.6894268122483,-99.94375094141435,197.05711260218322,-105.44789560055094,270.8958180161076,37.822573555642464,-76.94606586045215,178.47460721597577,100.30641926000663,74.61353063203599,218.67121004145093,79.20522935388168,-48.76527053257634,48.80581004664197,153.0833727413686,17.18535749672103,5.0,-29.519970388655505,67.20147327370364,-83.96518398447394,-36.66111739522183,-35.83631149095704,-18.52248815223332,2.5353398191193457,-0.7501405986140621,9.616847681465998,0.4539834908296327,-35.178423999606004,15.56576605610419,7.758920716472142,2.1851630227391974,-0.8384138273507801,1.783779709253719,1.7434284125503008,0.46489766352631845,0.5581793941846414,1.9605564269767686,-1.0004113558838914,1.1504591517510347,0.09243564701299656,-1.897343673443237,0.8311842366047599,-0.3178305236427677,-1.1235198178050867,0.6314167790727153,0.4085106126661966,-0.5119725980094344
-47710.43399219393,-22432.577470724493,42679.97647009869,-117562.06464741784,-5787.9050059148,43532.97087535405,78410.5647734718,22168.78008361696,36918.04813535905,62286.61384490613,-6115.0633358679725,-9071.346147088663,-60170.91092747231,41872.74163142505,-33602.59943886783,6604.1868398130655,5895.055757636086,-439.69433796093847,22330.41126262648,3774.5538214969315,-10315.822645282851,-6265.233221532529,-11673.197062106998,4566.345510849507,-413.67048257050675,6553.977597904729,-659.9390440834136,-1516.1610454958832,18.742612835116127,2716.681487384144,1608.8859555905349,2686.9149141560174,1924.2958075499223,1647.4048680528467,1132.0732663031408,1053.9726689351617,-396.24764338747855,-10.54297538681566,-72.94164604370944,-585.2738507270813,-312.8077358848483,76.05853622678859,-165.52063885844652,109.76029126168628,-221.3165146288968,-39.51573869219117,33.72594286645961,-175.768213639025,-88.30162810712564,-83.69283173686227,-177.63809760234525,-49.29474986000914,43.487655114680045,-28.62597463016636,-118.319426812432,-9.088688113768182,5.0,25.085632527788388,-41.60728091463572,54.103424357792356,26.371170703233098,19.16540352126575,9.606138182373451,-6.036422326014316,2.4756603182696617,-12.989945591271098,-2.4041529398248964,26.481044082424184,-12.07079029366424,-8.340034248063379,-0.9075106805679489,1.3382526020038639,-1.823231161342051,-1.3726218798085879,0.015338994513240209,1.0847775872210472,-2.917868071985079,0.688683803777969,-0.5136441947651019,-0.38838103964208304,0.6539730956183754,-0.9163077658474086,0.5788066734381588,0.3091829781135088,0.42058196068267856,-1.020257661909761,-0.2901566247935066
-71630.20701471168,-61639.6869912751,96044.63402609566,-238668.95370637428,4447.0349579981,91360.94818824752,171130.31752461224,59437.19369895952,81128.15029578349,143994.39142849777,-15817.232281706736,-24077.829746344083,-133275.8522198323,92353.13787631542,-76042.75108002576,14716.777557347556,11417.851415278308,-305.5325668341433,48686.19837316867,8736.342318886314,-22787.946455155445,-15102.68705435481,-26191.560084799043,9525.075131306427,-459.289040781958,14885.083253167004,-1374.401783425033,-4034.9223451234598,-92.84323905297028,6191.405833409035,3432.898541861436,5384.742545227788,3751.466721417558,3259.0291025164624,2390.1377025789943,2146.4130784374747,-802.9499351972835,143.6051269934355,-272.16750797725604,-1110.697306575172,-599.3658040887332,319.0803374265719,-525.450340347929,260.1944766552641,-673.9088109822374,-160.13828948595835,180.47711028682892,-285.9862952127215,-225.98579848690852,-112.26101591157257,-551.2381106595177,-209.49319107609688,102.21098480744264,-119.56917539698897,-357.8499161504916,-49.08679281679593,5.0,61.75545215584297,-157.49294955597884,198.71769603771236,84.67617519092121,88.31713459910452,47.039150272147126,-1.8711957136543222,1.8133453018022028,-16.68576958011076,-0.8027177757976325,85.69941730321719,-36.47924144598492,-15.842597320021362,-6.926479059462589,3.504852987364513,-4.815644154845357,-4.605998454336999,-1.3361281947183583,0.4143813902308917,-0.5367484685929691,3.6582222999699185,-3.922641266370332,-0.9458883096355414,5.312425621018845,0.26187580009007577,0.8159667005875755,3.0233305135095914,-1.994572742083556,-1.1392937405322658,1.3938983075580662
-52900.60704128575,-22621.20360010849,44520.28588293931,-124109.94484648097,-7332.609887557316,44928.90225252786,82070.80761580657,22365.221221631266,38731.14427499602,64241.51833764182,-6892.710224045761,-8577.569662575217,-63213.9495125572,43850.53376461206,-35099.96097370676,7214.408349502658,6533.892268580291,-345.7544596890797,23596.200406391115,3808.263174524393,-10901.338568594483,-6486.062525676937,-12156.72579649161,4753.603947630801,-446.2057623783426,6931.333269638704,-693.9973123488942,-1867.2992168901244,32.745739388923816,2879.7345907004346,1572.5692063820322,2837.7718321026355,2010.4922243495005,1631.5654624290216,1124.6731251894598,1116.8733011283618,-380.3734550201401,-2.3595890722521955,-75.36836503659937,-620.3690165683676,-320.4460793288514,89.82923082019978,-177.9146304097029,114.32396429350406,-224.39265978376494,-50.779832006138854,30.0733160218177,-184.96883266382298,-81.93806429503353,-89.64346201122476,-183.21388678144157,-49.6313416670094,47.331363726746346,-31.404616092481984,-121.73840108087253,-9.164623777339022,5.0,26.967639254410336,-40.846563246364646,55.70896389499093,25.36222686472184,18.81459775264446,9.9500520656114,-5.129455765101244,3.1722051378619502,-12.745971916733064,-1.6433290088136365,27.388857122629837,-12.543109585902439,-8.327240839856579,-1.0498611233350752,1.3911932691479765,-1.6901453478980606,-1.4493491647460024,-0.07985099109871494,1.5027915167864065,-2.6397210224226364,1.2228373614782173,-0.6980196298723654,-0.7874524935651557,0.8143393946845626,-0.3379511141263224,0.5299683555931207,0.4582386704764665,0.07479427942335364,-0.8210073441294519,-0.12845108994856358
-53737.63936400568,-29319.448358460966,52672.769574892205,-140731.63422034637,-4444.902121010977,52366.35609553142,95802.70285563066,28726.665270829933,45235.232832060334,77204.9460298728,-8090.240378115682,-11428.220650833398,-73957.78575585363,51373.544536261645,-41489.11795554919,8246.65535062917,7074.728224596086,-399.6189312793163,27350.799405711463,4657.0294817704835,-12689.140993396795,-7868.817773537024,-14364.647358539563,5516.249898139664,-446.0796813879574,8127.017113248003,-793.606286419606,-2069.384328233535,19.616062504025003,3378.175096902217,1915.4073862500015,3211.486360125478,2275.7001815624717,1927.0713299458362,1352.396155305775,1269.0916791767304,-465.4043183804981,14.415400215949237,-106.37579429183484,-694.9768126955593,-365.7859061554293,125.1301687015391,-233.0500352288778,138.4044940074039,-299.6151289849463,-67.95656559843556,50.7784642064399,-201.88707155126343,-109.60001933583656,-94.12970464793337,-245.6392673125854,-74.89707066698661,55.63870103292888,-43.284846884371156,-158.9657467977412,-13.551049402348369,5.0,32.53902932950724,-58.11134137120138,77.67863743386019,33.818532178319984,29.874208004385338,15.416941732943755,-5.332286136408884,2.344512512374625,-13.649355729022405,-2.0143553036635167,36.50332780040803,-16.40153865479584,-9.467616382073805,-1.620856020364441,1.9221396277832214,-2.155976206852612,-1.9118043646239495,-0.203038645654998,1.3597026847767155,-2.2542054831388154,1.3884629846903531,-0.7727778195801258,-0.641794819027073,1.1591623632538022,0.032455376843613354,0.7287037203826444,0.6800962657547528,-0.0323307079169156,-0.9478500529214797,-0.07242776058132143
14023.370612256249,-5326.38829402783,1491.8531171989328,8305.491771264966,7679.736884003605,-625.2742826561832,-95.9391753158976,4725.972510616331,54.00884845729215,3833.041243782628,-419.15517187322064,-1985.259324628614,-372.9203727288041,532.4365465731016,-1008.7332098727611,-117.64744715957795,-822.2603493040581,6.681069280560651,-168.87604882269895,408.5354602884824,-46.293599350466714,-499.675296367455,-285.5516683085803,6.523031483597132,109.49276848953998,76.81977597358399,21.785125853096503,84.69703536315541,13.605371391901308,41.14299905518369,110.28422735949538,-185.7457007418027,-127.17287132524626,38.24266489353139,56.29904315553833,-45.06989359887614,-31.733723701020224,37.6662070444884,-27.392526013066494,46.747160392519916,13.504199293842127,52.785351184848196,-59.72511906946535,21.198952988538416,-58.40269029826059,-37.38128622574394,8.267707906742354,12.480957796360345,-14.673622371913034,7.4865401297289536,-49.21742001295422,-20.825189173328624,5.572587955532784,-10.541431248126088,-27.443982239414638,-7.209846232191482,5.0,3.513921227613816,-10.14299423588612,15.290989233812128,4.415710878727277,6.924793316046934,4.311021862673663,1.5024737064805964,-0.07617978138617847,0.958636786558771,0.32558255969154304,7.922030968752055,-3.1718467544564994,-0.32984440872772436,-0.7989254141469736,0.6437639274206993,-0.48009274457530837,-0.5420884427378984,-0.28094899657478245,0.010910204248226502,1.5553985569818531,0.600435933333126,-0.6998366512303568,-0.18626961221946967,0.8932884027750835,0.7880479513733328,0.0549086644489959,0.4472472400957048,-0.26071296096020874,-0.06519062610299167,0.2741890493838386
-11377.177392646396,-3551.1524849823018,8250.437222323266,-23858.555297424802,-2080.922962752357,9002.985526021208,15264.03009540697,3628.7944378129637,7095.212071240308,11754.368981602092,-872.7250866830809,-1525.045928344654,-11473.930550492307,8143.883703038371,-6357.471260815024,1204.7557373461643,1197.7802441233139,-203.33286875365303,4329.57693495598,775.4612091657526,-1986.1060320932386,-1102.2109165042966,-2224.111558313408,971.3684581894711,-133.94706803187003,1197.2906054394928,-135.6930758916557,-147.9624696216171,38.307781527530594,492.7700642603533,354.61349056086397,549.819430564269,405.0932588331336,377.2745776750469,249.09252658967452,222.5431377422484,-98.01701537908762,-16.55686890045392,-2.556182271654509,-133.7659586179823,-69.50743832488767,4.251503575130497,-23.732532298442813,28.71699300913266,-30.981894312139644,-9.515868448989455,-13.90783302596521,-48.176531862585904,-12.155977210875239,-28.91068316868821,-25.472349414146763,4.098124428505189,10.117972800235004,2.2674607651163416,-10.05986836663438,3.640529468059844,5.0,5.415114384180443,2.798002312634588,-1.1643258525541424,0.17611883098544084,-3.763192449220873,-2.2520236624238748,-3.1972228490043584,0.9994617989576821,-4.204756808707174,-0.7490549514628068,1.5477852472231413,-1.4286667680695175,-2.1073594900853374,0.8881935165623588,0.19509256776261857,-0.05012681156639792,-0.02324730614410961,0.19244879923924077,0.22161297909457822,-1.7430273544481216,-0.2802822443880406,0.6361534657005258,-0.04390755297985113,-0.5303897372154098,-0.4121767875180054,0.17874337072392088,-0.19497330264555102,0.4659901715104039,-0.22063262847320514,-0.23276043613497036
77451.38246747036,9625.652650557255,-37634.68028763205,127939.01059739296,21786.625003008037,-41515.56386303043,-74453.98264410885,-10473.901358572282,-35073.900955080426,-50199.36583821796,5841.902715121674,2596.618257799898,56924.146701816746,-39045.265912170216,29547.02731085471,-7103.8264970377695,-7719.661833617567,351.67998614809056,-21850.420514106765,-2557.5266963739195,9843.801531914738,4731.173083865312,10379.096907178107,-4466.448779791214,699.1779154133476,-6076.148876654373,667.5643574522968,1973.7722998498193,-99.93428212116876,-2543.0693695373184,-1166.97471119904,-3023.728201257558,-2159.6383857866185,-1451.6807418999786,-898.9598655607715,-1118.122700252919,279.89207789261394,118.51780018234831,-9.694458642270105,671.2677341515706,320.77138571275714,10.519717808504138,33.857116727029215,-45.48603569292149,36.04075257696698,-8.551631873427427,32.0203332605088,218.00153024264972,41.29751898246355,110.81785365787533,24.61829953454038,-15.591948923659958,-32.324651214056125,0.6287197665740514,48.453114887652056,-3.450784915230944,5.0,-17.119151753616887,-1.692235207642326,-6.53005149497988,-3.8767832530445157,6.846020151748633,3.48444482429785,6.8291112494472,-4.155327584074545,12.24830649486945,2.312219607767637,-10.32338441426343,5.722939654113128,6.452609154346691,-1.1331233355198786,-0.9104716892052501,0.7169936822512006,0.5083712182576161,-0.11791491687319797,-2.449486644215753,2.76795427352038,-0.6018579682808013,-0.5037856953893087,0.6445613474645191,0.5003654294657833,-0.027126049197718886,-0.4745383095283996,0.3255450730179988,-1.0452591443222692,0.7755448492499477,0.6483286579130858
18272.03414322324,-27051.650836437086,25116.5704224541,-36620.631302832895,18806.101513571426,19460.118311191225,39233.50370822331,25167.587828992582,18795.8512619409,42287.57800373235,-4516.1260254005065,-11354.440508803931,-31436.581484149072,22025.932917880295,-20096.678312628082,2899.8698470390286,584.3093519250177,130.5587652167019,10682.239117090814,2903.608573640022,-5286.900213132195,-4852.743221201611,-6766.884811036235,1925.2445268875674,275.8797626263289,3732.886189884057,-260.73493195466784,-819.5939272357983,-131.6692815755972,1543.70883291012,1011.4763164000284,727.1359628575184,461.48485105744516,701.0486571468274,642.5050715334762,352.5752092975904,-228.73704569458803,170.71739464342872,-160.04521226149203,-110.82209752646759,-89.24440266023988,187.0059813993028,-266.9013267208358,106.9814633317701,-348.0969185924639,-95.65431421683469,127.73040339032579,7.505197313379137,-95.62361215445904,23.34768211803044,-288.2568422435535,-129.95019265379742,32.9642133264528,-67.34729071366154,-164.38661431015086,-30.873165859841112,5.0,22.22781563103741,-90.74484806073642,108.08024098354946,43.97432544388094,55.55445133983598,29.478754212272197,4.807140262994836,-2.5046777513212817,0.7939224214563401,1.670506900787184,40.68097726227272,-16.356677495955225,-3.506447073929312,-4.67256607518849,0.8183317893006392,-2.0868408540787633,-2.1401663611104262,-1.0261646297939135,-2.2532406889758474,1.7958296425002482,1.4156432012488265,-2.478848250873711,0.009391307115992148,3.3249322431461645,0.08980196712740626,0.09718461428988553,2.018388494662498,-2.1137059658118016,0.14655383782307152,1.4960118818772747
30624.374472601172,52125.65696716649,-70438.26751101753,161237.5877370476,-13430.769445988868,-63708.178400706325,-122979.42578142809,-49561.093535953405,-58590.92687387347,-108519.00904137362,12531.441072948597,20624.026429521076,96823.68294606969,-66703.51351971722,56256.198614621266,-10534.172618613327,-7145.234860384364,-210.97475121066972,-34785.46302405673,-6552.705984516879,16436.058153278238,11782.633341314422,19279.26475881918,-6476.433174503636,5.351478026532311,-11043.055912974118,945.9099137514195,3243.5605326293576,220.86764593220994,-4594.336535494632,-2451.0244630586803,-3570.521255621895,-2411.5154709570847,-2138.5913121046265,-1677.26010005877,-1425.1411785895025,539.1414369642187,-209.86744761504974,273.50509346386576,673.7148902058445,376.7392983203268,-304.0882533766015,465.20459668868034,-186.9650647851175,612.3153888861406,134.7235806429022,-228.0425602172634,125.96883526577177,193.74021276730053,19.600901417979777,498.46846002251993,225.14560928285516,-74.18171494051575,126.91524419632039,325.9166430864328,58.94074381628549,5.0,-47.72529883104878,169.06905529621645,-204.10457089198883,-84.70666230149662,-100.25720104953743,-53.51602077256159,-6.508811617305273,2.9289294410164204,3.2129799358884528,-2.5992176965784295,-80.06741937827876,32.83478756326102,9.428554420952299,8.39146013122152,-2.0256135730407396,3.999583402617475,4.357167749664725,1.8519125646818,3.4118525891034674,-2.4435861657593905,-2.9399762161969485,4.7720133141243055,-0.027334454868681884,-6.758455151266834,0.29540374788419055,-0.1406296097479072,-3.849709077150486,3.407293694516108,0.2134975368375085,-2.3769629755771184
