X0,X1,X2,X3,X4,X5,X6,X7
2.2364583783868177,-0.44279440630144973,0.3483483755461763,5.0,0.015119145239783496,0.248389934504568,-0.810980739620764,0.5676076431475254
-1.5428913431756814,0.1006035970866539,0.45169283820291173,5.0,-0.6231478158082124,-0.18967890937867427,0.2785585113451784,-0.22915088962382685
-2.4800803920502035,0.701944322359844,0.053641642577701286,5.0,0.11416565298947742,-0.9336719411487695,1.726435706861452,0.35023343546483676
0.06040315926415388,-0.4572527856057005,0.3382334729422357,5.0,-1.8160434721000254,0.24468611082345926,-0.7668348163343769,0.5402272504228419
0.8241827557994226,0.29055217810684486,0.21346160919023138,5.0,1.1898666762197236,-1.1663207499151405,1.6513264017693978,1.7282855908027002
3.9547259765626306,-1.1231036624530537,0.12985427537251318,5.0,-0.42991750874318657,1.1499840084606625,-2.134410798961871,0.2561751501687887
0.3375994965182836,-0.39713657840452676,0.4205469369596219,5.0,-0.7258241392074577,0.7534712389626879,-1.0953431610032465,-0.5949042014160791
-2.0104056258061314,0.5578616542738234,0.25245795770550816,5.0,-0.6272429270223947,-0.13116825686459982,0.22872954603046042,-0.7675681965586456
-0.33616555386924185,0.19342833712601448,0.9213885414547077,5.0,-0.056990281099862,0.11808344030434251,-0.03498204951371249,-0.353210180737215
2.2837491207514047,-0.19038698052928615,0.9410965847818219,5.0,1.856070256586353,0.04837426621625744,-0.0993920795376729,-0.18222103493451022
-0.21693380171636661,0.2058511336776434,0.27104210770982423,5.0,0.8607746936539915,-0.19617234452064092,0.33593115826597336,-0.4116936220475243
-3.6281386375211473,0.5153941048259223,0.11258024744037672,5.0,-1.138282162309692,-0.5574878754826332,0.9001243252646917,-0.29372819487299046
-1.0536886281255446,-0.021781827722738067,1.0351404819085013,5.0,-0.5245475957315859,0.49660852856799154,-0.5384145717041247,-1.1109147796949077
0.831826201146065,-0.37796820134239417,0.3689631696848511,5.0,-0.260912046796188,0.056223021195743586,-0.050902864027737485,0.8786229870856211
0.21677614654812563,-0.33977935492004835,0.8519948286677573,5.0,-0.6437368449770626,0.5169784052689199,-0.8269240704018646,-0.3657971451433215
-2.833128424257057,0.7068422737885384,-0.178862618111941,5.0,0.28725761289443547,-0.32705800711711064,0.8294121848387255,-1.0885384750327327
-2.1193899551510067,0.056724224315669945,0.8738928641997598,5.0,-1.3709589840580714,0.12772674938083742,-0.1290025368250526,-0.3507960065278128
0.26457264657130103,-0.28014086927330234,0.724446463835112,5.0,-0.9429208553553012,0.31105319601674064,-0.7595380173476068,0.0644176862659973
-4.9098836237037515,0.7527634009269988,-0.06184799752451614,5.0,-1.0642829603822777,-0.28361498303420923,0.9349855349103022,-1.2864689631020165
0.5877936846804613,-0.2731741386856906,0.46721030846913975,5.0,0.07455548865380052,0.4708146587440302,-0.4066605418849241,-0.11031319812257862
-0.07483134253871829,-0.024422409089507692,1.0586033942210284,5.0,0.14356927221774585,0.061963585326789444,0.14462390949210155,-0.06644496887843149
-1.8206005360849251,0.1626377146157596,0.3841862696408246,5.0,-0.7424125482149433,-0.1610412077800265,0.25722793878795375,-0.2589558039389236
0.03731407300925996,0.6255982011623723,0.06583150457835647,5.0,2.342700425339396,-0.7396821935205137,1.2464231420169969,-0.553325634751752
0.23748616751798204,0.23285523225019925,0.210179155130778,5.0,0.947118782832922,-0.14065547758507327,0.12429031204429196,-0.5157851333785612
-0.9881078108385632,0.5040567195128544,-0.01833310597708128,5.0,1.2559872764529543,-0.7841621709665995,1.6774425150205758,0.4458501706426866
4.244155549645097,-0.46097360048365216,0.21952685116210002,5.0,1.5770964015066198,0.06631847057257344,-0.3584593939387784,1.1465267491876725
-0.6175387142230409,-0.41406049504059456,0.5753082567547945,5.0,-1.5355600078040925,-0.2449345186368399,0.3664949823405169,1.4505527889309269
-0.3686457093105018,0.24675309060546824,0.34728266913673567,5.0,0.35911337075626887,-0.2980909452944923,0.6338415037957896,0.15012710109853103
-0.46355845295765286,0.06875566927761181,0.7995598239853594,5.0,-0.08341030437985268,0.21932603012353347,-0.3853579856897969,-0.6886552075959911
2.293186096691988,-0.21550684434185413,0.40701595149666325,5.0,0.30706337914349374,1.0819202422785585,-1.755987418087663,-1.085937393897299
-3.725275520367149,0.878312378882822,0.056604365745188796,5.0,-0.009431108191639039,-0.4911483413419955,1.0088326913688221,-1.2215822074071294
-2.50622221179622,0.6626549371834339,0.018840333950478863,5.0,-0.4453275751273274,-0.982111538470698,1.43632970112965,0.42663399755516346
-1.4078938275650932,-0.28311358153393396,1.0047899565936946,5.0,-1.6324551777899166,-0.11899940104116741,0.02207467636579569,0.4913157129454334
0.27675672229562726,-0.16703016840340648,0.7437973020456112,5.0,-0.5104851717631341,0.027233237641880265,-0.19655009934513656,0.45706451552574223
1.5661343427809844,-0.0972605200295785,0.9241424259607052,5.0,0.3960950321917385,0.12918139143890944,-0.39952647332177144,0.27015489581543817
-0.6707884155549287,0.3238071159860848,0.05590944137724094,5.0,0.9841328559761524,-0.22823620081110427,0.518497589519003,-0.6812684598103221
-2.917842830167275,0.7080085664781115,-0.1514071584019949,5.0,0.9101556403019181,-0.9600863851251383,1.8741189995346663,-0.3566760801466828
2.6046671828850188,-0.7995094279915406,0.28497068279650706,5.0,-0.26138862992054457,-0.18071551897423463,-0.09664236931025767,1.9303802091634459
0.6207948217261764,-0.44754618893374076,0.382048119869951,5.0,-0.8205640910917852,0.44750677286889273,-0.6486919174597254,0.2784586590215584
2.3762487511117305,-0.480542685022955,0.44107739489976083,5.0,0.12320888087200757,0.04368684314843943,-0.461872628931605,0.9655482748171921
-1.7539872621497101,-0.1303974288566912,0.9846840514667349,5.0,-2.212939082606269,0.4861831699643028,-0.8323463635629896,-0.4925197493510008
-0.26830840473244594,0.08542884588779247,1.0697219196982595,5.0,-0.0012493083775411344,-0.2794857779638471,0.5243890852205157,0.5036529936422529
1.572637508896509,-0.4516262571754116,0.8098838125044511,5.0,0.1787792592189039,0.3956948559470481,-0.9350234281246859,-0.244269760241386
-1.753376872397049,0.1009476925114373,0.7384792479204296,5.0,-1.0791609075718895,-0.20000372339382025,0.3034952631725017,0.23265786757554605
-0.6628983684139276,0.1615847887179735,0.28728924516677506,5.0,0.3774983586706402,-0.04984871786919931,0.1951953717591101,-0.5836378791513812
1.9281880337060096,-0.37974975366265695,0.4797250372774635,5.0,0.3356313507162605,0.8455597561394331,-1.4420680681407467,-0.7624463164365709
-1.0438280636407091,0.12450000196421593,0.7021993921452706,5.0,-0.861599378359886,-0.0723739639421912,-0.20721688518037623,-0.25824885292305805
2.729874727632967,-0.5777523863318348,0.09300381976984015,5.0,0.06884161675126046,1.071366425027413,-1.8035345156727884,-0.5605087422579513
-4.582269214266978,0.6168789446714675,0.029203441672158447,5.0,-1.5272999148931923,-0.28732384709579867,0.6386016240122024,-1.2298357305271335
1.7747655293297353,0.029855078705236286,1.0411668714939046,5.0,1.526848548524478,0.9017571226474698,-1.1968758912472397,-1.7537497073488968
-1.6599623307948983,0.35884233260087306,0.025541212693687004,5.0,0.4605808908707968,-0.06537825118517136,0.38872885135209545,-1.0687609434978287
1.060702305609719,-0.8417434765270377,0.10216350068320854,5.0,-1.30177588395721,0.8463695609771044,-1.4928196416264432,-0.09281941725491527
5.731995622743048,-0.8182148368088074,0.007585236379549256,5.0,1.220892882679597,1.0011463945207393,-1.6314713854867708,0.7883177223516409
-1.6394285150637788,0.5716803729760849,-0.008077042632969485,5.0,0.6099240543402609,-0.217295717257802,0.39424762072163483,-1.1255582462798759
-4.957630273742154,0.8266645188880529,-0.13137397913567608,5.0,-1.1612843085360522,-0.9555326016077773,1.9606471148884212,-0.003163638962683624
-0.40585907603133464,0.006322049172007127,1.1617360315528082,5.0,-0.6352992719788678,0.10933979649147084,-0.315864251046034,-0.02735925267522432
-0.11142540845549778,0.3446267632782599,0.11551094147905819,5.0,0.9351874686802107,-0.33128136376433964,0.5489901106900428,-0.18732897290247372
-3.019180124564648,0.6622026438329522,-0.02356405314379085,5.0,-0.5053842369570161,-0.7879169815058669,1.1297817984636052,-0.10996490437397576
4.558333539136687,-0.6728645145471273,-0.006857535116245546,5.0,0.5614874036702593,0.24388804995567992,-0.9528358358946492,1.5233296715512568
-3.9187471561710128,0.845242774517051,0.2111486222292648,5.0,-0.8607037519673651,-0.258940319237694,0.5818049599864017,-1.3188809994172594
0.43515765826970226,-0.35436785607307963,0.8792675604959831,5.0,-0.278497310714612,0.7030780828328762,-1.0595639660846754,-0.8113845324189086
0.7224432982096392,-0.4019911139929328,0.5921752653868532,5.0,-0.5780117021452894,-0.25553584294637016,0.1587746990365204,1.3485257908694286
0.8887324286956666,-0.24207230399992946,0.4941358838528257,5.0,-0.08706983633787917,0.5982937370485495,-0.6594669095005371,-0.37112691004610615
-2.683834696695481,0.19427570545996714,0.6842747304385597,5.0,-0.9680861126912588,-0.5594850571655922,1.251818678244812,0.6617644521725421
-1.1415821141210307,-0.1659554831859112,0.979151693136961,5.0,-0.741087180040684,0.5101455593450976,-0.41144749350029414,-0.7364171131278299
-1.2474199182603318,-0.37944185930935165,0.5431012908476089,5.0,-2.413310010038454,0.29950659317464945,-0.6540927582472749,0.34044377335757026
-2.94550177116452,0.8567688481555881,-0.04268471667865902,5.0,0.42109112215012795,-0.8044681455898085,1.3713495171464736,-0.6671779845494118
1.970816518657983,-0.3480464034769818,0.43402146505560996,5.0,0.05393646291685587,0.1956702482361231,-0.21586211033807437,1.0282055486674444
-1.9043322469491772,0.9872693961422869,-0.061873441649215835,5.0,1.3695722014771168,-0.855593982369487,1.5953043830086588,-0.5316648500710763
-0.9721814175252518,0.364736668758881,0.14978855476820102,5.0,0.5512975656045346,-1.0079932313801236,1.5492993181109458,1.0369451282164828
-2.484651414002938,0.5466965104666385,-0.06775094274084673,5.0,0.11076520302873766,-0.7307687059728266,1.1794522353229415,-0.1618658657909044
-1.0568197154604133,0.4767328061055522,0.08078970387606044,5.0,0.902247935247163,-0.41452570284505247,0.7897136803206676,-0.4054212347948113
0.10336642322281792,-0.1063111635096404,0.7528370099120066,5.0,-0.8893784241021769,0.06278707246545438,-0.2647426847117103,0.5710302363475525
-1.0001248546409736,0.5514236876593653,-0.05700418606730627,5.0,0.7299456044925252,-1.1118494523337348,1.7200804280932789,0.8870953777819135
-2.4555443139049697,0.8099156624576045,-0.07703864903052306,5.0,0.4356007208798692,-0.4011038875287142,0.806389607424937,-1.0713773929193824
-0.7819205154254628,-0.05095688615170449,1.0180030994034868,5.0,-0.4127118352983732,0.39189239091194306,-0.3692260443843248,-0.783158610039206
1.803160817559613,-0.5062626490915508,-0.03133695889999749,5.0,-1.072915374623599,0.7568001754435612,-1.4430197190513334,0.3380563289953224
1.1346219204863657,-0.12078297178163913,0.9644896384688875,5.0,0.5570778219965412,0.2335070268029738,-0.31152025110297865,-0.1523816243306372
-1.5197544132667182,0.43627565976009103,-0.142556787350628,5.0,0.1424312461640602,-0.6755650604264738,0.9325654529397109,0.026467473417780493
-6.076380766310124,1.3961538442386057,-0.044187600254095696,5.0,-1.031643761233287,-1.091035635363551,1.7310061523188047,-1.166540259215558
-0.6623953587370799,-0.014239109078017204,0.8315564821686976,5.0,-0.1640916087176575,0.2849462124598403,-0.292946468979707,-0.7849189952739044
-3.875701446015501,0.9886869047449421,0.055659397955718656,5.0,0.5419497528887925,-0.6015488230446546,1.4295109693577985,-1.3025645377384976
1.0253765593253412,0.06410723361619347,0.6711487992011685,5.0,1.119889171525198,0.04565051687033034,-0.11831946723092104,-0.44417232474093415
-3.29321505941291,0.4730903404712346,0.2057637334672142,5.0,-1.4706462627072683,-0.32586704112156584,0.634213121955273,-0.29488938037432516
-1.1170874906406474,0.33014911412223036,0.3959584944573701,5.0,0.4383442952767249,0.6450944541002297,-0.6168173661944507,-2.067624110623079
1.0403819364335272,-0.10529815183674518,0.7129551679790166,5.0,0.5231393419351253,0.6052829559461523,-0.8090629867776107,-0.82168658665202
4.8595196562438865,-0.7830485501765801,0.1842845550675386,5.0,0.8257298716176009,1.1703360510332013,-2.2117402042453995,-0.19411030241824415
-3.2307258429528467,0.9472679110564791,0.12422122806356652,5.0,0.6498079754507312,-0.051712773035214155,0.5087683700545343,-2.1884546358083377
4.555703360857295,-1.0344420052281946,0.09568342862162582,5.0,-0.10925365852823357,1.9838403096673192,-3.083521106587097,-0.8446896989765665
1.4309209925041444,-0.8059363991299362,-0.04864997451007022,5.0,-1.8274018566128571,-0.212285066553464,-0.16924912474058984,2.3167960311857314
2.724932613193043,-0.7556662338979021,0.04835169066646436,5.0,-0.4926672213457754,0.4893196829599035,-1.1942407446679881,0.8829823985887861
-4.1778662152244115,0.7451046324076014,0.0016811343114649356,5.0,-0.49029082635142646,-0.5559402531190203,0.9714735016725778,-1.2691050773021295
1.5294050064934765,0.2907371331627693,0.7189351867480692,5.0,1.6980440068595801,-0.16457549143556535,0.2975630502882255,-0.021966049874063302
0.3643029220609417,-0.4535872078113812,0.3831725443598152,5.0,-0.8834236224800327,0.14796213682643106,-0.18453945630352345,0.7744964569996492
-2.609838122419,0.7373938170118512,-0.03566663606484202,5.0,-0.26620717099818014,-0.1803994916878774,0.3507655061055143,-1.2560025556727363
4.557688652593512,-0.8076933681230283,-0.11682982267562908,5.0,0.5394551238683267,0.7269783155420573,-1.4448996167423647,0.704293342554089
-3.1524244473623653,0.870894451083706,0.03381814793814014,5.0,0.016378968890164287,-0.8912409029757102,1.5588156158820954,-0.2639877699212602
1.8118370694005117,-0.6836698883868283,0.03165245082913856,5.0,-0.14496767494618953,0.8794578541108438,-1.2332662435663853,-0.14719243362403697
2.575901495675017,-0.8391281253736012,-0.02840947597160877,5.0,-0.7871252802894002,0.02231251092026787,-0.4590646901651018,2.0101015163331843
-0.2868778310188628,0.06468733043024522,0.577188973001762,5.0,-0.007310810099642612,-0.48492392852956606,0.6809358678815357,0.7200920402735047
3.7424982771392887,-1.465841223573696,-0.010850940357404023,5.0,-2.068422189374854,0.9544430988469346,-1.9634545436353243,1.9207879993337214
-3.284017571870678,0.7010677782439431,0.21421937428617832,5.0,-1.0405072678966045,0.23804824909900918,-0.24807399835649854,-1.6998389263076357
-3.1517105917545,0.9225380297482026,0.12429663281655266,5.0,0.35869920332419414,-1.6884045168563644,2.5125676645097235,0.8437994321369621
-0.38549588433719584,0.009363302663614495,0.98748740208616,5.0,-0.1771636014479242,0.5149325813944005,-0.6418359668545357,-1.0386545986186566
-1.4480333828939236,-0.025579725418023683,0.8417362807043501,5.0,-0.8416335265148336,-0.1609763657494186,0.2880090163593266,0.09708106209848455
-0.44718079798936594,-0.03336223144561182,0.999039117724605,5.0,-0.049558131812469076,-0.05066488634691314,0.1769121696143676,0.030176138547754094
0.35945959512792575,-0.0713925866071449,1.017072332624495,5.0,0.04690387802870695,-0.43814945133660826,0.5856048012023236,1.0639010413565937
-4.393909355841452,0.7865686424025039,-0.06910311571283162,5.0,-0.42309257368511355,-0.7953979916946459,1.460121121605213,-0.8213042664240658
0.15228335179024077,0.20445300673342054,0.48136075892303143,5.0,0.49903009920621355,-0.4789839293658264,0.5794167249921837,0.38889163879952915
1.625125082438072,0.13543814365921533,0.7558055561345833,5.0,1.3876638866304194,0.3113356710486491,-0.5596846652635433,-0.8273414366472193
1.817869521234319,-0.4072196290829231,0.4360896567434552,5.0,0.2307626794047264,-0.07699129812271363,0.051053096430586115,1.2653688477919438
3.4597666374200005,-0.9185830099942203,-0.13881411902736443,5.0,-0.6156449345866313,0.634458718124434,-1.366576944012404,1.1888888241767805
