X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56
7053.930692323184,38.44840081679128,-0.040686852834375085,1.0144795382616676,0.6110750464590711,4.846288821559341,-149.9623112069958,-31.291003172619995,-4.9987409281415935,13.187076979936288,-38.62910182129169,-10.661137025765331,-100.46372506388539,74.41967898925779,-0.09315777135599261,5.249770012628199,1.4103799535109947,21.92940870606552,0.944704303616863,4.143519920262192,0.2921187022838895,0.09736482244005742,4.729635452227622,-6.987945072387924,16.765005959128814,-5.0720382193133275,-9.403711199826233,-10.028489411740408,0.9045089700616213,1.1274746486408465,-0.016036439708146853,0.13404945616465452,0.32621695315765403,7.451789834033309,5.0,-2.941051732151761,-2.2457590535859238,3.8323017344983503,-0.19723410715169118,-4.457762231102555,-3.5180364179076298,2.5628171458501967,0.3420478543575437,-1.3402087163240146,1.0307900523245384,-1.8947690170154896,0.26378347269679636,-1.6268050948393917,0.28542559230016956,-1.170694478114865,0.11791422176826874,-0.15365822734717807,1.112171411195271,-0.13808777388332613,-0.5940031948413037,0.23739096402410734,-1.0200308959741127
41562.72490880219,139.23214477722203,-0.0717532717190436,0.9723830733357536,0.5245222027929904,53.00854461491237,-1150.0259276828792,-56.872749633210525,-11.236472763730978,754.8662094530177,-149.1801771940302,-106.90250156486282,-271.07252435558536,172.3308512914248,-0.038270115411671586,100.55770176035378,-4.090973783153161,27.283656068423788,1.0672918337129165,-28.449372445363743,-4.088853102969657,-0.10763780229787748,1.1592241963976344,6.278346811746007,15.895969708099166,-1.4547469509196034,-6.74615395529256,-7.122655046417137,1.0489604697137545,0.04781299164884032,0.005533202734011894,0.25398817637998744,-5.8513480654881915,2.632079904624124,5.0,-0.4773932458510477,-1.5646445512703986,4.751573059361157,-1.140993283259282,-11.892260379027395,-2.1048702132608352,6.762979977548222,-3.0012109192462613,-3.163149359053064,0.9680745595446966,-3.4977578636938254,-0.9082511435168344,-0.7227012604922782,0.15874735374701573,-0.9600150693693714,-0.14166259723375768,-0.07725704397484104,1.8112910510027893,-0.7190802585302821,-0.7947406323236449,0.18530364781153616,-1.6052747452720482
12060897514.343237,95246.45978842194,0.13228176101898473,1.1051934006371436,-0.22774335122119238,-3549.621793788777,-401619844.6268671,-20515.907813296624,-14580.194207766155,435450621.367323,-103683.42866961895,-78277.98154701664,-148340.05295210078,88788.73553904254,0.0263729944252521,85466.18377812416,11.135219404395968,49.04906834820444,-0.9628977427949239,681.852488764898,-30.165828012072502,-0.12176880342652932,835.4199693855799,-23.20399082415374,33.12982590352559,33.65773827534613,-3.336959247786568,-27.627228472744612,1.1676436546761246,0.9431050528684431,0.016411911767823688,0.05168450628136709,12.004218282427166,-3.5208854833823073,5.0,-0.16557727521667467,0.5369704655937304,0.790115905000667,1.383227094559155,-4.572468097790388,0.7804623913217803,2.5693599361327215,2.0570766469463626,-2.4487513485107373,-0.07565375402378285,-1.929341039506068,1.1354004078014042,0.3556046329644702,-0.019126221548930053,0.3017245008121898,0.006189637804449553,-0.08631257963786575,1.083031808766873,0.0353721219196088,0.24132230863754064,-0.23770643236344088,0.7768856578624611
15931706.043327512,3334.660110513526,0.005142633642683844,0.8930145887619457,0.2820160559811729,-248.1625449922252,-528908.9996734103,-832.0818026027437,-524.7617769901958,564941.2880642535,-3683.7834424842404,-2766.2930700101356,-5374.361014170124,3229.6952770277753,0.09302053624849375,3021.7447443314236,18.58446639465549,20.879911326554755,-0.35498131256914506,121.2179186897146,-18.66778798502581,0.0672833048538217,137.04155517296,-10.618029060800172,14.6238967143419,17.407844126643628,0.8090200150213697,-12.66047703942104,1.1669662473070739,0.991934629495332,0.0660729731965344,0.2594373850387315,6.852544922482549,0.8186468444888924,5.0,0.9622603701662863,0.18692722799497397,-0.7682248914959395,-0.9792567891443659,-0.1800531149509417,0.10648365076445669,0.20782019123621198,-1.4286222279791274,1.7691298881486897,-0.25182139006933413,0.63653134677111,-0.758849722644729,-0.04245877567633089,0.11891248603810461,-0.27542690875602605,-0.0033667568306981546,0.15765256403315683,-0.34528803656167323,0.20578329682709512,-0.27034468057034117,0.10334662981673323,0.02740446897971318
11418081.194157979,2824.499482277974,0.0016775317620751481,0.8612367086524778,0.22262948061853005,-214.46700680924397,-380967.6839046349,-708.1797725730003,-445.1665329191875,405790.6660098075,-3123.789046674496,-2343.570739016324,-4552.580122639139,2738.9881507534187,0.16127223360443854,2559.1051367753626,15.068922198355066,19.33885810210035,0.479030031086569,107.62228932431078,-16.919468205571953,-0.08477700394524189,125.62037390139109,-8.49469532781156,14.103285763210229,16.220719314531447,-0.39823856036873323,-13.041515086997318,1.0816114357973365,1.0603006130329233,0.16835598434079008,0.013422310627716191,5.798928531820056,1.6228785200907097,5.0,0.9036690519860292,-0.2492483130462329,-1.612720665207538,-0.8012616776737019,-0.48292276889960584,-0.36362173712992707,0.1597261306322211,-1.5993977807360567,1.510511898243704,-0.46036411058411786,0.8505138866188625,-0.7464052705423022,-0.38717885479748027,0.09235712167225313,-0.10988008865759329,-0.058624133283175874,-0.07404716548885545,-0.45262136012841375,-0.20457365381253836,-0.14197931345658404,0.11689337076005783,-0.23324644754624682
3324967641.126745,50012.39871063735,-0.12009437567845312,1.0657269410603436,-0.24298657731752055,-2055.5540193753186,-111019514.28390196,-10796.170434985415,-7667.23994786393,120310658.34983446,-54489.05838474994,-41110.16596295689,-77900.56519498402,46632.621395159884,0.030917667173005554,44889.96478192593,5.226934304557783,29.0116428096986,0.818872467068291,490.4936353477458,-20.002281885132465,0.037084384678950706,596.0314610631372,-18.81648010568577,19.934871938617793,26.265323477300335,-2.176376730078112,-20.134636791896003,0.9243809869049606,1.0112668767942388,0.011853306474485481,0.18586125232519624,9.333607660205475,-2.4870299203584523,5.0,-2.340617954644466,0.09825403254659265,-2.923817812737652,0.7863995724206061,-0.1837089441929168,-0.27518523739302764,0.09814074218585711,2.2731933877567783,-1.3344554379057305,0.8220344544502344,0.6479792479012344,0.9312059036149365,0.09210068600034416,0.08421309556565176,0.4489387115107551,0.008943438812122083,-0.2072148754232478,-0.4397724137616528,0.01863434098946561,0.3678769141695205,-0.15248293842755928,0.7541517447684252
147375.8598525223,148.6949814576589,-0.01864047298555206,1.0614352706199668,0.8326535126751318,-13.169691965320808,-2385.450634514499,-155.90850819701768,-30.98513141657897,1828.6568285990159,-169.03145764326476,-134.8980715082999,-471.7198367584432,296.97705736946256,-0.04836485467454723,145.53187722534867,31.465619744504572,23.056803533154657,0.07005267639633704,32.664172174506966,-17.446579769015305,0.012589152318504389,22.291937884838628,-8.285843131257597,16.948804181018595,8.631154922265765,-1.3812872121532291,-11.797190511573406,0.8031775769405358,0.7767157823752024,-0.05391019257073659,0.36061002908208006,6.006972053683619,8.037322931600468,5.0,1.88964687091068,-0.9971413775590628,1.072038445434914,-1.095398138210445,-0.2953044694694231,-1.4891341166434025,0.06422281085304511,-1.3124454345248049,3.5829694340699536,-0.8177473175000791,0.5930263880474944,-0.5418515441307801,-1.0215595413759433,0.04893576970775454,-0.7830643649110075,-0.12492289161593942,-0.09606848843194979,-0.28453914457895557,-0.10905404358868029,-0.7177305979433195,0.40281017956676884,-1.4492425947302736
77363179550.81015,241526.18878225746,-0.01402949339878128,1.0653265463626798,-0.37440438767656636,-8084.860146324792,-2574741706.4718266,-51738.88029998079,-36925.65450165264,2792573167.706695,-262656.7220683932,-198445.9767788217,-375710.12598691543,224830.94905912995,0.04203207354163446,216661.5285973772,5.600309823226863,52.57571135382779,-0.9476127992313018,1061.4146419417013,-41.16090825993892,-0.07607552830662503,1329.9574775944602,-22.21535796720337,30.802749124327374,52.10809405190445,3.1414875261930284,-28.55654502448492,0.8983782844389296,0.9543726832195929,-0.07048248351027092,0.3516976390475232,14.434891665808811,-14.496268767909488,5.0,2.418017015227815,2.7532533907509085,-2.68899782978235,0.2929703494543835,-2.7281047057066488,3.8327604964390884,1.470878026148696,-1.9889818700566229,-4.421782576793345,-0.461325322424459,-1.648758197225425,-0.7626663791955839,2.0507504284691573,-0.16127155977430058,1.538494009284604,-0.2103053190038582,-0.08586171636603779,0.669996161786574,-0.6427138241335763,0.8931738840314606,-0.5035895120735713,2.0948333564510704
4125.488185283174,17.406281015233688,0.018468406398732883,0.9997059810399841,-0.8431396350863701,8.953095840773386,-231.6946045693202,-35.572981233424876,-5.3581601473822005,87.06870907178092,-27.178721755123043,-27.898668375833232,-87.70809846651996,56.690471580486374,0.039567575625111207,30.85366302706879,10.061664804839218,1.7124398615058152,0.9835697128585524,4.429032358804761,-8.800540423927576,-0.06646598459483244,16.990307658685786,3.690969106693205,1.2213924209539242,8.099738571561803,2.146688925772486,-3.980105961240246,0.978493953726565,0.9929249148872354,0.04713380328877864,0.07499062925939416,-1.4186448160634746,2.242670762732105,5.0,-0.11361086963950916,-0.21608372470374798,-3.2552579667548023,-1.0453988494934632,-3.6276475796481957,-0.6259127878262065,2.0926486470000225,-1.5602526642223946,2.8982438060418065,0.439123531450582,2.1025779196919965,-0.8232483386646575,-0.18022116750830097,0.16981109190323615,-0.4119484846357695,-0.09954983088598846,-0.06046431152330757,-1.262451044774577,0.3380634275108307,-0.44547584912772165,0.15343180929105635,-0.8329135055540454
551805786.3241292,20408.72784499481,-0.005315127880895403,0.9398733190637502,0.6478841593356306,-996.4816647604265,-18644283.366873134,-4419.277755888085,-3138.7327422821954,20173853.24407027,-22291.857185832137,-16786.78014438066,-31763.997323774398,19023.930105396776,-0.048909866725215995,18335.59937113163,-6.533134699884571,13.007987414945365,-1.0102231313069643,303.84335776787844,-12.031903159772996,0.02006122966617651,378.09195496557123,-11.317681194208953,11.934020096440108,21.819772023428268,-1.97706138162773,-16.155013345455153,1.1478836959153451,1.0843604248735517,0.01203541266918015,0.03276659377863428,5.202027427384825,-3.078045304171437,5.0,-2.406037315272682,-0.2134210071354129,-4.924666347974542,0.19615329222837036,-1.8339346083741186,-0.31575228067963146,1.1035813756432475,2.0780697015466356,-0.01584178329604062,0.9659227680804721,1.750192906641869,0.5262183311630703,0.18585045457036203,0.02485262163612069,0.3119818807694278,0.0886445190796354,-0.021813201214789302,-0.8758514802297751,0.8182012862819618,0.3159100546314906,-0.20136168095331614,1.1443727867406208
198432010.63664737,12103.227026411987,0.07496442025815855,0.8996485997262484,0.3527379405210884,-658.5568525225635,-6613644.195225377,-2711.4303825073594,-1869.3926890991281,7143502.7307722205,-13239.305391066377,-9972.88629492303,-19016.024974480777,11393.935003365015,-0.17740279297654538,10891.280315661958,19.265822245027522,21.4074874774376,-0.09408066735003211,243.72817596946126,-19.911681541680064,0.025248323951802626,280.73394505137884,-13.937628201726259,15.26608879619169,20.003532896544474,1.0158923868414518,-14.617923689482431,0.8227163532181827,0.9922018811271311,0.219933210448035,-0.05020749873213612,7.8368852073469295,1.4557519858140773,5.0,0.04620506282745831,0.1805095366302848,-1.611880189627715,0.4659945375297556,-0.09620533661419091,0.3237001548429846,-0.03394501372141041,-0.17253022267473075,1.335080600227338,-0.259527864662543,0.5719684079255509,0.032482688201058985,0.023231722280581298,-0.032381846881101996,-0.11426419419368483,0.1348009154833354,0.10825117892421675,-0.3662361411613166,-0.2747271912866767,0.011165041637486255,-0.1742078070837545,0.03433371828811785
7712769.067424165,2244.1837476219503,0.022919450386661027,0.9650235998253731,0.45502785988934746,-190.9670001283163,-249590.13251626978,-624.6175269052102,-358.91463917430815,264651.94242307317,-2501.5270430473606,-1866.9833619807046,-3721.5732963074875,2244.5440006483373,0.12887322108258256,2039.4107779507044,19.12053569596484,30.776805717005743,-1.0172302635405306,99.91350091611157,-19.356900705604506,-0.02407726878971178,105.01014841786058,-15.729648533706118,21.93010974411844,15.419725211369236,-2.2605189402244,-15.20961521917108,0.8452451471657989,1.0494103320107075,0.6229102099427205,0.17552272073925757,9.67545180847094,0.987613688315247,5.0,1.7528567946082034,-0.2131941611100548,2.218147857560955,-1.3010232349304502,-0.02943732730495624,-0.1268127567801578,0.12572492500192267,-1.232625559873094,0.8317512920220308,-0.4482700857230337,-0.2561764837692189,-0.833198014559034,-0.25634562727360866,-0.024890859932541923,-0.35638664192087166,0.028469236350374544,0.10326589217468184,0.13607016457626905,0.5172549598240499,-0.22635794886163305,-0.001938069945664339,-0.3485478001318517
10451.658439278295,-3.8800212360964403,0.1400729948694594,0.9322209389954788,0.7258511027850811,28.24768623455023,-182.96421843100202,-56.4362006315746,-1.144443215655754,0.009446243553348992,18.87972150913618,-5.302142744308752,-115.59903221819344,76.28136811613544,0.27037747473098567,2.6758549150911652,22.264659050413815,5.590994022964559,-1.0996865352821064,2.8943612245256216,-10.819577320483848,0.46722704909685,3.002275549560709,1.3154221315370063,4.862365782805843,6.152569590511537,1.353012749294319,-5.741848951099217,0.9282056288123396,0.9840201731493169,-0.06674869031014173,0.21893926279719372,0.6503302629699654,7.087986037941191,5.0,1.6437181496720619,-0.7961708954843618,-1.815722782076507,-1.1713041993839126,-1.6761623393509892,-1.0981463716128066,0.9218847038136885,-2.7300578238079987,4.068808175904656,-0.8293490078939214,1.4158049805352197,-1.0704135776728787,-0.8244003415099905,0.03788031127421419,-0.6871639283973445,-0.18969548383428841,-0.03890789738548718,-0.7882721074081561,-0.47559149039734655,-0.5645394027351521,0.25809054619027977,-1.1259767942880943
5178844740.042826,62304.20993600412,-0.04579843129512422,0.999942673991638,0.2566634784711574,-2460.7213376799123,-172188749.23505268,-13498.553389758043,-9548.896762558665,186638000.0153911,-67854.78291588824,-51223.79094535729,-97184.04915550575,58169.97151347943,0.0807408646584113,55928.874343388,27.07082389419611,41.91777553518561,-0.18657467762584487,555.5441137444785,-31.300814067357898,-0.15048287238298497,663.0762946029138,-21.191038286468274,25.281931569992423,31.58399361562402,2.1433985942847684,-20.613261579249624,0.9595904787706362,1.0793271646440243,-0.04570155271879273,0.10822774063457441,11.997941957014099,-1.3413342728691782,5.0,0.45096650196625193,0.8282606496226375,0.8172237179865516,1.0841608086316636,-0.7766243236457144,1.1164176333976736,0.46937475809047646,0.7056689970295578,-0.5560108119968794,0.2939794506553204,-0.8582203128814502,0.9982224525812771,0.8393550118135787,0.0050224061283937905,0.22511656937788882,-0.27974720320999774,-0.020954799966490616,0.24534087107105643,-0.2593785680799487,-0.12335082340122827,-0.05445813495021197,-0.01870082503491447
243806.56393214542,252.19777944171085,0.012321580687212667,0.9643757028427429,0.6368205869922298,-36.20958294551733,-5446.613762914397,-186.47677743446903,-49.86033254547368,4897.3541878849755,-300.8101702631933,-217.30741232555812,-624.0493026950502,390.9156911670577,-0.22079152374290573,239.29371506053246,25.320826329596137,27.47906766490669,-0.9365215753976375,36.33195348777008,-16.07352023745629,0.033541155893923855,25.959100299357022,-13.61103556694377,21.52913000736078,9.03739077186911,-3.860737473346599,-13.655709584662011,1.1298287726478504,0.9920617963878516,-0.07984444707548177,0.10221763677832388,8.91727747983605,5.29474279392475,5.0,2.2024105591935847,-1.2271148461435903,3.427352347708074,-1.431582100386738,0.15530921160694955,-1.013445325644381,0.07286493900520759,-0.7618461985719864,2.4108533364890707,-0.9132068482644919,0.0062442850462467725,-0.8345848701223263,-0.7822336375278609,-0.10458127381649948,-0.6314640316679722,-0.07801059051742401,0.16613195108381815,0.062080070207353046,0.6473424358007296,-0.45270703663341827,0.3342423069124677,-1.1335757224302574
75607.8340054637,64.8712126855677,-0.04792275204557426,1.07460302602252,-0.7752075250153428,0.06628336222205233,-1744.180907439367,-152.19967039186002,-13.20428547939897,1295.311175178119,-127.46478549397617,-75.60551506298201,-342.9751982638594,227.16332167348784,0.032847828829717325,74.56122296767992,9.558589983177518,43.270218930205104,-0.44691531008900287,11.029912321816695,-18.961141617059795,-0.0578777400191125,27.29951468422848,-6.094688985234108,29.241616259208453,10.39666377226139,-6.5879808045017985,-16.914617831827577,1.0692137054463946,1.0469783375858894,0.8600052091542293,0.22806570020960726,3.2062466246618953,0.8069118109169933,5.0,2.2240424992610173,-0.4548695089369257,6.054237133404559,-1.451076337414423,-10.78251147493964,-0.663254060337703,6.116925731969224,-1.3515296986482999,-1.1885976390830877,-0.5850222570613194,-2.9653960209600556,-0.8831559423619817,-0.5253962437566184,-0.007103636421507471,-0.6584467904292647,0.05147631849179124,-0.019482280618072237,1.8363089924885347,0.6987246457228803,-0.534936412547248,-0.00548073596131074,-1.1971873263897344
853310891.3897456,25160.107112252044,-0.0037522395020362954,1.1020967519753493,0.18059562177867963,-1167.6724410462134,-28334115.2122427,-5564.933469375988,-3870.7901242196267,30673245.82390144,-27466.060215713216,-20707.336730090847,-39429.45419859902,23612.84139443572,0.023406781375404927,22610.991095562767,25.399011467700994,40.540400514830644,-0.4281762029609109,352.9686771750167,-28.154115071768256,-0.014204426518247255,410.7528892582358,-20.97695560177789,26.134130637846386,25.128496558788907,-0.010302546583197451,-19.11281484561417,0.9397387447380448,1.0463305391197095,0.14228652229237693,0.11992126242998677,11.80957684943077,-0.9747766379690344,5.0,0.8142972383230795,0.5781630775195666,2.110094123171816,0.32748453322529436,-0.9807750366914338,0.8774329825742259,0.5926928246770243,0.3091814272892354,-0.20788052254215358,-0.14285025676995453,-0.8194200818848721,0.3978253388105501,0.3926676184429003,-0.039627910942925754,0.05038031621885394,0.001163242113956589,0.11655680090802864,0.48050594910812466,0.11593515433928722,-0.11684943122195564,-0.020514887473051732,-0.35041680935045005
79791491.94111508,7809.204093921949,0.04701188663420103,1.0708327923770826,-0.1994801878856987,-444.551395180796,-2813580.2594205244,-1685.2579958767258,-1201.244943732854,3032224.3682910665,-8582.387559588704,-6463.693627520691,-12129.546077690267,7271.941634379934,0.16098139683058577,7062.167670691093,-12.35743925375299,-7.457498213478607,0.7567393797755853,170.2856988056022,-15.375911715205598,0.05720990705069145,261.7830209636452,15.840076539605558,-1.86642530144664,26.782551104696388,4.57813537027611,-12.477467389332048,0.028150247375301692,0.04070591201223428,0.1701957229318731,0.6337155835275292,-7.444394314019965,-4.004272536447279,5.0,-1.180554969033147,1.01514246581888,-12.54348903666,0.2506337088907846,-13.719718996374924,0.8796037993882191,7.764577875241495,2.4120320957206847,3.9428058866671583,-0.07916548305160315,4.0204510436242975,0.6212980155503433,0.3393110370471091,0.22568649143636213,0.42442278512481396,0.00802250544821579,0.021198606042300346,-2.2721896150903182,1.052066648194355,0.3568967696909636,-0.052104432948473514,0.9764083296223792
18055132054.435345,116644.0879578276,0.04961664118797254,1.2385845243071532,0.9381574787773732,-4233.664541223903,-601673392.0469564,-25052.914933807016,-17849.05258111029,652422784.4851232,-126937.20691606261,-95853.75019569283,-181517.69009437098,108631.66471930273,0.17145773812080595,104654.76575150143,0.9797339244662974,43.018905828512814,0.8609664504619531,739.1803789037598,-29.679515577403333,0.03878759743078325,919.2695496253584,-21.22416616262205,25.756247894625243,37.595348659600646,0.322449492984881,-22.4990132979798,1.0103166944527395,0.6563623641072872,0.07630813825828872,0.16632714711700394,11.511379398170028,-11.285696938247913,5.0,-0.9006218017700799,1.785959785469015,-1.5713244848305525,0.3960479090316047,-1.5432832338159304,2.2228576587755464,0.9710975570301361,-0.4171038741214838,-4.63662132816255,0.7083717212188627,-1.1517565866380766,-0.26879459855703935,1.2696955371925576,0.028709399294243987,1.0375903529289754,0.025942585417552302,0.0004922179832870868,0.5000099291451758,-0.29162682739429596,0.7513144075330868,-0.26915766288808674,1.4528422499663833
