X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53
-120.39556748748508,134.67418470679908,302.763113576895,-10.397266373622175,-137.78553194268036,182.1679897931783,-9.509769869901511,96.25754202534641,-76.10364273862326,-26.235106287603607,-42.359449897855974,2.6460341897501745,21.32811726836004,-28.833891187174906,-4.974457170256926,2.185392525325426,-9.249202832330276,-0.8913187614240646,13.516194442835058,0.9478565783345686,-1.7891626139839005,6.19570955047599,-29.1334408939276,-16.01658512358771,10.46623131205956,2.8470261452462666,2.342098687700396,12.178463756613949,10.905523987870005,3.5978110506232532,-1.7341494788012966,-0.5417084190018646,1.7420449277133327,11.90276799570715,-9.619428657289044,-1.0664098547904308,0.7667296526949712,-1.6731464391158732,-0.2970225632561815,-2.06920000577494,5.0,0.9043790674379497,1.2561345777219495,-0.48271202768415555,0.6629319886039998,1.4381222904899156,0.7516422254767546,-0.5889706101601142,-0.8624285571918642,0.6517383871676596,-0.13160045688310068,-0.8546672562381789,-0.08172085008605873,0.5284761732808285
-1506.2972507349803,2294.4912309675224,2974.639164069389,396.57038825694855,-925.5601215778626,2370.196928191579,-313.2378695179328,1276.3596607729828,-419.485965751919,-259.2924403549917,-45.99580756548582,161.80703478867187,-32.680248885072096,-82.66035626541807,-273.61262571323215,-2.287497894839292,-83.32285191737431,-7.396879071682668,-82.05530662247644,-126.04859707592637,-87.8113840246643,107.71468879153817,-46.243733209098835,-183.42444557861705,-162.91991650442657,-12.551236845729022,-69.6285420060633,64.15123792597646,63.93886040197107,-9.86506880686518,-2.8191311799428105,-5.603815400905382,-12.467318037902327,21.79650085895722,-9.777874413190988,-5.80077449688824,2.8224976169652396,-4.458956599978092,1.2724015984595616,1.8474622250263235,5.0,2.5198495540691006,0.8752726741582078,1.2936768233058562,-0.2914464549341419,2.407006439301538,0.04482239884636837,-1.200157972926365,-1.7865698168460695,1.6432753888597165,-2.8456220585702217,-0.7284192739115953,-1.548567199558691,0.025506723727282247
3472.756094786681,-5096.026452477341,-6430.386684432194,-831.9863156262849,1838.2129977596333,-5408.216468176098,592.4687045312072,-2896.5024673934836,891.5248990572873,408.43254398811774,7.193652576396915,-318.2876912687523,122.53750435116709,72.92478585628186,630.948422459849,8.391543193976386,130.23238823822922,66.02179835031477,218.31601746280518,249.1561655286778,172.39125805326248,-194.00686490729413,1.0470632410451814,297.24271100837296,338.6509380908137,34.07554787799253,145.3862624879827,-74.82346230846245,-81.82579421414967,23.434559650150188,8.966235409054972,8.833864627376117,22.907282785116795,-7.8023625456742245,-11.35882562076278,8.430708178310246,0.2690311215604869,1.5671033986807907,-2.835426208785943,-7.269761996868873,5.0,-4.605462061454265,2.363661515118701,-2.557585081919217,0.9933941045900115,-0.4855769080592427,3.4553493047425587,0.33274240569899616,0.7458423941624752,-0.6648614028885661,3.6518639730258875,-2.4636747338259504,2.002885702217868,0.6130730981921374
-450.34922662915926,507.5191433400888,853.0990711157469,7.180727313355519,-270.09423388872267,663.6269637225603,-31.412243352677372,351.48865109705883,-146.14386160848412,21.865547338955825,-44.70045999536843,19.098605430585707,-0.045855396553355035,1.1707301272648887,-54.06572004122999,2.5993084432878533,12.229531378783289,-43.84919673220625,-20.505142340926955,-21.499059730587042,-3.9402782726835035,15.117446655270934,-23.487525458903242,-20.928026934645,7.717311580877556,0.6890570107456634,3.0970337675932296,17.12978042739879,2.5474301085090896,3.1387848996496466,-7.67534164817536,5.05512609350804,4.512848893842074,6.726988366454486,-4.979334557262377,0.9596286176175369,-5.553389914674085,4.33464610582854,-0.8194810601413789,-0.48976414702679705,5.0,0.08105483483802306,-1.1764969012305873,-1.227229945038966,0.7984122840549075,-0.7286887157934064,-0.7011187340563234,0.9402713320014651,1.3667958881090325,-1.1819492864442198,0.21631741130639365,0.7276710211314765,0.09052484807366659,0.6938718445732097
-1272.3828778628124,1829.978215142933,2431.413193885732,279.97372545429135,-733.3245564788123,1965.205677913755,-232.6346265116853,1056.674787314112,-322.41857336082217,-124.0318739197792,-31.05197596144869,129.58852961294832,-51.78173167320688,-27.792322260773567,-227.2615161361664,-1.506518793401027,-31.384182116767896,-53.04732034492422,-93.52642898039865,-115.12041492608074,-59.98521984022754,83.06555114375577,-37.60084343758439,-134.50602148885469,-112.77298608653366,-9.501370056581132,-43.886723778067235,57.446242796250445,39.27659535831792,-7.735986066658516,-7.894202916295268,2.528958411748127,-5.527311432991942,11.49806057061683,-4.065258745486467,-1.599766282565113,-4.900577867715717,3.885423935680896,0.6498621232260483,3.3063895616408745,5.0,0.7644630250692523,-2.2048811627086113,-0.018401618769427218,-0.2834218151235117,-1.2953963481767838,-2.168417019021569,1.0298888968307283,1.5510072563677217,-1.390914940560233,-0.5389247034326009,1.7658669215523213,-0.283884785396839,0.1623338420125919
-1065.336252376829,1480.1174617710526,2075.6159660731487,193.51435771503247,-659.054612275285,1630.9653035012805,-158.75103246788944,871.2263529281006,-353.86847336148685,-145.68645731125022,-64.61528389833754,68.84588407854933,6.444398814941643,-64.53907085713435,-158.1020650300188,4.173869147556412,-41.78247279862146,-11.529574589369348,-30.70038635611565,-51.05437750661164,-43.203735007385994,52.33860724975609,-36.115754321234505,-89.66848217884952,-73.85657574870099,-4.524873011636914,-36.98529040600088,27.782231370803377,34.546596460884984,-0.05919011254308275,-6.117543924658283,-3.017046853265058,-4.287057174155978,15.282041505977938,-8.738148674592978,-2.7450674279501417,0.7519028141852208,-2.628077975804226,0.9874493874044508,0.922127512094204,5.0,3.608714794484144,0.6575457393425933,-1.3361665723810596,0.39059694802888745,2.5159702817468155,0.23439455414878702,-1.1867419548465161,-1.8286233171251534,1.7178144963340372,0.41438486383447676,-0.11061237094509198,0.24540972141838072,0.7597656283792932
4355.31295104936,-6152.456283200684,-8050.508395481762,-897.3279123072721,2333.8943791780744,-6709.743024857135,630.8218450498033,-3582.3273038033703,1234.7764414667572,451.87216601627284,78.05194526378408,-321.109497766863,86.88065421755545,105.82898998886097,720.0483219856936,2.4271929705579725,136.6170031089968,90.32319987064582,224.6100014422565,240.55661546167087,185.2222894329018,-203.78924378123298,0.7546188287793987,303.2094262733529,350.75190221794037,36.39876463431172,159.5050150345082,-60.7909072581083,-81.16307280304072,17.111583225098965,18.782101915782906,11.286833064918003,20.982377534145268,-11.12709501404071,-10.188665869900161,9.657073878510799,4.130452387057021,0.7760164986953694,-2.994519079559117,-6.824007375254075,5.0,-6.80545537651886,1.6477531753493515,0.938120442667566,0.4006963808197493,-2.620280776695513,2.337961966983053,0.6743279118556597,1.0629247075348491,-0.9589714959900544,1.8956267625833052,-1.8168616940221551,1.032642027528065,-1.2704514569494483
1194.86092684073,-1691.256668227698,-2133.905914291049,-253.60865580621174,584.3776258478093,-1842.6812490941595,162.72200254401545,-981.9529393205701,316.31433644671307,107.66625809075101,-4.916502094230656,-85.96631507653186,36.595803694891416,10.712903303503195,205.9062034327865,2.020093327522492,34.167284597076375,25.59077676985516,67.95252305441225,63.0619182197157,50.03249050863848,-49.97705496549423,-21.405529640810215,67.53308193406934,100.27649641950526,11.783362695588766,45.46773939513601,-4.259938804557778,-13.730252715791844,6.196552539917361,3.512090008976642,3.4905913682855525,6.279651715444473,4.822081377795941,-9.6724133549728,2.1018288011604183,0.6670079121566318,0.168572054879569,-0.8995873957397386,-2.7033442248582324,5.0,-1.90780215673623,1.0845108628070916,-0.16924274339619036,0.26925165742019946,-0.061822881954513714,1.4445058925963605,-0.015444148437665922,0.16534673444502312,-0.2217966009748489,0.5128241921169909,-1.1974220609957997,0.23100462859142135,-0.03604768623403595
203.38416616232146,-306.6444342922135,-297.3056034199029,-58.221535755253825,54.14759729133414,-320.0827683588545,15.792983010020915,-167.50756934551166,49.9732256823645,30.810449511892124,-23.009999286778722,-6.309466891803454,6.36075859419885,-1.6132344553361568,39.61634648478183,1.3284449282215878,14.195844133829285,-12.110066041184178,5.326588076749861,-2.6687588972199716,9.406688461584679,0.06400283545431162,-25.534146565166182,-5.95985515013352,25.640455533705858,3.3480170814369825,14.140313011453397,18.11997336208464,3.6960384333240417,2.010973417432471,-1.7012954576228922,3.618910257501174,2.844305262589356,7.750223897557606,-7.404507239261065,0.8143599383753174,-2.9985657677315567,2.4294440086491895,-0.4992433986256909,-0.7361328100175868,5.0,-1.4295935578460532,-0.03737200857069012,-0.823686486747951,0.08608870562672562,-0.5024574699409493,0.4866147116788412,0.8873066303661905,1.2006788071928816,-1.1021849202095326,0.007004059859136243,-0.40846707838442425,0.0039805899679372925,0.617551413634729
1507.3340983847484,-1951.9620253371525,-2730.128125630848,-212.77135046083936,788.4863227024454,-2257.905170750633,127.00227482871998,-1196.6693385109434,514.7194527789165,110.90835252115625,59.154441500633204,-40.20087519381414,-16.252269097929112,42.40073471221377,194.1235638591469,-6.421917202959239,22.779736513492832,30.691724999695555,41.278540131190255,18.86626965074381,40.73384389443785,-32.73112474015857,-23.24949374176944,33.850397743040894,73.11234402323703,10.867836829342238,42.3834069302568,20.296224872091546,-4.395949521452091,-2.4907366429246536,11.489187921028453,5.33452814750813,3.240805417448404,3.4866747154262363,-6.913713301815068,2.10254678243267,4.12987569159415,-0.793595454665656,-1.8767733472481412,-2.2176034669730686,5.0,-3.5872566733935067,-0.4883295327843279,4.573398687377533,0.1419422961386625,-2.543682691145257,-0.7054811840244679,0.19082822069974942,0.4246835852129689,-0.40847833945853235,-2.43790398163821,0.18080347152468246,-1.3110400678683958,-2.51692725725489
