X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75
-4303.448954980028,-4433.036960988431,-2631.3290530078393,206.27669869423312,-32.77383007846465,1910.9446002779496,-33.95323187029513,-1027.530889504474,872.742073404061,-2015.7746265394896,134.69177445734024,2355.1680411734496,931.8079510558831,-391.34947357434527,-572.4306547781937,1008.7826765891668,1506.885883250003,-579.9357219308426,265.39413503375926,565.3269654735088,1099.617934319888,-224.05451977546275,-106.91403688034572,54.102324404726,745.6932326702993,-119.023138191717,136.43126422302788,366.5842362385105,238.47539937795798,194.88932333355189,14.63671123273685,173.22960999413613,42.143446879078496,-19.398645956119697,75.34838412429454,55.26416659674358,-97.02336473311973,-19.6932654884752,-79.93267679851763,26.391678381513245,-14.270468120274494,21.986248382243655,-29.64087062661382,0.6102756268279166,-13.000668236685817,20.771471075325724,-0.04678968622979458,-0.3912269119791249,2.9760880952694504,-14.007431305722523,-16.284556106057096,-3.2947555215596624,2.7270601309118208,1.5097442786108872,-3.6603567704923963,-1.6783259950240172,-13.646933668639727,1.4140251584212373,-5.680001024854226,-9.84847529522956,21.37611557546472,4.117931934395121,7.934494744897381,1.8678874832653405,4.293711893757002,-0.7915108870643496,5.0,-1.2362252189851077,0.03949607190376614,0.8539259209887508,-1.5935117951432574,-0.49885288215566,0.08466594092803917,-0.47455215930461697,-0.38548809807843815,-1.5791227052503496
-29598.00949098457,-25694.87204942086,-20322.426188229914,389.4716528100413,-1678.3045758765954,12186.111714703877,-876.4951659592048,-5153.052281190215,4171.702420104492,-15084.748794903842,4470.4402522308255,16204.355379127053,4090.9622602870772,-1744.1705153996647,-6158.348023505696,6715.084850181394,9466.855217215554,-3284.8922484267805,1809.9750122976095,4036.1622182082683,7360.982002372938,-1363.810521608543,58.98360651355115,385.5201912890807,4486.067520133737,-148.10143305703636,340.25553977161604,2346.3328138974125,987.8179210335077,962.5025182314021,-34.254653169516985,282.2501216080777,227.51894481058622,-322.25701139215187,760.7953981827688,133.3748181862748,-483.8144450789,-113.05456193094673,-337.98484131880303,133.0733769066487,-96.12689658624745,20.185644943019163,-17.28604031395671,54.025015163409996,-93.63100684330016,14.504850394891198,-45.556506437968885,45.44179060573325,14.517040450539682,-93.4203812911668,4.656996933244127,35.77794975353625,-39.10368088824865,7.012432839132249,-27.746947613578516,14.09200226875036,12.173363086826996,-1.6232538927348623,-12.24071880010791,-9.652655414371472,-6.398829497989571,-1.3816533640439423,-4.499994773661288,-1.5983879446918117,-1.4289842064994436,-0.9435412985662622,5.0,1.9727153324359445,0.06756239177162143,-3.5086146531719726,0.7519402500369249,-1.1048570801803195,0.12166734567029786,2.103855982396427,-0.35903345600796666,0.22329854039566469
-24894.004835720047,-22387.845636269507,-14838.850542814218,396.63208681327444,-111.13063309837058,10056.11038973535,-541.3922014036549,-5425.533181647397,4302.568611540591,-10669.236953912567,1130.4698680739377,13197.293478592075,4441.814013514153,-2665.057182161468,-3487.688269389525,5250.4009835396455,7590.346672603163,-2794.5793810599293,1090.237387410931,3184.9519109647053,5841.9326105760565,-1201.2854214822046,116.07074990441535,536.1955588379595,3950.748497782023,-358.8503454396333,516.8874734787395,2102.5857971820824,1259.8230394013729,1213.5263375003522,-226.62477794175422,618.6561309734019,391.7038715131097,-58.39609357851746,500.7292389458852,300.9543771704587,-519.0178988305868,-137.8843748685783,-477.5783991870373,177.74876885571754,-129.00846393305144,66.85065449505738,-37.34724752672342,27.802201993703434,-139.88404269630644,68.01876739923624,-13.07168194780141,37.50523906644619,23.551863520722186,3.185332108503559,-13.934380149538379,-33.118027638464135,2.479842889509734,6.97233144165677,-10.776340888034282,-12.429423568151192,-33.62527223667864,8.842110466282874,-13.205329506569965,-12.720764245351356,11.566329546614766,-0.9630950084675856,13.13644991112355,10.389407448673177,8.852654997580691,-3.531945067548855,5.0,-3.6627954031224976,-0.018925053153695512,2.3869215651143363,3.8948303866602005,-2.1068396821552065,-0.08330465049446105,-1.4938194185845002,-1.6062130182270171,1.246236724764017
-17483.079238795446,-15654.266236880952,-11005.41333938687,176.69269311673057,-503.5443437455504,7242.54689885321,-412.35640387807075,-3481.868429936934,2800.7433476242977,-8090.806276834171,1519.9998069313792,9457.649686059876,2890.6766334492077,-1476.8434388637893,-3045.766995773889,3851.4429922178856,5450.095566226328,-1988.6939174163576,891.5007709247352,2306.5402218473864,4269.418211393524,-872.6237885125752,68.96737877049688,302.36027233725815,2757.5278139341217,-180.83857960704316,287.27214521223107,1463.4696856926555,756.3266607362413,712.6124623819393,-116.03367137860005,310.1059356114916,209.01589655291713,-75.22261110419787,406.257961146177,153.71716834489038,-333.5145143260058,-90.00822821702948,-264.47015611995215,100.56063235836868,-74.79614982752145,37.21669672781173,-20.149497657656774,25.541567485218184,-80.62747641836265,36.45698325118878,-17.940266523557213,21.64568137107077,15.214850838125665,-16.653611014975105,-8.998702646654143,-8.807765963110992,-7.123770588791668,6.297204832628924,-9.382651246675167,-3.8641695980437736,-13.279011006719484,4.2249502344986,-8.981021015214676,-7.987726733468004,4.60992944583727,0.8258786741443399,4.905692970091229,3.4959057385064036,3.4577576121140865,0.36864137217514936,5.0,-0.7272926085089693,0.007236158207942295,0.428842151963748,0.5600684431965947,0.5433346727485752,-0.11019319358558297,-0.16817254088388922,-0.26643077221874134,0.08479799075927312
-28111.676318239133,-24597.98352738996,-17750.9830716842,163.18784090023843,-901.2597444347037,11414.614233602593,-731.5979968204603,-5421.236048166769,4366.895404424886,-12945.634371157448,2557.873327421421,15030.153039294997,4475.210989399219,-2425.678161832099,-4878.569991382082,6106.866434515659,8609.944365666262,-3096.674111334664,1378.0338540332814,3679.7756475738256,6743.99746036568,-1362.7945967957025,191.33296178365822,513.2713013770036,4348.951604548676,-247.233770323322,423.6455649892255,2322.3573507636115,1192.2796461822127,1148.0447584993171,-208.78388936391113,464.44055053316833,352.7167716992471,-128.42394915734002,651.4963990831139,242.371706821159,-529.2265322146496,-142.94992123158954,-426.06112233176265,164.6439206339772,-122.19693132243037,48.89567813054463,-20.23899057154477,40.79864644262799,-134.71553262140293,48.9062565936056,-28.669599085290052,40.954281503180965,22.667840207378735,-19.01066099540356,-5.993244945638808,-11.347870218864001,-13.515766837384438,8.339566968250057,-16.44188895041999,-4.097381572279658,-13.807119601150882,6.401647186608934,-11.569579212230384,-7.826427271170599,-3.8023558418471923,-1.3708332469565572,4.181791138144135,5.6411878637812105,3.6931841264148133,-0.1105893825887833,5.0,-0.9717816196777792,-0.13996187535425153,-1.1927872042185452,2.549066524406148,-0.006757391407386669,-0.14467244926754508,0.678531022290089,-1.3095454163961235,0.7050597816984456
-4967.117868355375,-4848.979414950494,-1059.523983836524,-327.49386933614267,568.9248430074871,1920.5264873180035,50.147701836398866,-1550.284117286047,1341.28089888488,-540.5152514982517,-1884.2660803223307,2091.2800537446956,1706.9584778680749,-1411.895831896954,428.6395487815348,809.5717108018534,1085.272100489747,-572.6343757406655,-193.2494180359454,429.17301427492407,896.7418929243443,-371.10812562421506,152.32322362526423,253.2895840995969,918.1454896275029,-208.6527421470659,217.00969124892308,538.3711630056074,553.6599611491229,481.09168384654504,-251.46640565711814,390.5487797107107,219.75215582736857,248.65423118816582,13.510754245809862,197.79355202699196,-193.12525165188325,-70.76156623591136,-196.43409973345015,72.84467340903609,-53.215529785219424,56.670362971340644,-28.690607612490126,-12.61394387977327,-80.24157670056704,64.54038947102013,15.05139286670675,-4.098362361454179,15.094170543531055,91.68839103236807,-29.220037138597046,-67.08776173363871,33.69538633764261,4.243179383747692,9.944838845695505,-26.770649998051848,-44.09963279459774,13.45368129533411,-4.106536436374226,-4.532546767446393,15.157264915015674,3.8654790604533558,16.44620129635965,11.677181364715553,9.643740359327118,2.033411242563738,5.0,-4.14817684781092,0.02757164714187559,2.4069153302832262,0.6573156674130227,2.2158617301497108,0.047919635166155064,-1.441366868919241,-1.970204044395123,-1.350343925308923
-21600.84058083225,-19255.65259579719,-13969.702520621224,344.63689395577074,-674.7147567829119,8895.41158428059,-558.3964064380051,-4251.71887460372,3390.17741271272,-10279.75506977074,2258.439964926444,11759.647554373356,3406.041744431488,-1690.5490965356125,-3895.1456966863525,4773.8055699422985,6818.498414357929,-2439.8332851278788,1177.1980169199435,2881.732133226117,5294.808962788445,-1029.136286232479,44.58487586953705,354.8633784698281,3369.6787635167243,-209.76677940500647,345.67828290520146,1772.6203477054157,890.8165139119694,851.223676019001,-93.6232769411863,349.23784630896756,239.6711912110967,-164.88432230430809,508.8884165468991,168.53069140655143,-396.32635793209215,-102.37135142993588,-318.51985415405517,120.66795717674133,-87.5731187775011,36.86095272048897,-22.548021573955353,32.95898235954032,-87.45473553641527,33.63003948225133,-22.38920946959593,31.238552791623864,15.411336222490823,-42.80759473946596,-5.560548405232872,5.615175569682569,-15.144122167277628,6.0493596869501065,-14.790327772883366,2.2732371939199703,-7.366590751250287,1.9257820190848753,-10.073900135234197,-10.175387528447784,5.4954802219996335,0.03631148435308043,3.604637188922498,2.5188467210614234,2.9460621324270213,-1.3758505077003031,5.0,-0.4617598531052509,0.285071462499868,-0.4009375723858136,0.9439951600436319,-0.9691060872808055,0.11617301040670187,0.3236644612726345,-0.5709432559311849,0.18774675168773797
-25898.77089709915,-22904.92037095045,-17228.351340314304,432.15333394383003,-1031.6748530273633,10725.253594203246,-704.1616756127847,-4904.2542036825635,3896.1431930945605,-12733.007732271713,3301.5655930806333,14257.056520119142,3842.444104608318,-1766.125450036762,-5059.807544120914,5794.602864724079,8252.230981619983,-2918.141883696262,1507.4636836995082,3513.798449618836,6432.70094354423,-1220.8207147722146,56.61546863577498,385.12629496299166,4004.8834276890366,-194.25187206566082,364.296157770153,2105.1501846593874,972.0026800658019,941.6399053374669,-76.86142376981626,319.6268504578089,246.33495606471294,-245.82830620572238,644.4950452515503,160.67825463013975,-449.4286841504377,-111.98568747278374,-343.60994360727386,132.04077406517212,-98.5999167235237,31.232496107122667,-15.714169547717296,47.64248899388199,-94.62772581534824,26.312924194272895,-34.933506163788856,39.494988622566865,17.34752683341159,-68.61152047156351,1.070843943575563,18.09060976762016,-27.877345500246328,7.940211399187673,-20.58500867286867,7.656467191681221,0.535008662829695,0.1872493344204844,-12.386375388433796,-9.897390902014758,-2.131130155240681,-1.2095797165449547,-0.16554246420195126,0.4835657784057647,0.8674471420273506,-0.6316165412521322,5.0,0.7367970109287154,-0.15997917057739852,-0.7592931377430728,1.1808236240821286,-0.5470577507716852,-0.25668817522789183,0.4501317782866202,0.2111053362134837,0.9726173087715767
-19855.47923895759,-17715.47331928382,-11935.579674841672,134.7919057828143,-297.20419572166287,8091.70036882319,-446.77039065346094,-4135.437516155211,3314.028350206927,-8643.588058045994,1109.7995834685119,10556.992388639817,3459.7288631899837,-1995.6506015454331,-3051.1222037772627,4236.887821035503,6016.641796394525,-2220.369856228205,874.8747601477967,2552.1520177281163,4714.475276226626,-996.1577763130799,138.8659156255706,408.52487777483975,3140.7202175268817,-241.542060058472,362.3650125258071,1685.2403894660386,955.2671110435222,906.431787788354,-197.79675669441153,427.76546891289195,295.45361375399114,-29.573931258269855,429.2751354483773,219.42722266253514,-404.4168502055546,-112.78143667571048,-345.89618409571426,131.64009150176275,-97.6411664776169,49.85479694396523,-22.50053268298789,24.754576614366414,-109.28996781979933,51.12343134704399,-14.075010300332119,26.50374978134898,19.661992468123437,7.538560949102198,-12.454981769065542,-25.0768431702893,0.05380620678655214,6.903675467382126,-8.497051719943984,-9.451771539116965,-22.729085168409217,7.41411251852846,-9.916161123887921,-7.860531936448305,4.489677367536586,0.254279816458053,8.222940449558203,6.776869833135968,5.602504070055997,0.17352994139889386,5.0,-1.889528851533304,-0.19890248900579555,0.6558050834110223,1.8624152869218074,0.36890576888152743,-0.10113004356070887,-0.4757100307415949,-1.0978562681852946,0.2666239468612384
-10068.235983472507,-9485.796472129725,-6713.530829196014,293.65604220601904,-372.6768430767145,4382.529775920927,-208.76734261279498,-2036.7305242617947,1648.8629928998257,-5076.499113802859,1216.5400754167376,5695.199774311736,1656.258064752691,-611.9465250329163,-1973.2920216793102,2353.810363829971,3394.37701244428,-1244.1347966778383,655.0553798158064,1398.7667405729455,2609.6305465392443,-502.0383277002213,-75.67573687506419,115.51351618995767,1634.2839280540486,-121.87198196409854,184.55724032064697,838.9096643930333,396.5429782496153,358.23601725227434,9.021065232954696,166.67427994982467,71.87183979093963,-95.43048077446166,246.12098850012833,65.53812472447844,-180.05024105672248,-42.18498704005599,-130.72122544763363,47.02037967561393,-34.89307538409172,23.035780589175673,-21.85887575525601,18.927407220173183,-29.48972848553451,19.636757564246395,-14.212497109904596,8.788516599490578,7.971715536533449,-39.004036683525925,-8.076229448045426,5.236699176761537,-9.397781509585847,4.653175302400537,-7.3575176587639,1.30348954200795,-7.908080988134267,0.16405178958209848,-8.325869804659314,-10.206123907557505,12.637317422117068,2.2871739602530323,4.3214759224139065,0.04514459109500445,2.3818978484150053,0.155395152293398,5.0,-0.06349046533997929,-0.050994236640002924,1.934104950558258,-1.1975838497747173,0.14853757986233526,0.07827839879442948,-1.1596243725909057,1.0581662754585635,0.02116458857371208
