X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73
-2816.1805226342876,3292.915996365931,1521.3322976761838,1528.2352686869585,-975.4094215906613,-203.8242234817897,-2692.435930917664,613.6281297837746,-248.56175199811005,-2617.064879617374,-1271.511035110929,-171.854360760611,-194.11339233025214,-512.2047918467024,1289.0157557754728,309.2986484464922,299.4577548081034,-599.2371275485024,55.14533405457442,797.9004665946231,-575.4153853219068,228.6880583700258,-4.095019017747852,-40.120606583541566,-135.75490099629062,-112.53750905385854,-399.1150373580343,323.48735185600435,-15.522736764514796,-84.25116672940531,-130.88335561088383,50.16889120202193,-59.06064758925263,52.575886705257,85.17778021832409,-84.99057044410529,58.632522891076384,-50.60684278422524,44.18985506751205,20.64584206667492,-123.53272815048963,-3.8535191736550676,-20.72853828232398,-61.49174209584045,-30.389415639778647,-54.344109359613775,8.346526478917502,-29.234645937166473,-10.104967499223498,1.0424854048896481,12.1424524979356,-4.565529332856215,-12.839495610524095,13.100987563172733,-17.572871126719026,5.846845361418483,12.496652000142625,-6.419239407742784,6.159145487142842,3.9472867504926996,-8.222739974688652,3.2381061747207194,-1.133159893125788,0.0665249570958416,3.0435439105180304,0.4862146014180567,1.0501637049047938,-3.295604508508349,0.2633748987981235,-0.30334114981778165,-1.8208798090014113,5.0,-0.1490650446289879,-0.2626370946590168
-3653.534138975756,12875.266862049124,3819.10400847363,-1503.9522045386775,-970.0466007647364,-222.77330984149032,-4212.186729435459,842.4986944584421,122.46856031009487,-2407.158313148537,-2087.7101341814805,-54.17303570623284,363.71035855397287,-54.41637531018242,932.974193803425,158.92824078332336,244.6027832342897,-818.6236989129823,199.5389809321077,1190.3967116564447,-372.5001883421779,432.8798958459055,-46.381577589353704,19.064177090242136,-224.22152305369983,-197.37824416534897,-362.44059607155975,390.83428236848533,-69.34420261012956,92.46870866065932,-135.810812283198,-77.84550580119827,-141.6005752191935,189.21381049888984,205.0028219949504,-156.5857760951342,-21.2220199096839,-123.11894427136468,53.48338776032745,-36.056981036756525,-218.0677796279081,3.9155538660198363,-19.108445766226254,-96.72520453513232,-32.48463932226968,-123.10582362825527,-12.350994790087476,-54.71398176271276,-35.282879231305586,-10.545727248244278,14.429435596880364,-11.691258838380616,-12.76581070832855,11.748071276806522,-20.402639181374504,14.583825653849404,14.17589163229297,-7.150908785724225,12.987917348792095,3.349381598144126,-9.059493615810913,4.539957522403598,-0.9897856715568041,0.15484607704057585,2.8996033128477636,-0.21664633103607828,-0.780740641795911,-2.9782824616787624,-0.37905597103563105,0.553674878108877,-1.6779711702874893,5.0,0.9155112115222817,0.7032113969666536
-3103.824209428961,3598.4077776815166,1713.559481693011,1767.1367313664439,-1184.6765548052683,-247.26352606588162,-3039.139920936555,698.3360465991431,-275.2265397328026,-3031.9585895013183,-1418.7310902032827,-282.57824910667284,-213.2302230717652,-611.3189997050143,1483.1762036099099,367.8167398295421,318.1329223994036,-676.9581025279151,83.1604852239362,918.4030116508208,-654.871964595608,270.73328479546973,-14.108509581188313,-29.482434486275153,-150.91970134805058,-140.22832308471123,-466.3723167313562,373.6968580057031,-9.095333222456755,-97.83495358390691,-151.4221607659707,62.911577414728285,-71.88560546789675,77.6172855937529,93.66433430089678,-89.9594037761747,66.04949170661384,-61.04582204066798,50.36439939216296,21.89502241168649,-148.31849532487178,-2.2264065748836415,-19.832280845584812,-72.43192253551418,-38.68257325323616,-64.32509002677398,8.416693929253697,-34.211647184427555,-15.253498156904115,-0.684883418176232,10.125991613992333,-5.267604049065201,-13.160461425918706,11.69433190921842,-20.00518814536813,9.61940924944637,12.675569942481987,-6.964157730587792,8.3815221415173,5.002096444123623,-8.412602745351789,3.6249786975324025,-1.536037944833764,-0.1507590994482476,3.2018806658534245,-0.2177407878914477,-0.07135753168380403,-3.3567234308299674,0.07571354136798449,-0.2062496265750059,-1.942995028819264,5.0,-0.24194094686810136,-0.24207536473628258
-2869.681088560094,5795.3308245657345,2153.990559602508,634.1554386992289,-915.2298521071192,-198.54026100023185,-2961.3072208323406,619.1809156968578,-109.25713194957054,-2330.6734631847335,-1430.687456683249,-108.52788927844784,-12.881649052126809,-336.4011322937991,1060.947044112038,276.5901995700142,270.31245974587733,-592.5387300986528,94.30970668708919,854.065232527483,-474.85921517568977,278.3256863230291,-24.940090690217325,-3.8726837548283077,-151.4824355187243,-139.73801390404412,-358.9241911375388,306.688578766871,-43.96155391440507,-25.57323195498758,-123.10858628499926,13.50070364617148,-76.28688561675801,89.36928659064799,117.59987021441323,-96.84624728617524,34.012104971553896,-66.56353578768908,51.13453357439784,1.171041409525954,-141.55007069472555,0.6078555094976921,-16.71904136923123,-66.77262200999037,-35.06071454996559,-70.1844678182213,2.9815644412560505,-35.56361866794767,-17.899539899743033,-2.6444981649154373,9.868563401189393,-6.759101682038292,-12.123000307351994,10.176897646952037,-19.54272583098506,10.714566713931353,12.678012032961666,-6.442906783813465,9.360600313718667,5.058994479846521,-8.437684634696929,3.0869910920853183,-1.1560041682070088,-0.08724753596517709,3.012137038993036,-0.28501837703701705,-0.3464407699935675,-3.0419731298978414,0.05892715731141296,-0.04177370204632447,-1.709326492992104,5.0,0.019393571747489458,-0.08309365732175386
-2274.0977893984086,-1592.289151201308,464.65242119820107,3089.6512065482366,-983.1917387823552,-193.11182336160047,-1874.3768163836487,460.7670550447744,-396.2280219307033,-2599.285857601212,-831.1883562590745,-236.60777670626797,-436.88219119672317,-714.121974639343,1376.7384480904868,422.3123269834136,315.633609063398,-433.563763534118,-6.606012007408982,578.4920470142135,-650.8487408556207,135.8337560489415,0.017839996420646813,-38.4653264526491,-85.63441325681188,-89.12220944829816,-406.29279237961026,268.2481668574598,-0.10670910317369484,-166.19994690168846,-126.11807590230019,119.89559319747694,-14.943209798992376,-6.010617728572525,25.494207700477524,-37.824791527323384,99.37442191958307,-13.336445845740561,47.73983578024291,45.47112875594959,-76.16121312755318,-4.889824652177492,-16.24414667492154,-42.729959886700875,-40.05015026685313,-19.609948739612893,20.07773798500752,-17.331144327065505,-1.1124917756175947,5.634715081322546,5.319257616343861,-1.3249305403112452,-12.156710686806559,9.215260744847031,-18.837094091723614,7.131713569704782,12.073791238227603,-5.902749598263887,5.742284146585894,6.965986442454724,-7.4767892317800895,2.1403521256795774,-1.5724610672481167,-0.23675155396851938,3.18050278173285,-0.5373351151356774,-0.20638607229943795,-3.1681082269689447,0.4257117731533876,-0.8908783223982276,-1.7904141608527064,5.0,-0.9463807848792732,-0.7625542711738249
-3579.9893893137446,13815.036965518055,3960.4461497338134,-2018.4124436660156,-830.1225444280587,-195.06281106062602,-4178.241502498495,812.0443171214555,182.10995273349448,-2111.4219634167193,-2094.12876380414,33.729680936476896,434.25625660351966,63.79221747248655,770.1093500628881,94.05804121199225,228.73322028612844,-797.8605713969032,192.77380357652973,1159.0148791433812,-298.78479912796587,426.72543255804766,-42.84786800874358,16.30342487303739,-226.58328863548175,-190.09828489021316,-312.2929627825352,368.00096776336267,-79.80482949600514,120.42720561872585,-121.4548609669781,-102.35289933126349,-142.54010963220236,186.66105071510634,216.38284056661192,-162.38801086439304,-33.67766782254972,-124.89619245018613,49.620508363012114,-42.60304370688428,-211.38818039878066,3.792846673337694,-21.889008905638235,-93.13641733176715,-26.707217908859345,-123.1946073903788,-14.273025360189205,-55.09793026128021,-34.31118483923511,-10.716286753779299,17.037179825625287,-12.547543187436302,-11.95507564745264,13.807622028389991,-19.317859561230154,11.936644111833303,13.774954847515605,-6.90242974265511,11.67603542118199,1.2269525354737292,-9.329093345289646,4.735796933577483,-0.7615899211962031,0.22008922871598283,2.707661190774506,0.642396823203739,0.24560729445598795,-2.947572383192371,-0.4011779887593747,0.7546321358426384,-1.67280416061614,5.0,0.9775223465399726,0.8130348490693756
-3853.528280669626,16083.238370831861,4461.160217141634,-2718.1005872593023,-837.1507598272865,-199.29118919966103,-4581.029319171763,894.4795797190785,245.51715358116235,-2165.4615251659807,-2305.694349997928,56.94434061391408,548.0103106986713,149.98926804166297,752.1666509979586,42.72062786692663,223.32637096065028,-886.7652805691733,222.7806906224167,1268.2796930569043,-271.96748979529804,472.5272341235184,-44.665295995517916,14.00673890231205,-250.02199761894403,-202.44070998248503,-315.18142395524194,402.0815441519849,-82.61174699802193,156.21392685890189,-126.31372912878972,-132.64939654072268,-163.83858805758408,214.72485313206556,242.56097696345256,-184.035719493547,-51.49226117438235,-143.05670437113574,47.35047768205313,-52.91158065064875,-235.5442334343972,3.696406302641551,-24.055969484634243,-102.80410564451935,-22.95923967021053,-139.9462227744632,-19.40577396695811,-60.768007294258396,-38.27647212405927,-12.858835870131063,19.946073876890704,-13.772198398779485,-12.324827263002089,15.525017852199886,-18.635621988781363,11.68868658426426,14.360978506105226,-7.09945749806755,12.029174364855084,-0.13335676969512936,-9.351126874346264,5.159503508783034,-0.6859619054882973,0.4172254520078179,2.581353981776775,1.0046840516643538,0.5441173556417377,-2.7910815030310983,-0.6721281780968275,0.985743740761301,-1.596448861997229,5.0,1.2559879157700313,1.0245229824966953
-4608.115244212717,20111.142228324497,5540.893451999508,-3540.2021889991056,-1113.0354918946132,-261.58547788266304,-5646.868238073228,1119.3153575987926,339.1221431444759,-2709.0543425421724,-2828.412806369022,-46.21825618757638,718.5517010824494,175.78605697159682,921.8638760498849,58.962668668931336,234.18721699456015,-1105.9940186153453,314.1136673028795,1591.4589645302897,-315.0809470564147,603.8810947784259,-70.26977242434447,44.19465711964418,-305.7425087406755,-263.98025548000544,-399.043846626461,509.5218345288753,-88.36274841698547,203.43478257145202,-157.3684990880777,-166.25758224340353,-215.20532410051126,296.6252314054199,301.7816346915513,-222.24870228647762,-72.68210477760158,-184.79059902720007,55.893785744937446,-72.3405423320805,-306.61078791016206,8.616170995470172,-23.184138000806552,-132.32308655858463,-30.85376709357328,-180.77103304585594,-27.70409970024986,-76.76793399043738,-53.85078667615879,-19.259842507824253,20.13656428236844,-17.357465996289804,-13.400555304372508,14.689106566798166,-21.97572460321506,18.2282899310038,15.436160432305169,-8.129010331418119,16.644326860139575,-0.025264055058495938,-10.08992447879978,6.08246589326212,-0.9240968622138861,0.35384087051435376,2.694320525443368,0.2666955882246317,-0.8212607749457226,-2.690130049166916,-1.010418769785868,1.4378905901116648,-1.5467717271447816,5.0,1.8272717397149267,1.586099883882123
-4224.716073306796,14964.677542080786,4284.681673044385,-1882.4653542829565,-1127.2763090930669,-251.07556794635437,-4879.774046117973,1018.3604045171395,120.02168193448603,-2907.945901234835,-2409.3882243779813,-117.51820909971855,400.62703864927533,-89.22963892199334,1169.3256136460254,126.89677297881167,269.87271530804423,-1017.7952007997021,230.86968855837145,1395.2605185888558,-442.5127546775296,490.9131312238878,-41.76054898755784,0.33078760455091627,-260.8253308265791,-214.3199176910984,-428.4991311572388,489.1884778356177,-50.90611485218709,101.40348580528662,-157.799161291552,-96.2508596759838,-171.72177471869685,220.32888718392968,236.28803247394825,-186.70022247676832,-26.90146934982192,-146.49457929089428,47.22952656615998,-38.640247240587925,-256.2678079573853,2.3277005215955238,-27.24729449827338,-114.14994186015625,-27.114929668027223,-143.26821111449843,-16.53464388025007,-63.41080399337895,-39.07326489764345,-12.467744987564897,20.84887502780972,-13.408401388976941,-13.43708187029779,17.300954961810305,-19.7211541281959,11.867872908951789,14.25403320040051,-7.795476643354852,11.916143233309809,-0.9408563652113899,-9.514909742002224,5.8939925196663,-1.1228553033243192,0.2680137448723815,2.7723449586160425,1.1341130388755436,0.6630276686801555,-2.8605631783260232,-0.784655522920414,0.92360726893564,-1.673417705535185,5.0,1.2345906323306106,1.0802811248009723
-1632.6378862337021,-2297.607356866416,195.2279849395824,2737.0483069882716,-648.2732695423117,-131.8851288697646,-1203.0618611481527,258.6835157642227,-315.43753533725777,-1731.820375476629,-537.2229914846614,-64.6706677614059,-386.2952912018365,-524.770897206056,944.2288904761938,357.42680398616596,269.5498819226011,-226.8316678826773,-48.32308068880666,344.2021521460282,-487.5323780881286,68.34804532893253,1.0351965042894489,-25.30700925615559,-52.85490376711438,-61.86983861619465,-276.69800822177183,148.76787427185627,-28.91633951428265,-139.76717020328718,-86.10418010476926,102.9272543349805,12.959000960834073,-40.1659040406304,12.026865193030321,-18.914445624364898,88.08906186109992,6.143739587812977,46.26941182966132,40.282282782305856,-29.785837637555666,-3.7413119653719744,-13.957971147508351,-20.915256822244768,-35.647240984740655,0.21962637371199595,20.840346406372824,-9.904027552308841,4.469548905045392,7.322497456069225,3.901729860999774,-0.451068836967265,-10.434052839535823,7.704165795821287,-18.301307551709588,5.0326528839365245,10.701956545028567,-4.937190754340796,4.56328164584481,6.637262282133635,-7.4733777268372314,1.4430298995964765,-1.380726540013643,-0.3379487593298438,2.9721936109214107,-0.44377838082125776,0.06631275650028612,-2.9237343818135977,0.7841541756299959,-0.9448225653437736,-1.6903986572087426,5.0,-1.3972282486383527,-1.1024186525303539
