X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X77,X78,X79,X80,X81,X82,X83,X84,X85,X86,X87,X88,X89,X90,X91
-2.65497329017279e+20,-1.7570098306105018e+19,3.791901686835201e+20,6.441393282492171e+37,3.331288301142671e+20,27960.534309490882,1.6987810470696547e+20,282.03121573608905,585.0071790607386,-0.015405233595129212,-7.911295591129098,-0.030967761921780843,-0.6347595026756307,-694.2494310988911,27009614141.446606,346.90081202441564,0.908345917551892,-209.67011622972157,-70.17254214917901,184960.98824038613,-95.76591790235248,0.9153503863741668,110.67723261287915,106.82023675802873,0.18120738843392628,-268.2747460548246,-0.26020352586280776,-0.8956248533758256,-85.17278809387435,-9.121286767336015,-109.0637201070976,0.9760341208434822,-68.9382544225258,56.87262191110411,23.82294554200213,198.43295241892017,128.18643602761645,1.264702489322827,0.9285619960362944,-0.08389554756247758,0.05919405016128675,138.75645379337115,70.2461579136971,36.36794699097961,1.7076136258730388,0.17053512962805256,2.7453718544685084,0.9694242752612583,-0.28354491403004867,16.180272574262485,-8.164611751033304,-0.7914982467004148,-1.1283437224896944,-3.7327972217894763,0.05839959930757706,0.4214641306893059,5.282234492923844,-0.16575526075024724,-0.2670624253928722,3.8357863624954134,3.7030895029203545,-0.0482113332218191,-0.03909785628696532,-0.028920826370537302,-1.2593286149634901,5.0,-0.8079804437087146,-0.4199676277662947,3.8459860062276228,0.3365670865314009,-0.16723588501241649,-0.06525284006618882,1.0997106736096502,0.5485406984929635,0.15416804663510938,0.21243875289931266,0.17869728990916356,2.3129461444067645,1.1052515110028311,1.0114481228830856,0.5455354413373471,1.068672004566084,-1.936023404393632,-0.127916702039981,-0.19328386186568663,0.6767907290666624,-3.082247031062272,0.8957096240570261,-0.6061780107881619,-0.3102422903978779,1.036795742276196,-0.5865184834653577
-2194585142777497.0,-145233379243544.75,3134363145368967.0,4.401131231147572e+27,2753622938032435.5,29585.158621180348,1404202228993056.0,187.98629544492047,235.3045791114014,-0.20725488771110834,-3.8221907095943752,-0.9685457267379534,-0.7465294378779255,-465.95639160950606,77654049.8008965,255.9075149995802,0.7072018356483724,-155.6704454603217,-43.11092347439833,9816.647169815627,-22.249139364691757,0.8008457899416588,128.00532674828614,80.1558035364533,-0.2097541531117475,-46.34387772931167,-0.8743270007304567,0.0016279442371470304,-15.719312704510136,-7.347481566291469,-79.66418976757305,0.38821453781364407,16.356603464511643,50.31897962886992,37.8690404580608,93.67004573857623,74.01957611520697,0.7706879914089388,1.1207447931440933,-0.05431392818683997,-0.1339317311989392,65.18104016297413,50.81133953529265,29.127594789776655,-3.831795045726694,0.0076859406043293735,-2.3763679562438766,1.1163175710790751,-0.07850404931128722,4.130159200053826,-2.600023871951369,-0.7256965081105167,-8.502737836411118,0.6245473104199161,0.08298305616800819,-13.315664287137096,4.947194447060488,-0.013145418323246866,-0.5331935289156847,-1.3193498544959743,2.1950504682100274,0.3727834603503277,0.1260415081634116,-0.02214553496545738,-0.31572336537053086,5.0,0.0050860927357401775,-4.8988919751944415,-5.277848004667499,-1.745077906044966,0.08577905092279323,0.1520480293243176,0.4324779271161536,1.0440819750605073,0.7150517329033468,0.536308262357048,0.00484803308980869,1.4146976203469672,-0.47738503187278264,0.623038280855502,2.5553499698767888,0.6526233745868109,0.9428261752056014,-0.03980926169991772,0.9181186649577097,0.6978926457502134,1.090896949853646,-0.0810409451451329,0.5958736187989886,0.37810027203062385,-1.133234025304819,0.2619661917290264
-1.042795434640483e+19,-6.901017932704705e+17,1.4893474742468047e+19,9.937056178863633e+34,1.3084320818629487e+19,7663.761452572239,6.672312394229659e+18,49.3759177611651,393.240110715634,0.00011498017673293692,-3.430761949552809,0.5062958281835137,-0.7561882285810463,-248.91351615289534,5352884502.934069,73.83229616009022,0.13507118637652443,-26.57205124561206,57.050480700239994,82451.88806271566,-80.62277551405285,1.0275579615018395,-2.306475996727742,18.562110062523413,0.02987554812993804,-193.98477871562136,-0.4145968928439601,0.8660784477353759,-103.46331135851266,-3.0792573029526817,-25.2443864046236,0.857839214135683,-55.1406403958294,8.401243540832489,10.106358284026191,113.68207884083449,74.93349878489794,0.6156145703259481,1.0241160437441965,-0.03823051206850561,0.1634840265038713,76.31782815599192,16.801424204509434,7.002279804515073,15.764777888440502,0.07171317266035608,0.6855198457192879,0.05686642790729868,-0.06288467219734932,29.355607271520896,-3.581417908121607,0.8438438317276031,15.173013987567034,-6.695580852556709,-0.14083975307903246,14.046800753930446,0.053271588922753486,-0.19279628964389725,-0.26444072214499664,4.354570665316756,0.45381764687426773,-0.029084613326874065,0.04489490643104241,-0.024374833807674204,-2.545989246632403,5.0,0.4504637896442799,0.3653172024295378,11.391007445388633,1.5806707449560338,0.9086817652825957,0.04086321423062785,-0.1066607447861243,-2.1136299590645122,1.447577169671007,0.1311100761601252,0.3139536468077381,0.02863240702747684,-0.7505157920717865,0.0490070942034287,0.7642683064355202,0.92326537505633,-5.091380892023098,-0.1662862849201806,0.07079215074503269,0.027230092246713817,-5.3357584047750795,-0.03653675099264898,-1.3630125552077306,-0.7119556677724785,0.6850800940004187,-2.929849128350476
-4.1608731062250824e+18,-2.7535851186701843e+17,5.942666836960286e+18,1.5820800168533843e+34,5.220793721363613e+18,23572.74749151183,2.6623289919009546e+18,235.44928463759226,336.743238128425,0.027635543669972965,-6.061008972175645,0.12730615636986864,-0.7724343688877314,-383.1119302287128,3381275309.2775993,206.02960582541502,1.4524556074590114,-125.14752367326798,-103.95173250694745,65407.34625031257,-71.5836616252315,0.9058101029967606,88.97437995347316,84.51607735400923,0.04892822145411985,-129.91347953578264,0.5885034575590327,-0.15914314444587813,-44.00093116989516,-8.629433381296579,-83.51973500238564,0.8302839944265376,-46.84637572122824,51.21912336728781,12.725920396935464,126.89810593537436,94.82910997505861,1.2030815007558415,1.0138764205146604,0.038931401950563986,-0.11732023379927653,80.92610812713065,51.955174803772124,34.06998336113025,-1.3157128153089181,0.03320194679635155,3.971221737562097,1.0146398937298249,0.17849556884822138,12.984871683185322,-7.017821445399643,-0.6668590005845908,-1.1727011843049036,-3.8182545729352877,0.0325359378037667,-8.806819876972709,8.041613225206309,-0.2251015187712777,-0.3393159798533358,5.993104913664913,3.8663210115943776,-0.10877001545226057,-0.10998880400505531,0.03224179287191843,6.303098545609354,5.0,0.2981476290695206,4.476353225421988,-1.5401488660930522,2.1167352722866886,0.987253483001515,-0.005762048779706914,-0.10244901013688552,2.706105860196209,4.303212375837719,0.6115836148111276,-0.20885362384460576,-1.4970799779991208,0.11777263148665881,0.09070540898660667,0.14414685866955795,-0.16583619068470168,-1.4638445326283491,-0.012406697486240195,-0.02604296518583736,-0.4942038075085274,2.4595214622049544,0.0934739733968875,-3.101260231724935,-1.5812211023434917,0.13991777474210335,0.2745750433487744
-2.3204133324975335e+20,-1.535604539343951e+19,3.314074481305572e+20,4.920284414960832e+37,2.9115041634801798e+20,1871.8644241902443,1.4847133133712805e+20,242.85938460326196,536.3940151127299,-0.009808948378729756,-8.954982225003038,-0.0693245102931763,0.011790099088332458,-441.374244691038,25250557946.253906,192.19237549939788,0.7627388191292322,-79.58120418084383,-46.16831826735563,178890.4005246965,-114.96910357274422,1.0882637568024665,77.7531569341579,84.1262728381847,0.24676324997373533,-243.368834675329,1.193789500679095,-0.9361563863339517,-112.25046973716678,-9.845039204132753,-96.51233283813738,0.9027850436616058,-89.88421108069937,52.93213712687719,1.6317630486952883,174.49797823815388,134.41278279651306,1.0089002203725763,1.0111377640755177,0.07402914750295123,-0.026251394112242234,114.12463534386383,54.46019069104505,32.46388131634657,6.8882137890140545,-0.03944867660262856,1.1872397328134765,1.0652177547005237,-0.16032507514280397,32.50843680640316,-5.590074412894131,-0.8481770605735971,4.27615870622836,-4.4123095948518465,-0.1697200920397518,0.5618999743914993,4.152311954398966,-0.1347917573175847,-0.17851932822704486,6.101111330638645,3.171042423088641,0.011718907776780401,0.11582088013554327,-0.0391604188025739,3.004443515402826,5.0,-0.8379490200515786,2.7081948184724145,3.3876883812193217,0.08297383693338303,0.943465125760228,0.7708756315075713,-0.09629233563195623,-0.5791476564801695,2.057004693633558,0.621330113562862,0.030490436881829685,-0.17840190519878313,-1.1517261123489926,0.03108167128311542,-0.1823923888983311,0.13232042698847446,-2.3321528805397835,0.0727629069536907,-0.07312516405446327,0.44919835398704755,-0.698842923508379,0.08326646838413942,-1.9219658750078183,-0.9223267669006503,0.1487166819767886,-0.893411144876145
-216924957087.73862,-14355582577.767159,309815321964.02246,4.300081054956304e+19,272181636872.5604,67962.49470205088,138798255575.84128,271.0467493099747,336.58421532408636,0.09711674673037991,-5.95319524482697,-0.9349012325607452,-0.924191076410954,-955.7788080851391,771974.0727948996,491.57450231626325,1.357872631218374,-321.69466659754136,75.74689255054547,750.9052792044605,1.7213381215221204,1.0286317838667813,280.6337747182132,151.2329220990184,0.0044453180901167745,4.033501036544282,-6.895794824157938,-0.2874536500122662,-51.616399168818745,-13.052889765378355,-146.6545035576347,-0.7175192371624959,133.98582187981094,77.85438977241012,132.4371567034155,149.16774420511857,136.3113113397259,1.0913328803128732,1.0162532783566687,-0.2303689827679076,0.04255240815613547,104.49370126804664,84.69089697685365,48.937290379636885,-14.438047155877987,0.017380530660702578,-0.7271180365925587,0.8055578246631242,0.05679429674709599,10.816606113555942,-6.958373888920797,-0.5123735608047192,-18.80428381580436,1.42584727974255,0.05230460740160199,-20.84609427012395,11.59584882661745,-0.060191812297802655,-0.5762279138448518,-1.2202874049508963,3.661071481427401,0.157099560979989,0.08233199283861266,0.035807708841636345,1.680263515572761,5.0,-0.4375953299828482,-4.272185384991214,-9.293304224199392,-1.4094761936642093,-0.040140853118739495,0.21197472401481005,0.18134175447604617,2.622925170288404,1.2993681545406246,0.4701181583869384,-0.008682856027701705,1.4770946506139522,0.11005370313069243,0.8611726372305306,2.4944870170894937,0.9502995263023721,1.723158456410666,0.014056222093892318,0.9702217336917284,0.6787493831829675,3.1272762022538965,0.09712912743610716,0.03090985435986265,0.026438474292840127,-1.0638996512207082,1.2365309748181124
-5.945296277755241e+17,-3.934481754072578e+16,8.491226244008397e+17,3.2300296167330223e+32,7.459772170904781e+17,170.5481299860681,3.8040897195967526e+17,82.72665672144046,256.50206934406737,0.08483174712480626,-3.341965777291236,-0.9180406039243827,1.0065636134677078,-224.15927619029384,1278130100.8709319,93.69457722097881,0.36804068956671815,-54.1693600018749,-13.780459975084922,40284.871717877824,-44.22171884907912,1.0620767866712582,5.73985836336434,28.63987756732703,0.015787253878844353,-130.32124397563646,0.4904633237115977,0.6760900121716773,-48.11455647068534,-3.051783281085406,-38.41116120214908,-0.10910293790524114,-47.17687222837922,9.579638018870929,1.2960716821095606,82.94163650402699,49.76968547166866,0.3983630415338499,1.2194412068428495,0.06055633854090714,-0.03807541663347708,56.88790515562658,23.787271089270067,10.98008617496656,7.149074722596359,0.08163530778229999,-1.4928766693651327,1.0171232140132478,0.01955920500871751,11.909065646281825,-0.7013343749623842,-0.7876051439027808,3.7471510124086445,-0.17837838331225686,0.0003718080362403653,4.928853556378081,3.083634006769334,-0.09307871464237297,-0.04413409697305526,1.9462839799509415,-1.5591309039145211,-0.1676630815405547,0.10162346899542729,0.06123871169407226,-1.2468451366833708,5.0,0.6404937963801003,0.0984659796526045,3.8776699665987358,-1.1936607378239454,0.8908081629765947,0.2814170785545338,-0.007721569226484855,0.4006949510038217,1.7119648258591735,0.613879303891105,0.4578656210206743,-1.9761265733642772,0.18240594966900597,-0.054776996221188555,0.9521351972684144,0.426226533287101,-3.570629607062881,-0.016346478678008612,0.17523064515673203,-1.384461572062804,-2.5047274539192914,-0.1970219724680299,-1.0459547760804973,-0.44022754087978516,-1.0791339174396704,-2.316836668839082
-9.722888002336291e+16,-6434418646069004.0,1.3886480558332984e+17,8.638733205180994e+30,1.2199649191952309e+17,30677.178511597347,6.221176600377857e+16,254.66056672013633,323.7439468148216,-0.059007529039957096,-4.513790622887652,-0.31001444505847925,0.2216307912538668,-426.41737143947256,516875418.4981302,232.99583705275575,1.4173723478424074,-119.35300928631416,-125.43956187046415,25492.569133574412,-87.85154572521846,1.082031034901607,106.10406221505079,96.51092773468618,-0.023683806320546896,-72.74267334147048,0.34023644984293905,0.6800029856891197,-29.506476463752527,-8.289306034788034,-101.63090376523877,0.7816725407095912,-25.15120625103377,48.45943064355322,15.436600469697133,103.58781821358451,86.29138577928126,0.6604813714858125,1.0463099311798028,-0.012664522227242722,-0.03177683285657187,64.5936243892186,58.90739465269274,27.841520979216885,-6.615345459432974,-0.0002393097301093514,13.087748445159557,0.9097460685908295,-0.14047338205173115,3.785890512792637,-6.126405970118399,-0.7050052869122473,-15.646381383438703,2.0439529340793956,-0.08192070232248111,-19.32350711670463,3.6760649787862594,-0.26959669660256264,-0.9419492761362124,-5.543807449196256,2.9881552769546498,0.7809662793777248,0.06058579413698218,-0.029346533228738765,-0.8794226179838346,5.0,-0.22487951827722336,-6.5007505269019905,-10.13221617965356,-3.125239621029662,1.1381903473088435,0.07020478360388895,0.15417311674561796,0.6235075360315327,3.3724679008001277,0.009968467918255794,0.038869194247940185,-0.8750202487643939,-1.0268684600833209,0.11652353822351123,6.649972899823937,-0.11576919510296504,-1.7950149206693442,-0.18383163226520893,-0.1056628880236385,-0.6770545716045322,3.155064198806643,-0.0062126507357497494,-2.042853567284407,-1.0235452175791278,-2.7924218504420235,-0.38108967118684184
-3.0208047677041704e+21,-1.9991100074471e+20,4.314391688433359e+21,8.33882422999184e+39,3.790309914311522e+21,8303.119734311844,1.93285782042461e+21,365.11916707683815,769.2906125499005,-0.11463284290375392,-11.617916924745883,-0.6438218951726966,0.805574511386888,-704.3981265469373,91106556284.97214,316.8980471426119,1.2708544910708535,-148.01558229150837,-67.60063155258754,339755.42733217555,-159.84144588313217,0.9548736517820113,125.18538109416968,133.34483204206313,-0.09753560761645752,-337.2977324285575,1.124381035625644,0.3140435756090062,-155.1515510408704,-13.779280366581464,-147.4651398064347,0.44981509952511656,-112.73023575150606,72.96143091402986,12.996614339171602,247.99220112505455,187.50497082710862,1.5753994945472038,0.8645978829332787,-0.18320113040050864,0.011468982916810972,165.68024131631736,82.3439665959878,47.030915805570814,4.533697969434772,0.20758889722654553,5.606429093786651,1.0648330902015615,-0.04658506323736333,38.388393017317384,-9.50558036965017,-1.0665552323665395,0.8303235236520452,-5.592654271084859,0.1420927251303262,1.5949228065922119,7.807412082611229,-0.16634443286884476,-0.18155281746446156,6.602693625628641,4.007429534390898,-0.11669731088006281,-0.04297268680273874,-0.05285691017365399,3.292280591343474,5.0,-0.7835425568410659,3.240957934129617,4.577460512780825,0.1935129338302383,1.1466681361707458,1.0276076379518164,0.0005701505555203427,-0.068915542977488,2.57840935834153,0.6229604773343844,-0.10411426985456003,-0.05151915448324619,-0.9173928240654612,-0.038930474918200134,-0.02533552397097505,0.11317302831651696,-3.2149613647163067,-0.09838533191756191,-0.1616130352631361,0.6335664688912012,-1.0431658513117106,-0.05264394394751313,-2.457206148392348,-1.2524326306323605,0.1556904813180481,-1.3543757305973507
-894196744338006.4,-59176200419624.12,1277114811767208.0,7.306772515115641e+26,1121979972538960.8,7893.952038041373,572150513622358.6,67.82442935154907,-29.893340444675488,0.0005061685801304612,-1.5671172849002553,0.8795473858483075,-0.8185121150319334,-176.38419830160328,49568330.960988276,90.53405134072642,0.41635253899258423,-68.39659841517235,-0.5141378618941389,7827.8462510430345,14.885996500822024,1.1829963469914406,59.77583889745672,33.913909429229065,0.07335720854235427,71.29014941394291,-0.9803242810285812,-0.5138663423830869,7.600014430476206,-3.388514131455299,-39.9400619362109,1.0399429158976856,61.814614444732676,14.534097438525457,37.823332659900494,6.66178181538847,24.29547724462705,0.4889753693010012,0.9844529609487682,-0.17545483375398138,-0.1624630372511653,2.0908267432540177,21.421703927497013,8.669987028820069,-10.111037192619158,-0.16181673621934722,-5.069356387989641,0.9030267931434572,0.025772448710000524,0.9392001091659893,-1.5020940627916488,1.016189711138333,-11.851867718477159,3.2036824122424084,0.04111472907198855,-16.362387691843356,6.0104118693788875,-0.25433173970297285,-0.32695954801262583,0.233595169588735,2.4178292149383314,0.9901400755554698,-0.02554028439416352,0.13401481111408484,0.2660843258542748,5.0,-1.1305839603264405,-4.299718499588811,-7.47820940730257,-1.0938753135389478,1.0685021930570067,0.00044455705462749946,0.06491372721006969,1.3305985275215164,1.9491012302934276,0.26114395314171635,0.03354083066829606,-0.6214030135351503,-0.661705046948932,0.46810664267346835,2.9219735924902257,0.49454478154150494,1.4012174918162716,0.014644379735003557,1.0299336144901765,-0.8340084354505122,2.436757248949029,-0.02904171649145861,0.24731019911715735,0.1256685417840499,-1.24549178299046,0.7711705939436763
