X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75
4133.898809358469,33359.37414467511,-12783.505479078365,6647.525774760202,58190.271045408175,4537.128759662551,13268.3442182447,12230.354269750142,-6768.6588882817105,-34341.17752489944,-3097.149385592287,-18542.935505113906,-1499.2260545102276,7325.301148187751,18891.25850398881,5535.733428670916,4540.09601649758,8826.483512402527,-899.7042864389031,4459.776344694646,-37.25624115112866,-5072.159664413196,584.3114579558331,-1253.7485946093338,819.3682872370507,-212.91239126609298,-2312.8122000881294,-1118.0749192132112,317.7834022585924,-479.12565898685796,-62.87565465777705,287.7728063545128,152.02303746427336,-36.50176629266531,184.50303389050072,127.07157627914926,-13.808562820850055,-156.23545506087765,63.36305122877898,-39.32988337909062,20.107314539842662,33.7405699379838,-10.573835163557916,17.293372029359695,-28.687740200097693,-10.638331260370736,5.0,21.569797821402357,-4.872557971913872,17.24777052719475,-13.941749040165663,-1.6510557562502217,-1.1402743629107739,0.9396975469790925,-4.794800695609467,-6.950665897418366,-0.6261172572471093,-0.6917670159296421,-0.7712432925098647,0.29828982404748317,1.1053586318178759,6.344378723559923,-4.188133212449553,0.4379580031168439,-0.4609235436314557,-0.20358991424703882,-0.2063239920297466,-2.9153192506153376,1.918720870327202,0.12511471487809048,0.34213828753643255,-0.7326433424543854,-0.11159387598073195,0.6601430670563652,0.11362723473152359,-0.4348180875508681
-3118.975195152269,-20180.631304562714,451.45792190082693,3229.4586507307317,-33351.28981089209,-1054.9906491172894,-7030.490589476745,-9899.831078159374,3031.9845921586557,19398.465993587182,2038.0502609273187,14172.952260325614,915.0240967269408,-4565.173493114358,-10561.603121528506,-1012.8884581718042,-2863.377669349021,-4721.987199577201,-361.6570876052739,-2423.7540989796603,330.08943094104944,2359.609303865186,76.47609142922633,1004.5034194642296,81.94838910272973,-57.427353567081475,1223.791289404809,660.3536186288314,-405.2550521468692,245.43284981640358,-56.088223335288994,-131.79637575430831,-136.19717171386822,-142.74030998117115,-125.66497761155414,-26.29637170679944,-61.08831146755392,51.63802822223348,-56.440604938761176,-42.754489487713556,22.480600102559556,19.711918958172213,36.43685638056716,-32.06008512885541,-75.39740497165094,8.847106681026855,5.0,15.941227304747462,-7.495276397614455,-36.76978202083449,-17.636279556247263,-9.736425876071818,-8.150563482187275,5.059136978104377,-6.697917089300731,19.935907401334656,-13.20519708370367,-5.339963106543131,-6.273588563718312,1.0233360471595079,5.53768082749383,3.2400427701138126,6.897241531907415,0.8696355004074345,0.06036031382454882,5.298625918281846,8.283943631586958,-0.374676833661577,-1.192057554943992,-4.299740031272575,-2.1618576906849123,0.412319346123495,-1.234434667709604,-0.24921756196884692,1.184847833261106,0.26623120332607375
-1121.798753407159,-2062.598674771742,1315.3607676347451,-473.90532135039166,-2990.642191216397,-292.6696553058255,-380.2429837064955,-302.14741019208896,559.603472519123,1609.9665424877758,43.408311796367286,590.6888933626395,195.95245323112317,158.70187129243521,-908.8007795357603,-442.0300886207487,-141.87250630887308,-116.31479487840207,278.2444705625573,-306.04771962216944,-234.94635198845114,232.99494904210766,-197.38329139668895,-53.20985122126349,-114.42009303878042,50.00160745268162,33.566863218664736,-7.870135562633503,66.31205648238112,-4.397677205860068,77.06626933230237,-70.70178508091159,7.550224069768966,72.64806961148841,2.5189967927961563,-18.612894428139608,24.75425486624236,44.9071351431948,-0.26779719913709654,25.623544465319103,-7.648614376140784,-16.146116047839637,-15.350891110957106,-0.2736442568542705,24.904253103678023,-1.7605490658661536,5.0,-20.71400938272362,5.222432912301211,-9.742370223486068,14.809369993932064,2.93078189711143,1.9428322753660865,-1.0621098497184696,5.052957192208544,3.025681975173768,2.5238226829500277,1.3453548302586038,1.21583697889642,-0.16066997116080672,-1.473733536822363,-6.301018240084368,2.889933756706759,-0.6720666049915647,0.4206292523781404,-0.7700842329909993,-0.9939265907996526,2.668083062946509,-1.2413040951124206,0.46917313294747437,0.34610110673113526,0.49446915310428463,0.11224797501759821,-0.5489772516747768,-0.11455385103714268,0.33609927420114805
-9274.213987215095,-55908.08419707018,23640.066399711748,-12000.754192640428,-95960.12257137946,-7836.761378728379,-21087.85210783609,-18978.28452415856,11843.034026951202,56293.29719836348,4797.512911433719,29191.3308427631,2769.6251031115185,-10595.95457509438,-31010.05554318682,-9776.655910894135,-7213.67287422511,-13675.752942830573,2207.2717895468827,-7558.719604478133,-611.4169211422998,8339.313011266673,-1450.135764595139,1706.99444829004,-1610.1039701729924,475.99231872097,3595.6372656744425,1660.3731795912663,-284.8651276688596,715.6392803133681,302.27200512256263,-625.1204181777683,-207.45647527092996,267.1404883628711,-268.92254776399494,-247.20954758526847,95.44774487431212,358.24275364050595,-93.91152080771542,137.1831656057576,-58.006023629133054,-102.53353140321663,-27.258994769942802,-23.087194225560072,117.29221875091872,10.420931003756834,5.0,-89.32758982227895,21.183210475588474,-49.67783496571412,65.1714974170714,11.625745903451238,8.042840852330412,-5.624350581921017,22.02959668422814,16.454097823529036,9.383031208639673,5.9239432006165575,5.545227778388332,-1.1009490474893875,-6.740740725398249,-27.56130751533646,12.835062030076093,-2.3081778960894397,2.3095915616562777,-1.9785367331060195,-3.2724860068635566,11.962138446094556,-7.040687326615983,1.710710024982241,0.0326934356844346,2.5706582538939857,1.0244675110178898,-2.3877560709025882,-0.8656384130623815,1.5418294867675175
-652.5051042386027,805.0810573170929,-1849.6353058981813,1753.8526320340986,2630.830657469787,571.7043429902018,934.836377662942,105.65169935873449,-267.059773641584,-1844.7273340045654,-245.7692058786992,-134.056425003472,162.1897428819465,858.8058317179488,960.0252400320724,693.9716153346335,232.72737966075368,831.8048529780417,5.931087273435401,133.8148008600228,-189.61590367635372,-398.1802926080577,-94.84432828824418,-105.0567263538637,136.6247324563932,-13.90510907500151,-246.0316719172434,-126.36657981261496,35.762207132209404,-80.38111377795975,70.99244343414117,-63.193794991846396,12.718243800136532,3.7306978708258898,10.391985976565556,0.5576411891603449,-8.352878439729517,32.265834229322344,-5.886416357912445,-1.4281718591679515,5.387612069479368,-0.5195798747383761,-8.726369735718224,-7.927180659560583,16.678249974384528,-0.40656028491237484,5.0,-13.566893906949277,2.4964514832432716,-5.797347431027271,6.4975177145713685,-1.795944794051486,-0.3255414475720734,3.1788772251632094,3.55379931487297,2.6302428663521553,-0.5144661567710683,-2.5552961303015564,-3.415835880836368,0.27127548584290895,2.694467801324759,-3.6313667639798455,2.1132666124921644,-0.3436356962891105,-0.07335516245412953,-0.24919232481945405,-0.1593347976451413,1.9208637019854042,-0.3143505963590571,0.06617991628251779,1.3752301067760142,0.13822477551738296,-0.8830875302051648,-0.10411220203348757,0.7142807024819835,0.06317206166563373
542.1795121606482,7428.865408052799,-5249.3215038829885,3872.8821186738946,13700.013858276889,1609.2882874165682,3359.3552833494095,1963.6535905318362,-1834.4624641416565,-8278.518800268124,-706.4243469864035,-3201.0996509668494,-272.61489047391416,1765.3785354368554,4549.499850163164,1998.3862689527846,1010.2137851719704,2288.2629023992936,-441.82230094827094,1051.8878600405055,25.21314741911588,-1383.2834030021188,214.57815864402323,-222.06604984039288,369.9117955123485,-99.60925051964635,-610.9226733308017,-274.60803790292357,27.76378716031042,-136.77840667949505,-12.290003783727201,53.483774127876075,25.885558675512442,-48.125945088679075,38.282963152986284,41.55376326830344,-22.745926610986373,-35.416776129586644,7.050687465485537,-27.241996299788266,17.08377256148786,19.447722433075988,3.6577407115570333,-4.534897463303066,-26.49359299625629,-1.113791682057566,5.0,7.867001622744235,-2.5405568198069726,-6.734670213849368,-8.593930503719383,-3.8478618027410754,-2.7211132775300193,2.5498346552021744,-2.9905436515520964,4.401977529064417,-3.7989253517870942,-2.3394323659789578,-2.891839781860426,0.41702182211452044,2.657628127547108,2.590534691974183,0.9305695184884389,0.4718322269082152,-0.17654668592030803,1.6668119279142595,2.2108320469871483,-0.8006828963176611,0.2766986245545567,-1.0508211586344565,-0.10695166760543434,-0.14084470051688922,-0.5790951556002655,0.19073397300390765,0.429778006965196,-0.0789221406680328
-10013.635057379275,-64427.57110612392,19333.793085828478,-7183.577990367374,-109012.88814487515,-7276.387636501927,-23855.78881697969,-24654.937334721224,12554.689116653628,63635.54151461855,5664.284542945879,37189.189021514954,3318.3431507423725,-12604.130583730053,-35059.235319021915,-8798.00898225779,-8508.233478010197,-15434.585770984737,1563.4046486449113,-8454.750312283346,-288.2854513669982,8960.663242982931,-1250.7674245916164,2298.7759294391467,-1179.5092344891127,343.35586920045085,3986.867221888397,1922.7301949957532,-606.3139733395183,762.2110797478508,250.63502014883272,-695.032049337487,-287.1111615423934,48.88530640971784,-342.3368637203532,-237.17942030799648,-3.652859918905857,369.05892206348136,-141.3942783952389,62.49061738435882,-21.678993780280695,-61.49167472325641,8.54582085353403,-56.52984431198476,64.58230885289771,19.4223419900853,5.0,-65.61219985300741,11.777979580420858,-58.65054296223275,37.73484136608115,-2.3901665207391702,-0.6301178914735434,5.890133380232206,15.316680891768634,24.883501838015345,-3.2492257873065817,-4.300243895369097,-6.393278666228004,0.7113524993298119,4.198928232810938,-20.04549784704472,14.566512572801361,-0.9986349163777167,1.5051940102934955,1.5351428117780346,2.595600346892744,10.138168356286448,-5.193607065762701,-1.2912497265693386,1.1454320004716332,1.8813077409997658,-1.6303787667977319,-1.670049612201786,1.4894187013662437,1.11504677231569
1315.96725529896,20009.89076986338,930.6661850909159,-3196.688188279359,33733.93950162977,879.3041600312152,7738.605040356328,10583.567398374531,-2790.587998108371,-19728.78233515632,-2146.583716766153,-15173.286735494066,-900.706256028825,5294.679344556644,10803.20898540144,676.8221064508341,3034.4955379921,5263.078998995563,676.2533712024581,2368.143808775354,-643.8184961750904,-2418.3256561447392,-240.74661391714793,-1194.2224397571877,-247.48437672002726,116.23753774096657,-1317.0512240062185,-744.9970148451863,544.1214144550206,-261.09998163021777,131.08862948131065,90.8481893473592,155.18463489620717,281.86650709140736,152.44165242851253,14.763410299812262,117.55993505458363,-17.441515497613803,71.77589919966044,89.08387992372175,-39.25450619389559,-49.158108687459716,-58.30113866273848,41.12160278116118,84.06691538631625,-15.731516658913494,5.0,-41.05952098337422,13.585869673587998,12.41112346163921,39.472850198603425,15.809931104872865,11.45054825932925,-11.769812101263938,12.40272056110341,-11.639173895529288,15.945143830458296,10.944926606473983,12.762994352196694,-1.8184451486043995,-11.711347820212524,-12.10031809581455,-1.8781086067851749,-1.562571538077678,0.7697431469964607,-5.0996309449314055,-8.305551878068266,3.874368588335724,-2.430908619009491,4.27331209585351,-0.20085783944032462,0.8366644061279505,2.7321076224239196,-0.848603148189471,-2.3225016671138494,0.531864918048306
4016.5286148938226,35410.127328463685,-9147.700552115311,3229.2004775854557,61056.72519036385,3842.727582703061,13863.220429685733,14606.268686638228,-6534.171596305779,-35897.14593750805,-3403.4762578364484,-21707.36179985149,-1610.4937015378284,8132.654061669486,19727.05427757145,4511.340732716435,4954.438851088267,9259.690055272133,-355.97050632918547,4586.496468629547,-319.3545159828311,-5041.707231230448,338.2168015618601,-1539.9991700066482,495.90375269207584,-103.85680508050969,-2399.361994120139,-1212.6607008782955,500.67726989196433,-490.3964176883968,6.64004167667438,271.4441921180116,191.83276204016846,100.79672729248239,214.09321738560698,104.26752990973851,43.8182549617932,-131.65394528146385,82.98833841171579,11.847585912138566,-5.179526998641022,2.2622281697195867,-35.13544692838896,33.301306308374876,19.60215772591021,-16.020523008515998,5.0,-0.966165744885201,2.087937767676567,23.721698815153385,7.390133106655206,6.544195313367952,4.528477274483354,-4.316744568504323,2.1109589614466655,-12.67135357430167,7.41549791312025,4.282709042554859,5.0523857275990105,-0.7636880768361678,-4.40706113977199,-0.49609541812068664,-5.018680601523473,-0.34559220650491085,-0.3200376447943817,-2.7650532552404465,-4.391503971809168,-0.5332723387396957,0.7605954266071943,2.2940592195045193,0.7426030077286945,-0.2929900564325385,1.0354299050211342,0.365024124301201,-1.0690047884069067,-0.17941540768079212
1549.48578000628,12342.778728943222,-9966.486225060416,7478.362015137268,22445.326519746894,2836.3709954727924,5362.95113502019,2569.5037136638375,-3309.662276104444,-13345.95466644128,-936.0196731956453,-4559.304914155253,-622.5253549034679,2272.584651556474,7440.038315356284,3692.107699089886,1521.3189049571092,3449.3718211443097,-1080.9086431251146,1859.479393938519,332.6936252580135,-2317.65872113218,607.7771497974106,-224.69547865178404,727.2079688347997,-225.14518950601004,-912.464685858484,-379.71381917452317,-76.0681108201112,-185.28583931704807,-131.0029814887244,167.71639898693965,16.30598620626932,-161.73211648668652,50.70711926311136,88.55451026798514,-63.73125416899058,-107.52062906707295,9.67019432899469,-72.11835827461601,34.14087707827055,47.42036141319027,25.15872511669159,-8.784778351560544,-89.84370670869293,-1.501230545950208,5.0,38.757544143940166,-12.127795599255625,-7.580501994173202,-30.47301246017277,-9.12884198603191,-7.9418346720406,4.880113052439657,-11.037929339270393,7.517947697274093,-10.847867910240339,-5.0806037426335955,-5.63821481390215,0.8948726461530302,5.336969146959124,10.22797919937937,0.3779764039779735,1.108139576375367,-0.5977068624495642,4.029068893197448,6.317820243883575,-3.8453325537598992,1.5976540992200274,-3.3062071793197365,-1.3142188740061567,-0.6432381207274477,-1.0847613718972224,0.5727951439733033,0.8743197917950255,-0.3282961384811757
