X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58
97.21230780986602,-109.47589729138477,-5.754259009469636,93.27436481285183,354.4253454031231,95.57599474133116,-226.58134706933203,13.576748781413704,38.412081739740415,-14.165144953195025,5.0,6.62427558194291,218.29851849375203,-233.32729663609638,95.96491179602016,-20.29297172876504,-31.300727066486502,8.631776750099137,-111.67594232460463,25.987636500823516,-65.6254436218693,-20.044911416542373,5.715526999009797,-60.41380472498058,-50.48523149975463,-12.387550511063061,31.68387320111319,-17.46576068275482,58.210729021508385,-15.960131993806968,9.95259922792975,27.240943365084085,-25.496885541491864,-5.023440101666242,-7.09162223784196,-16.763162157254182,-11.776544259219666,16.43994447254192,5.613668642888719,-12.133700976909648,-3.70752049400127,3.981130507248152,1.5643980151504506,6.08097975971079,0.054203342916968406,-1.7399699717792616,-2.083847694413073,5.64735197550979,2.46355239321712,-0.4101897505568121,0.7143930407772323,1.2186810202044742,-0.6131943522373744,-0.15286582293429274,0.6227671139058574,-0.8368841410512713,0.6794635470579413,1.8514208889045525,1.2651465968938742
-486.766071539327,324.54336368329535,-278.4232557795514,-160.15078597092818,-1053.8239461808482,-249.57103852077293,752.6486049831495,-168.76599383181477,-125.52818783912798,232.47468919186502,5.0,3.4693201842580144,-548.3047718765735,693.757323406547,-238.60290939132693,-80.1463141935968,43.46794337241777,-41.04631886090859,293.386735551651,-94.35916425234267,156.32896798063294,106.12183439734426,-11.914358076578358,99.5771092669329,145.1263724031763,35.58008120144422,-55.15830310041249,42.230246532539354,-131.2888603532442,30.8421469874875,-42.67745850245499,-29.134595267031365,58.78812502574764,-7.226730166572393,21.80043573557167,29.53819277814116,15.615821963893916,-40.875311980361026,-11.788023821636896,8.803645522951694,-0.18277785233663674,0.1452427670904744,-10.532140973957748,-7.721487419725979,2.3919900112917842,0.33138970741211804,-1.5177139871253376,-1.1177295846838624,-0.30068065235978414,-0.6656281565369705,0.2724517035428289,0.39475590095556734,-3.5071579299379305,-0.536504160253162,2.589722516271765,-1.162107903609539,-0.2666804031612847,-0.1391080129728588,-0.13049782660832626
-1711.8982905479606,727.2402687457572,-450.7747938816444,-121.62213843150069,-1829.4211269755692,-386.4219980680574,1165.039619648884,-183.2529916249819,313.85773044974593,516.5994213273648,5.0,58.26545177457288,-459.652823009999,915.9188217655527,-205.64717526621672,-445.11404748769496,188.02640318425952,-24.957436102051926,484.9498935301857,14.722330262406944,152.40480185505334,-1.675473247901963,-41.766483176325586,155.9884178464999,181.835982670739,-4.269260189547888,-77.17115062905441,84.20317719596058,-114.33932694350221,49.25787904348878,-0.2549073041477887,-62.10093578884486,71.01453434869413,8.919701150308185,25.894296734505037,35.81235419927085,20.028460670688514,-16.9579588980204,-11.108284357266353,18.481250802407082,-0.20326210749985327,-5.08497423492641,4.484920800620162,-7.794599972802684,-5.2917218758942814,1.4735395251706978,-0.7219976455498344,-4.8620831996250535,-1.3883351261490275,0.09801417930428444,-3.393623898950744,-4.845777783081201,-1.4868039161785147,-1.469401554834783,0.3574521958969537,1.4787745353971562,-0.6241843604383318,-1.1637519430726893,0.5284114869921515
924.4472200000348,-87.42517690203462,82.73563578387026,-65.51709743315352,254.56430884319212,57.61077547201301,-48.27605285182581,52.953816164408245,-241.10390516080292,-300.0095489310814,5.0,-52.50519013535209,-229.87295982288632,-18.405971371875015,-57.37170562921219,251.16234499486694,-19.201457339904103,-1.7749351479215663,-63.4477889659679,-75.96516018429642,37.881884790949655,80.5970785305576,7.730959711818735,-5.137334531243682,-7.051019536181239,38.11113192992735,0.6327839851172763,-14.047334202536142,-57.20241413392682,-1.2243364997404806,-35.28089821599867,8.39749018188247,0.09051260526577787,-7.173111606079091,-3.330941901337613,11.593134720446347,5.635597120269136,-26.260900594766333,-0.6609996263316423,2.088061717963794,3.477456399678572,1.8853949649946231,-8.65868967289975,-3.1638066854844684,3.589307153875518,0.5859597792110703,-0.9643251264568378,-1.672171070092513,-0.7598309144632585,-0.8359872765630042,2.0182599307413316,3.1175490049757544,-0.8462288835280273,0.13524549531395308,1.0552873483713705,-1.7461433127737187,-0.11109076597905389,-0.6615231545046684,0.24053724407953117
663.3540654522957,-25.59085648880282,106.50075734545456,-0.5016921761887069,317.0561784405363,94.048951673092,-132.27612658607518,118.04103923905343,-20.220068047237422,-301.9236149018203,5.0,-36.2756403586445,-25.649038635100467,-167.34585439138078,36.14665457669878,145.82801923996053,36.216141527865254,19.923463045512516,-92.32120303312809,-2.840715483194176,-15.566314894768054,3.73502200687134,-2.8830331837110847,-17.671507202627183,-43.95227573850448,14.06563457117758,11.244429693927325,-12.657266258621288,-13.78797697921534,-4.159715965194698,-7.172062547768522,6.094399393121744,-16.65296597600646,2.269030568669505,-10.33502307248847,6.647697118264156,2.924645773990708,-5.1662701954901085,5.439513312309927,3.524063869051514,3.3040587352111745,-0.3858949377902489,0.29100178928542486,-0.017361992843033414,0.8550984221745587,0.8922078886293688,-1.267354499679506,-3.3284292708469847,-1.1316034643016102,-0.5064421157148842,0.341170090629777,0.7047430139737694,1.6204059268742796,-0.5005605886783974,-0.6468593939162128,-0.6065373946210064,-0.05957512566996875,-0.9392643047341349,0.20856651166360793
-1008.1545358509984,413.49433326817433,-312.56798261431163,-4.837596527786061,-923.3775560743853,-173.15230188539556,606.9114240378475,-112.95168882708919,237.7030219916921,310.5576018123939,5.0,41.529797644092255,-143.58103976313004,421.4642438781176,-57.326141203318954,-306.6230791177408,106.17457738789031,-8.871450449120074,227.84403249169006,27.471931477984423,47.947814413284654,-11.932020752889283,-24.02769522356423,50.7919592565973,78.40860208449332,-9.806568981942021,-23.347386187072292,41.545417376254065,-31.884138465654065,19.53316157676016,4.98039627560495,-16.788181339437834,24.736681947337896,0.9095854999814367,10.513838260730529,10.914078977569945,3.547342565779123,0.8532357333263202,-1.6879743216077163,1.6595952827701241,-3.342405668575712,0.41082357781081164,3.65730370373662,0.4056382690084712,-2.915832899175719,-0.48480439220325533,-3.084851975177926,1.7387390747074318,1.2692364170022141,-0.6352843998612171,-1.5400659641602406,-1.899550218221792,-1.4667824173054786,-1.1695609510818916,1.0014649320040725,-0.0861283036336995,0.20991527027951717,0.8606507999661387,1.5732148253378835
-559.8809822332078,170.05554642364015,-197.32127658970145,-144.7115986521569,-853.3877608884281,-230.19437162295466,545.6123061475342,-168.2928040328263,-154.04356455807843,291.8288371382064,5.0,13.318433450973671,-414.112152232301,579.7797824033662,-213.32504971467702,-64.4606397425469,-9.897856798634423,-43.320952068996164,251.61642653043063,-80.89891842082498,133.74928573631735,84.49809300014174,-2.029739986608459,90.54627984194403,130.22652340624995,21.811548997977614,-52.67138110416403,34.04298645209355,-96.84288879631148,24.993236845431845,-31.126065716627757,-31.08451639485132,56.12796629663673,-4.894659901195603,22.41094594693098,19.917918339797822,12.493515508537154,-31.94204001555434,-13.884969063726123,7.844768069104778,-0.5365160141110905,-0.9904180972780203,-9.058448474011687,-7.755823755155369,1.470323789382759,0.41288283818968596,1.6223833239437562,-0.8335633218181726,-0.598451769276365,0.32331186314942856,-0.2185809645549953,-0.30717176432424453,-3.101595204714335,0.3516387983414121,1.9041826455949538,0.05800231596613637,-0.4434793881013907,-0.30573060175843975,-0.8062103359397691
-1676.7100674815836,579.93984511587,-474.77604942519093,-48.538651170671706,-1491.9414648552208,-311.58731325225324,958.0390174337753,-207.21283752499343,287.9578460127039,565.5529227321289,5.0,68.33902756113903,-274.9924939283196,739.653367090153,-141.83079045036354,-464.4816901080191,127.13371727115852,-30.057291922331217,381.9536118796253,14.411747754316806,96.38641689634419,-3.2493135047653694,-32.89351359203447,95.17427866264313,148.52335020106895,-9.677569059743181,-46.36896042683346,63.12858240644726,-68.32745509738258,33.3617012821476,3.4289108282313565,-30.30895366063975,50.59677028511339,-0.6847004105151041,21.532423236890498,19.756236456743657,8.07008197347752,-5.989610233400624,-5.804055792541872,4.36550017876608,-5.635143864194255,-0.23321742034994886,1.140208414685765,-1.6596889549176488,-1.068015234306629,-0.5663476020016681,-4.15053317717826,1.5936177196459786,1.0920580694915247,-0.49317728097264935,-1.959840521298776,-2.5756605629493463,-2.3937937272869276,-1.1827128803651843,1.3468912526663477,0.18670872856428655,0.8904439669451153,0.9379063762686817,-0.28887122207891797
591.5357852621433,-156.7885674945455,95.28436325460216,-8.64470247423597,378.75441448694824,79.23071644013397,-196.38185753232335,59.90950617936907,-143.92733186664648,-182.5859537749545,5.0,-27.449325120037273,-14.079274494056827,-142.89733747252862,6.718968208625809,155.5822941331062,-42.06859823138136,0.9741279434530286,-100.68599596298367,-37.19773024888051,-12.180716386224255,29.29872615587883,9.187878084388204,-26.293738911372692,-27.81068113148633,18.27440975089297,14.718128374223397,-20.76496929287179,-6.479401634631275,-7.539234779025183,-12.464207541682743,14.818998443944407,-11.277560461961356,-5.246988062846144,-5.583085627288559,-0.1429657458050787,-0.680437464171572,-7.33615228949992,2.388304645223613,-2.9389335620442347,1.9032084242396137,1.443115546562734,-5.562216457675166,0.14309103526406494,4.1859555715505365,-0.17492771214075098,-1.7752615866640478,-0.33984397096546026,-0.3333346384414031,-0.37711367204235563,1.8098645149406707,2.5394317438186427,0.3509002759514846,0.33364916428605573,0.27900333112267767,-1.1479253863571581,0.7846118782653945,-0.19196825395271896,-0.8616735028994938
502.0459315535038,-186.8348944913999,166.10546913868524,5.0859271204198295,454.37511233112934,90.46143610773112,-310.7192834892109,80.09096146123782,-72.21209339757242,-190.54670368898542,5.0,-21.951357994359256,81.82821640912398,-231.7724304625319,40.99251981298686,158.41158918635804,-24.253561805618812,11.029214236106924,-111.65168930756904,5.658387545182049,-24.22386778939648,-6.364662000640843,8.401130848436095,-20.573864835392314,-47.07188145702905,-1.0347816926306124,7.150343769461897,-16.467382449657215,17.46679615174768,-9.424385499327109,-0.2975207641009614,1.7072824396280764,-13.809917284213396,4.4234342558420074,-6.495882120944258,-4.679924952159085,-0.9153385719565744,0.7982556986092579,1.7093959734296889,3.0634725693955076,1.0222330765951901,-1.495240425365031,1.9932579681195726,0.0711351356072786,-0.46158006693463083,0.6057189850909909,3.226337827008015,-1.8815988717447651,-0.7975660279584623,0.22028078384892152,-0.6180847521586014,-0.7749239513949662,1.3804132058475453,0.23288699317761427,-1.114745230313953,0.7933202062414149,-1.379205879037768,-0.7527809846425157,-0.7595884860417119
