X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70
11538.18427208458,2250.068070083037,4467.198740906504,4379.969740156007,1408.7484057785855,1775.0601398559634,376.60467129923944,3897.3297406910624,122.66135602129671,2884.5518325234166,243.87080177022472,-593.2101296819274,-1166.615389695315,-11.032134984564612,2813.7573442891603,134.62490594777572,-2481.4431953114367,283.1216528397032,1391.3342486226136,-135.47192883212477,-17.57578478656073,-373.9703386634549,-82.51199834822971,512.9137785482948,-59.379631692508916,-208.1553496744765,227.9006950246559,-16.23217523687385,-15.66290346853307,-33.41179795480449,-50.53078227763566,19.1948817069349,-32.539134294610214,51.94955288677831,26.400278478377412,-4.032004731395283,-11.280753317322334,-25.228459433652016,29.15243073694123,-31.871272307339243,-0.44294331673247345,27.785436489305123,7.761049784887927,11.265712185524274,3.9246246240525435,-4.449890288429643,2.461386410768389,0.6627438698508636,2.1944122653355063,11.937112610348226,1.1529765943993888,-0.12521378918120543,4.7630479647401,-0.7955980846195853,0.04284925149607366,2.415015920930164,1.1088577461305533,5.0,0.7651599477959224,-1.9836439180593652,-0.017097639144067422,0.4088876211658899,-0.5249331016621401,1.0274247440939712,1.1849821492795825,0.06962288033578024,-0.11875500841603243,0.6816627815477639,-0.090329336186651,0.6745852872790429,-0.962736659241962
-11761.869019734691,-1216.9741178868535,-308.2795327248611,-3882.1044109226223,-1466.7814383704786,-1059.9395594995342,-925.3819367917592,-2276.082512028646,227.12558626957735,-420.9043189671487,-217.29301633983948,348.0795847359724,1433.577127527687,-103.83412299141008,-1408.611734674309,-265.6675058305379,1616.529657594134,-296.9866134497475,-1311.9457013527795,-293.3428785406105,87.72559822242906,213.58779677250038,-142.65303611693017,-306.22963785578816,-231.30387333622363,-50.887630215628135,-200.5107088183384,18.713061881437856,-4.085527846098002,0.9618189061256863,-38.488990905695324,-68.68667446187327,-4.9431727904304275,-161.52651930568868,-55.085504806126906,-32.78709335694665,19.95364600815225,47.25343606088302,-124.97095679268439,79.26350867665909,12.962924272376142,-54.22415877406062,-10.832196911747829,-28.163258903740363,-8.819150250990761,0.1465345821282637,8.135042548332892,-2.121030174763369,-7.51056029839805,3.383721673119355,-6.471807432701526,0.09017265554494452,2.893602130007524,-3.6626607978492793,-0.29001269539862407,3.091070961932005,2.1168641534437063,5.0,0.5242232616923559,0.3810790425594398,-1.5423670423016582,0.898453431882647,0.24597307990043485,1.284314810673215,-0.03532490861256568,2.484678832889646,1.0057552606249056,0.9918958898005569,0.8088624574350316,0.6670808025591377,-1.2588878709957152
7587.120757256854,1609.2214356419288,3112.54814675592,2942.116341660147,935.1839780857433,1232.0298948196482,246.23076938055104,2659.590210552373,131.15438546898704,2021.9507805439425,141.44536344905214,-437.37455856408104,-742.1222798291734,-6.7656593940184875,1917.9998460561262,91.49108751536794,-1699.53526171198,183.03717693357197,913.5115574089682,-130.6054043493527,-23.33417500641424,-268.88217048647914,-64.56030107729693,354.97103238747866,-58.99153608349022,-147.07939854431245,150.45675655450074,-15.973631146675213,-14.872254897265373,-25.098132812246398,-36.18113362390397,7.018912794029461,-24.117217067542516,33.23321648648838,16.860241858596414,-9.933802906217803,-17.41893676062464,-16.70400841242263,19.92931621134371,-18.2712655993827,1.8011764175168723,18.112647649203538,-0.8444067992948809,4.067837097913929,0.2081439886810897,-2.5179304051604894,4.410888388027801,1.5309919168122208,1.1665530017444774,10.439852513832715,0.40188539406503276,0.40648017582732715,3.4088831575915712,-1.1298705092327315,-0.20611488580845333,2.0262512178294756,-1.5038436601674898,5.0,0.4018955268344163,-0.133232778499863,-0.5051644051172206,-0.8008295867316996,-0.25959457041291056,0.9479422916731803,0.12367699494527128,0.723594864954441,0.3054125862590236,0.6377815576719382,0.11695750162258882,0.7128832828431773,-1.0122500706032773
711.5626232257515,175.80289730948292,383.3599775629232,300.48667981493423,94.92728147384696,227.88353443625408,37.19795995602044,298.85172244354004,42.97797601714671,324.73511720987585,-18.543912638204148,-72.01669015204324,-91.99924607869148,10.52048267570229,215.53558838087795,-8.766164959789085,-169.51956731727378,-37.27100444291621,103.87221252750632,1.1579893906512158,1.3687854863757165,-46.931283274470886,-28.88453030475197,38.48904478236343,10.503988611127092,-13.454700502434456,-1.0404554331655436,-0.5694460179317036,-7.660519884740313,8.393382546004608,-4.8225559010308565,4.04165834701324,-6.640243522332474,-9.793930929618297,-5.24689826864709,-11.047983954376186,-1.172941854244885,0.26907212360088006,-1.2225665663187644,4.586446531337737,0.6351439641241272,-6.212148273966448,-6.612399565119001,-0.5743482193658568,0.2998394973832101,1.139820160353329,2.2343685829917885,1.384387189800455,1.2018223701710204,-0.192450221669545,0.6397596530450028,-1.3277895085428897,-1.5626170245980509,0.849840129047149,1.030235028626811,-1.7500959261323261,1.4449710673065914,5.0,0.03935652008842769,-0.1434478431308832,0.27135834510179363,0.5345747956636333,0.5738830993648468,-0.42842903419978867,0.1840631210957175,0.041994513553585446,0.37210245268886855,-0.08713688993312385,0.18952425321309035,-0.46806097636899047,0.6212115038451348
-1832.9868956958505,-64.24835023173864,255.23449027094938,-566.3009370983164,-215.1903348713945,-49.11339659259506,-167.86231787669908,-289.5597831815324,54.56703124237551,170.14369452197994,-65.17900955066294,-7.088103342240467,235.6435596902823,-6.403949114773345,-112.95713678309585,-50.53452616939435,189.0452303099914,-73.78042754132247,-198.97672520882094,-77.70784174346842,19.03397883226034,-0.8589100137779281,-25.635920241962236,-48.19673742020996,-33.243942394733295,-27.2216788082962,-31.117699797664674,5.416379214589696,-11.971456746865268,-17.99208073858384,-13.91963116381466,-10.346786565869987,-9.569505075896627,-26.88861000971514,-5.346721572898164,-17.20640683239492,-0.5736306204230783,5.679968166161104,-23.82984976015382,16.78514090600084,4.466807443640943,-10.183778858730893,-8.847136217855864,-4.769929342457924,-2.6809794136591827,0.9901478951366538,6.5984148097956545,0.4683639039556179,0.2926851378216861,1.701738662170697,-1.4949128870760846,0.021240697296971117,-1.6455755921785424,-0.7187571266364889,0.20695861636972696,1.2005557829523155,-0.6379444804191026,5.0,-0.36708165104332635,2.2390260832280613,-0.034358926388237454,-0.17657319952296938,-0.06263155106724191,1.0201887387167212,-1.2749419871393115,0.19427506594166982,0.5364892520285228,0.8968313147456188,0.534402794598592,0.8178162816242441,-1.3920608091999218
15308.428327919853,3612.6403350648334,9006.626478614355,6215.445532843216,1832.1051612709387,2929.453186394861,120.39711160868657,6238.060796285434,348.152303780651,5503.2499421392495,382.55486549866595,-893.7601680502528,-1332.425321255595,-80.23546916414276,4685.630014203429,115.84980935696146,-3916.8557815200033,393.6323899139179,1871.8350850657698,-523.2970185625168,64.70547042926442,-583.265255640069,-254.85892209489194,807.0944675427738,-302.5479732613015,-453.9889788296868,349.48639524402677,-8.450072065704111,-31.3361725452292,-97.62041437654216,-132.34477656845266,-20.737899066251767,-62.0936461456735,27.254361144260056,32.79374702841324,-16.90534257090858,-12.532308686300627,-28.86659316348388,-21.055131171903767,-18.060557951390297,7.853423093285779,24.97899388837526,17.11265819506432,5.573946691446137,-1.2906843499775484,-11.19853656902343,9.857337805902256,-3.394310223499993,-11.529298214392133,25.50649131832768,-7.551795534567529,1.1955910911807681,10.941863872278121,-4.355497463905641,-1.308868189983073,10.937125175673225,2.361526344391016,5.0,1.4953894838157793,-2.237157406042711,-0.7840613655130766,0.603398163433344,-3.33216950769615,2.9023895485876556,0.6860794803983199,-0.5959315322033967,-2.475411272130064,1.7591261256551785,-1.9264697518344103,1.6442176999243445,-2.6615016157607627
-4483.743811645245,-359.7134147757892,79.67376292354075,-1434.4287676153263,-547.9099517380046,-283.33493503632263,-346.9344553239636,-813.116214328095,111.49012331700555,1.0550435463636572,-116.06410247399646,81.84395455668594,556.6041295844111,-25.297882484119626,-475.6887586525891,-102.36077924649592,570.1896054424349,-139.076568136277,-500.7725656708685,-139.80316636874588,33.14452275040728,53.293587106448314,-62.81685950379014,-113.55146153773146,-90.66243356085492,-28.576511184520058,-81.02988232065493,5.26918707696247,-9.266112081344106,-9.321436860849511,-18.598090021910846,-27.097558664210588,-6.8508221859617775,-64.18850747108432,-18.635474314019135,-22.931589118259335,-1.099630190935207,16.84254270083066,-48.64224273956564,34.91691097994486,5.278635541915626,-24.962278393243214,-11.261662657260324,-12.880951052143859,-3.5428685307602894,1.687521105526876,6.314213732852196,-0.7741630079144982,-2.701219009462104,2.6937785531809344,-1.9277273351152717,0.20858081374087495,0.47197732792913816,-1.1731067043379095,-0.2598765459247569,0.4084035377825504,-0.07997822226391868,5.0,-0.1007825470423193,0.636475475655724,-0.6244594780873558,0.015411733540832896,0.3035342380221723,0.06514213331843238,-0.20959307984791195,1.1116301207172372,0.44563162365521614,0.23973283700307446,0.2580272403779763,0.12668817675075122,-0.2206380377191343
10285.305224587128,1395.7033020307633,954.9479220049275,3522.765733104661,1305.6645621563587,1109.3791256882973,746.3005838457581,2272.3685532555874,-101.71198309197992,889.813765419672,131.4825005528043,-436.0901339840016,-1205.8448248104733,82.38580312471679,1512.5241272307846,206.461951978598,-1603.098829320634,225.81079265500685,1170.3758302134843,169.86386165478885,-96.90861002896486,-249.8732181938162,92.5451974350691,307.58060360374367,170.6054476410549,-1.432947753546311,169.97515786429585,-31.036780460992926,-16.42980432056105,-15.790026016153556,14.074602765575118,59.91661517842791,-10.07878547899583,119.21104732018571,41.08742920251959,5.696801956473956,-30.691602323176127,-38.65747666677079,89.01006734748269,-57.020200390347945,-5.00453499288578,45.73105232167716,-4.715740984123839,20.82387886953267,5.183895530604539,0.5027336165777712,1.6250444783938576,6.10171482792441,9.761801751998442,6.05132068590092,5.372567447589365,-0.9298134629900398,-1.6990599682811833,0.7719533155887655,1.2722100542993897,-1.268041347245994,-4.013988294404294,5.0,-0.3478958933462814,2.3432135608293025,0.598302971810356,-1.542046426074146,0.24549360561818964,0.7791567182688454,-1.1549974202898832,-0.8870191047146205,1.0377047728730344,1.0607396013187245,0.8441267506076543,1.1036412204154928,-1.4840093543798074
-6487.052756733164,-1159.3827926841748,-2650.0271264645075,-2449.3261624692245,-762.7476301667779,-889.3303082113754,-151.65238296803022,-2241.0648498750165,-42.440127457506094,-1562.3982715136526,-213.48909386518338,245.96293686391687,631.6965732173653,35.660432024965765,-1597.4884160593288,-78.80293303605949,1404.3058647262624,-217.65444617063045,-774.1652064351377,90.64310432340434,-11.246753156608435,168.46026526228778,51.341978437373825,-297.7570859045999,72.29438244881786,125.80185821588903,-147.62867733505834,2.127245189588521,-5.942509636120626,14.98409829981795,30.366803153707732,-1.4088501873377843,9.912711508639362,-33.53724173783928,-15.546398795675476,-17.754714379240657,-6.523637515092868,13.2382645390657,-12.445674483966187,23.756981544948797,1.9913088700439285,-20.416560117091713,-20.06393082019682,-7.990588907694028,-2.2259462336271523,6.054498804311049,4.950112018209585,2.30640791963158,3.488363062468756,-5.094095486136888,1.6985245722307196,-0.3656018942183188,-5.149407954416937,0.9643539667959589,0.6362217807928252,-3.7953599782967338,-2.2347661796565372,5.0,-0.8577820272555597,2.7288636145007117,0.02249178135854704,-0.6739334796182754,1.2399237891145192,-0.7925622423881056,-1.2676922794909422,0.38848429572454596,1.3503215791736052,-0.08083289122943849,1.0193207455954743,-0.17863774305143415,0.37338847482368615
753.288009142703,-230.0706093171641,-1382.8789576938598,36.28240402922251,125.01631495591712,-85.4856645995398,252.09275754752696,-452.43564880283907,-133.96915436394957,-658.9164964214496,-57.24061344434857,-1.853555263022706,-212.2237968320744,63.43831124719462,-354.15644722920683,34.85832159539466,209.0543256115935,-42.982442633374255,74.00936701149546,194.58262587311157,-31.43376929623699,8.214900684797788,85.69259140227268,-67.83713976603481,159.47230480921021,89.14741131520572,-15.918963916895905,-2.1369879011653627,-8.201038312622696,6.002052207033898,27.604088487366674,34.87756197195643,2.505516614442687,33.902554548097534,8.907607102755623,-2.3323946086397425,-2.338119756372401,-9.383821638508369,31.448250275896626,-13.770970196162986,-1.5408688583747867,6.8815125324037005,-9.136689826184808,9.959458914003397,3.702868005544089,3.894207760437818,1.2295982126883824,3.157500049723825,8.111278523986783,-4.520280774104385,3.906866728308923,-1.8339816966321798,-6.033696538567633,2.4600300516619837,1.737858609307018,-3.9624466767873945,0.8134509174630931,5.0,-0.5695029905393119,1.961659146064413,1.1088534557129686,0.6083784272219026,0.7875409268723699,0.07520074001992436,-0.8200317997253344,-1.5932063809555115,1.2098737432106221,0.08884404107639184,0.8920578724884103,0.20902179895796452,-0.2991341304460173
