X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X77
-2373.7972924624723,3284.630873386987,12832.183492445562,4735.5644561952095,13248.682849751358,3311.2776915943145,-337.6158516156808,-3823.0901610270075,5117.161786540251,2688.6725322048183,-5364.092864530654,-2540.92141445355,2302.4411858404656,5132.107704651046,-3182.45281711052,-83.47071673084554,-786.8871450171484,-1507.192035542878,677.6925300168688,147.1359284484999,-1037.2187185574355,-829.7601193985993,-795.6530240960892,484.93655026312865,-410.2436555492948,137.11268289498656,236.30889145644923,-174.45571724574708,277.6640415893695,14.002335198598194,-83.10216406508988,92.65549924810273,-44.189150881035616,-188.50199756386428,-48.499085823584224,-1.114525907959361,-36.807236311523624,36.35147079014069,-34.57292507739976,9.881287322070541,18.655445077103476,-17.943347455675983,-31.223912182173585,-90.87700693981755,-7.348471868933694,-63.72928274025297,-5.492278249032452,-23.023182820459645,13.211430891026659,-10.036645947412728,-34.68674563820485,2.611624494694754,15.467979397421706,-10.799949894748178,8.711508243680917,-6.326222019971226,-6.727210818978958,-0.12703204236780186,1.9209974117703865,0.6250911460817506,5.0,-0.13928791390191847,-0.5396510215227108,0.23358159212394106,0.3657291468696547,0.4810717169902458,-1.1741831507178815,0.5359648560832913,1.3519677043359728,0.3531354650233665,0.15932148967085846,-0.13045321792008946,-0.6526933158720355,-0.6734699151750774,-0.3581763005431393,0.2109129096430208,0.25047694342889254,-0.1669821396674581
-4777.964749147737,4343.820136682684,21035.262662231362,8325.167259467911,20023.32691247908,8485.829484106707,-888.3574764718744,-2252.7638252271418,7357.207176774643,4033.5242612188463,-7890.305867551083,-4791.11197487086,2766.225470442,7825.420169983467,-3088.4796401741332,600.8871522158306,-890.4743739169007,-1943.5736942660449,1640.9939860549275,1233.0354025991153,-1781.021518143831,-1323.2710603250646,-1160.7540733104313,490.53777149179956,-985.9997790873985,211.55621488034046,394.6036257817677,-346.74774038000027,294.33400597446683,93.00542972096842,-49.23251314246269,216.73564276706568,-64.02910876493168,-107.50990468254832,72.4296329830092,28.456059880763632,-62.12532800235163,82.61818289181247,-42.455335680054056,33.80982767758072,-12.65019828101298,13.356120752612137,-45.52708896844513,-115.6159236074769,-0.6188992099784671,-23.14611957078985,9.940436618713,-23.430003968800122,15.43054702647867,-29.25228886821958,-31.766414036105356,-20.335481283170687,18.090979365336693,-17.40374224596329,19.073962689469116,-1.3849233362147608,-3.6402438162316284,2.6020865988085604,-10.30590056042146,-0.9243173685244016,5.0,-3.334137030871443,2.1000325782544986,1.797723263352495,-3.864244072116868,-2.169515114862665,4.045283193202723,-3.7705378035719384,-2.4806699803336305,-1.1864257264450617,-0.47084111981039556,0.13292938411012065,2.309439204040473,0.3590445752710512,0.14256595695281887,-2.586425969741585,-0.10858339286315416,0.06789733962068091
-2136.111231666744,1533.3018698741134,8307.514819233065,3352.9015254592405,7587.853607902417,3670.143544319498,-466.61644592154624,-467.04176959036914,2776.4908898369204,1501.280890841895,-2992.0502093942464,-1967.8219750005746,989.2595596516942,3276.2551887621407,-988.9527852039171,288.07930132014604,-247.48484009325378,-724.8081191625517,691.932946619789,632.4488550777708,-757.3396993129322,-605.4170808248222,-468.26737722848753,163.19976271347213,-399.2127887054882,86.13049172833526,186.87822186699728,-120.53325050564582,104.93738886264707,35.72827762284616,28.32617310649951,85.3770661725831,-17.46191683357322,-10.86036677455786,45.89128220779846,5.045387058948465,-21.828300482954226,33.91701844330177,-8.650576625036887,8.163259611044959,-0.8022534672672585,19.003120279133427,-21.543690318344343,-53.50625510841359,2.3039925950971196,0.9021657315633866,4.648206643882763,-12.178728739599329,4.570790260765458,-16.262944632473282,-13.588981012961401,-9.953381959754541,9.432019267262488,-8.27095277018045,8.993540438140892,-1.6231311535385762,-3.245116661481528,-0.8006523960905412,-3.1026858366848655,-0.5261372367909306,5.0,0.3184096310001346,1.3873920852436896,-0.39895998714200265,-0.5828723326148885,-0.6782582631814718,1.3340831670838877,-0.6938871897930543,-2.24326857686387,-0.09210688897422245,-0.22919446883072223,-0.06536610929461463,1.2664535906193057,1.5150349136688068,0.551551634522332,-0.5571308431183631,-0.6500900333917644,0.003818512231607876
-3750.0751207761305,3950.344999213767,17826.789637824586,6786.385882242101,17526.713199572325,6164.304468090194,-675.7292723206065,-3262.4941308156467,6620.053606470809,3552.478984901296,-6965.394668538411,-3831.011654508354,2674.5710740871464,6851.9914160977905,-3300.836637769524,233.3632960514514,-876.1271508350007,-1820.6010106599508,1187.614203263714,756.2138138778473,-1510.222709992502,-1181.0300301596842,-1041.3276964311447,522.6485914512482,-708.1421388477006,191.57150445509308,367.2704834814996,-254.40745392573467,312.63840653874934,50.8729847476798,-47.09931772798178,163.466280515027,-59.479818951033465,-148.7022199960151,3.6862670185142363,-0.04995875210211733,-54.59145313713643,64.19817368038815,-40.887204256229474,23.705603919733672,10.664981513830977,-3.099211671413433,-47.08999341793563,-115.52735358303644,-4.284607384417558,-41.95366071034501,0.7642781225289557,-26.682433270931323,14.116290769560562,-25.000821855288223,-36.110702235218305,-8.190878336782799,19.651487913318352,-13.593714804745195,14.23307613372336,-1.7313072942299503,-7.786406310806607,0.7983441179667244,-1.0978811010114295,-0.48859070000799926,5.0,-1.3802079734795183,0.41210956425701095,0.059915797771989285,-0.574762313206847,0.1940798245196272,0.6201144558621232,-0.6376885612709815,-0.600867618382956,-0.7514343365908374,-0.1892243749067143,0.40399119283007423,0.19110469166763633,-0.2830846491808743,-0.0019455955985281381,-0.2423533559510318,0.16046423596627388,0.24582354079633797
-6018.864020211345,5230.101692274541,27124.527572190138,10350.759041705263,25785.494560289862,11024.846849325164,-1224.408596878494,-2700.371758782475,9540.907622391544,5241.549664970098,-10029.926120904578,-6113.5567787090495,3422.5909325250313,9882.859938388314,-3741.14718683382,722.9092636346701,-1115.0305296918639,-2433.5448170125865,2065.3358962289726,1756.5891137319948,-2354.468586264935,-1797.7688944302297,-1490.0003485605714,643.6401025920785,-1218.336306290068,308.32869501110537,627.1072413834978,-387.14546257917755,407.30315245221254,102.19597486618925,0.21024048382608515,289.2907615538145,-94.91617726645951,-99.17608491191265,73.77925200020258,-5.395242414972108,-96.03973060230813,117.72827905374108,-57.99321492092403,55.85651490001685,1.5841611191187723,17.442129131787617,-77.7073025464567,-164.2240954718606,1.0199573896551046,-10.523574079819541,5.99997607999604,-32.95487474781909,14.44502571950156,-52.1365633699296,-42.43286141129823,-25.604585015041046,26.725461904895532,-18.549932283581253,22.544962584391637,7.4516331369354445,-10.63271515121779,1.8438914877158978,-4.661170772016521,-1.4918648496783562,5.0,-4.701349112156333,1.6908755383906557,-0.28502106081472134,-1.2045250306073094,0.09121430335278369,2.4961372547044633,-2.565393743289927,-2.4882613939064133,-2.8486356842285563,-0.12012994302659699,1.6482645391228636,1.3342092802885175,0.0015375020429982122,0.007816865791002436,-0.9835517451108781,0.07557261573805582,1.3599347724367616
-4904.785431093171,7367.874819393149,28882.9008386172,10436.090068380496,30054.876372866373,7461.6873413945195,-580.7399786980209,-8402.28788842423,11431.795477019243,6110.458743354209,-12080.248040750019,-5701.665378573564,5055.742725988856,10860.067571239913,-7061.912187525124,-111.47598281746971,-1868.914234900841,-3300.847011831922,1561.9869924083314,243.10206908005514,-2208.3828126772364,-1660.4773213043786,-1707.6901502643827,1071.726820963782,-975.8287913871795,314.85380926922,499.0414666772651,-434.17133238590475,625.4777438651854,35.709617364921556,-259.71946696554267,221.2750234434206,-113.68292355438368,-435.80836564117004,-120.52476972184867,10.335716898754042,-97.75084095643409,85.68404759240897,-86.6680026036705,38.01102592886522,26.991896143748384,-57.49690172118815,-64.78430628358844,-182.38571817717084,-21.9818052070263,-147.1148635772115,-10.670808494769217,-45.80494497031889,32.01256593037153,-15.134193901762387,-70.1137395606515,5.11563888457403,29.921032349527085,-21.919027909812538,17.568205525109608,-11.222653346702025,-10.342890903848465,3.9859192272648976,0.4465246221189911,0.9951011172152808,5.0,-3.375189247537996,-2.1797093887128915,1.9020180850391872,-0.8257143249368885,0.35212502403151474,-0.7052486686068055,-0.9269296789224157,4.283572635213122,-0.12642313987405251,0.02880371591611095,0.18540859122986658,-1.576798152804936,-3.3189843535823447,-1.5520002361710685,-0.6626916596710392,1.4661604260354442,0.1001237221924722
-1495.0740237430875,4957.420953422548,14795.015631210868,4902.460286045109,17199.13239042487,709.5285494370003,176.06173787954714,-8320.771037680814,6766.389236153196,3493.9434520077416,-7181.322159092361,-2348.895507792675,3582.8560668881373,5978.995417002704,-5852.990800882787,-699.6559655371068,-1409.0883568398647,-2196.8561271853982,328.7779695091294,-1036.9745095910946,-929.2886751673974,-720.6255602357162,-970.4622914076884,833.0309777689955,-244.6829966397536,156.3133084476656,158.9751335022539,-212.49071794367393,463.6680429517342,-37.13268479025296,-292.9427461396086,45.28631215061203,-65.43095358424674,-454.0923310964231,-203.30439806067955,7.120629654279325,-47.213584850002974,15.107155373388188,-58.75949901666264,0.16973922893083868,40.87790099283114,-78.24976127969035,-26.024890095233953,-109.50081232632094,-26.043357321260597,-171.52801782938587,-19.587464730384117,-35.09753664180884,27.43754124300088,17.33752864090597,-57.02149382157627,26.933678794815833,19.0320877600989,-13.548459535226021,4.953345115058735,-20.41706719254583,-7.022930648782498,1.2723328902718554,6.841003243234492,2.6635772756612153,5.0,0.8915166872563876,-3.871635517931032,1.6423456530334035,1.2232326854860915,0.7506295523188751,-3.617697968071194,1.9249308930126494,6.822010500567286,2.238904960193494,0.3999967772877823,-1.0392706062215091,-3.1090615379849096,-3.421124513558356,-1.6134012615863202,0.7778818198895215,1.394844873907839,-1.0087597551660437
2008.8566628563092,1137.120136976976,-3231.9477333576187,-1830.0185271250934,-613.398847145013,-5792.117732125683,756.669328002826,-5453.406837024885,159.8948927284888,-171.81631317732442,-225.40956500597034,1548.2197966336971,1081.9920762861775,-359.246526315052,-2773.3400242861385,-1053.2544848074533,-463.7203487119461,-477.63170508452816,-936.5951130961406,-1844.6145513116078,512.8986231486581,325.96945836303877,6.269638150437852,326.8391922344157,523.903053188944,-46.29750356496859,-194.3261455760247,62.19913645420906,162.5595671681324,-103.5471196435958,-201.52682640481873,-138.3405141258549,10.49365642653792,-315.3393211383465,-214.12373921142643,0.1063794118326779,22.11972715202005,-59.47074689816509,-7.14508047280965,-44.40705197625766,42.05245295716841,-65.32870043071618,21.63843492484996,-8.968917915923129,-22.90634334129293,-137.92917831900138,-20.372253783979044,-16.43425684308594,14.082431588898029,42.83384361858039,-26.741884669270572,38.39840916831054,4.2499645212657855,-2.21932356449235,-7.018036189595761,-24.85509245583301,-2.969148777784649,-1.4160262454276034,10.071485616219066,2.4212442732590316,5.0,5.864252116964492,-3.941218937548846,0.03377948260810812,3.0999288020558624,0.7759507288795332,-5.214756750942849,4.277241209603351,6.095599474832869,4.174163066877182,0.4790044476612212,-2.007778551735978,-3.297792794206258,-1.6852637646185047,-0.8719709478702901,1.9605452793173286,0.6852837278057822,-1.6087360109202984
-2558.3904889837513,4953.239813489881,17068.12684515244,6104.139421052655,18502.666311227877,3074.602293895274,-143.75127155879272,-6734.580768845864,7132.91075892814,3746.399603058577,-7593.942682868014,-3146.048625984539,3458.7255909988007,6724.011118917233,-5188.133044962542,-333.0502021879208,-1292.400394387558,-2193.7027849080496,733.2342146889529,-378.13474850420033,-1220.7795267218316,-927.3216738462639,-1061.5218306087866,752.3226224851758,-476.9544245130599,174.45856440639912,227.01396802916173,-263.555810125109,422.92278510345625,1.1813952917224892,-228.95151236496076,98.09526640356695,-65.14013329616097,-363.47910956957315,-125.33119121201965,16.14251589843475,-50.65777828633665,35.30502092254583,-55.222220000238465,9.315702285461125,24.498161308488687,-52.624722997456495,-31.00682924107972,-112.98211728525033,-19.059996963643272,-132.19647665453692,-10.540939915140116,-31.840498647828046,25.039506469749714,4.715409933722847,-50.85793272647748,13.04366225035003,18.926667138230385,-15.386802047925537,9.321850318251096,-15.4568059740893,-5.702279611345236,1.9710268530566004,1.1461045531690022,1.5876156245480553,5.0,-0.29183330657861734,-2.1728946793172983,1.8388099265990192,-0.42828588381134225,-0.1768225396382772,-1.2340922885151329,0.09261041098532075,4.045311203773869,1.4382962958326098,0.168785284657282,-0.8117837183629137,-1.3961190790871618,-2.1768254557530873,-1.2062303870931252,-0.48544928056221825,0.9043256990573997,-0.7703802675260532
-2173.486334608206,3137.9418555173092,12291.16740060957,4437.3794852185,12807.911173657369,2959.2907180301972,-307.6287566646847,-3922.3168902283323,4971.8428336939205,2612.091312682847,-5182.267353483577,-2387.5685201502615,2237.516649012723,4927.82778485317,-3173.946207277025,-127.66079566344553,-776.4994928813708,-1461.2667208986431,608.7143086190741,80.90994108610002,-982.8312059780608,-800.3677855123755,-764.93948272949,488.7993726606197,-363.28929431723316,138.17859449032744,240.4327495628243,-151.42402208920436,280.13156830729815,7.829772589624672,-78.8842586468552,84.51920340363408,-46.02145296921114,-189.7499875605253,-58.38650930858677,-9.22436952747792,-38.475380935176666,34.98649980056187,-34.85809536032608,10.068397600759477,24.021009190756697,-19.911842229705897,-33.40166185854907,-92.34385788024268,-6.722655810812207,-64.14869493111367,-7.799696619017825,-23.45547846547222,12.053704519554705,-10.926787951290308,-35.83223786868341,4.308118940702853,15.52807838494376,-9.727074622322688,7.63186268163989,-5.51360557348264,-7.8397940236413595,-1.0309836083868356,4.503217804929688,0.838851827879662,5.0,0.29192398597476116,-0.9690168259549822,-0.17566582783268264,1.0503238009039095,1.0044654030765907,-1.5984883230984948,1.1929246899963164,1.7466055155043392,0.1731202870247141,0.3420463074368133,0.1369386096872678,-1.1195514023756439,-0.7333672162860394,-0.4046600583605721,0.7700419824783743,0.3010552836557614,-0.08250889931359842
