X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57
375.42523759804993,435.3002720005412,225.30546735167317,692.5084688689715,352.424551780314,112.54168692796937,236.51408652449405,26.23015070764795,-329.82908546172513,-370.98512551076146,-168.2411290819981,208.3660170941767,-301.3211300651317,-37.07257452251551,34.20994698518874,156.27053498790875,-153.5496599527759,45.401193912689514,24.291366117802053,29.839474794011192,-31.827210052464906,5.0,1.1017698840657066,-18.789465858942595,-19.183718196239766,6.079982825876284,-47.74515038893693,-6.72335345288999,-34.15427767786112,-32.99016259480205,-23.87968043120647,2.9718617910741867,-28.304313847926764,-13.679051489916802,3.2935809147068547,16.715632103059093,2.2696108334072638,2.295785340253879,-3.699843028550594,-5.1792283340377505,7.751190462249022,4.568975391464229,3.2816660045135846,-1.4627928680738642,2.629153268120718,-1.4471978188833796,0.15395776104943257,0.3491126157069514,0.06626079206222495,1.4797035203875424,-1.2191196213221862,-0.12797111161841793,0.2351870169833911,-0.14813855977062085,0.6623005141776251,-0.7669087463545297,-0.23217317953667066,-1.2842459154957853
-1850.5273279767723,-8171.909396584722,-1601.7672516531102,-3222.23117998813,-777.3633446280288,-2735.763855634765,-1349.9651010938985,-102.40119192704914,2573.619124291224,4702.046676498454,1343.1377435985723,-1276.271700553522,2825.959384766995,450.06364787604775,147.44044643012504,-1245.0034733940602,1724.7482910487224,-622.471005451136,-116.38402880513013,-338.7552259213312,310.7573526244143,5.0,-279.34620021976383,152.65132358097364,156.74544478372528,-52.6797319527171,441.21500128256565,6.782531294913421,357.52314112795636,305.1939213366335,175.4799829972087,-19.913564778788555,258.79432148572516,110.59087246177666,-22.646316878548763,-166.27261198250514,-18.560941242314748,-18.808604505229184,5.349908970276113,18.40273130927838,-67.21061889919781,-37.916587566311016,-19.16231255320366,16.585442854123688,-7.2391249685518755,-5.359182142228801,5.502994205714197,-0.21494972996188597,3.2631415437764066,-5.592736004704596,4.818201984809395,1.2263551572641775,-1.1739506559632962,1.9315923223235227,-2.6153254719800496,2.3324353210783846,-1.3396682817906969,-0.5534861346990892
-423.8839867761707,-725.7763707395561,-258.61156345234434,-859.6488600696127,-390.1039404694511,-249.80578997572218,-261.93282251932436,-59.49392934807472,429.5578343010675,524.8376931287971,251.57328203790541,-245.8346115068026,408.73695912925496,61.05362130837012,-3.4695679439902025,-205.4624851595659,185.9399834243937,-61.315347749581974,-26.20789930743565,-41.60910474250564,61.72076616165228,5.0,-9.555782649800756,24.216599248183282,15.089246643317018,-11.88077172830523,70.60720522268123,6.262520080634823,45.43329036783251,49.062169764583444,24.17908040787953,-29.761986889646934,41.12004196122453,14.561160358588111,4.0289492425905244,-27.803685588130552,-2.5038055553975886,2.0949977125477983,3.5188257662393565,3.9748104766142105,-13.200029781292372,-7.4825514639295205,-3.650538705571744,1.1070834537810539,-1.3013976576572843,1.1609024616610053,-1.3389483016216437,-0.15924364810866634,-1.1185248743060912,-0.4009578325296925,0.20094320695409124,0.21314295659782917,-0.08271738936523845,0.23988615575978348,-0.17634304224857822,0.32563915850234043,0.7816240264952702,-0.09114911589872672
808.7857609456131,2194.950604507075,575.0838622111721,1601.7182528636943,611.2112628877351,734.8341997253194,551.9681956838883,104.12754266492196,-947.4710259845837,-1412.2230882563908,-513.9357949211159,519.565989171663,-969.6893867636777,-145.5330476847685,-9.256093614127304,454.68665912873894,-518.3839786745954,180.08802968567974,50.116433640975835,110.89365412357739,-121.18143320483995,5.0,57.37755290776389,-56.79989860028319,-44.305556635234744,22.92257586975944,-162.4566255956566,-9.888312712184494,-115.84772539384387,-112.45405022441015,-58.5064903492723,41.75161552111638,-94.63671905249855,-35.52399188610215,-1.8538033699099308,62.33063797939944,6.42749185427556,0.34281558613954266,-5.056694300962248,-8.472387734727974,27.717314209916992,14.671416583544135,8.116868514935456,-3.940637741738982,2.7535934691980484,-0.5749216761399696,1.3736932139071074,0.5508507264152859,0.8095571781450178,1.6359852316847727,-1.0236960331760072,0.08467251027845683,0.17062342243469675,0.17934177213456726,0.5742118587060085,-0.6919950790205746,-0.522201828797288,0.3622851086655163
127.43013851128707,-807.535570920387,-3.439339478574187,288.1370601040799,271.6325310292473,-294.2458226611665,45.033085547146776,19.390744246982024,38.35932015881237,339.6194914433673,15.330967539963773,31.15008614978479,104.43587707429697,25.84633332487497,59.090482364679275,-20.168301825237542,111.04846657804792,-48.4997403514121,7.3960439502100455,-19.637150991178128,9.157014538403866,5.0,-40.39499338573374,4.871122067942925,9.929650815795908,1.692684155257485,14.46683246563117,-4.890624040994942,18.62794384676746,10.7103259768446,1.8822990131223196,8.089729744357594,8.3141704394714,3.040660286471504,-2.429180369713402,-5.481730727602534,-0.33948857410806016,-2.171633392144515,-3.0268715466263885,-1.5736430978420333,-0.6226694601164513,-0.15911418753807458,0.9556071519473643,1.2973010813659243,1.5068029086915316,-2.7790077570973324,1.6882593767373366,-0.26858900695155985,0.8575517837956467,0.7500673058974175,-0.4059938927560701,0.264440880392268,0.33150803723328837,0.27025153036705135,0.2921141913876939,-0.36732547424558337,-0.5304978808002194,-0.3715754625199787
2007.8111846179083,4842.72769310627,1378.087400964768,3886.4240718625483,1571.2280218667686,1602.3325547066672,1326.7131420493529,225.99348125258143,-2224.090642835364,-3181.495929127843,-1213.569890405174,1237.4718880891792,-2235.2174899837364,-332.1037407803896,4.508159950427417,1065.8573559004276,-1176.2499016960867,400.4876614331093,122.82041489050802,249.2855600989932,-282.2651722059842,5.0,116.57673083443972,-130.05723044820797,-103.89898360571831,54.78514655750291,-370.48783377861747,-24.6920808288086,-264.7503180344079,-255.75599593239252,-141.55354266653362,88.89025206913219,-216.67837511689316,-85.41403632181331,-1.5519892335824894,141.76742550589609,15.412173673326215,2.1670471167625265,-13.959978506119198,-19.562633568053556,63.61697296520628,34.67749081718338,19.388513226600505,-9.569205508440438,8.366445952056228,-3.018498192364535,2.682056318358398,0.36421935940076755,1.670631309798691,4.6681732033162,-3.300520339913008,-0.16540203516013408,0.9302277221682325,-0.055189233049660155,1.6792320427153986,-1.9964340597235435,-1.4122041086974555,0.43886840147375356
-377.88497333110047,-1058.9090200115854,-273.23893496144433,-556.0934698793802,-221.78061971883304,-334.81870971935695,-229.36219375534768,11.776410585514151,391.9035830471518,647.8931434556704,195.85372310753996,-206.39760243993166,398.57836822722254,63.00315285180066,-6.847754484694911,-190.07294386850924,249.89792201448043,-81.41532745150492,-23.462416445729456,-45.43163595219951,37.633596991502166,5.0,-25.211969346652808,22.52912469757143,29.66467849549448,-5.196086172667364,58.37152722758087,4.585987007203974,50.98908993242623,40.137067635616745,33.74717479606459,15.952635372082137,34.69852501147305,19.007318845782113,-9.82566072759658,-19.675372592512062,-3.4570479781830015,-6.778290276616722,2.434966423422881,4.689028646296654,-8.049902665747183,-4.419678269973888,-3.84958531039329,2.517111023624923,-3.0794640895358145,0.4843357140844398,1.040590542778744,-0.28285127463552506,1.235868134794632,-3.0043881050403725,1.8487964516651774,-0.14971353292311373,-0.5719642027371821,-0.32446699236215565,-0.9748594360540972,0.955618852546897,-0.41243904116610824,1.086540346906587
-728.5966162060166,-1837.0209618875826,-501.0467963316874,-1365.5425313718372,-549.7761258720141,-617.9834379856256,-466.90128839214333,-69.77502507583942,804.8616916789682,1184.041290405113,440.58145241889554,-438.69938275627294,809.4778785523131,123.79471507982632,3.7850840213604116,-387.0936487922102,432.36057526068447,-147.58951065174935,-45.764138610913754,-90.77828213270347,102.22079502715141,5.0,-42.25348545025739,46.99386687323469,39.102618056143875,-18.731512553302466,132.8284917099465,9.75337895780172,96.23175741067965,91.64902293265726,51.891510914947354,-27.37041936513394,77.4814863930319,30.769763141346438,-1.026692347850192,-50.27376913674921,-5.6123316168071975,-1.8937844148060474,5.120475636633656,8.259923462033639,-22.537857681916204,-12.063430270358793,-7.386585186412568,3.247367031644459,-3.064362841241723,0.9922651566105739,-0.9006345596717988,-0.5555111082452766,-0.4987113084914247,-2.08308682778001,1.3088704849568524,-0.2892622103213853,-0.2809774934403485,-0.16658607848051224,-0.6985592280321478,0.6270835500825974,0.39030479348014896,0.28073454721689767
-1268.5180330762596,-5027.762212477999,-1027.0361048774005,-2318.357127297533,-673.8169994477906,-1715.9016083294443,-888.6105558989258,-117.55947008237709,1695.2305737932884,2962.2865130937607,901.9358966768257,-851.3029808904759,1824.869676919688,294.69539642662363,86.81387179218622,-820.1928007746654,1072.4961050671009,-383.5104816836828,-78.35169430361105,-220.69615703056866,214.34316204901626,5.0,-154.41584005887856,104.41156058586317,93.75013734121575,-35.808786611182704,297.32656854271005,11.171379067532389,229.0885747458971,206.43901187564575,111.94830884906915,-41.39707813846402,173.39622195654124,67.83398958765189,-7.097114363420451,-112.25377716777724,-12.474042730786305,-7.677104632577764,4.71584243783725,13.244948676147938,-47.542093645765135,-24.259761786675604,-13.986882677735911,8.6239281570124,-4.299296140018279,-2.091367202942048,-0.008869311081939807,-1.2772524395044904,0.8473859571951804,-4.3717990541001255,2.349121108616858,-0.5502377130390879,-0.5118757472663114,-1.1310028585456557,-1.3609930492944582,1.2901784368498366,-0.2717300419883525,-1.0874983311601176
458.41031556411417,2616.483034836231,466.18467660495133,694.4811318933985,56.7245845997235,845.1913551721136,371.34738533695224,-16.724821013813408,-707.491912346838,-1442.8492918483792,-344.22402914450527,341.9413101700307,-818.8860668663162,-128.22174725077943,-43.50902332689187,344.00950186351537,-545.6273337547941,199.84977571157012,29.700243514468657,99.09313316192204,-72.14423387414054,5.0,104.55946089320081,-39.745650674867356,-52.733525737043095,12.423113744739197,-117.88509870284821,3.3115581110636145,-106.8949518828712,-81.34272187904503,-53.516028097584254,-22.514741473955425,-69.98522479922711,-34.99824945737258,14.570640670601833,43.604632067742685,5.3172277429482815,10.280522712140655,0.10707097044510887,-4.430876751342568,15.704763609586811,10.342920387079674,4.474389091282942,-6.229233425961145,2.475615747032112,2.744953612703596,-4.34610080487926,-0.6092402801475234,-2.3298984932356497,1.7232249175507552,-2.0608206519344985,-1.196326660253292,0.6716035071078594,-1.7434781735101632,1.1343585781265615,-1.1409041827177464,1.03179162017097,-0.41168206206351077
