X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X77
4146.04089916452,-1809.3310041741586,-14869.599706914103,-5993.351774026434,-12662.550626203616,-8530.064063897373,1096.2179007255634,5.0,-4538.108941291169,-2604.700943836784,4670.441588642361,3796.2474614926596,-1054.2508998728222,-5177.20534649473,251.273890585926,-891.8882584138514,233.80392840536328,924.9993468932054,-1496.2614424055075,-1935.375397580148,1478.9424217845212,1141.792075316245,750.0179239823582,-141.5730341063459,848.2850024139948,-182.07315085027182,-445.63528100618174,190.43108995111183,-112.07856788505335,-99.56193546444605,-151.67238646983455,-211.43489616622549,49.73834558609793,-139.70793510672183,-155.21182049943525,15.963126161701922,58.37468885197735,-92.15142658009628,20.711864746573013,-48.950159058061516,12.830162294861607,-52.31600849940069,55.708884058548335,87.0159877455745,-17.120215210030526,-76.29103464421402,-11.451274904988358,9.008146822196473,3.459897898785897,54.88799740538087,9.945214840871445,33.243286684473084,-12.743134632154453,8.024017809624207,-15.585020801862985,-17.398282831143018,6.877018506589597,0.5281294840744598,4.274341138870317,2.1152366121776844,-1.7062117176721732,3.8100465771138357,-3.2637588286993577,1.260640158938562,0.7812564694718533,-0.5481030427537199,-3.324245234521362,2.364810110971383,4.908085150231353,3.5178250437112912,0.11015706657592637,-2.099573789929719,-2.2618630789302974,-1.2953167228654416,-0.6105985909592918,0.4294336645480885,0.5620781872761742,-1.7857193018993502
-3514.641996450625,3606.6200988539713,16573.718389494745,6335.309805354763,16166.112747489735,6037.598606183592,-636.313898485305,5.0,6055.431521069622,3275.32773841949,-6385.760441423602,-3609.915117396114,2388.8126777477237,6186.815306029627,-2834.5775377386544,288.38680004653185,-794.2584012931034,-1637.2916089553462,1159.3081506545532,799.1850678188274,-1405.441840958251,-1066.7944373562523,-947.0642088259408,454.05803976594814,-698.4443777385599,177.55382200537827,336.9484238963589,-252.9516961273108,275.6201110887396,52.71732982554988,-47.31275108479506,161.76328197841516,-56.06835089672188,-120.67113707467979,14.797273136235885,5.5506883582265125,-53.11391650224994,61.951825144564644,-38.62075587077574,26.63576524992724,1.7801076503364799,-1.6270972290798338,-40.6612130301459,-98.92802032898837,-4.5654140467793525,-31.416982913221638,2.990273430919485,-21.86189247153668,12.617632732302287,-22.778956084687096,-29.5414809029787,-10.311050372449554,16.46043386102933,-12.098623313408906,13.038881680955834,0.09477428423306986,-5.564679966689982,2.2261018322168846,-3.2989160677851945,-0.758285345703843,3.028719908773635,-2.059853865063409,0.4197755158846337,0.6593320559979654,-1.126691746798175,-0.2859220764971979,1.2865052340234764,-1.5834148869028453,-0.8079785175337099,-1.106830026553851,-0.15274773209192025,0.5873811418946588,0.4690391780977866,-0.36164169877006136,-0.06721929664349115,-0.7377990191960052,0.19768170547647512,0.5297963250472487
3771.5551679010027,-4476.504640398844,-19532.95865038427,-7270.68562976323,-19534.52286010785,-6305.078677244989,585.8934378619686,5.0,-7293.838963071465,-3947.852979728767,7772.7091608990795,4118.843341918943,-2992.912475876591,-7256.943543130719,3886.463884338273,-211.03416494111622,1056.5257454804726,2017.9855949592995,-1264.5840062953332,-604.3122095852657,1555.530698658089,1168.1906371289267,1109.9707815005825,-601.562708895703,770.186220224799,-212.30160262617554,-366.2427138432922,298.60380961202253,-361.7539929453849,-47.44369942554269,110.62681694153365,-171.1033088499614,70.49104212034884,203.01836380990827,18.601690712359602,-10.904487865041922,66.58275610388127,-66.96037931447536,48.70926801058442,-29.22358004434488,-7.382476201104797,15.428407018812266,45.45426083719552,119.05970431485461,8.856030070270434,63.87962081117358,0.8373804210907834,28.507758103697427,-18.12611530908516,18.6776651728229,39.48372741471468,6.0476500476247255,-19.395737464562547,15.432566378855542,-14.574552887263662,4.96777908128581,5.8372874716047205,-2.342271162317247,3.1247994646198562,-0.11185292056832424,-4.022095031329622,2.172731463666271,-0.042891460335180986,-0.8311795609853784,1.3532284244437678,0.41719187137563435,-1.0815996545683213,1.5479459725498583,-0.6209284854708365,0.4469775882341836,0.27830367486035557,-0.15638152258489818,-0.10591472867271344,1.2291353817117574,0.41133990642900176,1.0326089458574448,-0.6158546871298824,-0.17689763366858713
-450.07923458372693,3000.8849901273934,8223.588016869275,2424.0229961274117,10085.579513636625,-395.10980535929133,207.19711218266784,5.0,4076.429665054862,2082.7278584392175,-4193.299022258114,-1090.9944496265753,2230.761690614085,3213.606783353643,-3724.8739731519286,-608.5888103056152,-921.4727937381086,-1341.46918030989,28.410135190474946,-794.4384756172354,-503.88287088544615,-392.51716327004306,-566.5059358594918,548.2670527370176,-51.43369045884396,101.67704800015153,110.1194105318715,-101.41265104520483,308.88792708464865,-45.226435478127385,-189.0041212266339,16.509884208482084,-46.134877012508966,-299.3644185701883,-164.8499352274865,-11.793641778009626,-32.833819872793626,6.826988707618303,-41.82424477403832,4.815825671373525,32.81555880448786,-61.0804252437611,-17.70524225686629,-65.96324621219867,-18.40154026663164,-111.60225140461003,-17.584541325774577,-20.357384726507252,15.144403409304495,10.921000476727947,-36.36417117272958,21.2024424652997,11.058747236891474,-5.0509868526642565,0.09915341097115939,-8.983695358009879,-6.1325526033852205,1.4754798599394587,8.530500683231045,1.5827893956276524,0.48996064930300504,-0.18234257015656946,-3.49409932782831,0.5941276652890946,2.1225987557746917,2.0657475400992094,-3.9758164591814515,2.0676740578372645,5.866946212213969,0.6993154283665552,0.46105728197986096,0.1324162125026507,-3.463986417523258,-3.505720587697754,-1.3768658738424058,1.4648844323273011,1.5390555517485973,0.03258636024516473
3474.174331617768,-5372.530656058659,-19937.860159428503,-7464.369390101386,-20840.455071365785,-4936.654375045768,340.8840765154766,5.0,-7911.590420351076,-4207.011244776494,8486.16766422162,3955.7882099150247,-3643.2028095243063,-7741.498955538646,5162.554095446666,77.41456957483564,1324.2751531169583,2357.349002537614,-1082.9498642518895,-5.3108281371008985,1485.0191134374143,1103.1376375499885,1195.7563106733207,-747.8158726310705,688.2566433808386,-193.1723557641559,-264.3433727106004,331.27797596412995,-420.6297055065774,-34.581129302634075,219.63476396461607,-141.7928708943992,69.02537187500094,336.9811359903814,75.76591671958774,-32.07944121930053,55.88159576797199,-49.35672650423906,57.127418778397825,-15.472280446374661,-10.770692447538922,40.41383568016937,34.0379025302921,119.72197290463754,17.252344892524352,118.7100179523707,3.637793063835323,31.925916996099307,-26.440529393553614,1.0025659470776898,49.1735362725566,-4.806192043741051,-19.87046095347421,18.023313470257357,-13.472558155714761,14.551554703430577,4.1233108405130885,-3.289289993601403,4.165496643461685,-1.005282826070497,-5.487798987701288,1.3896181628571762,1.0233197413799622,-2.748627465292168,2.3426883053787884,1.390630299491797,-0.8300202172047666,1.5324431114958237,-2.4514999510299647,-1.0491210750154647,0.1720866080824359,0.9628055608115289,0.21731276268631688,1.7926474675834085,0.7991692435859222,1.6649864755869181,-0.6736345831109595,0.9101127149465706
2531.469015123075,-2053.5315519911505,-11558.451790451503,-4302.734048497481,-10936.347782067716,-4821.354472008154,555.3702189348273,5.0,-4058.408816222169,-2255.4125719497547,4189.564253720012,2596.4906307903357,-1362.2127080531823,-4107.577901606353,1448.6737332617977,-315.8876996725178,461.30286946674386,993.1804157190612,-886.0633073404447,-838.0855142051674,1022.1454712008064,790.7815728715182,625.0144286132082,-276.7375823989435,511.71354096239764,-145.50421957173862,-300.71326077556336,141.1133148156729,-174.8161029407122,-43.07479047898577,-19.92103554801555,-127.85757881498061,47.21827346813088,23.122474773690904,-33.00124131590117,13.809912553620988,47.690573292978904,-58.037988873643584,26.90357462749707,-31.90091436911807,-5.370549299520518,-8.68528484328276,40.021694392830256,75.73790114498253,-4.729489522396879,-4.955579058799685,0.4304081859097097,12.407315854467777,-2.8397118702504396,29.17435165793027,19.396781816141537,11.271565483293527,-11.300626333829337,6.310257041560538,-8.957420628687075,-6.941578255602378,6.256869340183464,0.40955499369575743,-0.9780106794582084,0.366218625743123,-1.486609004786383,2.4863978289877475,-0.7073733780500051,0.4131513613346819,-0.3410646487556055,-1.1439872213000861,-0.4492892061842667,0.5977383147067445,0.4804037508593043,1.7665763538656458,-0.06327957126228603,-1.2766491232810426,-0.10625516627169151,0.7006777691070327,0.23004269800417998,-0.35665157322001007,-0.23929630797461926,-1.093617843613824
-1524.586006322732,3121.4037091575183,11096.641444021603,3755.53424088185,12093.248196150842,1961.1670530991362,-99.13380572052444,5.0,4695.376410933083,2474.8798519871584,-4891.371890566379,-1983.221437045318,2213.891881520518,4178.70967011888,-3297.0065774924983,-265.33917508296116,-854.9883032083019,-1407.586144912202,443.40125976039167,-193.28162300214805,-816.3578429038897,-621.9393694479289,-686.1669242631041,502.69842906372,-287.01882861024234,130.9651697372972,195.44178486331,-152.00484597171408,292.0876465228498,-10.82401841274046,-133.62682066099785,69.04735960320427,-49.86031756025461,-225.92676028602273,-97.08565433349557,-6.293034146151489,-41.718991608412786,28.20094248181219,-39.7314312888716,14.493140417985751,21.322541409126202,-37.75599572889151,-26.46451223495643,-76.68490471075073,-12.49340435919089,-79.57586147947325,-10.494151353048576,-20.184505317807037,13.565275409272232,-1.807165993059298,-33.165776335868955,9.08253010700919,12.632838417071573,-7.733861250276903,4.689771237036695,-5.314672417478674,-5.719650427935994,1.5228200727854277,4.177212156050584,0.8558744061365778,1.3402970440131394,-0.9822636506738407,-1.9687940312295509,0.44290046630753166,1.0719830540214152,1.2546691177014553,-1.9932085873687986,0.7133997910417098,3.388407985729277,0.16362847513924872,0.24072715824437718,0.21841467066427356,-1.8844739362971497,-2.3021904860244695,-0.9971615316442852,0.6110475178126199,1.0162741283407166,0.21362959740128742
1025.2600212519844,-3915.3093220425158,-10872.850238154391,-3735.8814180879936,-12790.575409986443,-287.7681233903155,-254.89736683209946,5.0,-4920.84341220705,-2544.6031536170367,5426.681427853697,1740.9700831882558,-2731.695320666662,-4384.635593595217,4542.838798357971,492.0778880969128,1088.6307139147846,1657.1508093268271,-258.23001566020446,968.3187851652309,593.8117106649286,411.01856107095585,696.724853400504,-607.3130526712135,213.42021219279968,-93.47203216948617,-33.13263782198055,205.7886592712034,-334.477575376545,22.69227000510157,278.48342477086686,-23.634175382858245,40.70190955977139,374.1955660446442,149.0472346174331,-35.77238076190502,28.275547606800842,-1.6355413877474416,40.91750731341741,7.60616958883053,-17.327872970719085,63.17997450437537,4.983455299370573,67.36745735852311,24.27308595157096,146.74985924146836,10.12930352652662,25.935888478237676,-25.8769975037253,-26.269491981810663,39.55949715104875,-21.18024832680867,-12.019132942459718,12.935630686304675,-4.802697805200613,22.78802673343543,0.23237442472664352,-2.9441820247009014,1.989205980511564,-2.120693158853245,-4.260778445521924,-0.2926416400273785,2.518726359593905,-2.797773876383311,1.440216274006025,1.5735559932329184,0.9905505487941588,0.28784782162518496,-5.039710647118761,-2.6504291054298035,0.31130523619252887,1.9130741893723173,1.4561224383754998,2.5779392878551155,1.1490454771854806,1.2967721626242565,-1.0601890562266112,1.5074189477399877
-1156.8166871358417,2675.9281818502836,9631.953161586647,3052.483330987238,10659.875074035852,1454.9257564055326,-76.75979359478764,5.0,4203.485636941419,2209.391495372251,-4272.825517614484,-1632.6140483037595,1960.1005016506194,3552.5402467084905,-2962.7851658118984,-318.0627989580773,-777.2021972235854,-1241.924283252744,317.9541091283058,-197.4334329992212,-719.8909162652368,-565.900988981931,-603.3079211802404,469.8180069420812,-203.03913279457743,129.211455645968,211.31838886283506,-105.83225119044725,278.58319414881254,-21.13883896601311,-105.4416556463367,59.36702307535871,-51.14664655067748,-200.67769489553487,-105.96608810663861,-23.815869730872798,-43.731063858235615,26.8602341908656,-38.680082606650664,17.19342266793474,27.75432992968617,-38.61878481606674,-29.791789899270427,-74.1811060803042,-11.541974747063412,-68.57213584475484,-13.549300314326086,-18.87393396090442,9.433100103110709,-6.100743005981379,-31.547401876529634,11.037016161963077,12.31996051423651,-4.140039386471329,2.7422276751244024,-1.2734484021518506,-8.168585378629176,1.111915330874991,8.54331439138946,0.5509935331450605,-0.014967851063944021,-0.8652762239013295,-2.6726025623724685,-0.1322254211662523,2.8174213220940216,2.5479981368877542,-2.87474215427086,1.5292545069765437,3.967114126769802,-0.6979893090853044,0.5190654553087692,1.0972198294076114,-2.9093462061696678,-2.647910406322474,-1.0002158079937649,1.8353399710226106,1.246804495262529,1.026104987422122
-730.8428915201484,-1174.9769028001153,-834.8399381039128,69.53629972687428,-2366.1226420386174,2221.899501086534,-379.21975541256785,5.0,-1097.7681382463709,-501.6274090679937,1136.5195004762707,-304.78746998649314,-939.9054877136115,-521.3731852629198,1952.3981143240221,514.558199265764,442.51832969169175,493.79417348177054,334.59121698322656,898.3117653321957,-97.91468213895544,-72.97154595293041,120.58793071945509,-257.10374601414503,-170.7941748172844,-4.953444764965431,62.134210625820465,10.471936677926502,-130.92409884419445,38.99204977792146,143.18104967307818,40.803723895670046,13.503431194242198,195.23680525632085,118.38601878331346,-1.2805980378360222,1.40030292527801,18.20549603468781,18.45972454200556,9.443670406453991,-19.87853061650675,45.91109103132485,-3.5148376875930474,14.08253926516027,12.843419942773782,77.79171487357998,11.232689551999378,8.266785819678896,-9.495013276417536,-18.784729123672367,16.93335285431576,-19.032659884267336,-2.640383317998579,0.7730146136759389,3.525635772532333,9.160351532126942,1.1891982279528666,-0.5457124955592151,-5.216516332356697,-1.469410573139786,0.063609732445241,-0.5069938774934958,2.469902298821284,-1.030172375830525,-0.8884377472813489,-0.7765497404054202,2.652844462581814,-1.6401097379908998,-4.328632356290609,-1.1909530705130948,-0.2059879300844468,0.5086170052797605,2.2784958126325177,1.9771661071493543,0.869278984918405,-0.7307102621002641,-0.9540317634084376,0.616887824992357
