X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X77,X78,X79,X80,X81,X82,X83,X84,X85,X86,X87,X88,X89,X90
-10221586190.350685,0.049009300548814604,5.605654496069258e+18,-5187804255.041721,5.0,1.6990002274882245e+19,0.032022051382371304,-0.24919005016307733,-0.660649207791206,1.3248544565406534e+19,-2166.972582180724,29095.21913771108,-448330498.60073614,201088191.93440267,4046683974.0202174,3827666143.7257934,-9204.511109756779,-165087.84715984736,21340.980787021537,84576.63093781022,-0.10650878437047558,14352.56566045485,0.014362109251405328,-60747.94684779706,2176.729267516325,387.35513517539846,-121.25737891844747,68608.76853786212,-36612.11915865667,25247.220567062,-33463.266448599956,0.8870409955655751,3423.8540087686374,350.2698922036885,0.7575297888877679,-0.15640441153373552,-0.8068976595166821,-4.59178111543437,-148.08960713317953,-12212.410905464674,-1.0906945936369534,-16076.656776102625,69.23949160110827,-113.10854990350352,8623.359127138507,-88.9633610776506,-55.00338963575191,-0.8700769966451533,-0.014252968223840687,33.80641167823463,212.83743850856513,0.8630290406638788,68.40235894052329,26.49176884048481,26.932372825144917,-7.759109164078119,12.731427302954081,-16.334810357758027,0.9929830033478482,-0.5350079032277822,-18.80579608664589,0.7736107817517944,0.3794666394256358,4.506423139022587,-0.4413119531047429,-11.763682727983198,-5.3149031341205815,2.680937740868276,0.13416593474816058,0.22867613855094218,9.20951295967662,2.9545302578866344,6.049002534689013,-5.5289472401833235,5.881566374420431,-1.685361639928591,0.19006556721846724,2.958193804740659,-1.189964961196087,4.468917253510394,5.185173798582226,-2.194877561034938,0.27409439393520696,0.475930121620432,1.5978459375550662,0.27229983768409205,0.8054117601508142,-1.5697738251757658,-0.6831666706314069,-1.8003109049850763,0.1412435746710974
-10709724736.877745,-0.0860191215779158,6.148255241958949e+18,-5435309959.843045,5.0,1.864947236559718e+19,-0.08924951653378692,0.26217742265884225,1.120906297235818,1.4542574024384223e+19,-1599.2397697718097,2408877.6072365125,-470183328.640386,210621040.05678764,4239401345.7510476,4010270949.9002967,-22131.98508838784,-130712.64949715366,1313014.9796068384,56227.39131911813,0.011570943200813599,9537.928308062264,-0.05456654979543009,-45742.921176967386,1699.4878580913196,340.7068349570507,-102.48042705010081,54424.11766631542,-28419.406360965924,17714.50425879573,-26072.718288559718,0.7382531918575328,4766.974048074834,394.2792084807357,0.824214736699034,-0.17390758244985627,0.02885077070893119,-3.8982764314143536,-4619.40905468105,-8577.8338688008,-0.8508103926870507,-11266.14535606012,2960.088158385644,-109.14910566206366,6041.263121206446,-78.2528038216721,-38.69798574860124,-0.7553595690181902,-0.09297392931223865,25.18463404810659,235.45948454718592,0.9197925587145949,61.81379177217262,20.579942679902764,14.915130461634213,-4.4256340768530045,10.35348496767061,-19.0969616933975,0.8714423914131254,-0.6199894412857232,-13.473978868011923,0.05113733773817579,0.011444319694125918,3.7367762589998654,-0.34660178763685623,-9.55499281904274,-4.733590717929561,1.545620945819485,0.1236671023467358,0.03048420429176224,7.146870613982553,0.6478209262960242,3.9831185719663784,-2.620492709163855,1.5278299700696356,-1.2770198062897677,0.5192798971366904,0.9842452956688785,-1.0915347525099415,2.513084161361682,2.7388870862875048,2.5024632278979944,1.2702973686229104,3.908486192123761,1.972123466488339,-0.3657077902669074,1.0661151224730008,0.8179088066462125,-0.2703772144996692,-0.4606812317031408,0.45017161289498814
-100613333.87490384,-0.043055752467473236,539153128080313.25,-51048081.39984332,5.0,1645127097157145.5,-0.19337063093750573,0.8890447801234204,0.24490489909137947,1282845011426136.2,-54.01490776596344,186059.64937826764,-4451247.093350456,1974079.7404944564,39795477.95264185,37666198.58344972,-4831.434889516544,-4643.578687426384,101235.89644503596,-955.4106791384073,0.025142038072668023,-145.15961225503563,-0.09618295284087636,-941.2639120022784,70.99377853021413,19.97469708613592,0.44701693764644557,1985.4375664533516,-830.2172536540687,-99.693431280503,-696.7564713905615,0.0731056263225103,734.354257136673,1.0676673921910906,0.4906397969774079,0.23333369321065575,0.8046999959186242,0.5758821436636854,-1418.003929778317,16.860722605741923,0.6296785465527543,-3.0787953012331384,899.0509409504342,32.975508871111884,6.404740202573322,8.708099344943573,-28.64373748378274,-0.6005681303821544,-0.23094960123307767,5.780163063552325,3.933279742809065,1.041599957030607,-19.28640058884895,-0.7834682146239933,13.48497519136016,18.25250233243261,9.135946355418973,-3.1373442376795557,1.025501405178296,0.9319689748997982,-9.8467222862212,-0.07780102446098482,0.3445762458788786,-0.015651796825508536,-0.1398452972063375,-4.417513337704576,-4.026980026362041,0.07639593232671263,-0.07237163923919622,0.1783391676547002,8.010980876186995,1.812869782187271,1.375568561869656,-2.260551390003189,-7.214351920110664,-4.183846594883106,2.1849255666709957,6.901043457889834,-1.0978837737580256,2.910402631467195,2.734146108508066,-1.7612224703651793,0.1770958912053271,0.3817655446008529,2.1069332082300596,1.2642579321092875,0.9689609699491823,1.0240470664976382,0.9744289095348224,-1.8150238134440007,-1.212245142552684
-307365116.22475773,-0.020964084660359778,5034334873690472.0,-155951874.25011495,5.0,1.5353236227227284e+16,-0.01628958048819794,-0.32695233520742034,-0.21845112693668037,1.1972219372823022e+16,-92.52161260510086,525827.2696350605,-13589391.139629854,6031865.925512248,121579335.98773542,115067772.13975,-8244.833789177126,-8698.307054280407,285946.2656612832,-1128.4686945426279,0.013643008321668782,-162.10747790283312,-0.08607900293971071,-1936.3175633782178,128.45046712429652,36.97316473680711,16.792721064985187,3697.8006618806917,-1608.0685932812291,28.266316035865444,-1448.9004668886769,-0.719238584173982,1251.4986279806053,34.83771306144788,-0.09245660469498442,0.12415231162179473,-1.0671379205736173,0.9660567758488201,-2385.3229237097344,-52.57953902463984,0.6288901310937892,-107.77994655805587,1518.594663418493,34.980724260694245,59.92465520092847,5.266110283253241,-21.68650241878233,-0.872083046985679,0.30033617961281106,21.507217142470132,23.723655595517915,0.8779081970200621,-17.360398867115258,-4.395807658150987,12.889658503373463,23.17112877879554,3.680883953954574,-10.526576616862982,1.0042311199800804,-0.42969132269115506,-18.6511197342804,0.033173344192714484,0.23372635118605622,0.7027524704356425,-0.12521022356300565,-12.317804065743086,-0.6009267060634316,0.35880992680913076,0.0987601740208118,-0.06775522847148405,8.829817907490462,7.296765711720498,-1.0798295498054484,2.9747858433934478,-10.482082420800147,-7.026307326849499,3.076165996520858,6.436184674384045,-0.9755539620026992,1.7152831451300352,0.5869759249695616,-6.260013097444389,-0.02155273736019786,0.44116107180917163,2.2063596916790016,2.697360811755343,1.0273520863052186,0.006906178685381028,1.1688460714689999,-0.6391921966225523,-2.080953061938355
-1349930478188387.0,0.06861157178332976,9.711932015265046e+28,-684933746114752.8,5.0,2.9612802740950934e+29,0.08602054116077057,-0.3977757348315406,1.1036960562293872,2.3091611788662844e+29,-188688.5650377041,2249504232649.169,-59663918750460.59,26492782247936.027,533964309259555.1,505356671859477.06,-17270474.982540805,-18300179.17635784,1222461677300.3716,-2187980.902885819,-0.18186826663776953,-318346.70305828546,0.06455045496004595,-4176274.9025881253,276637.215757963,77316.27906760413,-337.7100339586298,7780218.909671315,-3438422.146762883,229847.84234947318,-3121509.514952937,-0.17218337141947537,2649952.5530332574,4400.901100880151,-0.8161790749595309,0.005731823091716776,0.6783355167515494,-15.72859690637202,-4973874.841042144,-110929.61051525369,-1.729506509929469,-146425.7959787724,3206266.5672355704,-376.29083997870634,78659.62359664789,-313.8715151168448,-154.91113982317327,-3.502939669240783,0.07666052122500218,112.26265610275408,2571.39136278534,0.9449733326105371,211.8183749716771,66.70172528718861,75.00912328272038,0.5154075248018715,39.01228751158788,-74.65719008453425,0.9232170461509759,0.8704311391971937,-65.1919591397428,0.04129751746942404,0.17359643456900004,25.297058953483386,-0.9009366103890003,-43.790019750998724,-21.04466896671049,1.3119285098929785,0.012311494605858973,-0.07807149251989443,26.95593045332673,10.462993869585468,11.982020439222588,-12.77545933247761,6.475121741400254,2.6759433214195014,1.6172503914541543,1.4454355067907227,-1.6247398403053308,4.8546774967416795,6.53899220241523,4.302072798094047,4.215687202920365,12.224715885984686,2.406263842628207,-3.7854595458057734,1.176341541029422,-1.1976985330983572,0.5507367836731472,-1.4645221562546817,1.4793236455018817
-1234282203.5179317,-0.052486455628093356,8.13668568688128e+16,-626319028.7196649,5.0,2.4763243513571408e+17,-0.0017241181444331054,-0.08767767542405,0.29514422069564594,1.9309999490617946e+17,-294.7211765008366,1411587.189020325,-54429991.16807053,24242167.92600588,488367377.1715229,462117793.18567204,-13934.135688575196,-25358.913572774854,767666.128001598,4079.531095238107,-0.019019501299990534,836.9878808893612,0.05161793674894434,-7394.672791883602,340.59375982291573,83.9422236660493,43.094554249019104,10685.667549861642,-5150.958951966446,1983.37000255303,-4704.323946210646,1.1957402505934158,2276.2935131194804,41.75282285222353,-0.8607626021077007,0.006775823355877908,0.25001819698903016,0.024486333499075044,-3809.796606239404,-912.5654077628714,-0.02125808009717263,-1242.1632372867693,2469.9645499498292,23.6441112378045,671.7869199002847,4.651547753484751,13.060545911864063,-0.455911953422543,-0.28613373082793847,-22.419836130557197,20.759109433545884,1.078165102988378,-15.841007533743563,-3.902354797258478,-8.603498429820291,4.912485786407181,3.007377234918803,8.174862068925274,-0.13378656416555917,0.2863338863961018,-6.247909244033959,0.6889497015183728,0.04478445256523348,4.316094529974395,-0.4135243003681638,-0.9869417731935801,-1.692549175060324,1.812036429802143,0.9590005848050771,0.02906937932830917,-2.9375344249365907,2.3249498528065837,-0.18059567073356247,0.7878356013988866,1.8098273239952896,-2.7655035768822263,1.103806090097977,0.50573761156325,-0.8576094538546141,0.9703739586106379,0.6462260843842933,-4.90528982958333,0.44617730028120467,1.889371978658707,1.631044275557135,0.5456028985505251,0.8647532178109639,-2.418173912605222,0.216441836315084,-0.059949436349671925,-0.6165733797707922
-2064650505144.218,0.13743252867543154,2.2733402647500975e+23,-1047600091451.6895,5.0,6.927494081665039e+23,-0.005453356294229464,-0.07331537356756175,-0.8103766081756312,5.4019541953336764e+23,-8299.92527815824,3095814733.68698,-91179612053.31271,40529027071.9093,816739310108.3989,772937628362.2517,-643491.8598786723,-810594.7030751304,1682393671.8633153,-11135.756845186612,-0.04194562127395671,-102.4244117751443,0.0932836538146233,-204128.32649628777,11717.598032323707,3177.906531194369,-136.36322692503708,343055.596988626,-156939.14561592974,29795.67698835525,-143231.53408765313,-0.8780663792741402,100339.47455599178,1147.5728389388926,-0.3321948850676573,0.10378304374607113,0.13968314119621156,-6.653074143104703,-183094.9024438165,-14411.600858821057,-0.8894807891028345,-18924.46672777901,118034.67089756955,-192.50387445806308,10151.153963973333,-138.085304375869,-33.75334203455662,-1.377611883609028,-0.1366307093032531,24.420162204246477,674.3705927999835,1.031107252137436,98.85660842647728,31.87559275427104,10.367906475484903,13.001139686995744,21.968189025037717,-39.22614715096175,1.0133628193223814,-0.2883957091589051,-22.127687597739403,-0.029313946058665927,0.08020555842749957,3.8870597903807877,-0.6097466500247191,-20.515372153726084,-12.931651862272778,3.3599640206469994,0.008421159668842236,-0.22138732750870993,4.752056148330918,3.3958685677616924,7.733639885914826,-3.025922140134905,-4.615881925859903,1.0432214835680336,1.6266593873244108,0.27624781390671393,-0.7910929330281063,1.034718637831214,1.1077650797800795,2.783472822156397,5.195972623031753,15.065468410122222,2.272520132823675,-2.473730795643332,1.0391025967827436,-0.9447075680705573,0.477745440095076,0.8355952865101296,0.999125472521355
-3087961048219946.0,-0.0176460548843966,5.080398352127913e+29,-1566764513565923.2,5.0,1.5494902101055174e+30,-0.04127145288048795,-0.9179515821634238,-0.6247445127938689,1.20826882599027e+30,-286541.250865948,5375977635645.507,-136530160922641.94,60595705479168.22,1221396397161400.5,1155988397692262.8,-26658442.933253955,-26057994.874236602,2921499629584.3066,-4592586.909831776,-0.014818489946035893,-700180.2364011678,0.03368983091719596,-5619149.569720249,402367.99303200794,114273.64843572486,698.6952496562396,11099492.929530187,-4816772.4831138225,-1068.0480970548092,-4370810.512412675,0.07117055848622084,4061458.8456342407,3666.113487814298,-1.0679983860909228,-0.013351271752636963,1.0021757290320974,-20.731303030743828,-7713641.076373085,172.13362526607443,10.757771459415396,-82.71229851969298,4972288.263843864,381.77652712314705,187.27833305404883,-369.7831136929209,-222.17562423375117,-17.00486649748455,1.780520503246802,111.02069979930376,2124.113289806595,1.1010924294511844,-216.56686470876886,-206.1204639571281,125.77476950243194,-61.89601577729068,-2.071192324262136,16.78860047470759,-0.08263454327836306,-0.5595843126489005,-338.008160946551,0.15714375416016502,-2.1257639464143567,366.62115461299373,0.26209325220274504,-85.30263092985282,8.10655743326701,10.788479363537762,0.03295663021904914,0.07381299477782245,54.73512623056437,29.004774575397295,2.3301495852516507,7.809419629383375,-2.314625255926553,-7.432837318655556,0.9657760925218996,0.3454915602844274,-1.018965510721316,2.3918292870792786,0.6708037138909502,-1.6528080474266755,0.32066934547238984,0.18761324114651734,1.796883155948917,4.019540925060845,0.9389631184477176,2.1796748567141355,-2.1050229497774953,0.48050897947469806,-0.6996470139985648
-4884062893318630.0,-0.0686650269723562,1.2709156184476392e+30,-2478067683701438.5,5.0,3.876213684527086e+30,0.12501245484117085,-0.9919150378660481,0.7582581294105017,3.022612293608504e+30,-360341.57988791296,8502661434356.848,-215942405080343.25,95840987250688.16,1931817422452127.0,1828365053937628.0,-33526671.340969164,-32771312.981870152,4620651923785.698,-5775635.75628035,0.12860658029927327,-880437.9166885773,-0.03650333957276997,-7066690.721484177,506056.8421005426,143701.67634258102,672.1431998156659,13959214.906094223,-6057722.369654953,-1420.9141711627576,-5496581.330930748,0.5964317707204524,5107899.593819823,4203.384995676589,-0.11500821703266043,0.18340205604194582,-0.23061979605627408,-20.126106337857895,-9701047.19859713,293.4789507797035,10.310190123652706,71.87950246925618,6253429.697881671,381.1252563697527,96.42924056208092,-367.5601801048126,-233.00330302396355,-16.72791316754747,1.405793009816901,134.53520418868618,2439.4534695677357,0.8658880403465287,-212.73356154524095,-198.3265908220073,137.26594580288702,-41.53800532527658,-2.014527374766614,7.329933123740101,-0.17774030013198472,0.7095579970711263,-339.9818896662851,-0.2549254118960942,-2.3704053646137293,356.34039709749374,0.4200461830575704,-92.94044776740398,8.301455056894904,4.877353556817257,-0.05487100825346045,0.1554973340686655,58.449632647016955,35.94862203701848,1.7366314796885292,6.494343351196855,-6.910049705275126,-7.790764643565204,0.3766602647682801,3.370379187535299,-0.680471599031053,2.1604316889942674,0.13168292919088978,-9.149611596248173,-0.08878249370798949,0.0754284143751775,1.9586477179372923,4.545588145392532,0.8687146261573109,-0.7137966692729891,-0.25575342936820483,-0.14859821770899134,-2.3394607139033483
-2056664.1338186215,-0.0974682734574731,227364576334.8733,-1044370.9636828563,5.0,689842632316.6476,0.11431310294401315,-0.5196685915458739,1.0101218976079511,537928760454.6588,-12.113237828542246,626.5348282238197,-90926.22447140569,40505.400043577414,815303.419216088,771049.5287776783,-398.5611103586761,-1317.0998117552374,218.8611909305504,209.87392262574588,0.004501617755393829,61.31162725055381,0.08225772075503886,-355.36384869495123,16.68386247935102,4.605886675100247,-1.5660670266867964,540.4365120670747,-267.9421966618162,164.4442574444885,-250.53929068581363,0.6714680096442364,60.94131726517216,30.21227060796703,0.8191017288149183,-0.021818501381109853,0.5289337691273086,-0.9827568486203121,-101.690911170878,-61.24987869746247,0.2659258625185713,-78.97686162460026,74.56100261833292,-16.663261924100134,46.91965069880379,-18.723647093761354,-8.857427082426225,-0.785796300682762,-0.26739239623657396,-19.377009238847823,16.71044109077484,0.7546899451714516,1.7651122990004977,1.4994427094057525,-2.7369383787448056,11.353846712678013,13.042002602527333,-3.4900830651555848,0.9157912986450262,-0.0304547426474503,-7.096802264960181,0.05859503318622186,0.21502774505000585,1.8094700712476652,-0.36365617235210035,-3.5752571870546768,-7.695746885273202,0.16719822587393596,0.028350243303998237,0.03982009001322825,1.895007235846526,0.3510986534249931,1.3436650185761922,-0.24592413178058198,-4.129605314462047,-3.048617327216923,3.1918727873592254,1.2708311760552395,-0.8125676631590742,1.0846965977751966,0.7374280535399526,0.9201736908605973,2.0898571851657324,5.902424892406537,2.257711458343899,-0.1981034384457581,1.1477444901070988,1.345372442830871,1.0600265808384235,0.0024328033293714363,-0.540021532403638
