X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10
-0.07640850733748639,-0.05224508770747284,-2.9937743026219352,-0.6409354096328868,-2.8958417948514916,5.0,-0.24344647640804545,-0.1295294507796957,-0.5691422537086286,0.1445251068436974,0.5470143682443168
1.0247362322471782,-0.1434825407144254,-2.3028163631663032,0.14573555055120282,-2.129543150937306,5.0,-0.6167390070819538,0.22511069125328437,-1.661117566174092,-0.3744153266281044,1.3252919741772002
-0.31879485667273266,-0.13971606960189095,-3.0702603374500375,0.8754858284338071,-2.9492100282369638,5.0,1.081087930964928,-0.18844890806287917,-0.6571072128172067,0.12190569763689871,0.5726017394570609
-0.6915637489349241,-0.05568866614239726,-3.3114194122694993,0.5732192068861119,-2.953489091205833,5.0,0.6459393239654463,-0.24880951683223107,-0.40041011463633247,0.32317530130050964,0.40199712641119834
0.04324635311467004,-0.2067245631523688,-4.424491445750905,-1.378133200114734,-0.9877894508704903,5.0,-0.7294091298459929,1.0542547194339353,0.7495511290332001,0.6967041429247682,-0.5248741073403017
0.9134983743206881,-0.2569855693781728,-4.9903669445854835,0.39567333182714065,-1.321940438564731,5.0,0.2803819551486975,0.8988489188233505,1.068843803504889,0.9067866009851548,-0.8289650714907515
-0.037624514645158966,-0.28765606936963933,-1.437501798287136,-1.5317796245819184,-2.435286140749478,5.0,0.8384190435629458,0.0485818678151978,-3.739257519555848,-0.9378432931146541,2.8275213112883018
-0.41040459613511926,-0.18804821598762436,-3.3105435152090315,-0.06372462760834334,-2.614545636258244,5.0,-0.8408558771174258,0.02441432023616931,-0.08438741822090431,0.5054125255514832,0.07514348304109889
-0.9846092513324948,-0.1852770116747292,-3.559051430280874,0.08390070554652883,-2.5507558490136573,5.0,1.9436897122011498,0.01447826701260131,-0.4078483410550368,0.31949986815121717,0.249364095006158
0.24912915044248052,-0.18637894464723473,-4.651012677161708,1.9586051593650031,-1.589656346226517,5.0,2.8238887411172326,0.8079820410382046,0.9599202717035972,0.6436904013843671,-0.6874079212223263
0.6028189277354304,-0.2244863143243556,-4.751655066363477,-0.5716508535179586,-1.559433631782346,5.0,1.3529690319654424,0.8043389462151636,1.2817042876691456,0.6928338211431377,-0.930043968891054
0.38143500794442237,-0.20999942953139175,-4.64693132931166,-0.6103670403404569,-1.5054037505111268,5.0,0.42557456630999,0.7161557683174324,0.21297603596664866,0.7232548992700993,-0.24410490733997717
0.3221211170941714,-0.23049372298650556,-2.8931097445565013,-0.09144792175815843,-2.2852673674798885,5.0,-0.4548302286131779,0.21472710633303824,-1.1797002569774002,-0.04468968961377265,0.7605750600180351
-0.0968808051860639,-0.19222461746904662,-4.482488401857235,0.254510236627303,-1.1648520771031678,5.0,0.4434639270772319,0.9249536385508864,0.6785391949124393,0.6240700845363757,-0.41880238095081607
-0.4653113667175399,-0.14195890991667676,-3.1045539254429713,0.7361752129974489,-2.3579767542875905,5.0,0.8335229603352237,0.01857929965982828,-1.4979799364038398,0.03708633484357332,1.0942026969672636
-0.15814947626341602,-0.19729346520421354,-4.301287133893662,-1.477683923657358,-1.0660096647493762,5.0,0.6967911626897338,0.9795725239069306,0.1276067367681016,0.40292989627464043,0.07156663252193458
0.4629442600514122,-0.38040685883001035,-4.698895949262448,-0.28358986024906124,-1.1565372981536384,5.0,-0.36356973832277845,1.0561097340333143,0.06799096577072455,0.7522197220357674,0.024581818140828677
-0.40913585065262714,-0.26052884628689804,-4.1873813973275515,-1.24750708015159,-1.030382856381887,5.0,-1.218742201892864,0.9741551944567499,0.7239994918311081,0.5693911466491465,-0.5403450320250232
0.8985739322869427,-0.12257342857549361,-4.844010646869097,0.7154270428472875,-0.8194507520351304,5.0,1.0259845920068669,1.245702202059039,0.616011746427716,0.6522778310113058,-0.4067673271407135
0.7575345665303341,-0.2057088264242989,-5.495991109460687,0.571903986212595,-1.022187423106747,5.0,1.0250996806008734,1.0220291933527696,1.6399800079874007,1.1225252909090822,-1.2876238519851761
0.8354685395919423,-0.17170655771948845,-2.4102147292573295,1.221549211672439,-2.5795623025787777,5.0,0.17138526607628693,0.04352745648573646,-1.63028646088637,-0.37672097229755114,1.3093611303830657
