X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14
-22.517092839339686,11.803076166191468,-11.527241623877714,-10.348968794898216,2.5971767709181335,-5.8486522097440306,5.0,-2.429648292268463,-1.6355919078966494,-0.07389559380301483,-0.2693690985956958,1.8864049007026535,-0.9721596426347952,-0.5510760445965575,0.002720808784687657
-34.533270867280955,31.264667970671592,-19.391679751442837,-17.26257364955794,11.974558049132638,-8.164444884632967,5.0,-2.822582432232813,-3.4708849881626986,-1.0952717834935408,1.665252207812963,6.398300360073492,-2.044353494445964,-1.173604259464529,2.04249989601324
62.26735850965243,-26.404377734207742,11.05386997356119,27.413206624774332,-6.891129532957454,17.15292695027385,5.0,6.677637090594927,5.787975298307432,-0.10881760964261028,-0.6490719126665191,-6.0444159272172255,3.4314676027776914,1.9184073104123684,0.5463071391525002
4.8163078811850495,-3.981156824817439,-2.5109267199329834,1.6440433251636404,-1.7819685963610978,1.993121901246408,5.0,0.5464333504970653,1.3527293986161304,-0.10539036929282473,-1.518302851582335,-1.5168133454461041,0.7689308860556158,0.4402956689670852,0.0956054940759706
-42.086120035504905,25.24099554964059,-18.312689662471936,-19.543747247334625,7.685371395480345,-10.666159659056543,5.0,-4.202392489018682,-3.6491087196348477,-0.1551393426491936,0.27829779113749986,4.954468762352083,-2.120709971945468,-1.1863804997956344,0.6330164177815746
1.5203585952194545,-2.1001346405841597,-5.432689618648131,2.2928300089256406,-3.7877839073915793,-0.6779989991657955,5.0,-0.20351565983410025,-0.29286728780320204,0.7844492144793362,0.3221214857464669,-1.0186586111596792,-0.23915607365759134,-0.14675111041345862,-1.4114050340575974
-47.854308463900054,24.08897495806305,-18.933358500853405,-21.28721489078005,5.5388601595736535,-12.782179230585264,5.0,-5.028064684421457,-4.115102777955177,0.2490044860804732,0.025422767299835187,4.6525700117008935,-2.4779962297481024,-1.437416179485722,-0.3530062478113595
27.84154188956591,-8.36897426873707,0.39373822474522174,12.687131061352186,-2.969361771387113,7.066283198563598,5.0,2.8954870510845123,1.9432975732448516,-0.04686589617236768,0.5555330021456687,-2.3236325229493997,1.2246395440901312,0.702562480561384,0.1939051841065077
34.50777959553659,-13.450976376739504,1.9982610395386033,17.038773994081943,-6.202839434571419,7.857685612991091,5.0,3.301441124963209,1.979241481014046,0.6612599462916124,1.2454050814134607,-3.3390498365384476,1.0727741206807062,0.6603246007745048,-1.067420115786221
28.914088486508298,-9.36723093472874,0.47810417552794704,14.332218613348752,-4.758251445744922,6.352735615583048,5.0,2.7742497416239895,1.4036514218006388,0.2936137896269397,1.3658979847784796,-2.7042146274519343,0.9012674828359943,0.4801500683851565,-0.75746928283906
