X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X77,X78,X79,X80,X81,X82,X83,X84,X85,X86,X87,X88,X89,X90,X91,X92,X93
-1504912.5923219854,631144.3347694955,-427150.74385609874,-569962.9365705999,634205.5572485492,-234200.48905157342,-646939.8814911242,682800.7007174226,610957.2867542804,-172941.85742249992,-453658.00729246344,-2112.481209085039,34807.42697314065,-25658.27465953777,-33113.90193028889,32795.30646922894,271922.7131935741,142367.27805420358,5.0,-31894.389972983066,46831.924763368435,-193.0417243257001,-57931.34233593355,-40321.34602354033,1880.4321581837141,-71619.91813588254,18393.696689450444,-46946.78485622645,-2700.38386112352,18432.20846278978,11380.257773779818,-551.5644158492822,-8.149338955374573,4835.521558684493,-1891.1282298008775,740.7078497633321,1515.3892633503433,-573.5652220470914,535.8304913265489,1630.781633491454,-513.0825198467509,-68.44799280197859,171.95249275650391,-925.3245964789851,1074.1376436172432,1554.2401254811805,-127.05259675859436,790.585784363652,-83.99947354200535,-91.47847618338338,3.638706595336636,413.8484534218888,-1136.5082020682464,-644.5453564513264,473.8492532497813,-50.737629494896,266.59135636109687,-22.375730396335836,-143.94303287819363,-660.2487992335832,-367.65467275836124,-149.80971904358196,-215.3485008082454,81.20310151129974,-138.8402835583469,15.934365138055398,-22.802190305480842,-67.62458048966992,3.720229154025155,-110.38632800600395,58.61836791835466,-19.550014783746757,16.029959437918297,5.304028871273017,0.8307897314074003,45.32789335525718,4.118839524082926,-20.704739977793984,-26.853261362699516,-6.882406042915907,3.46792779265135,-0.7077247768353099,2.594441070241584,9.457006785752855,4.245473640342813,-3.2768919195207835,-1.7242586029678804,3.5622473814934437,-0.11839783070923521,0.12690880659032247,0.6342998529826921,0.5508965630054248,2.1150866392322576,0.2204742001317744
-4631430.971998543,1930413.5071986616,-1313209.6833169858,-1748513.8745076528,1970251.4710781074,-714014.3491126703,-1987670.1312121102,2107243.845541174,1887882.2589526516,-532363.8247888992,-1399707.031430356,-13403.167017540814,102742.32161260773,-72637.12702780802,-102226.7233811653,96229.5091203941,839553.2964320364,440096.2960764832,5.0,-101579.92060628058,144484.8276922058,-2285.2958334223467,-178565.41131591864,-121459.50525588432,5306.209654438978,-220650.9607622872,55607.282113174646,-144823.4978865666,-8835.113863940129,56619.70280236197,35153.30831607356,-1529.5123541708674,36.05455340560378,15050.58066030654,-6090.25042412406,3473.3399589877854,4655.558499655074,-1861.43478598367,2563.8226081695802,5076.971142158093,-1736.1231509694428,-218.41884634827306,413.40110806470824,-3011.977677610764,3321.516601237765,4679.928144856178,-274.73036526441604,2184.7848523799707,-212.8201784260463,-335.47762505496587,10.938025959598894,1216.7447442559912,-3362.4108138783363,-2040.6228297115085,1412.3409110395226,-254.15079767928074,851.5015324642379,-0.14288892163530953,-388.8802971940835,-1969.0731570850683,-1152.7692202323997,-431.05632612530957,-604.7323127999773,261.5953109660361,-406.28329082353036,-11.442875765933175,-25.732593713867743,-219.5478961060674,3.5569855683256995,-296.8519589936392,224.03745561573797,-72.23432293665972,54.37349540101759,4.465974223559841,-1.3962271379717262,141.10698257621218,6.297206985742658,-68.56434295676695,-74.82147432040777,-24.37181883104798,8.890051091984239,1.175572823221204,1.8949187773987837,17.016695867881374,9.997626378705267,-7.307235750778043,-1.6828436341035486,6.9508916994313195,0.08035565409351486,-0.3386581297034285,-0.9819719453190995,-1.5080027381895464,2.615607853881177,-0.8122335837145512
-347804.04337395064,149558.47443064512,-99596.72656770436,-136760.4812387948,143730.8192184132,-57860.71260183727,-149485.94159943063,158292.82936323292,143247.34079816565,-39356.47030931217,-106893.18531379597,2536.824148088894,8588.12051989934,-9199.560038395255,-6708.176105628687,9768.60607902505,62913.04004448164,32771.8247353547,5.0,-6475.159689560603,10849.746133499759,353.22973054039676,-13520.19217465277,-8658.345605649014,849.1049511067632,-16967.089890524778,3669.9953797589487,-11022.352025481565,-572.8915746642895,4252.587747008138,2683.033849060272,41.27527762235475,7.002738643191927,1175.742651313093,-554.5962823029919,361.8707568535375,293.3151275793958,-93.0202322278146,512.4080446339906,298.53650333406154,-86.61804937451245,-36.57615225108525,-17.956340027631054,-245.39983477149275,288.87204656171394,231.24754532408045,-34.85097487397356,-1.4963346606185164,-21.807888848541463,-70.3573293764809,-52.81911383149448,15.936429250509464,-156.44270660899508,-107.2044074250361,69.3629041320332,-81.67283347162484,77.3934099830324,31.059169832762,-4.286370468847544,-98.3559530004857,-60.47963993682731,-24.72539958082748,13.492391008788966,15.637499686384155,-27.18659173965361,-9.272790686910149,25.16538420493602,-12.968617771241854,-1.6516936353744922,6.9272607429550614,21.286211106021053,-1.967154258635612,-4.1983338085425945,-11.878632236076934,4.0743029629790195,6.978691742870009,-0.15804427384574526,-6.90573177029125,-7.211181449466825,-1.871156491405301,-3.6976320825137416,0.9476663998371704,1.6126573271664004,1.5709146520044748,-0.6095252637938969,0.11656697922065083,-0.8308638451013248,0.040285181980333484,-0.048476128542178615,0.14525646780301532,-0.979569009420005,1.1950862744973882,0.7555029341035705,0.5962523606862389
-1176568.058129891,488286.71201301884,-333274.5691646773,-442184.69150181423,503071.63393114624,-179696.41058684525,-504698.47030642506,535736.3644188911,479691.7691905175,-135384.0080064324,-355310.1410265706,-4923.22324969187,25579.220040965196,-16952.11510190452,-26292.78612301837,23415.55074085738,213507.38983733865,112018.841096437,5.0,-26359.861101736817,36751.244915836,-831.1819071290357,-45359.28563037113,-30835.28449579076,1202.6415322364337,-56002.2670312514,14189.428131683615,-36796.26349901255,-2302.905473542511,14388.382905694643,8931.074592085735,-416.7985726775964,13.961483769616704,3827.764403475623,-1535.6553980541948,930.1512334243814,1188.3481268381022,-491.3540309529356,625.7717615283593,1317.1437111376706,-465.6132543270468,-50.27209276054925,108.23566702887186,-775.523419886009,840.5422896529705,1217.6688376037841,-62.563773428405185,581.0296703898957,-50.60880944784448,-77.61261892828581,15.778340423948725,325.0150249362279,-873.5417390760758,-534.0578302540061,366.97529767287557,-54.7779213334942,215.61963524453432,-4.879951679647366,-103.36358179772377,-510.1066502231847,-301.15588457497796,-110.80508254828936,-165.31446955872772,68.05422358169191,-103.73836956474247,-3.894262838752341,-10.73326328368728,-57.13986564197214,0.7872913247848441,-80.22306342481063,58.02408709997757,-19.32046458539109,15.874647912821976,2.988750837571593,-1.4321918347772633,37.193170158358285,1.0167953993066114,-17.536525016829554,-18.434487872295133,-6.277791815394989,3.272848743717316,0.4029347029367321,-0.043740052861928114,3.414759710430113,2.826207703283976,-1.7059093989224583,-0.09825176584578801,1.6780040539955035,0.06830163550272583,-0.0987140253100576,-0.2285946770426656,-0.6149655749067814,0.39644944360126144,-0.3750161387564135
3012461.8121685474,-1247353.5590509747,852844.5083238762,1131477.6138547088,-1292316.235795734,458802.63438740146,1291114.8015513266,-1373259.1995604795,-1230520.7097308836,346723.8124989828,910945.2608370794,13991.164280958363,-64234.464812163256,42088.52430672613,67226.40874552044,-58880.40095021658,-547382.4656882252,-287332.0890667274,5.0,68364.94157868756,-94132.92613771878,2599.363646318042,116193.70135341375,78058.75424282202,-2939.9807134942603,143358.33132050722,-36026.79811640815,94255.30922103042,6051.483773002318,-36768.88602190255,-22897.706586257696,1016.7924697485495,-43.840219686058575,-9841.83733567661,4029.2626408466945,-2753.845222901114,-3061.9609109344633,1286.0366934676856,-1895.7723225779641,-3382.4686715223056,1224.2406053362874,133.0296499513342,-247.931626844151,2020.2141822969184,-2134.7428753457607,-3061.1002471257807,112.43011300894752,-1413.8361957403338,109.31215123549727,216.76359023508223,-42.57842861345297,-811.7733264270365,2182.693646230325,1381.926110934963,-918.9206317666502,169.34344491347844,-555.3792894865619,-12.168520100369003,241.63284268647405,1282.8206442746937,775.5518748215605,269.17996389528264,403.22056711286973,-178.7231671949639,254.51511652464316,31.35315305996741,13.88390747847976,150.80579663782294,-0.1797957235648126,191.07888352653177,-163.38552403499173,54.92467629986745,-42.819100774386555,-5.524866508096155,5.78716735353155,-94.45301626790997,-0.9801787954064862,45.43476182424184,43.472717739930864,17.363348338915973,-7.9185840335806725,-1.7486507962440536,2.8167639041289094,-4.571530422367253,-6.251896979531137,3.67807065395008,-1.2483493138294057,-2.832197192355844,-0.22182597783073,0.5998797123752345,1.3466150869007698,3.6797708907435527,0.7651007810650766,1.9604235939379013
-758537.1817836371,316612.51154710253,-215271.4114164519,-287798.9037895703,322967.4509116842,-117798.691542422,-325275.11803524476,345718.5186931262,310484.8219301164,-87007.08025407042,-230236.85622448463,-1600.4258780153234,16693.831097574894,-12604.108932299985,-16421.154746211818,16191.203411633847,137726.00636074442,72176.9098567746,5.0,-16569.09859883646,23688.162455816968,-362.7163704856434,-29310.761578131885,-19454.691609240323,970.1524289974132,-36279.5638710705,8835.062977983884,-23792.4430017588,-1472.2836412379697,9257.111603399697,5784.259136709596,-182.9741345814908,14.532275781380195,2496.6310779815008,-1059.681980466998,725.8674324315715,747.2411595269116,-297.55330473794896,623.1863213552715,810.4533956017532,-284.2925772456757,-44.60533255748375,40.4176735649683,-514.6540451509786,554.6026622964858,713.8961870678768,-35.96782523564525,277.95216451521776,-31.58366461810358,-75.35819759966425,-16.03112113850018,167.95418829057286,-503.8659367778658,-323.8179805956918,213.58320426500268,-72.28345407528248,146.60048269470812,18.172715185800538,-48.822113806253284,-299.46933111648053,-181.7388539945907,-64.39365756566683,-73.09604434830568,42.923818516132506,-62.43371811724461,-10.601736657312602,9.227210331977565,-36.178334933578,-0.7667186349757767,-34.56021555278534,42.69300348510623,-12.38854541316761,6.997833383068882,-4.213284560432331,0.9212767465211013,21.998632070283673,0.076875223645515,-12.09217481564443,-11.449263107531284,-4.422007235194398,-0.033838635954914285,0.7625957267252258,0.09864785453444369,1.5939334384445256,0.8798539659036293,-0.7554249013971133,-0.16368469065083208,0.5913982552026693,0.06417905181886864,0.00520883698312094,-0.7049536884977624,-0.40618305798566834,0.16334003400071873,-0.22859597065563314
-1342085.9513455404,562372.5788914239,-380825.4172314233,-508030.881950962,566142.3321767249,-208533.5590527134,-576821.9021813973,609047.8871970669,544983.08199195,-154300.9412316785,-404594.85942434834,-2157.1425609028624,30876.042153181777,-22590.804341932704,-29527.01832756321,29024.91803320177,242578.2648469283,127018.804813475,5.0,-28576.21038598658,41755.35895577115,-236.8964661695947,-51657.72325102939,-35878.82317142459,1638.7088958630932,-63810.677915513916,16423.634521796204,-41840.777138257065,-2428.490237076467,16419.00503694981,10144.160931995915,-497.8962495601114,-5.211422108621283,4302.252816862986,-1690.9862296602573,684.6729488826857,1369.830004769011,-517.7225296595676,477.8304492295701,1458.6709202110624,-461.55140675468164,-60.72527025084436,153.7522575296267,-825.022926243561,953.7533308868378,1390.9410216972449,-105.02834113849981,706.8887920670336,-73.98965989188626,-79.76827078485462,8.989843497022214,371.95380859469316,-1012.4545227241879,-581.5286703636501,423.1419915017119,-43.01919864107693,237.82960347925692,-18.88760792977414,-128.1920802226064,-588.5474397191651,-329.79207574699626,-133.14163286356685,-194.08444137100315,71.61708041213905,-123.67924522093617,12.861641878849134,-21.016847253884347,-59.88393573298602,3.2657666578057065,-99.44483665277366,52.62722783289008,-18.135905898765667,14.965391636166641,5.8126225949746795,-0.03235464288395902,40.335430214811886,3.5917377176060064,-18.264387798367185,-23.379722928298072,-6.133520132552577,3.346829294152526,-0.6989442199518403,1.8013226887911582,8.074664311700422,3.803183127297265,-3.0555513337268936,-1.044161753412439,2.895129310514192,-0.0837883795818564,-0.05511749834752019,0.40987501503968626,0.06917652071959707,1.571653377412587,0.11442190594291608
1180180.1900918311,-493617.0603657577,334807.8852295929,446620.1472468685,-499439.2600534539,183044.73448735877,506873.0410645092,-536223.2484043408,-480207.20720202726,135647.79137998,356332.31753689836,2346.3242219957106,-26746.984338034024,19481.82820430595,25943.138412482775,-25215.41348852412,-213597.8915644214,-111894.02797597276,5.0,25413.40611178101,-36756.584190053654,362.59807155006246,45469.214748112565,31224.451861053167,-1418.5114384143706,56180.66240743702,-14285.227247532204,36850.8710851546,2188.4528702640027,-14431.244311577948,-8942.967196942373,409.0601599085923,-1.349961830184797,-3815.156971579438,1526.3550215344167,-748.5519620381432,-1192.132850563182,461.2563918980498,-554.4431314331243,-1284.5817270493615,420.0387074792387,56.13523825915146,-119.83953254845505,744.9985655053263,-838.5407935263945,-1197.7866606753641,80.28414500546681,-583.7398697894796,58.369749129473846,79.75242852918136,-2.746229940507005,-314.46163459526775,868.036192946815,511.6072209758535,-363.2313664525792,53.728588127660636,-212.72380784365583,6.473476089341856,103.69177686053052,507.4223258767272,289.93681187714895,112.08633143188115,159.1835794042905,-65.25377571211126,104.89810923837415,-3.7625561362135556,11.55273305442543,54.40346155324343,-1.9118469234997313,80.16606277183465,-51.970765361757714,17.372342770748855,-13.411238313471538,-2.9408272078896993,0.10267910107110918,-35.43157811404589,-2.3849776310064943,16.737304790270514,19.314426556440452,5.818878922319777,-2.5036954556753495,0.20696960993603175,-0.8327469148430877,-5.640196845225013,-2.7487247349841386,2.229324331133282,0.763550923795745,-2.1214637239358893,0.14272998075532875,0.028549680723326032,-0.20778601892354365,0.4331235267299243,-0.8708430820475953,0.1959881279378991
786815.6028748703,-327327.8389057753,222820.70505107433,295523.45119203697,-334511.3988223897,120323.01461496104,337892.4065292957,-357387.62620240176,-319416.35882920766,90695.8038621492,236762.9892713651,2959.7234581803036,-17521.225648142416,11507.502834873525,17684.55415601028,-15811.680431883076,-142419.82363201812,-74681.70551198318,5.0,17375.180886856808,-24498.580205031947,433.62998721159096,30258.305832691694,21048.96983055364,-764.1192043242044,37276.48719540229,-9749.783915270338,24495.511159776026,1485.6584120084713,-9619.310772145187,-5939.077792563195,340.05400314230343,-0.12810622966746027,-2517.0626109529967,971.7141030758862,-435.4345885716868,-821.2481155129555,325.44030513589087,-219.1812443927087,-889.1620822872758,295.3822247413672,28.27557437546475,-101.64554121484808,486.6467705705992,-543.6840554701023,-851.6294816207803,49.177848620486635,-460.98916318614414,37.72950855541206,34.73546237726418,-24.463765227283062,-242.67030835151664,621.2561637100011,359.84382091078214,-258.7132168075334,8.643770217674739,-135.8886858318862,18.078143525770404,80.56275025878382,360.30229208139417,203.84556495466032,78.67326309544282,131.68952764982447,-44.898199591776795,72.13520396599257,-7.069924481768837,19.564833019684013,37.47451088416783,-2.1223315714655167,65.98691320048657,-32.00371182707633,12.396895484932559,-11.961602870864786,-6.936235954723904,1.6952015976308563,-25.224195145157953,-1.8907699537491018,10.395832143199517,12.44058396938281,3.7876128492258783,-3.4563230975772594,0.511654365963012,-0.05758267786045777,-3.752534319997953,-2.6111456244176923,1.7908174363747582,0.2328322631522488,-1.6253434997319351,0.017399982571136063,0.10850547714263209,-0.3568538882600712,0.6065896383603883,-0.39630675560897843,0.3583653577704873
1276425.0820484804,-531169.2233564339,361833.2978855056,481470.3224639832,-544394.7533555267,196285.6640970901,547570.5590111602,-581212.0245081364,-520880.33654953167,146695.46711933104,386036.93321492476,4211.196336271494,-27993.661135147562,19581.708777938147,28186.198404863688,-26199.077747021525,-231589.4812959764,-121441.34320482734,5.0,28242.2654814256,-39861.826691090704,738.7454383523205,49236.201841540125,33281.83646076249,-1440.9479251155876,60850.29682840022,-15237.13367912851,39948.9109215051,2473.985444605506,-15600.026459006209,-9698.626379631038,403.3461143235081,-15.245125174682922,-4159.199033206602,1698.7241953208431,-1043.7246366244551,-1281.6570815589596,520.7966495731198,-778.4554878511582,-1403.0047869675586,492.2960958030248,61.30418748064095,-102.34193080379835,846.5979237318742,-923.1114893756426,-1282.1220993443212,69.42324356852818,-578.4294251192795,57.224986652935925,97.14791261413237,-1.9497425485046243,-327.92673023243634,916.5297854464205,567.5622703061364,-386.27318891183427,78.53718060239856,-238.4112147571585,-4.6552752984964405,103.88507984722965,537.2043081188833,319.3305567065701,117.21193113700053,161.08420898527427,-72.2664870569487,111.10409102777247,7.889841193332493,2.602997955739244,60.807318687110175,-0.19486374634844797,77.82090210560311,-65.02139765894077,20.442018477280147,-14.69801301558642,0.19585239973120236,0.4602850525421601,-38.999633029016316,-1.0952931191126734,19.441551816929252,20.30798152220207,6.970759370791199,-2.209467570627661,-0.7582301001929558,-0.4196663345798422,-3.5886891099226754,-2.7846816773308647,1.6746386423183341,0.20712972845596062,-1.6216156437852989,-0.2392235266353885,0.2481044736128758,0.7271979237995155,0.4277257704962031,-0.526628888045506,0.24534696660242977
