X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50
4064.2026334309107,-176.2725590071906,-834.8474403459571,-0.6796652310558111,-0.6600246920837279,-423.50540895804403,2.7555121979147894,1.0840400682859948,-1.0308744649413724,-646.9198936191568,0.09963614365217993,0.3816872170601798,752.8072984580521,0.02986228111632836,1.1340192104170095,7.273378813511,119.25273673335782,3.882522247349224,0.08130435116095701,374.6059198034281,510.4800175815449,35.750712810960906,-0.08704894685820774,-293.98878647654533,-678.1892810624624,459.5414900050511,24.148805480371998,-13.48270340926577,26.07686467531819,2.848910522290791,5.124690259632754,0.21400160495561807,-0.016630504521773334,0.4337146256926037,0.18526992329982436,0.693322706122634,-0.5267939282195804,0.047291586153549225,3.33387504267757,-0.10967948779514397,14.271051223253139,-1.5205105781853945,1.0648638041574228,0.9053102129432651,-0.7159839735683714,1.638251162484761,0.9953977109584423,1.105412149790682,5.0,-0.36532712056878575,-0.8826179773915825
28679.71691387469,216.92049034002557,-371.71230610926153,0.9379205791508687,0.5805934675737967,-573.5984119410898,1.9261859997795472,0.9004655613176098,0.1808393694140941,-486.8651794204203,0.056891875647654945,-0.5542619605414311,571.5330537640577,0.13534958239956818,1.054554898462566,1.1264630934767847,28.914022377639807,4.138409962057314,0.04103472025779874,376.00133128220097,488.7720966722741,4.086222834194252,-0.6376529003686712,-279.95550526736287,-582.2711732975164,376.8451863423357,5.644112866932275,-8.625688301233291,21.030068008567028,0.13141707677589926,-1.4610794278748864,0.09268935475040362,0.05813445941122694,-0.6765843335358146,0.07919858259953348,1.2455200004377212,-0.2410791993685705,1.036809852374292,1.1919131528090252,0.04456060543174111,7.387902164251059,2.2701337560883097,-0.13518548901091376,1.038258200816702,0.6389017855819896,0.47120719770691244,0.966436325166072,-1.2238112570817776,5.0,0.3675076355975716,0.363320315670882
95926.12872297456,333.96280694215096,-885.1159594207793,1.0994975927042643,-0.8154689992233022,-1124.9715958758102,4.118486686489726,1.2411507848220604,-0.37459604166742067,-1016.7700788951341,0.0795329039163769,0.25594808206364683,1204.0970130127155,0.0350195726128108,1.1062766819280132,3.907059294904265,96.17702593926589,8.856444591041504,-0.03237920389183759,755.0884429662713,1020.0490643701002,9.698337824470363,0.93046653152236,-571.8887755591385,-1214.9300959761797,789.3114522748654,16.83064320284433,-15.97042270383123,33.51499146206655,1.4474575945020445,0.8791940232408864,-0.08659871254728761,0.02202819529841844,0.13139365421553054,0.9463748941375848,0.06017764780105504,-0.12394256828501701,1.0547812931906264,1.4556828796509695,0.7903165821324613,15.253287168090102,2.430355414610163,-0.15326027265107864,0.9762611264640451,-0.7578014490168511,0.4799452173086961,1.0361469854485779,-1.1844780795139709,5.0,-0.40488498576389464,-1.0770722447117498
49123.26391451662,344.699999829186,-335.8213150641627,-0.46226974841548113,-0.11294774903838611,-734.8324660059546,1.5380837048224998,0.98187433520879,1.0371849930864814,-525.2351524292807,-0.021774074380690886,-0.9739558236402469,633.6577219942911,-0.18546065831349723,1.119589473659624,14.01418671969865,9.545823092285119,5.1661517383581845,-0.09501796278470533,461.6147575757989,599.4536136032488,-9.178524427647911,0.8965322323890176,-339.2122400696707,-676.4936014613173,427.34333730176365,-1.8575389952579653,-5.982713179769938,22.693461600848295,0.09816404987205145,-3.7186161371598567,-0.14539194380913723,0.0822232336732695,-0.5879963677674871,1.0912485950145268,-0.825672029939662,0.18103691697011248,1.038745961919919,0.16660118423220643,0.7775873053588929,4.396174208584329,5.5011332241376,-0.9923368017822752,1.111779239134118,-0.38783291461969005,-0.20363069396611014,1.0499360847459693,-2.934545875985869,5.0,-0.23055713813786258,1.0811311155054673
88041.08408970645,362.7969725080151,-752.3344766847118,0.6413885122453891,-0.8221976214826858,-1059.908895638669,3.9128306104598574,1.0063621375792475,-0.18738298351541752,-925.1376638839469,-0.006001950990910026,0.8080597036107832,1085.5084189794331,0.10982301979752669,1.1690914362785432,7.8225182193039355,65.99588293358043,8.154372989937956,0.014409952126274307,697.429810778862,947.9315587972695,4.071836264825598,-1.0184007291874844,-527.7869002887917,-1114.60558915639,721.5409409115427,13.751346375961983,-14.201897121342231,30.14773392498178,1.1705677564701427,0.25738843986308263,0.22870261828193975,1.0685814476440358,1.005788077409741,-0.07975161166225173,-0.3668218639128939,-0.07366599388206971,0.958502701584037,0.7158309487788419,0.9232621824264561,13.615076478395396,2.8689260197883053,-0.3491075517632151,1.0539332250423925,-0.3741592080113204,0.3005983108840897,1.04972855916086,-1.43274473871662,5.0,-0.26151303625232614,-0.7810074139439933
2565.163572552516,-239.40627128733294,-364.64337550798444,-0.021991942377853655,0.4447734211066524,39.91645924597165,1.1724864400859476,0.9725598998081626,-0.9873707878689001,-194.17962670333486,-0.01705937444985226,0.6957563424259829,201.70656555007122,0.0752124194654783,1.1452447015009344,-0.10785607910557872,61.18246166218688,-0.03024110312386586,-0.024672382907800394,40.84657503084047,65.79645128644964,26.227368636021957,-0.9864122463816155,-39.62017546547521,-139.60517177802694,109.3828356645504,16.217011576576816,-6.664315710974451,10.21464271397978,2.318705714831027,4.285652094182991,0.15830245310522248,-0.06387842810590842,-0.9749020060983193,0.10004038460483362,0.23077986560587094,-0.6475100219618409,0.9414871565715546,4.059393899607448,0.029511291477180568,5.599663742772636,-3.1195166387761133,0.6597332163106294,0.6572158016640136,1.4217965698022765,2.0204037417547593,0.9883509378741614,1.9400503067853745,5.0,0.7314418989430315,0.7803556953485717
36897.14903956268,292.58017788266983,-292.2384516695203,-0.7533404272509865,1.128654987280352,-623.7180660365326,1.5866802316136235,0.8219723057351521,-0.7949927779067997,-459.42933745671627,0.03282916637248611,-1.0698813473672373,545.2528498245165,0.02058617042609337,1.150639832536878,6.747687511601252,14.40767421688526,4.338064774797514,0.03066039140464772,390.10715145961257,505.6242879142567,-5.759394176510365,-0.9702588763910133,-287.62553107726245,-579.5376103564042,369.1075927253806,0.9309031047472515,-6.708518241984039,20.16148746246981,-0.13498021597909307,-2.959973755376473,0.1337671047061183,-0.04370648551648774,-0.8050727796301299,0.11208687935583642,0.9228685779476,-0.16680369507727674,0.7421598594503083,0.6857930776964186,-0.12957513156493788,5.893728462829919,3.4316176020499696,-0.5826990762508528,1.1343365553124085,0.8040480815598181,0.24488126754880024,1.03932939428589,-1.8374639154421786,5.0,0.46202759503671637,0.6898233250313094
322.77961154375134,-48.314454539646455,-233.06607356294313,0.29890102331648344,-0.8094667442289664,-110.93362926524851,1.1504368661936308,1.0698277861264678,0.6170056610605796,-199.21472431013228,-0.19250684220019867,-0.9415204469083016,213.8464027074511,0.1301484332088543,0.9836409406246427,0.4371450691058666,28.444013923093067,0.9413384466024458,0.021992799184959666,99.12758767199242,135.75225978112573,11.855057045165793,-0.894379122798541,-78.09054500330605,-191.38566457316418,133.92489781125784,9.865444717668387,-5.411619768906954,10.02959251778305,1.667264457566684,1.6152096892827403,0.15864398376010774,-0.11521858758447184,-0.6671437892393138,0.048610814730529896,0.8152632848739021,-0.4285329501521492,0.8680474048543649,2.933287455464161,-0.15302610671494984,4.466403914151105,-0.4727713441428084,0.8356288461001549,0.6811868881298276,2.2050151064678163,1.3915353153463053,0.9897161440068812,0.49952323105705165,5.0,1.0854799557148813,1.093165668454197
549.3622373747247,-43.768217700594015,-258.62146942558144,0.5623187159944875,-0.9058602544681152,-135.4622406238892,1.3476326490185977,0.9523566372728822,-0.735098181652392,-227.6188227453761,0.15735108518359253,0.7409719282702918,242.76399164478644,0.0907644250436607,1.052903866871471,-0.0548866454293304,32.93380776631616,1.009282394966256,0.01903500688931309,114.14466218714489,162.39031952383124,11.256814403346482,0.11613609402108616,-90.67984874341889,-223.12269940374455,154.90942548309752,11.311965607264568,-6.627305691246601,9.777208373301583,1.5808244443382724,1.9449932677732966,-0.006478175603536116,0.11934216855094038,-1.0354651903987038,-0.13157912238085004,0.8072473279724647,-0.5900850299991459,1.0490022651619488,3.4478347576193835,-0.04096091833816283,5.549530405519956,-0.7161215512245036,0.9230383880659605,0.6925595937880606,2.939009634097589,1.5522591510428048,1.1522944055824405,0.7096412634528543,5.0,1.495962466713406,0.7825381750319097
22375.837173969667,142.06913380939537,-478.09201843896653,-0.3784276337134395,-0.37961333682324205,-551.5663135642666,2.251688948948455,0.9015746172381094,-0.9080322710695645,-539.9153583761897,0.09757851936744562,0.7776637949249106,625.8179659303963,-0.02592159132330071,1.0357666637629661,4.207892943819366,36.00948125000843,4.236170910077641,0.02012777178603295,381.8285558250863,506.9620151994039,11.4366684049113,0.0034653447983846453,-289.6011523299672,-622.1131786619843,407.6703220615764,11.27092363309278,-10.0651970013654,21.92355776359673,0.8323343878895495,0.6190068030801372,-0.1578643032095602,0.06580055416274501,0.22376844934494233,-0.05571308885253591,0.9384628623755451,-0.14376871680693643,0.9404685337091631,1.3066067712377065,0.13292293458179158,9.299563746754108,1.904144952358949,0.0813125882672098,0.9126755030455369,0.8765763800936406,0.5765724713665463,0.8705167497712112,-0.9327039459052796,5.0,0.4562885970661136,-0.02911497881860422
