X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,X65,X66,X67
-756.4139940281277,178.3559504468874,929.2813078931911,9644.070456029382,-7866.243081401609,-2636.284739394389,-3744.1116577790954,-9139.237056984477,3527.525098239012,4717.006145897581,-4680.001695012469,-6303.49020659798,-2458.0203962495452,-531.0624317892705,-3472.853145676955,879.9855269212209,-731.9798487573034,818.029365487109,-40.504188198461705,900.6658077777887,890.6193801143406,903.3928459695846,-305.92966820184193,-31.940512636862813,-229.23453952792246,-68.81258036259864,33.939945165536265,-287.2898610349471,-35.369536690330264,-34.31838087364131,-184.9451269839926,-251.418354409739,185.4393908143985,42.36864116193528,132.35485606818406,-95.7789640827069,138.28595968444768,-138.61618154667354,-40.589961137232415,-44.062069589164686,-11.634314276715696,-41.549136915644425,-63.21614851722396,26.97404041683788,6.3311325989970815,5.0,-31.045981081460145,8.004012969944261,-1.9163914045334087,19.848025798956098,-0.28095411983724417,-6.469369724587924,-11.934008106250435,-4.860412754286451,15.383853807445758,-2.4492061356886508,7.391900659622113,-2.3896389111235212,-5.7426789873996205,1.6862142178557404,-0.05264234252068466,-0.2519250286073983,0.2014014564044315,6.443216944144585,-4.496630265305103,0.9735369181254552,4.077236595116373,-2.229533462204205
-497.1835831685726,1463.8873463236525,384.13379008740907,4148.06619809145,-2148.3005377016398,166.23883555302496,-1014.458630775028,-1888.4383603140063,419.61713640167534,1365.069329730548,-1696.8088622514854,-1292.6136356626812,-726.3185855950027,43.24121364220005,-659.7488463613973,75.50152665962882,-119.16147958809249,472.90503792636645,-2.5520503865335082,210.46510826335637,242.64677121361794,135.3128673082087,-5.6977541205552145,-94.13750154552224,-31.907140477227994,109.83718971142589,93.04740828975349,10.4674917314906,39.079109369902156,80.46482384173342,-37.57970197139963,-83.99543867269401,57.31216733364833,-1.338910155219729,-3.004026882152008,-31.557070293862438,46.97698132981978,2.8216765930246286,-1.0794612537201744,2.329275689948457,7.027510953532947,3.0972101712445945,-12.755974464761286,8.679550215261289,7.343819914116092,5.0,10.894583848728393,-4.725025709602152,1.831403820043285,2.6655784857315674,-1.1169797387148748,6.767907099223258,-4.0299776456137,3.48071510341768,-10.218578471041722,2.8725976497853045,0.9236421291098804,2.8708821709031005,2.801447840161504,1.443336766623614,0.028094497248142242,-0.1481799455517893,1.0980222404633024,-1.7173625324010102,1.1637352582171632,1.410393934526256,-1.1192961484794564,0.7138142275745238
-606.2129429542497,946.0397943521291,736.0287707197348,8464.859105770369,-6431.470075017673,-1738.6389810114717,-3119.647647804335,-7316.110200189897,2676.5086622874974,3929.6838263025656,-3930.423883963911,-4951.876100526569,-2021.8030159008877,-374.5660183315431,-2679.2921750458268,625.6706693776863,-574.6178392713041,787.5534908229116,-44.38481901702584,712.5181900238659,759.1845780476878,686.1904995384702,-244.71977400823152,-46.898509943130314,-188.0705190602971,6.612739969746649,48.95390384221108,-204.41502303629673,-16.80902377002024,9.568551339313878,-134.81791369128325,-204.51149109768858,149.33184349784918,31.491267226720655,105.26050130549885,-91.59152819308909,115.31151932843112,-97.6566029607188,-21.345799780351182,-32.147468331833956,-9.823333169047094,-27.81256212882884,-49.16783337759004,17.692602435501342,6.36000255054493,5.0,-23.768584164058495,10.416439930965412,-3.1245816421154733,13.988556085369211,-2.408609052017083,0.0635286537131673,-6.462044683986013,-1.6980542504347305,10.145989052201108,-3.060194378885964,5.7839548946763415,-2.5815834048588404,-2.8460891574046085,1.7631800658416075,0.3716858458152104,-1.3460105538103386,0.646182839742477,3.6344629351161806,-2.5065275100649504,1.0265693141938943,2.298475487133905,-1.2956483672726569
-58.823265170623046,487.63553700662374,-92.67336916228552,-1404.4123290855478,1726.8197355178088,957.8620526591125,807.9296188150001,2246.4237059549073,-984.1931074169675,-1001.9848912961958,792.517135737383,1560.0864351357468,552.2782322382674,196.21481529708564,852.3360452569561,-254.7326828955546,211.36431761541104,-61.71370474852435,16.91779830558961,-196.60337227386825,-205.40454255797806,-244.93812408992733,107.26349036719158,-26.569543760721004,73.06098361587465,70.38337979875364,43.66269873552047,88.48878299021406,28.416037256686458,57.02090016883414,45.669978380608335,39.773043327310816,-31.54535720540991,-14.139804952613968,-50.84985288857421,16.661050662625822,-19.27343157930539,63.096326949309024,19.678620314539284,20.97350869364394,9.509187077437709,19.010324706984406,13.245171177019188,-6.0610110267134685,3.7416268987326307,5.0,21.576636522816692,-7.063437405117682,2.1384279339441314,-5.6722279766372194,1.1577913898265824,3.332532524622348,1.402236977631813,2.4188204869559176,-11.23431619524078,2.1059281046254874,-2.901759015076528,3.0887505581344152,2.9909446281633683,-0.7474730306915993,0.6902853402578603,0.11501070933808359,-0.014666574309558918,-3.042243457100536,2.129706862165029,2.200530671858191,-2.046197806883512,1.0591238984646647
-66.94681825765593,1122.2431103301435,26.61821698745811,1395.1912882540562,-634.4417350881926,305.8266586309619,-190.01559727869335,-398.08565437121604,92.22347897953155,300.06510969229583,-228.73969080847286,-174.04570336453799,-100.88844151212916,-39.45660727614348,-31.30950386157659,-45.51468248228077,-68.30535875009511,194.77605964051168,-19.313393569710552,5.26285923882199,95.09672468697806,17.822224694129435,2.5849217419855157,11.046314157670414,-31.873624741292982,80.75497560846863,-8.96896825901733,9.538941383114324,16.74685146230922,-17.888425164434025,16.776380057474157,-14.206061081193495,11.398824532485726,0.5085680548621337,27.50726646664926,-4.557020254160181,9.924393543028478,6.869821078712326,14.269898139122452,-4.613548113522043,-8.30926679136184,-4.356748437420418,-7.312431704502562,-5.645608897518663,1.833029495296789,5.0,-6.828266344276213,6.169424186246288,-5.182802380276984,0.006257124977704375,2.55344424324316,-3.4895957444211914,4.284688686099443,-3.8108912742702885,9.258788239073638,-4.889583901457842,-0.34948597576027485,-3.0544806807431395,-1.9687397962158752,-0.7919045178095593,1.0400994102786585,-0.16014226773993878,-2.249132389965797,-0.2902375770983644,0.12434226836785343,-0.03820184459935087,-0.1493380395239835,0.01800920838137909
79.65748395242926,1199.6371181983257,-181.88940793984278,-2684.4223165961425,2705.2918045034867,1539.8862989018414,1204.563556728828,3394.729485217396,-1438.489635860864,-1698.4229273976946,1649.1691794398653,2466.8167185175803,996.0841808023623,149.14200792789208,1483.2730458605408,-421.69941584180094,275.8436490234938,-136.5185449782781,-1.3428190639341948,-362.80633541498486,-317.6529186109506,-354.65837765860635,195.65080754896798,51.38809412293153,95.87510120294658,101.45314382619864,-25.594445690308177,139.6536723554878,41.22631836387634,-7.586513740561108,79.87719217086561,83.53717684825386,-63.36061382934017,-17.069698148775394,-43.202895405840465,45.404043914828506,-43.58122163408713,75.49908167821135,23.087627362223046,18.74742747272276,11.028194078385807,15.999386969195466,20.93416421176053,-11.642549145847052,2.643910481826655,5.0,8.805714490295811,-7.61765676328237,5.008545178484811,-6.06170903197328,0.7933004720934678,0.04898414512174795,1.6825576542281802,0.012480172726809652,-3.0359418342581628,3.1117183155327073,-2.227416200880521,1.077371937928007,0.527685144861216,-0.19364303437305572,-1.413371739197455,-0.004066705772735376,-0.2185761823990584,-0.47241170535069976,0.38845908738987733,1.6416582106930913,-0.41706072143775474,0.28146399454417137
-9.174357196240276,-145.69041843166684,-25.51508145950802,-1140.5926646653566,828.9717239431195,226.33994287270414,242.70341690976602,773.3230190714349,-295.4192076838774,-469.53460032712013,441.64343083408085,588.609930326407,314.5152965787515,22.45618819161878,321.65683881671356,-78.07408287982072,92.8598889853076,-91.65742348741679,1.5880381432366246,-66.1082189833357,-99.28765310101352,-84.07040920542416,32.4971630556768,27.36402861400665,36.25296062954919,-10.355574904486234,3.756496368003693,0.8181438279911621,-4.76291962111447,17.682679024061336,17.586510361214355,16.956049677423483,-12.563584148530715,-0.25707589592710456,-19.507320943379778,2.5269156252494214,-2.786032522203972,35.13567941910526,15.649648845190343,10.271132133930333,8.574113126690206,6.948165222061944,4.334846753045219,-2.665698956438999,1.2773511009167982,5.0,7.379726421714934,-2.237191324700272,2.4699674959531506,-2.0622273510962317,-1.0554793944880827,-1.008241257142799,-1.1033140116177842,2.1360062151639463,-5.665866096229458,1.621471223654862,-1.3491993658558854,2.099606601835221,0.9964421678486002,-1.1374466242207084,0.33903865827814045,0.1814313249455307,1.0781781962166188,0.01773723006399284,-0.04586263027449859,1.0310979885857872,0.07378583263901432,-0.08101483991765888
-186.0599163301523,113.36593464560012,342.77197142302657,3347.1505451071635,-3060.6139618575794,-1099.8449228778197,-1672.2386067144025,-3914.8059116578056,1541.633374819011,1868.756219052696,-1677.3010166748036,-2535.9967491092093,-854.8238988019345,-310.3039088067362,-1353.8710464939134,344.78161936627595,-295.1404635587513,297.5242978958171,-39.26839404825225,362.2196327189864,370.4295078496019,374.44425159804774,-144.4137178175245,54.069462589737,-96.63248014444392,-47.29206001879886,-21.50856688775138,-153.09907420499056,-34.80418617285392,-31.243226883929893,-63.748812522564755,-93.59418189941941,69.82386713440975,24.523469998013354,72.47430905298886,-49.97585206411506,58.48085135597132,-46.09552783333857,-2.9052204737177703,-17.862799372122282,-4.9481166451700105,-16.39348324105157,-26.360275619924955,4.117034506851023,3.4402839505634577,5.0,-21.658654242146046,8.789963077155173,-0.3332390390473523,7.905805761389089,-2.184526782343504,-3.001772251446226,-3.403769691891313,-2.1765710278038504,11.502036544770284,-2.5278286802819503,3.3782053335087823,-2.692265624983003,-3.5211028196212313,0.15722471508477176,-0.152415196906308,-1.7205041646445285,0.6748188866121446,4.306626318584966,-3.0069340586111397,2.0315797308354813,2.7732292001387098,-1.4942566933627803
-152.6373561044745,171.35517126793027,118.99703665182886,505.65518414679514,-359.42925928490007,-31.045319844057506,-216.72836914595405,-417.3091079948189,170.58933729967882,175.43107516200016,-193.89137810618783,-253.31881432891493,-31.21773776702305,-56.903311255153405,-127.7749110096849,29.878831284554963,-26.15679228935972,60.06291978457739,-4.36966327005969,41.32386392801161,28.11939431509346,39.604195592693905,7.597542829767783,22.658987991161858,-2.0313857163714824,3.7856499236807153,0.6815316133344758,-22.98596739467363,1.0440938055116684,-8.75895885994175,-5.672765018727173,-18.122969427826483,13.259318701319017,2.9523385521670282,6.74343946962236,-1.2832691648509997,12.800223727353412,11.019193871603397,5.307992792243481,1.8506570549830184,2.506149205359565,-0.08095572914781236,-5.636867340660428,-0.11339950524738611,3.514482672905706,5.0,1.103969663128674,-2.3494555619973427,1.2832013169876761,1.0940813035716008,1.5951383784292141,-3.2123924121763188,-1.9356831224403157,-1.4912043911356625,1.2756763982893717,0.2750854081156118,-0.3377501776703703,0.6322198600422019,-1.242178307030907,-0.7118893356993825,0.33967624358739723,0.20278259880700086,-0.5637391279504878,0.6406971321375239,-0.3909591349595899,1.93313569106367,0.428516270658866,-0.17111207832854658
-160.80540805709447,2320.7925848597915,2.4924443917237262,-0.7738529076703284,1307.2525372170433,1678.2430550526617,567.9371311388959,2225.63700674591,-1230.2408766684002,-810.4265360562367,587.5195814893291,1649.8938637035662,449.232308706592,198.44166882222868,1114.5419981727455,-400.79258619769035,173.7092647745296,165.65109446674964,-10.698749230419107,-246.49520920776342,-138.8995814341021,-278.8088118247478,173.55819656145474,-26.087745445146954,58.964266760992125,175.60779480297907,22.428649807066737,161.3927948865823,65.99445077377848,46.3566164969365,61.98868692197563,37.745366874190246,-32.18097337713124,-16.202645237953153,-42.46990410877995,23.355951403134146,-18.88777041018403,68.82623372596315,22.9225881093213,14.525566956382313,13.55383203776389,10.601386802268015,16.276159001218673,-4.056706529900981,2.7456879259837446,5.0,8.72649540962936,-5.4560302087209775,3.494054220170825,-4.369187175761775,-3.0337225297899164,7.19782155494449,-0.12378646293539787,5.0221147317123025,-10.38343604359686,4.569612612110133,-0.5940704703890434,2.277448971435896,3.385433415488781,1.2402520056233945,-1.4409183829474652,0.011562676408343674,1.9060133698427586,-1.7783433517345386,1.142848181832466,-1.725954066329654,-1.0194888108513847,0.48702821063708
