X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X77,X78,X79,X80,X81
-11834.39780731524,84090.17267887965,-47236.95183540848,40294.92532152254,21307.069133357585,-27149.048004822136,12942.179893707218,17087.669623375983,-18624.74650268543,27444.304534741284,-3882.879532901516,-35486.998408144034,4909.452734178791,-12055.016804558138,13369.931920752482,11259.168391042416,6569.892899285948,351.72879760778613,98.88643855338587,-473.1164993086684,3479.432529009247,-5.693124574819561,2496.717083479854,-271.36964640388953,2913.225112266158,-1342.2288815690904,-805.6221441330513,-215.62615514221247,-88.78362369938779,283.71768409650696,-53.29021836547799,35.26061109099505,-102.16895451237157,-14.023602605677059,-32.811696985239436,51.28612579549606,-12.251515699212902,-8.602706783640693,-64.38757645702798,47.84808001306365,-109.2407167125878,-34.96916830838243,27.620265650837954,17.399008395660477,50.437857798735834,-21.325829371750803,28.604239152597835,-0.7320140996975382,4.0977749730548965,3.072506891633083,-8.42673758786109,-0.25321585652624656,-10.9605740549963,8.183648826684465,5.092716839592348,-6.9590348257119095,3.8895456527094017,-1.7746726702527515,-5.095231172006017,-3.6199241089851,8.62870452928406,5.0,-3.1555683383211166,-4.119209768856215,1.5066547692395038,-3.0908327045100674,-1.8257699265341816,1.7304071342768848,1.0152647851977112,0.47860418274611916,1.9384283764996084,-0.4054451196790112,-1.0943987558360315,-3.1409031922963218,-0.3830697836351178,0.6451328981605252,-0.9866562163951278,0.9301883982110992,-0.47830440480174885,-1.1447000734355457,-0.7898898676494387,-0.7100573734582365
-3964.5812751594913,18698.66439193346,-11057.947480338098,10241.193017127796,5962.002727410991,-7173.338185729202,3575.479483560409,4892.315000797709,-3945.0380725947475,7119.274577171261,-1726.437179585869,-8576.484132281243,1340.6444643072186,-3281.702383482735,3135.2054438238965,2681.7696614285787,1709.0535314118492,359.5921222919303,54.680162336355686,81.3875860465658,945.4457715149199,73.33563917777292,821.8434593522065,-213.8412379121958,432.58369114312524,-238.72156337923693,-133.63219897665905,12.85260969616313,7.792015857799806,75.54864126746614,-7.5990038653265,-3.8499266964212344,-108.72947603609961,-59.03613656345174,-72.88765087773331,19.87558970909464,-37.79568891420779,-14.95363039633827,-20.11598314244132,-3.8102613133456633,-58.63568889485782,-4.413062763186455,14.21311273096696,-3.32837843364058,32.8037340158194,-18.354492752186232,-2.309454868087789,-3.276220608637703,9.184236775777476,7.393997073191466,4.397360794261667,3.761071302871365,-3.355147215452183,3.60707937667736,3.8694255896187255,-2.8490726202464978,3.818084882817665,-2.0118600120020815,-1.3637992130680536,-0.9211091104684096,7.172962612909062,5.0,0.46123397376598485,-0.8642799574458362,0.44979697219255416,-0.698576223154858,-1.286736445444043,0.8120826477075319,0.5513498945422926,0.3126273237466389,1.7594857125369252,-0.38108568397616444,-0.4336825600092383,-1.216228930950566,-0.2613962547697355,0.4425294706787199,-0.2747320403878105,0.44186933828524766,-0.13594717517849286,-0.33720672635762533,-0.6509205975230025,-0.4214817332422438
10037.779583900614,-42277.876957947956,25207.63267869725,-25768.167588906435,-14890.151491083558,19008.86875105908,-9171.961165501025,-12591.759910472849,9442.080617664777,-17996.579091310803,4746.443076486837,20336.98754799078,-3308.583439441717,8421.448745134445,-7309.849499587927,-6419.564805490629,-4365.480640504714,-1352.5127747431384,-723.743970407145,-817.4068026885491,-2486.977885255478,-531.5675919907666,-2196.2686500896216,680.25709068133,-703.8087038956479,489.3755384139244,418.746117722686,-48.20861997343396,66.1768424270931,-167.044344848772,-58.49747391209863,-59.44694396877549,444.61277503453283,226.12626280558763,355.87081224374043,3.5597745551998536,148.04013977349913,-21.829322896286087,68.26619699053876,98.19741791658657,236.0029049079821,10.016202122253965,-25.395840858052892,47.8822772431662,-98.16284509732809,94.17739191227147,30.6620364120556,28.868514780475515,-45.3377530719627,-26.279625805127242,-31.208898941753418,21.125294429618798,-23.968896980316995,-3.5068707948414124,-3.242979041450804,-11.103241826849438,-37.28593462302254,19.806855842241134,-6.649182433863191,-2.4364406407750616,-2.5351001012992787,5.0,5.017938763901713,-2.104337592799068,-4.856217381309913,-0.6019759499269606,-2.851224932424694,-2.1156834389368813,1.6941297792749817,1.489979362091517,7.119610816059673,-0.6564566233948645,-2.1043826812183766,0.999420734801002,1.053181209856369,0.5740478061934817,1.098537515349965,-1.1741849861977935,-1.3489444350321316,1.2592940395738976,-2.161128738615894,-1.8656613574928451
2246.7796266826167,-28287.358290021097,15205.689713532789,-12815.55146592255,-5887.667795561676,8717.646797200576,-3761.853191383126,-4938.134161254579,6631.411589765924,-8609.652964675333,531.5135274908947,11375.32682712612,-1428.2012296996406,3710.34978738292,-4278.8295128789405,-3658.67870591725,-2111.6327697126135,-16.748235769832373,-253.5979757599495,189.48363872849055,-1058.5535484716859,-77.95029636041836,-654.7180888871432,-5.190153694171208,-1191.431279160435,521.0509469339872,381.7502108565517,149.03955861939065,101.55236854076115,-93.55433553704127,-32.47798393536845,-40.09354673880036,2.9536964383870683,-63.56217992611326,-13.266352593573304,-6.0221379287071315,-4.770020296469744,-11.861581832394181,20.76443859296695,19.111367690113095,49.43712082227984,0.7742848476327964,-12.786581169077952,-3.0654642711324596,-4.16923668964288,14.315256883665484,3.87809340782181,8.517521239970897,-6.615300206945038,-2.5084967523181665,-4.748991103370682,6.847822918233877,-8.377439045935553,1.631952582164127,-1.7257118351605867,-0.17862514831521117,-10.968531060307818,5.22530014492718,-3.8491243983007557,-0.03340605355909592,4.40603948575477,5.0,1.9989826270365159,-0.2422735433715801,-2.3746880116512727,0.21402439465456577,-0.359852949981393,-1.1362758715727659,0.6451681599443403,0.5318909981003963,2.0977842194380645,-0.10491903869026349,-0.7542078544242992,1.001341445101425,0.5585615173590464,0.21471218060158684,0.8231479994994632,-0.6375474144937245,-0.46145983201033547,0.7926111669513886,-0.6629440136996755,-0.46530991104922326
-8128.2205540037885,27033.948649540784,-16838.619389803993,17620.66197569799,10948.685251065686,-12983.833393834379,6585.796904523689,9198.773103028214,-5601.399124454265,12444.65133452764,-4040.4055054733985,-13694.779208697364,2387.9448677546275,-5936.033126123502,4854.247529007288,4258.279763860329,2981.836097247905,1089.4035652323341,334.9087091302249,667.5764894595975,1748.1344705228155,334.72910287975026,1697.8818240924436,-601.750697583278,192.60977059802957,-231.63141376801985,-170.46729753794824,104.12708191449549,16.955321708072034,123.88045494750529,10.392020149036137,15.649414039467803,-357.5465093084399,-204.6236610630621,-286.0908159040241,11.823195023417691,-124.83419057344395,-4.066774837207705,-44.08338388609603,-52.17881810703453,-173.281112940291,-9.906069246112365,19.918967005642322,-33.55105675436742,89.15452842476103,-64.95253990464927,-17.003647124630366,-13.98377707908414,30.577196012057005,21.066967266963097,20.758975278125725,-6.815843668624823,5.943408986238353,7.441462164784399,3.7589034299659905,3.994336747534719,19.215390587282986,-10.796796777834308,-0.34766057627023306,-0.5526243826500333,12.124750672137907,5.0,-1.789428363751688,-0.19510956663677612,1.9090516040467598,-0.43135656878139583,0.4185929367376047,0.7686250268731913,0.08524124644379871,-0.5139472336115972,-1.8020640333919509,0.040782677694126176,0.1605817886822258,-0.8340858858354367,-0.3911266143639939,-0.21555575417411263,-0.5965531610826694,0.37611746328534973,0.19215334647578042,-0.5271070484758138,0.486258561331884,0.3001725010285606
-893.9229068844065,-66265.34381356694,33340.45222092987,-21623.56232539041,-7429.886940705278,12281.889322467418,-4784.68781998717,-5336.8021254432115,15648.587300495286,-13749.448551402093,-3176.6868438977494,22846.387315184424,-2055.189827064526,5036.418291538097,-9183.903596729606,-7439.674599599126,-3316.5025602961423,1787.2360457294426,406.8175600839918,2052.847941003026,-1366.5425995933322,638.6255211728316,-41.07139329252138,-883.8789495256871,-3972.42997332231,1515.3298291348033,892.185458564882,588.548937120404,214.76378625668676,-169.3732643291413,59.4655957338829,-38.841313716717124,-600.7105808971909,-465.4042838029316,-548.7716069971458,-47.53245395780612,-237.58091650933224,-4.691191334659837,-3.339582597914099,-146.6589894291592,-173.70245400623074,20.289108597000077,-3.616366569551802,-91.4994186693991,110.88635338484924,-95.98551572899164,-64.92839944622311,-23.13795319970187,52.99793573597241,35.401376123816426,46.36588949856748,-9.015953850574922,22.28121275421893,4.764096132019191,0.40026676311178033,18.100069536441396,28.107242518172608,-16.9089064148773,4.316461019910628,4.508447703243064,12.9844924967273,5.0,1.3188776786000969,5.274828255418318,0.60391302355195,3.2637204780554163,3.3114643691431422,-0.5366297559044263,-0.9692896403406758,-1.0247575368417836,-5.171858682009824,0.7435123288606411,1.8577192112802812,2.3775713309603295,-0.4264589521212786,-0.8126676055425182,0.5943999776034163,-0.2565486762567157,0.9968401559358152,0.49178381918355707,1.7211677349560728,1.6427869956924657
-8569.707384819922,20700.792000988222,-13771.906756600936,15885.00154070018,10549.324581951492,-12141.712488398834,6304.984348726358,8953.550204873216,-4066.79125125955,11382.625641449344,-4548.078662286872,-11674.486443313197,2244.573005678996,-5601.8912636945815,4024.3545015176674,3597.5289609254073,2727.0073152718833,1329.3284685670592,403.976027479936,917.6145758052735,1661.385786773276,421.51463730039643,1751.380429343289,-721.7180983845594,-244.40093042304346,-69.83633322833849,-80.51794347015561,175.0273470050926,41.84264428189243,104.42256437211653,18.603914059309467,12.453703411581978,-434.9042163526186,-269.45045574140755,-357.35193592097914,6.293383788957214,-155.98627850523948,-5.01234731951701,-47.7469998184098,-70.78218245797518,-196.52313540571916,-7.02315599779983,19.975783436158785,-45.22023722846576,104.63688779254069,-79.58051949674655,-25.151644712526917,-17.96740018110588,39.26600262894547,25.719356779591983,26.353466304003376,-7.622943270815196,9.111582902306278,8.10403973564447,4.150018652453664,6.73943450449217,24.37153012490368,-13.643156754053967,0.8721101100791496,0.3168220232992268,12.705587617486431,5.0,-1.1167156341761533,0.8537274314272758,2.1876357899525196,0.13850594586506895,0.752170921631054,0.9512058441976595,0.2374561367876488,-0.5123587815123815,-2.681184406091052,0.24889743573389894,0.319780894328843,-0.8258108295393043,-0.623713652101716,-0.3364141002019662,-0.7519853680959215,0.5000777613828087,0.37867240586486944,-0.6666004455358889,0.6330961885988593,0.5966404359456293
-2778.4130102162085,43305.17133275691,-23127.66438745472,16926.19705152086,7782.406929120907,-10397.313313303459,4736.111905895838,5901.960187471394,-9724.430079280319,11202.976211710176,112.35924365122652,-16471.75640779588,1908.0244449209106,-4566.0569911457,6429.723849412002,5264.693876663976,2671.2767681421433,-605.7549050487836,-292.80751925469235,-944.8618535986581,1277.1912708973568,-313.10543448129266,604.5889201027113,251.45947315709645,2078.595492874614,-842.6410441233195,-451.20487859836504,-236.8319004224445,-60.56007103678262,129.25719017241053,-59.804765505426,0.23090962854633562,212.65603491760336,157.9586607894149,213.39846670847834,43.779718492826134,88.8400502648658,-16.147422877464432,-9.83092561145855,88.17559513859702,57.01513342994987,-17.615268779799987,9.522020063739877,44.583561493819154,-28.27760348559826,41.476492434656045,37.330173414320086,14.176446835252655,-23.738195124624674,-13.628808094564926,-23.592910823742457,11.130096171327502,-20.443513436618133,2.409059374300482,2.6697783603510823,-12.431888456177997,-17.71564350010319,9.889701252463528,-5.85820163634325,-3.82600172718482,2.5945442050454433,5.0,0.7634114340968098,-4.011735300751907,-1.290802914347816,-2.5123331410701244,-3.176398360156544,0.5683756645030971,1.9176977913645454,1.1876535020670924,5.265917529402604,-0.589547226617978,-2.058549254682295,-1.9202706158895928,0.1961147408269478,0.9347652465447441,-0.27564501538826003,0.3679829754168066,-1.0722270824216844,-0.271549984562194,-1.7657447105441522,-1.4571021903187977
-185.56120034319835,-59495.524455489794,30195.520507038247,-20781.546228353523,-7497.503771836674,12444.487129298468,-4879.938272993953,-5794.108228953465,14020.462290389258,-13386.276045213091,-2161.4908493501925,21067.42135751554,-2028.3591234186613,5140.098310575612,-8314.237365146693,-6840.740774358519,-3260.9706711454996,1268.5853642766122,122.85070302040276,1540.0459653709277,-1402.582343810333,388.69273088137373,-296.472210206531,-634.8569706446688,-3387.706739644013,1319.3486629676243,826.7182998313751,505.15640083763986,213.68577586178867,-169.83038413691068,7.915826016664471,-50.588460318350975,-427.92581337315545,-382.67835956528535,-397.4969238046822,-38.28871200230086,-167.69933071410588,-8.996798424956562,5.658391091280166,-82.01577219558149,-90.23682892564622,10.618718213312247,-12.095638650603233,-66.59821038156691,77.28031650546461,-59.552732822495074,-39.30931002432837,-11.308535937598892,32.03277321044906,21.711140564591666,25.125051866565478,-2.8304482450249204,10.364772845202493,4.234748300618696,-1.2080440863715214,13.192200681626296,12.331972775780297,-8.44039175615921,-0.13777133957099635,4.335700268044977,10.00195280888722,5.0,0.6891898298292717,3.35161533539365,-1.2465765381022762,2.4510610101459376,2.5350827912147755,-1.6031942176507445,-1.9035484462643804,-0.5393528668807277,-2.5929580312064653,0.3456738007143676,1.769276617602375,2.6840385831834634,0.5245737704994998,-0.3850348438370873,1.1055153332888654,-0.8625710231171516,0.8346592990682971,1.1005448441657073,1.1114891476082054,1.0531257094674322
-4450.04503305873,-41964.75107719743,19654.252719167613,-9787.33060724267,-1139.9357651062844,4274.2678696595995,-915.3721209572973,-344.44944323562515,10055.104033097316,-5666.960675410174,-4278.023342742094,12467.988544184762,-588.1870364980776,1490.9766483139645,-5267.345719597761,-4144.407175003347,-1375.8558999854074,1916.611879853494,451.0770780898958,1927.7242833653345,-326.00376637083343,644.0212509754101,683.7389871302986,-952.1367594667945,-3121.680272661244,1115.143473647513,652.3692173523619,535.2065739895836,183.54873916081917,-87.1486532201714,44.164122012066294,-30.53109208448277,-640.8624099926886,-478.85051911158706,-560.7565619829606,-33.57938545132706,-238.70471278121673,-2.227420807462541,-22.378466054602146,-135.03640952817628,-203.16108419513634,8.747017614881482,4.119986432281923,-88.21393768582041,120.1282645002539,-99.01242041142642,-57.83768100964248,-24.68524210757139,51.793729083097304,35.91449925584842,43.119755037353066,-11.42949091334718,20.053548390931237,5.866173321827919,1.308462659988269,16.638903313447504,27.816625681442662,-16.82856530227189,2.483322408451533,4.649229599308849,14.215605910767863,5.0,-1.3411124820106675,3.7754341380509384,0.5649474950972966,2.6189917642651745,3.3304732762998484,-0.7664328383806694,-2.0359432525916716,-1.0249034107607555,-5.141605702104944,0.7459174111396915,2.0517979182640467,2.3952263086245837,0.2355886998122422,-0.6109205235016297,0.5131676017951675,-0.36847565494718804,1.1219084364085081,0.6094784327046884,1.8912450677208021,1.689209730270804
