X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52
82.30017025829426,-855.9809063713508,-696.2754938147227,581.509492362102,-218.0391499710678,-279.22667507628984,-96.78904311885401,238.59663474519772,81.19103992977487,1.5600525913378356,124.29401952792615,-43.197214070397706,-126.97939159498915,43.40722900350897,5.0,-46.69545539699939,2.8175542551044925,-22.271082804570643,32.65864955827443,-17.040958952877315,-10.265404941008022,-9.338427489258553,1.495617945560776,8.299833558489485,-7.927452156407429,2.436317243330972,-7.291399264891829,-20.452607288890192,7.062106713052653,-1.5754188638936455,3.8881370078562094,-1.9278224455963817,-1.8553302798502425,-8.307155154578519,-4.232469634114825,-1.6504182997606125,2.7896224844370963,1.500689541240673,2.4800968461756447,-1.1565908192620606,1.1572679748469779,0.46158185704115606,-0.8297605555459626,-0.5339379644024067,0.2148713742520002,-0.13597624990204893,-0.8156510838421421,-0.227082355959832,0.5758940235995265,0.3448091266270757,-0.3986654419171094,0.1253406377214798,-0.7992272339796523
-20.519342097471558,1152.0809329434755,851.7275486690954,-716.4555519054567,508.7319435250988,456.56053136473656,187.85947138847524,-295.78682148337367,-132.23847193739016,121.25302241327032,-29.771541088681083,71.20245549159671,71.56957739306422,11.769949546691464,5.0,26.912436855274954,-25.008231238471847,7.592376921409867,-28.300290706346402,19.068120535432403,21.603446843730765,2.294155589272577,-0.15391595768993804,-18.31316178628873,11.148637389582108,4.161452265283738,6.436292386141085,31.749220831190275,-9.067079410559183,1.6461873075986864,-12.466236260761626,4.822902900666027,-3.6978043594065446,9.188358326442545,5.929567825337931,1.2639549193006432,-2.189706438980118,0.30473354848917933,-1.3993813075077306,1.291620763957475,-0.5829081684172032,0.04281059229936259,0.34844410597629183,-2.3972178480970907,-0.5239651130362837,1.575644432058501,0.44146088289661667,1.4259314380656019,-0.2624426762551039,0.7348485666793766,0.17254762859722392,-1.0357626472296448,0.2131899913400472
-98.23442343801487,2017.6433665078691,1593.6402799623575,-1525.0924019041915,732.2408211021617,839.9142769851442,312.830901924929,-552.1014645638998,-203.0873739400773,111.74016332500237,-157.33708962917933,108.31309307602615,222.6083086166491,-36.956696228806955,5.0,78.66752616866097,-33.418018941472916,31.649360451240753,-59.53388936468953,31.61598513965581,19.71294577758153,9.406739213393799,5.201944909884056,-27.00030807714522,12.709492430204277,2.003991698881975,14.994426113112658,48.6828965138809,-14.848000687710655,4.599533832379035,-14.786467109970902,3.152816976995967,-1.9058462719394687,15.737347826635649,10.363891266806858,3.46328056519991,-2.505700337963789,-1.1076363486722043,-4.4783262165902284,1.469501667538247,-1.7965362105168488,-0.9992512077830498,1.48842842736729,-0.42693709220657816,-0.8455097521638555,1.952932513026876,1.3942471879362477,0.6848571632563147,-0.9911439475805532,0.41240031662687343,-0.31024319267453393,-0.6717650460566609,1.029885112569775
99.80564611210693,-1177.1102482310027,-955.4167699701669,652.8175190896682,-292.6027495515694,-280.79046228967945,-98.24861004379659,332.6678050872751,123.4237594526013,30.46817616524844,178.692900809069,-38.70326371296768,-171.7377003429943,65.44450540971195,5.0,-81.99310823233071,-11.841752771291157,-46.85617732947228,39.82930522312482,-10.062262485893015,-0.4744628145280806,-19.546308128470443,0.4912217574177008,7.895618465548753,-9.51503592449479,9.1482220321621,-11.487553888703513,-11.457418753875093,5.407123332338301,-5.287913774619135,8.046896097399049,2.117983501344639,-7.187112473237675,-3.84284669594927,-8.301542886372665,-0.19271822896498877,0.411191590289649,-0.08625522949362456,3.7907725587930723,-0.4168381626506493,-0.44281937470772376,1.6114017941369645,-1.4548000016939713,-1.3495744094836155,-1.7327196173638555,-0.8390391092939128,-1.0808639165617022,1.0376620431209205,0.7567104718080211,0.010062586307623958,1.252295255693896,1.007494264958056,-1.0018328851914304
99.12379711688087,-535.3673280323552,-490.40162381409203,388.2898516708751,-10.534277888791676,-127.93354363893742,-12.83432257611246,157.77928429286771,39.98314511987593,54.30335665839307,154.9883558171247,-25.13873204094282,-134.98087602813234,62.40417622342142,5.0,-48.77801136400232,-1.8110981660513377,-16.40012777634428,36.05513337980035,-13.363970304179306,-4.067898714986761,-6.079147032507319,8.829253780437554,2.6564235675210517,-13.694348590510895,7.348655944234757,-12.067192419232457,-15.964018539958294,2.7331973908571383,-2.355112420183486,-0.7113226054519475,-1.8350930983113416,-2.3381740445121415,-8.764368039868184,-0.2591801090968352,-3.2536635781383745,2.880484726806095,5.361298608844025,3.2690113440137014,-0.6177359723075107,1.959794187770541,-0.2978414762674866,-1.2908295025663545,-2.314670578081198,0.9093158273438444,-1.2850298051234263,-0.9950504028770797,0.3256396031911012,0.6742489122038677,-0.34056884720008784,-1.932389531375709,-1.819697151089381,-0.9710462868107288
-63.51387705525527,1516.1520520134227,1150.6561350864176,-967.1844181057207,595.0986201931219,572.4860504808426,235.36810622693974,-400.7129523326629,-170.27085210279685,118.23917359427836,-87.12969804773581,90.6721845222404,127.25380261613188,-6.5861059345244035,5.0,49.717892234934155,-24.12956453938457,19.121463946042187,-45.92993105336425,31.554007702506077,31.6314612208673,7.363928355773166,2.4579173360875375,-21.22843135900322,14.544007773603047,4.148173424644336,9.71960558906164,42.73142429400021,-13.697193764409894,2.006398404460328,-13.367869726338563,7.6589667799672565,-3.731653682011478,14.338736827283283,6.724114600349425,2.3194157156812367,-4.596221122445612,-1.3175910642023008,-2.4559229128260105,2.2849819018583633,-1.2161935066051632,-0.017072351415100287,0.8445713087098604,-2.7351856883260703,-0.6976846541763205,1.375009345447214,0.6236401356872406,1.7734682227079206,-0.48052593902393487,0.5095010395513015,0.8640919065492483,-1.4820807643025349,0.639449959114459
-197.0936637919739,3118.8585399279145,2460.900701672495,-1828.456281002845,989.0141370711669,957.3325223770905,339.3464350079919,-840.2129788097249,-337.29240923946264,111.8002808571762,-330.48002417596734,160.40773087652414,358.55500252165854,-95.04008734680279,5.0,154.44930276421877,-25.91178967278986,61.128258550001426,-113.93933348874961,47.303060033920325,32.66253355088314,23.823407091888978,-20.842876787871514,-34.5962364777275,44.63910606363958,-12.614248165677001,33.1733845726899,73.05235526071736,-18.388078113704253,9.255112243859484,-22.942588871183784,7.098648610389653,3.542314717686141,26.621309086054683,14.670013236961225,6.558009660895092,-7.13206517917654,-6.4820174253073155,-8.553845396266661,2.8978925253122183,-2.9289770847869088,-0.6615841583646822,3.0265549840722983,1.0316096075347057,-0.36105719213749543,5.065652449004036,2.6990377445066085,0.6746689518117911,-1.8020237417161693,1.727948480494778,1.9084317282353231,0.6699103856560412,2.2304682856475306
2.053620040504679,256.1733970519079,173.54412941554187,-21.258294722038094,133.07683231942013,36.17204998485935,20.17489246501889,-59.90695260034694,-42.37297001457895,40.07026556124968,4.46882249690887,18.667097689100974,-2.1594172838316257,3.2089852010691464,5.0,8.397241145256016,-3.019612242406426,1.204058834974322,-8.283735070304893,1.6502210703652527,2.511686582465907,1.2026191739841687,-11.799901350914698,-3.4665222262671787,6.076008300638653,-2.8364060348643916,1.0520120458619633,10.487057438809337,0.568079229700895,0.53979740947492,0.10912069801001881,-0.13127174656039264,1.3694287527033024,3.1685631045380886,1.7940104641499557,0.20677510055737153,-1.0944818355546315,0.0022275920967940272,-0.6977917156689162,0.6232324368737492,-0.3303995358753081,-0.01163645299320526,0.2831024256864134,0.8071551315244954,-0.09391477661898844,-0.468385617993617,0.1516947854141441,0.6249145002781079,-0.08005756725314658,-0.3502787929239535,0.07635352739909626,1.7272490759534078,0.1898992868315297
-23.471972971830148,1254.8146891801723,924.5196259236021,-531.0524667803238,515.937294695848,336.6469275004306,136.0294381488862,-319.3953989341563,-155.5200282205473,101.71481281881557,-59.692163924558656,64.2677495529589,79.36072150805586,-3.6697361868910345,5.0,46.870199505356574,-12.176569670213045,19.15244459445095,-33.592160840670836,9.064418883721576,11.155648996837893,7.898762523647045,-11.429281715806171,-15.61767948106735,18.536663366222097,-5.02121350408915,10.634316758740626,24.327268295140936,-4.894792075469686,4.343461043102936,-14.117528043350626,1.5234023418994727,1.3585661927347825,6.212319156000751,8.009195176400455,0.9208684235534722,-1.248151568146131,0.48571946563090307,-2.1664388907977186,0.6613499506844598,0.295575653986669,-0.7426659476258444,0.5980340509551575,-0.7633158528957299,0.8675370520828934,2.709669828872574,0.6485463197905863,0.12868069689805964,-0.3869903654263158,1.3924693941946809,-0.41716251147532246,-0.582382509784905,0.4710426894805923
88.80269614504698,-918.7227683075214,-789.3410507455933,829.1888620585896,-214.89645760781565,-384.61419981346916,-112.00071428503598,266.57054835856235,68.37912638475778,18.93963483937617,148.1483382296498,-41.85523021187864,-167.210322229055,63.568384270472045,5.0,-54.10361783787459,9.528410089848688,-23.868627826489064,33.030410825552465,-8.553993189701764,8.104797103149902,-7.322462156803346,6.082234382396715,8.704020435367596,-3.812617513569261,5.431938625313607,-7.679062075347601,-19.958559785411687,3.6123819589423154,-3.342405902515958,0.40836625690597783,3.833190459483671,-4.095622548185902,-7.3776573454690935,-5.782968778129743,-2.0892113218497497,0.14667058303942238,0.5991417605307832,3.2782794205993073,-0.2530892329622232,1.5424085445046198,1.346587559725742,-1.2582542891062833,-3.5432656188714624,0.36266214836936533,0.18168368505599827,-1.0774059124593882,0.5317134838012203,0.7226490603514463,0.6845797792450018,1.0681025129468746,-2.0526966706414904,-0.9591637292519675
