X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X77,X78,X79,X80
10167.631629564836,205.16529046389468,-1286.2472866528674,-2629.0258203219437,-1213.9321339570681,-5873.897993134033,686.9991077535312,20.338145475516644,1148.9427685400372,5.0,-2219.618016138289,-1314.321401497272,885.403538594182,877.5814350204831,1625.3524411386686,1373.0938490828532,-158.35489920399255,351.3049666869087,176.0260680220757,611.1083112554189,111.55769046944867,23.86402254699367,264.3629417932222,55.87209730497291,-124.4324758343985,-149.70288681242587,-137.26134464559382,-207.40607731762037,-196.4240379769496,-193.22431195691104,-5.1834140577447405,-170.57167428736665,30.941373685888372,-30.306440638371978,-36.60231209979791,-51.884784497044116,91.35080626347725,-142.09775225518385,51.2342501765774,-18.211489244317296,80.07047138818396,-68.6149099562171,22.151320648267138,-47.03189270682688,24.404381501327173,5.194801450715882,-4.322972340028719,-21.706968014497395,-21.5673307663941,7.635797805420907,9.27873504135742,-5.131546106113029,5.561783342090661,-13.461781088490005,-1.0042257531044538,6.865715267005492,3.9162113950256465,0.24873468688964037,1.5716270870973659,-0.6310882882165046,-2.383796756904494,-0.36380072079040393,3.0454172267569506,5.326995634774628,-1.475433952388955,1.199865233323253,-2.2887534987010856,0.40281673328739176,2.590668491395715,3.4232385798181144,1.8457327739508724,-2.4031673962511255,-0.3408532744710447,1.0410609062655112,-1.6999800453901959,-0.26262665537362745,1.2773403129449235,0.7817429269026863,-0.23363576454408738,1.4599227867833482,0.5156158107216156
93307.01714229031,-10055.071464060167,-15812.696187312038,-38942.301485776145,-9810.19558209391,-55594.45493479613,12930.536799727448,6803.0052748452845,11078.363433572415,5.0,-17559.866445983527,-16032.131079766714,12818.435485495642,7347.1312623789245,19606.05291468965,16836.13613540146,2406.1670629526166,2674.9806970829086,1079.4641287910142,7556.924800502676,-1020.1282108894134,471.5294255586663,935.8036327953126,142.640108077849,-860.6166979914894,-1513.0719347467627,-1976.0684246087612,-2730.438578303356,-1892.172617034253,-2030.4841275946906,-131.36104152906213,-1080.2435298708986,384.9966967932498,389.54899342062464,138.31844580063176,-381.32516847213367,1119.951689443884,-653.8122621269001,391.5724083890862,-127.6152009285514,655.7070220611017,-467.32787314106014,61.83272860121065,56.18559844104045,-7.424505075241319,83.98046710228789,82.262379540206,82.22717184012643,-113.58445028566769,-32.945994787420965,-44.12237717983183,5.828502203979176,11.75915339575117,-38.48455580699353,0.6093386772405435,-14.909932478343128,9.072015011818579,4.738238095638418,11.979664534768817,9.987853927098005,-4.10792838991175,4.949540589957233,19.957293456088983,2.3334124907426737,8.468666769438501,-3.9902032335420743,-1.0936514336408794,-0.7521977086925294,1.3248244989311655,0.6442802478447747,-1.0166657351023862,0.6012120794901603,-1.1277281987406205,-0.8439288176389204,0.27378487466941953,-0.7007286314640208,0.26855305005196795,0.8100591725352856,-0.7960346696873075,0.22772197764403507,-0.06894542475243907
-81402.2212340992,11445.468787531716,15260.776347978555,36049.49006255051,8499.03005837849,49146.48024515545,-12436.678795694821,-6960.9630853096505,-9778.919113276328,5.0,15002.507746265652,15673.758286425815,-11626.700156173265,-6092.7349898468265,-18128.263879508126,-15674.667677945019,-2874.7290538373422,-2124.627082128227,-856.1196247857941,-7116.738761268603,1282.0307916878219,-469.70485817161483,-457.9444094923984,-87.86235994976668,610.6482844347657,1388.6852070473035,1820.2387404319195,2690.3359273930987,1790.3450162924469,1846.1087934535797,125.61372561326736,896.1970632755247,-357.12795597940254,-517.8753171203789,-220.55154470853472,311.5841875796407,-1048.7717633355178,476.5383647480822,-360.56019245243544,90.86579080149853,-585.2799286450245,395.8803970182834,-27.412199386569945,-152.757762280265,49.973047675086775,-95.48349986161092,-100.47119085196957,-126.9047085271272,88.33996468893748,50.274907238789886,69.29316831136173,-16.890522583941358,-9.843137067994011,20.51763727742125,-3.1310945004050272,24.071328820648187,-8.11462461936348,-2.138441324757992,-15.502879163177498,-10.190553747688094,-3.662981559022199,-4.655378193670874,-16.16781160379293,9.398087183607876,-12.55662757675849,5.91091932928544,-5.148074025325958,2.631660733679601,3.069172531522395,5.685156672296347,5.015114773672593,-5.369382772658946,2.078064872049479,2.6724100975325245,-3.1557418152425205,1.3411776056837397,1.422803855724407,0.38272570522062677,1.0983898194892026,1.677942379637261,1.3212835080444976
-135551.1240267851,12931.313431294106,20983.574445675513,57804.80319214561,13859.447730395363,79794.65504430943,-18754.885917345615,-10144.705423589627,-16050.234768854922,5.0,25038.52945461665,20594.055692780556,-19576.347979798044,-11172.834418678496,-27870.5763027135,-23826.02572641719,-3194.806162968648,-4220.895117855532,-1552.5270463605846,-10476.755282018106,1370.2256092423136,-614.9287765048365,-1607.4444161436365,-132.3713685005796,1513.0514216246108,2059.2090475865057,2928.300419661435,3493.050931248584,2410.982791980878,2861.2322867495386,211.62435402925868,1481.5914880668424,-544.3072264768591,-386.75963148732455,-144.93221343919362,556.890560710608,-1556.1851339300806,897.032228876048,-484.5068019451879,213.45436123013636,-879.6885242280065,633.6381756897736,-93.88944329688626,-30.85352862752016,1.061338917176766,-81.28450761105921,-106.72265306310882,-100.63959674110751,148.93504695351967,35.42384605416891,42.49919448814744,3.184985139577525,0.3840068418460648,52.99519769171747,-3.0205490764766587,27.853959541377478,-4.394269226056721,-11.172175263181993,-1.3993561767322904,-17.90426482574392,18.34393698591252,-11.385044250859295,-30.13122698804984,-13.266057724920103,-8.641929409019573,6.102233725813442,8.24642902514404,-2.5554077255910226,-3.396895015849196,-3.8566340784143662,-1.4706669667257157,2.038340382752521,-1.0032488105476538,0.9739576071575005,0.2935057267104681,-0.6938918473514128,0.14637073991992222,-1.077905956235348,-0.6069926041638808,0.15921688350687896,-1.5870201054756021
-168166.54528433332,18156.46511417914,28081.745933333743,71191.49960225051,17508.832339182078,99979.95896046462,-23559.521113371935,-12614.287823719063,-19956.175916468485,5.0,31401.813941079763,28223.164552051592,-23608.707662085715,-13371.140458158017,-35378.44900060155,-30298.241661053988,-4409.728519492012,-4908.595652191297,-1900.3680117029796,-13537.711897074038,1887.3709342719683,-852.8435494857628,-1694.3498399712244,-210.505384123642,1620.2222332801653,2701.0885635774766,3624.9696462368474,4816.605412411516,3320.3499015837947,3648.757615792889,235.43444103728123,1909.229265046187,-690.9993837468662,-682.8492004564115,-252.65263902908566,687.4511805497742,-2011.2963804955768,1130.8085051824216,-681.4739510737124,238.55232037714535,-1157.099744884643,823.4525885210078,-105.34668914353372,-109.82038956906929,20.39284375643253,-141.2812918441871,-153.6678072861882,-158.80927320790107,195.0496678657924,59.90593033348949,80.04729592966142,-8.145864592386415,-13.519703423912414,65.02805861274682,-3.0881609001709682,33.808604593789006,-12.5605105881362,-9.77986439023667,-15.535939871747557,-20.63472607755508,11.315309165556126,-11.332825196312378,-36.87209101823478,-5.375987021280888,-15.149629537109913,7.96750781742677,3.2684496111376538,0.47831124884561227,-2.072207966505553,-1.0164861233681852,1.560761169962769,-1.009640470569251,1.1839396738851817,2.199164728939037,-1.0103622129125456,0.8169720912149491,0.3458584978064867,-1.0403906164391326,0.7166149716879993,0.4705656428517073,-0.35133751317742695
-176686.66104225992,18309.574159429238,28195.35734420484,76404.20436180018,18015.074119221186,104382.30657083527,-25022.36799475122,-13747.101040563837,-20942.083076492236,5.0,32518.98502038508,27761.303699339507,-25748.23164313691,-14402.388259179286,-36911.553432274704,-31536.511463027844,-4572.100375485384,-5380.241098565156,-1969.8811913056632,-13929.291936883488,1987.7326177227644,-866.062304115247,-1904.7608676771968,-150.95788991428088,1883.0753951593408,2735.042549600451,3884.561964936402,4737.079289130077,3234.0742073699375,3780.749728337995,266.0707139779454,1910.945384622584,-721.4043784442666,-609.4736052878208,-242.18572727721175,722.9255764803826,-2073.955041930676,1124.795377351617,-647.2406726856233,271.74532411371734,-1157.0325325825295,824.0721546045118,-109.51937033660121,-93.09656084154764,23.042310372757804,-116.3277625409757,-152.59401763154898,-164.42272337644837,191.06747515398064,58.26118275942502,73.02381329486508,-3.021666540114164,0.6726109049759547,62.12219042359764,-3.3680208086128567,43.15705611523973,-4.532549521811136,-14.234038163839097,-4.127103728524518,-25.205451575534934,20.318969342370426,-14.881557912036767,-38.801227954482734,-12.233283973903093,-13.64830015750069,9.22959129932437,8.17838683932395,-2.2244120246110213,-2.2667202106402105,-2.161799150351982,0.4422896947979262,0.39304548673919937,-1.09211249500328,2.2813658689126175,-1.033106026851948,-0.8161601756552459,0.9764449925335472,-0.7992511610847504,-0.6060206065446361,1.0114224698484973,-1.3639279280730845
128491.69670435032,-14838.728814656217,-21967.433964622345,-55388.14391215572,-13330.185438615506,-76579.64457801948,18540.12621399934,10103.22039297441,15323.021262120335,5.0,-23781.756783571487,-22107.506861849808,18283.23993066662,10093.776672181184,27372.197747987488,23600.30637712921,3686.797607518464,3671.9562984425324,1444.3392380672349,10556.687808195304,-1611.8086225671032,643.7695806422003,1151.0789486393653,152.15753223309994,-1196.819476386795,-2059.7689554331428,-2785.8719348352865,-3757.0349811395536,-2555.4696399833647,-2803.5325158276396,-208.0884250587712,-1418.0585106015508,539.5962478500769,571.9503722488898,229.8667920846889,-508.9695527043108,1556.6223005605402,-823.6041660750236,516.9283001289549,-169.49380134169596,882.4707866114236,-617.9132663640343,70.94368510623212,119.64847384658971,-34.03210341270949,113.0786556447591,125.18648194676334,139.01707430020502,-143.50424316479382,-53.50153940587606,-72.12259897883214,11.018729169729923,9.798458356369801,-43.90601725557722,3.854195604628774,-28.42734614692579,10.230206192813586,6.319581125655923,14.292933230425113,15.705480746844184,-5.503648992131954,8.307229729581845,26.49907058373268,-0.2111015303672858,13.234928036630285,-6.840747501891407,-0.17427767330812974,-1.217205748947296,0.03362990961641103,-1.559811013929099,-3.0781902739220137,2.594902978773596,-1.2254999456170934,-2.1440089886664584,1.7809854549496138,-0.8230784348091259,-0.7035509234874922,0.5397345206949422,-0.8048756718260331,-0.8418768520467402,-0.16422656706715405
297050.08352574985,-32316.471422538572,-49332.379868704425,-127189.66136580614,-30699.26117266825,-176411.36360805645,42065.23080936651,22804.25661729118,35256.98625217597,5.0,-55128.38674463365,-49243.17697757507,42339.847024849296,23729.984652172407,62615.89741867041,53627.33070009046,7958.5509994115655,8752.026176199057,3325.8311355017277,23890.21956782986,-3437.4314410299485,1515.0879255351651,2959.547268101956,322.25356305275255,-2926.060520325069,-4724.836163621289,-6468.774453352312,-8406.358948584788,-5760.992787317289,-6436.012111732517,-424.9429536402663,-3308.4040709711144,1219.7290435635816,1191.0041687516534,453.1838750311612,-1207.9893411295852,3548.488925035297,-1939.712761354615,1171.746502973647,-424.9696459906339,2015.2695642421859,-1428.4748713519805,179.50459678515207,207.38812589223696,-47.09981878739213,237.0078272880228,274.3384428619586,292.8902754444999,-332.3673750303441,-108.74335755624996,-143.52561304236627,13.50686685089541,16.113356879663048,-107.78388489255106,6.913690995893476,-66.45017794264427,18.71909983151005,18.74846471282792,21.685508556704427,38.58446914468709,-23.092660059901025,22.023425841341485,64.6489607718778,10.582872915823991,26.90078338156319,-15.340123444102462,-6.92290170823629,0.49758753188637267,2.564745532706039,0.7759442243332288,-3.1459213524520337,2.2762876418843776,-1.1034916592884059,-4.332961720507376,2.5486188704361203,-0.735954018155015,-1.3953891761370125,1.3830281166629357,-0.5225999754961844,-1.6112715598852643,0.9201845145682814
617387.9692080055,-64657.63663748577,-101766.46289182748,-260642.75259840256,-64207.722407248075,-366410.24969363224,85927.56655064724,45855.48491928253,73232.43392750988,5.0,-115265.72987245885,-101963.12290227613,86687.54065294753,49376.4089560436,129091.66845353006,110637.65829528056,15690.270445674729,18224.390782459865,7063.817090215826,49306.33550035492,-6695.805422620971,3041.0340497835678,6477.397163341081,787.1749897047972,-6104.588663635552,-9802.477303749161,-13235.789862871867,-17355.966716898256,-11992.822136382163,-13317.787289222173,-895.5927743437722,-6988.453055884256,2525.1258835412627,2339.4700207207065,853.0115506777363,-2523.9043227962707,7317.601785570304,-4193.509950787371,2458.0487460284244,-887.0756232064332,4217.296299380116,-3011.1524637316656,404.8116286359733,323.42595199354815,-47.90428970567609,493.8578481137763,537.6540256055922,537.8181550699255,-717.6392209672288,-204.95399906506438,-268.09041223979625,20.5200722336535,46.627777883500464,-244.91221351928488,9.65802678221702,-115.99194727241566,45.3586809033586,37.832735058570634,50.78785727936875,74.09053105817566,-47.86088538720439,41.73413462897607,135.16942627721275,29.180030986538146,51.57604477404715,-28.017525052746503,-17.047021745629355,0.9649429525626317,10.02883840509226,7.709679574854205,-3.2280123426988414,0.5357042495215426,-3.0669287665905256,-6.431363638496531,1.7214276743670252,-2.0895062992703193,-0.04781127120627749,4.5767839594309985,-2.0974251946950457,-0.06695069106297413,2.2948228313108108
-99160.96536262828,11221.87863379295,17605.218180910066,40410.685181852234,10706.197059648273,59496.024720580666,-13644.541487085067,-6976.233556549591,-11841.537599999856,5.0,18906.10979962079,18316.849496048162,-13011.647268399904,-7551.827371338873,-20980.665886565763,-18181.440412028314,-2614.06642489381,-2682.350701788743,-1180.9470841810294,-8245.76442654801,1095.3057594127486,-464.12935296199896,-907.0968069205086,-207.0192306314436,805.7323324410912,1656.669737703089,2029.5097239160443,3094.61541766678,2159.19936942337,2183.2204075016293,161.42518584920538,1199.8660084611226,-421.91663876555714,-474.36537844676093,-169.6433574314918,395.1875695424747,-1211.8189208733138,732.6423771381878,-454.7911076259257,118.61030639009167,-732.1713736989601,518.6137365490501,-65.11244189546916,-73.08468393066643,8.991229783151544,-111.85782064485089,-91.46094563049063,-83.3315152385149,130.077884668563,38.723648632250566,51.801453243341534,-9.555758131634601,-22.415223365191324,45.60127018264557,-0.2806564370844643,9.375270222965408,-15.797934059089942,-1.8880132098891935,-21.217958201614827,-7.130147138786001,-2.1045290322368837,-3.134182500000603,-21.413882700792023,2.212009183934813,-10.802002722041776,3.7467160911420487,-2.4425382771351463,2.452805261554364,-1.2835309265052157,0.5297405261101562,2.306303577350923,-2.06836887870364,3.0540108938041746,0.724084765515109,-0.21731136837983828,2.0751304560399513,-0.830380730379839,-1.0663191553297837,1.8690463326773372,-0.9773064871189482,0.9585575412406538
