X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X77,X78,X79,X80,X81,X82,X83,X84,X85,X86,X87,X88,X89,X90,X91,X92,X93
-1229565.902952639,507383.6707383343,-348201.67230245454,-459268.94815796806,530399.0883239441,-185184.33444232712,-527410.3016457024,560648.2270382963,501754.18708430615,-141834.77399695336,-371086.6954046734,-6995.15966553008,26141.040835628846,-15837.943602578658,-27934.096226747442,23183.862623267167,223507.73999793877,117391.15122602176,560.6379874386201,-28244.591227587647,38464.705575886175,-1185.345533792586,-47413.42572805339,-32284.64597621073,1048.962629011957,-58435.70668847492,14977.8374765372,-38453.53692313695,-2482.911097501406,15044.45419071963,9330.067988026669,-486.6545893791253,16.118766974827466,3991.1129356113956,-1581.8326037217512,1008.8366125336152,1264.0049368695247,-542.7777652225197,582.8191634807865,1411.924150196934,-518.4264928186241,-46.03776971422395,125.83903155403809,-809.7025253484092,869.5490177944823,1312.1678903079053,-53.352624216145394,659.1304087574634,-48.28006167324311,-62.69990874054323,37.331225690082356,365.62216913729475,-943.630796170425,-583.3278362413691,395.21113165559615,-38.448667853136286,222.52563995629137,-13.678800947699772,-114.78365113538078,-548.7588251527209,-328.4712327970716,-116.7783697704707,-192.6173335840289,73.50945558624325,-108.22115446951716,-6.189339725834866,-18.801492509070197,-61.843100123921275,1.0496183466991535,-93.1929423706247,62.36496757326459,-23.103457763197838,20.60991769701629,7.76399762758844,-3.91960548099977,40.33515141823638,1.444384236880435,-17.969066138348403,-18.490877504180567,-6.9652146722866695,5.0,0.2651056265942116,-0.9446845604416791,3.244354605617445,3.07232758225817,-2.155909415129182,0.3177298138234856,1.3989356346435429,0.17168720112118105,-0.28072667619043323,-0.2872591107674586,-1.6963951478922263,-0.1293081592930912,-0.8309400498308231
273902.7948668521,-119740.75041621568,77985.79602383845,110808.12533462438,-108724.63013904961,48243.90978838241,116884.98788942059,-124290.85028268425,-113100.99886365209,30549.7724020625,84866.76615765701,-3366.3571044981636,-6750.619877270228,8636.120836262076,4708.78083815149,-8548.203582852459,-49352.69245455494,-25638.282302820397,1111.5482846647155,4768.310578693503,-8472.633494395393,-373.3447056905819,10639.407445859657,6232.723908428827,-832.1828604272838,13416.494521419523,-2548.157546265429,8682.350516296874,451.19506423739864,-3292.441620552076,-2126.7353050784955,-120.40403899992671,-7.668009504623291,-954.0313190700443,513.8084647960194,-449.7072841119559,-215.68843621363075,57.63266809563566,-642.2675685891089,-197.11082807045713,55.07287759739454,38.68718772609623,45.578667849551685,209.93181773843114,-235.4030379017489,-103.6968023324826,15.842429192246142,102.39672648961552,13.991980581883542,81.3878782251245,63.416647225473035,30.996686129977125,56.254484967285116,66.59904598183584,-29.02676587590313,101.30640942154179,-68.44856443206943,-47.21582982108849,-15.855591155687167,44.30251201950077,35.19256064092017,10.50670194489891,-44.06417014576653,-11.26817921611364,16.33083155139321,18.424821525261702,-37.0466288583698,9.628237441752022,3.094336354537732,-23.437490093615484,-23.528419104863527,1.9042149710685299,6.721281169479648,15.284007543397724,-4.741773262474509,-3.2498515035639457,1.0140674896983177,6.138084550359565,4.495495646490963,1.8187918275207509,5.0,-1.5278451837775084,-0.719826721794661,0.7619323533867972,1.1700316789732947,-0.5823897661503966,0.09872117731568897,0.49995758870265067,-0.10145763347736778,-0.062167125126476874,1.2526848649847933,-0.8756152888165294,-0.24213327050446107,-0.4146672976824728
-732481.5848982154,298088.6572911101,-206489.99719149372,-270367.50175059226,320387.6275739012,-107411.65964149557,-313268.1732739504,334858.5934329587,299471.2008953985,-84864.16044197025,-220826.47611698002,-6905.404419236271,14291.19555319805,-6609.202614939647,-17109.42852465629,11765.036333756174,133641.69542651856,70401.73544082529,212.85714209435443,-18000.16913215046,22928.124412708217,-1298.9742153883328,-28216.465949992806,-18898.948199819162,287.2922640162498,-34574.7161690195,9003.477364321032,-22854.393320087634,-1631.4684701218978,8914.280837995326,5558.296473647777,-344.959334069524,14.033471996703447,2391.6327962833325,-954.6546273668671,788.6629782658018,789.6984790276537,-363.68061588399956,368.5536242453353,896.465546995562,-348.39460363435086,-18.532541700185767,82.88782884365621,-494.99237561978566,477.94239783665927,806.5498209203778,7.730976072016673,437.8490460882796,-9.243854187587864,-28.621107106994454,53.77498986889173,246.45722726407672,-579.2719720271638,-378.16261314953874,241.10926645921285,-6.194817539283351,124.69485316023842,-8.891373593420042,-66.49076430474909,-339.8618790957347,-210.24263804821382,-63.237661421363825,-133.98142125386937,48.820860794403266,-58.506035013965686,-11.894357329698009,-18.16476798389691,-41.751643349192584,0.6326042291571321,-62.01871018891404,43.76164212559352,-18.560705157003728,17.30588074066972,9.543742091460329,-5.902150609074018,25.326391092725896,-0.7476828039756737,-9.872464995640263,-6.900091946581977,-4.9142686619749805,5.0,0.13395956029325348,-3.5140196553794008,-1.7132826292489116,2.5173291238112223,-0.9809323629118394,1.8457050811941111,0.19273668539444067,0.2747062741254689,-0.5362529170276329,-0.03738761726672369,-3.2356472770349876,-1.806234741473318,-1.7722881307355276
756284.5818581202,-339864.67183052376,217725.7866404734,309457.9994607052,-290412.62509455933,136257.10690808157,327241.8860567432,-338603.7536427308,-306492.14214605215,86168.08639388386,231184.2162193168,-16243.652335069273,-22672.419859203397,29402.31819544047,12701.594230746377,-27492.24372739913,-134326.57326436398,-69293.95232352332,-690.9131834342038,10204.193231473933,-22762.479491609763,-2399.1209865901346,29041.13511848896,20041.610175578942,-2267.8825031684887,35891.55471283762,-8931.255978998108,23188.134159940506,810.5317832708779,-9006.784951611924,-5680.698503817294,69.56196296272951,76.92867318343629,-2352.8350230853616,1119.3148138981808,105.97396175559825,-856.2109331659593,97.57317191714719,-464.2783118844765,-569.2768842571109,-56.555060310704214,84.32240437879287,-86.09079000166423,315.546935783292,-441.1068307223074,-441.65034948469537,61.04469151187924,-197.9748597247227,47.40558138973932,131.6251144503149,78.20515606347611,-58.49192892602071,351.25811206693675,170.2479868391694,-145.42412388054524,81.49375499353421,-107.90832583691932,-43.88255044862741,15.173457735007617,231.40249804159686,89.42662379262067,45.35455477929576,4.449867905936285,-21.203434949590164,50.5088788841153,-16.151148203251168,-15.890214723140708,18.349439348313854,-5.064918877741335,13.866513017993084,-14.838453414764214,3.064247238199511,12.328362614537523,6.609847159764403,-7.206121326168851,-5.550773248417457,-2.678072058908278,3.6406351671227326,6.84406251249231,1.921611573886036,5.0,2.02924725526832,0.9444312335035403,-4.125056773129005,-3.7348821135990478,2.399191032541877,-0.14385235052381157,-2.0256694760840004,-0.036937057934834705,0.30964081061281934,-1.53592288435504,1.6925790988955183,-0.08534982030121675,0.8914713426970667
2140883.574570019,-913327.2704657025,609628.907527912,830934.4336577221,-884253.4341446992,348302.3051591498,919919.4439782191,-970582.6122154528,-873545.9960247003,244838.93844899395,651069.7498434238,-9794.360731898718,-51840.00205937667,49130.9861301745,43304.629524712975,-54827.487873530474,-386188.3635475375,-201499.18574431058,215.07780709463694,41703.65745394899,-66171.40798631572,-1183.8368505213366,82561.72900435743,55243.51032643196,-3833.134941661137,102216.11032036635,-24906.918649474057,66742.27221832763,3629.3944547037113,-25940.85405592151,-16260.898641952455,389.9911220936679,31.852490869932478,-6949.94462202424,3059.832615223742,-1441.714788671066,-2178.5964146505116,678.7135263103361,-1708.8190011615927,-2083.831242443289,534.0105633625841,158.31631509603855,-135.59901652717426,1308.3216582783084,-1492.7755050587718,-1781.2323453076856,124.0890826163634,-682.7403375167568,104.0043266849384,265.99808506173383,102.99948242768438,-371.8585372978007,1281.653752829296,788.6803707069625,-543.0711055093919,224.89701754225166,-388.64739398327293,-77.12114876641323,107.97542764039243,780.2923863348176,436.99884062353334,166.2893020027445,140.8593701705724,-102.53365356801964,167.95376129691866,12.55341825109347,-37.84180460080207,86.85090362742467,-1.4998573851333952,74.97799525294234,-99.97645579659064,26.214467160295293,-2.37473985222327,16.654312045303108,-8.190213383821302,-48.52756645594561,-2.184891448540488,28.117282376090074,29.834905200383545,10.424502576747505,5.0,-0.5018826057558935,0.002654187236770418,-5.935606113621978,-4.634201686116671,3.0171479285337255,0.2316689471748333,-2.785709117434707,-0.2843723251158925,0.25485894725718033,0.5159840006334606,1.2896777375522346,-0.5505333460253191,0.8037823606423905
-2411121.962285974,997435.3569640684,-682346.6941404002,-905714.7615373365,1035463.8545149886,-367169.6665254197,-1032729.650550187,1099830.096357319,985970.5323201839,-277278.8836140695,-729772.8021667827,-11743.766711961289,50882.54936864538,-33293.71021461353,-53744.31075159398,46812.46870349495,438400.5244406254,230185.30829648496,-390.9763101895093,-55050.65714787547,75410.99685233174,-2251.4778203237765,-93052.16572952108,-61998.213120031556,2373.418961113358,-114892.93249383263,28547.686721212267,-75543.30891303558,-4910.397548391682,29425.21923265436,18357.169503708694,-751.2394752577137,46.977209172886184,7920.841287947073,-3280.803467672723,2414.488372444185,2419.9496718193004,-1036.2021338730776,1730.3271615351932,2699.673363013377,-1002.4888087936741,-112.00167011584905,167.35462380980863,-1649.5531406474322,1729.592761219059,2409.7602178046914,-81.47838684615287,1058.1546257442064,-82.56457752031427,-189.78022138916157,20.18662374863783,624.3174035809142,-1708.9537860161236,-1105.4991033304696,721.115796311174,-164.51010407746702,453.09359593349023,25.06747792281706,-181.18643729251124,-1006.7666040244862,-619.6917297188157,-209.96564496440317,-301.54111590525207,144.65333207322678,-200.53228621832852,-36.8131040437128,2.3409979873738833,-122.05981028306212,-1.7087022964845446,-140.05172321017795,139.2662446078395,-45.184636422681805,33.2629177980976,-0.5943575411704509,-3.9873091867756494,75.43520329279659,-0.4637324288355501,-37.826416670846434,-34.33028378441263,-14.536615231267731,5.0,2.288245299084288,-2.647901153227779,1.890012222658675,4.289068135717314,-2.379211201983307,1.1944388846420553,1.6943255396778027,0.42435236193816744,-0.4957916318022296,-1.868834783804366,-2.897533415554078,-0.8575223161412932,-1.550673141983333
305658.16050884826,-142066.99447334398,88048.9647909601,131397.8299355279,-110168.24948013986,60098.0963414266,131627.99674589184,-136276.2865238865,-124755.19407461716,34320.735932470336,94948.26950346379,-10256.278162914408,-9681.575565909206,15518.306753674748,3953.981222403404,-13425.46687180424,-53967.817142001375,-27648.90103518954,510.6133608042662,3100.845064228075,-9038.08110417929,-1353.1805687248168,11745.366439967707,7317.305258289323,-1253.1618637204588,14560.047321540385,-3169.588862754356,9335.320670077377,281.85854110585746,-3535.1064363122105,-2313.9471056811817,-100.12870575292945,36.51350638039907,-976.0669315525018,574.9152640464785,-122.3631839097424,-350.575853911365,1.346567457887715,-514.1268934159394,-158.6374690503051,-77.29790208474421,53.403157622238545,3.2282376382280433,130.02446255480234,-167.69514467656325,-38.874141091174174,2.725593571487781,65.65380797496529,11.992757740656424,96.5396733260246,64.80854119679772,46.27551136289135,32.68314975496175,31.483346476426657,-15.773237826189302,83.27698458124787,-46.78079072340633,-53.75198052441423,-26.162312979748716,41.51420369457378,10.425863633510478,2.339809852516941,-51.48763989903878,-5.166602933213298,10.14381389603814,6.927373943468365,-29.829560428611167,5.0290657785443305,-0.6133184433922709,-21.556559748543798,-12.858328239757078,1.2532723895828735,10.838501267667642,10.489609335904369,-4.894935473752641,2.5415942409323833,0.4778342040161161,1.144620573402298,-0.04907921713887764,1.0994960118534387,5.0,0.27041277094447114,1.6049927058981253,1.3607309026954733,-0.8818403915239297,0.20649439714111698,-1.0458158926499164,0.0374758657712975,-0.10173087559785782,0.15331282909794094,-0.13600204208751612,1.5803922034337303,0.8920110472093091,0.7331445983797701
272722.80647122784,-132739.3612222096,80042.88057907588,120992.61146751262,-92118.5701415299,57023.07883389714,119360.47739663393,-119800.80396786009,-109537.31826346192,30632.02435847152,84274.38720302211,-13232.74444156459,-10768.282326672275,17730.89096995986,3043.557705613467,-14783.285638113817,-47256.049017735095,-23887.30781336498,-480.54665110726364,989.9387587737434,-7925.66607813685,-2078.1701455464636,10442.029012251849,7488.533689439904,-1446.7183129500509,13009.608289979873,-3138.715532065603,8231.745465317957,1.2388151226620547,-3195.737239548599,-2026.4019190056279,-60.4830303491383,57.4902321495471,-804.0321941397049,434.07470541996236,365.32476556921716,-321.7647347180591,-53.726958399231535,-159.9010689418931,-92.09723670019753,-151.85058884630314,49.81570278805682,-33.730143330735395,49.89438086193537,-147.61828920415812,-46.33769686036027,49.15631935957243,1.303688777027468,32.72202803661403,76.34240929988992,70.12569163435343,37.83845099956548,55.820746223085486,-7.632397437218096,-22.767726109103403,50.59571143476278,-33.716082392473226,-29.611401515102806,-8.045464711014226,48.2148149083926,-7.464106967037578,12.085437185414625,-37.73170531862248,2.2018565697493093,16.851435024515446,-16.580287154989314,-15.707031067526481,-1.7065253953456139,-3.1872015040368216,-9.070056116276685,5.438137168428607,-4.3977132539486385,14.17596133398427,7.250701027259546,-7.013792890161396,4.283265893913282,-2.5583950735044767,-0.7171716720225215,3.291060528096369,-0.31022036283128573,5.0,1.3766095443253819,-0.9848501404123501,-3.9704444746031666,-1.7245599936503901,1.4433088145652408,0.6222310916418721,-1.4457353885367938,-0.05608196520454917,0.012595011356515973,-1.1136198181992039,-0.22719954608490342,-0.8185946360584295,-0.19160056127202973
302605.4095661168,-135410.63815365612,86927.98972688144,124303.87544292943,-116842.4331602776,54968.84676031384,130207.57275557048,-136273.19931280104,-123857.48052317873,33884.28402692047,93391.33894708687,-5908.995095092703,-8613.70584595782,11545.978639618592,4968.795250934437,-10876.09112532556,-54033.32231776894,-27905.18274441097,599.8211539664592,4329.624494227314,-9254.59356540207,-861.9125190730656,11720.721094936223,7452.756855783026,-1049.9308151822534,14743.50219540169,-3074.6360799355557,9493.65514061066,371.9765445346804,-3644.7433706413044,-2320.607989862772,-92.85309861996807,4.6509383615200495,-1005.4623373103574,516.5377011862197,-216.63709573266718,-263.4458898343524,37.25237662585437,-501.4794738199,-199.29954064195772,13.552192029461253,43.416163781470416,20.494952836844973,184.93309802081777,-243.42601444762627,-129.7301333242365,35.182689969379005,57.18839265998936,24.82900384727069,78.45045115592599,68.22315099842005,23.08174584292671,84.89740197924164,58.77348361404314,-39.58134317137281,88.55536456460135,-67.17875526446988,-39.96746963610896,-7.638267359731213,60.88984043810412,31.521649223440594,17.180459125820175,-37.28129348480261,-8.72301417457284,21.34757885387093,6.598518456170513,-30.11431307922262,7.250810239738258,1.3730354575015518,-16.04276472367184,-15.030452764768784,-0.2799653769845205,8.37614760495889,13.208154505240412,-5.736503251265504,-2.3568370206683253,-0.4124622331906061,4.9318487900929915,5.547418829319242,1.2183107007164493,5.0,-0.6613512289958008,-1.403003867043321,-1.950084983602828,0.598039141374892,0.16408187893204676,0.8593237583654294,-0.19854571641118327,-0.007513255104744404,-0.21261426442660541,0.4436028378334669,-0.8839069470296687,-0.7282811267050783,-0.5083777307131545
1420575.4881517536,-609920.6806722304,404657.919290283,556123.0813364993,-581059.4849853513,234907.56472112425,610179.6665969,-643392.3330248331,-580028.1017252951,162190.8314318064,432990.3553180854,-9515.074219889602,-34944.62641799179,35525.30358735297,27846.99126947042,-38254.853653769525,-255935.57104925902,-133380.64057624206,523.1358008108105,26788.19264471658,-43758.063140637205,-1129.923736415129,54768.83726826095,36219.829064055375,-2780.5554277343153,67800.13298114741,-16288.455106575495,44218.86312017075,2351.4623262837144,-17130.96167072855,-10793.721391118677,185.5349682500696,30.590791223466265,-4618.199181310015,2107.5138730068784,-1014.1543829956526,-1462.4100087479776,419.1989529057009,-1313.647734846104,-1333.835205788867,301.8062909566528,118.08740374456266,-73.59145112510598,859.3499448732108,-967.2568477916589,-1085.9124447143367,66.2491493439453,-371.23227710850574,62.240935141401025,206.35132759845413,88.13557944507401,-203.60182397377616,781.1672450621726,493.48473474660136,-331.9806677640651,177.1325981093813,-254.83916358384397,-73.4417433441153,49.70787542140848,486.47898985478207,270.18839059821516,98.47467316157936,60.495028249974,-66.16590115636865,103.20307434608563,14.499217662951612,-37.86604859858744,56.28049976245654,-0.7859641512867684,33.09463768140001,-69.36927887691617,17.237927658049895,2.472097214409918,15.378556604134051,-6.58693247087472,-28.715162519614893,-0.3377500077306467,17.920583006567224,17.069705106734617,6.910680959938779,5.0,-0.43405075636082335,1.2821003540756264,-1.6918213434572027,-3.0383454950403346,1.5472157540260418,-0.5794184217810587,-1.3358923370521212,-0.1314601659483056,0.23199439384235132,0.29223005743879005,1.754820624922026,0.4170391173275922,0.9592888565405744
