X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63
-4786.010150163206,-24653.52831773977,4406.962312869915,-2575.7913836830758,-5280.149188793035,-7611.330154086893,997.7859963955731,-6724.859540433793,-6968.243217686708,-8589.04425848245,-778.1866689605581,-2000.2718226405366,-6155.513795365743,-3916.2254424501975,1110.4795314178211,1335.4269738943087,830.1686143344505,-763.2540417352594,-1156.884779450458,-938.6120817223716,557.5015084064665,923.1029975048519,691.1053264372712,244.8647915575059,-547.0152671080219,-337.1934936766414,-777.879849710145,121.01406102248966,93.61447710315555,-181.158109533595,60.817163540388215,-785.3226304831675,-401.2175615702403,-169.56174687618824,-26.952477308814725,-150.0182716259942,-35.759106763173726,-103.800788822148,247.73999910843213,-83.45968698022632,69.58810765737289,175.75280873939636,115.44217584459106,34.184475079753014,107.99712149638377,11.643671333317481,-67.33840463004115,-75.3087492128608,2.8736946203930085,-14.911966992812687,53.94866044970671,0.1925387325792852,-20.295752103334397,-13.812369731334092,-2.756246843812752,-1.7074631494223227,-4.744286491385654,1.1602702932161273,1.4004045957708775,5.0,-0.4268721396440246,1.2106623367855471,-2.1455556681491,-0.413401143210913
-1028.8705137898464,-6106.125132404149,948.8544797083387,1.6365332219500845,-1228.4113012184405,-1630.2888599036712,-26.46469325017239,-1231.834494280687,-1928.3029437723176,-1939.409798423228,-297.155618760275,-357.7386602338202,-1425.9606219269403,-1089.799882817321,473.9640598665094,422.8163931869258,169.69767399332602,-170.64019071700363,-212.31423859106735,-223.30089853184168,84.36919463343187,277.0115508598857,162.08771203587207,115.02601069032285,-249.64808315994404,-100.68773165872248,-203.12723229293275,-16.98997639007814,76.16268939152134,-77.04076579373296,68.01728194338062,-171.77449978524137,-18.13215518825425,-16.9111281206505,-9.011331500719258,-51.77164156479688,-33.67004742511448,-40.87670173690971,109.46313423488965,-12.485669990995557,55.00821676379207,85.33741396007912,42.285713474807416,35.471507894745486,46.06282514201673,20.083091759856313,-35.723319714748214,-29.80021075276223,-4.942276835779553,-4.231428176728535,20.775042059303683,5.834989276355666,-8.559394369365215,-4.72025195295119,-9.886038293457565,-6.210245353133713,0.1571367443841502,-1.624552948032519,0.04362255565424705,5.0,-1.4228160201702276,-0.660634013681612,0.1618509295568494,-1.3238167288528992
-2228.9258402759247,-11980.294478651875,2017.8178778517804,-714.644556067634,-2389.5334920214286,-3492.5473489553056,334.30183201574584,-2946.2903895589275,-3578.8793734613623,-4071.2335836587454,-485.2613440461864,-868.7575575251594,-2900.11017610728,-2004.926017294506,756.0245652610585,694.7607528216942,404.23224225189557,-331.400115168023,-506.97719789118906,-449.20337066373594,222.44920193479973,500.8547614613367,343.68028593079316,172.95968698312075,-378.28435972291277,-193.32250605329332,-391.16922196243456,1.6330375429651547,112.81197769745638,-122.8899360532952,86.86508671062,-350.0681891010474,-105.91365766749529,-48.18502846887053,-17.651431651225124,-92.24890562024717,-41.539147588342175,-64.93740609862105,165.55200558967414,-41.770733792798204,69.93866333024329,130.88363313802802,73.72824675672865,38.01909718896487,71.43554245446897,18.137627290883177,-49.09259123300285,-50.855382839421274,-1.1883462396282662,-7.66114970021233,36.314603510724055,2.96572950556948,-13.838036798289732,-9.086746985941456,-6.930139559725649,-4.340325412293864,-1.8392352781512395,-0.2640161722721339,-0.07731408895580053,5.0,-0.4610858102900932,-0.2883774909160959,0.20578475258366444,-0.41368988555202335
-3565.131464986915,-19053.727810473898,3339.1751270931336,-1591.7978571704411,-3957.9094322665396,-5716.1254251906585,672.5782023736642,-4938.918599960414,-5506.76465637575,-6561.414937101582,-684.1272261831543,-1478.3936706464485,-4695.009043695178,-3121.0794359382653,1022.6652554668354,1073.994633441279,649.2985859044129,-554.2572314194721,-859.1474757076357,-720.4866605295828,391.5917484416261,763.6270255603922,549.7968963423214,236.04549802602105,-507.67621133730734,-286.82486083962783,-614.7814991612178,45.445881011855384,121.61740633707106,-168.91575979836415,93.57039292510957,-576.4657128427045,-232.44062586196281,-100.01452743123323,-25.41126659347019,-131.7778835002057,-46.24972342240978,-89.52328456364808,228.66396833182975,-67.43596065800162,83.80008779957171,172.71512392491553,101.98182748517785,42.412032288592194,98.48204509031972,15.543737790467487,-63.19989310823446,-70.28275204531364,0.8813197411519242,-10.54869080767491,50.71578466763537,-0.011466416879990213,-18.858298650215815,-13.045819477456098,-4.4514954080115245,-2.7948967195497065,-3.8915438228375865,0.28247371735576254,-0.23699475024653865,5.0,0.4855813134570731,1.456728094871836,0.551545078008231,0.5066962771201949
-3527.3235576899333,-18132.294157371496,3141.8924959781243,-1609.256977313484,-3739.6626795650723,-5453.613433520774,654.3390780752509,-4806.924050719176,-5235.260990107763,-6258.436195641601,-631.6194635890816,-1408.304484875206,-4455.92314748414,-2904.546126691526,945.2122585222801,1004.9899260730355,615.6464595665843,-532.8934825963739,-815.32931553141,-673.211311557451,380.45690159963027,706.0275324295931,517.3849403663603,213.39005894579464,-465.54890477386067,-267.9911859883215,-577.9862051496372,53.880863736708854,110.39964778492849,-151.13586910484108,76.72223313723501,-552.4978932374256,-238.64021415003995,-101.51473621788084,-23.396290792221105,-121.485680560777,-39.30924897806127,-84.36352850562913,206.26766409807513,-64.55580443917964,70.12851422252446,156.70445667804006,97.23098037118966,35.8964861654847,90.2793749961668,15.576362678036938,-58.635640434159285,-64.96575267254943,0.9251468977246204,-11.731505266521678,46.45100450231991,1.3648160563474443,-17.25677832070287,-11.980761966985428,-4.356266713266682,-2.7240656221837454,-3.2639534348930264,0.5278991833483825,0.5337768912573877,5.0,0.22739813841818096,0.2225984413552356,-1.0458646305902501,0.08508458522241887
-4179.359912107048,-22829.205111765637,4236.4482366214215,-2313.193770399552,-4946.856787863427,-7237.457894632937,1049.191215108456,-6095.722940307465,-6484.501913026782,-8064.781341425651,-750.269967926044,-1897.2037123861608,-5806.248917323614,-3804.407080895732,1065.361303137849,1192.9487734331713,794.9539635268842,-702.557091056619,-1106.9702053677477,-946.6996996746775,523.2003792810426,884.4257769699358,648.8064490593422,219.301634114766,-527.6327800208579,-318.5304903906436,-731.7611940484701,100.27007243373157,99.99311036656731,-188.1313779368938,77.28993917621885,-748.7076567055051,-379.258888905546,-160.56518672766035,-24.479432137427082,-149.06571237841092,-40.81921781123186,-100.36352253091887,241.70460898547836,-75.97633483466612,75.89079614743973,167.1978969860281,103.91869815806767,34.08990021661737,101.4031594088346,6.591946602880688,-63.90913290533831,-69.86243465695638,4.2005747200571415,-10.307583423897531,51.273977055001254,-0.5674604365425309,-20.112288321055484,-12.537435081142982,-1.6280108088289311,-1.0005268645118792,-5.460764743807994,1.5116365258592432,-0.22096683349733617,5.0,-1.5619251158598562,1.502176118375571,0.5780387574505131,-1.5415909353742598
-2068.6296862021445,-10547.491744385357,1678.31755636214,-533.3839564441491,-2015.4329789804244,-2960.6155750466482,229.11152866544597,-2590.8351459811824,-3194.5676652424213,-3532.019886241297,-441.90069651907964,-722.0964442282494,-2488.538240736199,-1713.0452902193053,708.1661014153914,629.5423785397599,349.6543849568059,-279.39773052790304,-418.44166627876285,-364.22107085034344,180.79593733842134,441.2068272243596,304.2583909808183,167.25348518615903,-352.9898300603101,-177.44998042585397,-342.11099857672826,-10.14769883475071,114.2897140760393,-109.52344853249343,83.87503260220436,-292.03823412668737,-68.48933582152368,-31.951162296878564,-17.58619316241072,-83.15920766788997,-39.91960711614812,-59.81096230862429,151.4373326063161,-38.36780191431159,65.87312440604809,125.24694303138406,71.05929396496933,36.98446813472543,66.8528623443851,20.38977833021959,-46.760921942022115,-48.92611715275539,-2.0308820041498956,-8.15189971300703,34.56885559843418,3.3858841425872885,-12.776775327319031,-8.980822412094147,-7.212211280473014,-4.497055235588179,-1.2051900281760695,-0.3989695901755901,0.24442636539868196,5.0,0.09753438544580334,-0.9839494992222979,-0.28426986158819034,0.19229733768369542
-4595.201037072578,-24014.42690517136,4245.1360052378395,-2291.859901580559,-5062.466039161882,-7298.868566842507,922.6232677875945,-6413.027035836246,-6847.0454580651185,-8318.298409085168,-805.7075331511941,-1909.237810506042,-5952.930892932764,-3858.739484787075,1176.7188320318899,1325.4412254663414,817.3898741263374,-719.9332029065998,-1105.887117212201,-907.062521878053,517.7884006263339,930.5172267439827,687.1968204797463,267.98255228338803,-581.2369021873562,-346.9986495178379,-765.8590641943177,88.79465460599904,121.26526456838523,-194.03298337386047,86.80184990267081,-741.5199999760207,-339.1543688941677,-142.85354960323727,-29.72666346679484,-155.6579172056065,-45.203535567590656,-105.86155097848588,262.76348430265125,-84.68173535052036,85.92793793393224,194.30605300911932,120.44626961081384,41.559107916083235,113.70199284199202,13.449668814838969,-71.36587843672046,-81.34075732534076,2.6898283043318143,-13.519681642160984,58.77261133347888,-1.3593840253663334,-21.946028085690298,-15.248500809954262,-2.6406737867416283,-1.561196387929323,-5.073234952849789,0.9718835432792002,0.07529719693338134,5.0,0.5988266935828818,1.7982376726144733,-0.10597401238297226,0.6930322265464325
-1662.7180035985532,-8484.634278232865,1341.1797084975183,-297.5904679732782,-1501.5808647147774,-2391.71336273071,234.78775197970586,-2036.4934455387581,-2651.544617795957,-2886.940148532481,-394.2603908268923,-568.463296942029,-1991.871128693213,-1421.1987700713346,656.7807173815719,476.42901765224775,304.6362192037134,-199.56586847535047,-331.84496197042114,-303.842669480293,134.61125701269776,373.6902528396441,255.01408752409117,147.32314762562547,-321.6449024422671,-157.64317336683584,-280.00928253059436,-34.58852877041305,127.4542384068791,-102.24653380054765,91.3737078855933,-229.4614047240128,-32.468011279075974,-14.333574364635577,-15.581525450690542,-78.19498417751946,-41.22465995568893,-55.082810826000205,134.75362114208818,-35.36240291126801,63.264986323258206,116.715094803852,66.28579777529052,32.97106569393949,59.30499822716139,19.07087228197481,-43.00951662454288,-45.51488058256615,-0.7182925724440108,-7.15181506804493,32.162357069197675,3.650509827863746,-12.124173244086657,-8.032364414689914,-6.149530722228962,-3.9316722282543943,-1.079549698036141,0.36294815230160493,-0.041394261927233486,5.0,-0.22621425236660614,-2.6216993756286464,-0.1352500260080676,-0.25382787525494105
-4409.97798731655,-24137.857348051453,4416.829085116403,-2256.7872192821224,-5079.700249919299,-7527.513514141315,1094.254285365288,-6366.146931532938,-6919.728653749579,-8505.27933806671,-844.36739150438,-1973.1493184464705,-6081.096849425936,-4040.5911768344317,1238.5716856660622,1272.9868948776054,862.8927518345487,-704.2377466605544,-1151.2805108150408,-982.4740384342263,527.1229792470648,967.6011532368315,709.5578739146046,266.6873158818858,-609.2728574224586,-362.54717020867497,-782.6613846966471,68.26816647336737,144.9799315997108,-216.67645338292738,112.45007047653816,-759.4875678175677,-340.1652765041399,-141.34030447649124,-31.262658896813218,-169.37740160001053,-53.91129454456844,-110.73642522800607,277.3012521402354,-88.76011309981804,97.73749980934377,204.02538684542247,121.32402425458679,42.717927362738656,117.10444291351396,8.633872446749761,-72.92591857884862,-84.6230810868672,5.491881530058508,-10.460378151173726,62.40643486355391,-3.005546990485835,-23.62898845038128,-15.885056190449154,-0.38200276545369793,-0.3894922435542704,-6.353101229676136,1.8150617497453725,-1.3921701639211526,5.0,0.2398823449169404,2.0748473050360365,2.3548576536638994,0.2814145975345465
