X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60
477.8421507611366,837003068.6197822,202058.7534433271,450.5561619056118,114593.58721987366,-0.1600514837926305,-65836.9621400385,0.05660855748192772,-0.3841008910227149,1078400507.8002706,216.99747429195418,77.05921229582674,65174.85648352423,-0.09133783420960816,0.07502323589665583,81.40815875003108,46.8452591627297,-253.84671323556927,125.75623205702824,2.4440410028204456,51.26868145636598,-0.04874141893504241,-40.63428957708208,1.2701796908295033,0.12839965112137927,10.769720276439367,0.33014003616260645,0.12082571390829647,144.53901265473476,1.0352578217856785,-6.422547030008898,51.56498934685806,0.5979333722644429,5.859536424225681,-0.30316464696485784,-8.814928410779899,-0.055930717711780834,0.9539413366538827,-0.04126624679423224,-0.053843524787466776,0.10476298928092556,0.1453872412760345,-0.14013484771262075,1.067611240076045,-0.1775932740416012,-4.062642713741856,7.427760109356213,0.1600782886518065,0.1704172854028321,0.021194741049542287,0.6974575325193273,0.7947425651331395,5.0,0.15736154067384683,-0.4721762510585746,2.903264074954816,0.6383282642710125,0.8256501836129793,2.1564834609610535,-1.695120190583771,1.3858599528422666
118.38913131977397,50050694.692533374,49432.92662922681,187.74351826282012,28051.075296443156,-0.16365658485611928,-16131.915755800148,0.05820720096785268,-0.31331780205278786,64486107.81143254,79.9038711458944,21.269243686998042,15910.283354755535,0.027979468369045402,-0.09433820939977455,49.93154999829392,14.509101245805393,-128.82314301967975,60.93806670680879,0.9532792764009361,28.809506017809202,-0.05940081054173432,-19.82014133589337,-4.074140260727897,-0.17801549706444608,12.341537394502664,0.2525415653430296,-0.07673547164489203,65.21010323057394,0.9750392159871001,-4.939819665607706,13.538702195295512,0.2483375832675387,2.519771121891889,-0.45669462249535997,-8.637202770584734,0.6152709600179826,-0.8706739279929375,0.13818499590194983,0.02283420124250423,-0.6140119145682971,-0.190895376014934,0.09902715250280986,0.9369513985787246,-0.06553210125717795,-1.7517895685902802,6.0320085397479986,0.8007638479940049,-0.021490160112733633,-0.08520654051017436,1.6360204076281604,0.9522632824343937,5.0,0.49007393417746065,0.008536451372265774,-1.7511293070697058,1.4655715882738183,0.217913993893544,0.973152422310669,0.9952794558258773,-0.9289120788558202
56.8041054810408,11046649.24580716,23336.779574942775,91.57111039128426,13266.91658204411,0.08589892280101613,-7643.331155125485,-0.02090512717231165,-0.6347549083233527,14232762.314518895,23.969157223180062,6.94682825697965,7476.474681986581,-0.10165401261422963,-0.07561950518909538,31.426735736383073,19.764554419101675,-91.65953361506442,43.871512555871725,0.9415470800979844,23.458543720276637,-0.12770490086283726,0.1384240791074,-0.1140481043304565,-0.061186262748872705,13.622616846588105,0.33885614689967214,0.1735875497005731,52.36301026190036,1.2161901106621191,4.112558821301322,0.4979338958844536,-0.481876745653741,-0.9208067466826679,-0.3761930963903061,-8.575089037000183,-0.030345713592119926,0.06984354512636591,0.5329760409721183,0.015583549692009584,-0.351301864956946,-0.008149556539664881,0.03041395153593196,1.15073494969691,-0.08118598241793235,-0.14518412497299957,7.5311190082134765,1.0943262988128084,0.02685856191207058,-0.0598007575897525,0.4833371164498675,0.9520866373197037,5.0,0.6577645832570885,-0.27069869742261987,0.860472333017567,0.47971134868266274,0.6621967854330004,0.059818282584238186,-0.7602127533747454,0.3949747156185399
3448.485401784635,44569754683.416794,1474040.7092526995,666.4961498096552,835817.2844465099,0.04397884355406355,-479792.108438843,-0.02120310161930282,-0.2815049279392716,57423904697.17735,252.55987757041302,82.21378877793838,475951.7495662056,-0.19870038359999276,-0.04722718182387195,249.3598330356189,181.1209765483008,-722.4490917262845,346.1653958963206,6.322619031373425,136.1494822710312,-0.08764302355959808,-18.842526713078243,3.0905650770448982,0.009959527989840648,14.318593007893593,0.4491180579871914,0.0011721009528832538,387.27620954194253,1.026054228720699,12.924365566163441,47.2390813216068,0.18442194185621286,-6.203442805414493,-0.7092969091863042,-8.663626974038966,-1.051536114010229,-0.9757945749355679,0.10333817964468431,-0.042007011079801974,1.0915693047237043,-0.04886997073857155,0.014672936581354757,0.914007016342385,-0.07518623302017304,1.794631339733256,12.109393637817671,0.8771224020484094,-0.07072080605360938,0.9832941258745338,-1.8289037352120974,0.15732850510206697,5.0,0.5895587253712249,-0.21296463151561124,0.4905541539893516,-1.73257294728713,0.8244948773795909,-0.8787239386218428,-0.37312065830899577,0.29022346736354304
47.67620154958631,7681566.020120157,19479.324934146858,85.27716974208384,11070.936879141922,0.2061475236525206,-6382.034997903597,-0.030660095046374947,0.9081971676257702,9897161.840367502,24.290748609177392,11.117818575547533,6242.492612235893,-0.004718589820279422,0.09864115953616102,27.385449662904243,10.750932497609151,-82.61552538114505,41.596600053681684,0.7439042126385649,18.94241854896772,0.05652070018599368,1.9430185340327548,0.5764866234137986,0.17000175386311867,14.125205844434022,0.3123252117041935,0.0315774167208458,48.67381069463184,0.9114910517919141,7.42465461377137,-0.09047195045737728,0.5800355871928891,-1.9739074649685913,-0.32295580258792933,-8.889125454062274,0.979248538713535,-0.8726085741032499,-0.04219930472595888,0.03371876397940192,-0.4830874161936721,0.09775164014269296,-0.02221006509927185,0.9226118138010759,-0.133228366183152,0.31634358083556313,6.776826933525107,-0.025587897756053038,0.06938308294930111,0.17078154098078602,1.2714745172406108,0.8943423782927322,5.0,0.7958507994095204,-0.22544412558789512,2.726426903997905,1.167071165378883,1.043507443209472,-0.25133949367569486,-1.8325254250915362,1.3710165564537375
270.42019768345915,266573680.66812187,114132.92603874166,183.21909465300064,64773.017993935406,0.040782570828753625,-37227.15241998196,-0.0702144079762453,-0.8674875324181484,343455351.9437264,58.88066224141983,12.355656863290248,36764.80713064103,-0.03572785980820528,-0.032467239820594136,82.59459063118979,35.87402690852471,-203.14083441768398,92.64825666490113,1.9230454271466197,43.61305539095521,0.05809422196778863,-9.284864014115257,-5.538299007153423,-0.14674047850995275,13.594119558918562,0.25747769197494597,-0.08826774399026081,101.23538596263107,0.894268688244245,0.40237251205056085,4.533280431366879,0.47194962534473095,-2.0489018598798814,-0.24426115188091957,-8.34980255675093,-0.9210533740012751,1.0554024314959782,-0.026958198696665103,0.20280651629314653,-1.1008052350577127,-0.17125749360719353,0.18352131132442723,1.0224630306457776,-0.24794434341783106,0.4357165836047179,6.985030081548195,0.9997776200089455,0.016069037637329545,-0.04619012663912437,0.8982787758684696,0.8409538809764183,5.0,0.6134104434344071,0.07659551985769869,-4.541959834067836,0.974851186588358,0.17568228880936704,-0.22729536269994763,2.976180827169774,-2.306907660478048
65.14317302038624,14615259.070155872,26827.211071242687,98.55550669570106,15246.403123232922,0.004936678218568198,-8784.875765123114,-0.14199967343722622,1.036702333631042,18830592.95465932,24.645888075847882,10.245531312050481,8604.909616196857,-0.007598307594844244,0.08774261212254947,34.593545615261434,20.519770324027206,-98.55105888421713,46.04841460724928,1.1348741092901815,24.866618329696305,-0.1250012396333946,3.646332701998035,-0.07568252286827418,-0.034255774391831015,13.494142952787694,0.21839705551658026,0.18744439899139495,57.11322347654164,0.9409546827427409,6.362259907918076,1.1738638060563635,0.606938992993678,-2.4754298723621284,-0.5302552475242291,-8.428670291033143,-0.4093569195810922,0.16297259228973932,-0.06623788146987626,0.036102083642808355,-1.015713348153961,-0.008883815990355265,1.1995578892375895,1.0332952944827594,-0.012238030343310072,0.4540603206159486,9.285946291785141,1.0929289533913453,0.045764444277846046,1.0959090769919064,0.09636182297499198,0.0905976800728545,5.0,0.7450305321448467,-0.10246178371232141,0.7073830095850902,0.13070699664272498,0.7431717502932669,-0.22198888280488405,-0.6075182607706012,0.42437586176948633
95.34134441860604,31980300.501206014,39563.554333747874,167.5184189774448,22455.945890380106,-0.14925277508706333,-12920.196452971824,-0.06270858646149136,-0.9977227495103922,41204054.259864084,69.75655267837453,22.17442783455472,12724.498879022127,0.16374794579401822,-0.06476095791141447,41.59278888603893,13.650820549699176,-114.61076683018167,56.72209824356331,1.1226165355780433,25.35529588398926,0.04420920599975405,-12.4196410506423,-1.812774300923529,-0.0009375646783837488,12.807475640907102,0.11007924481627702,0.17306432229663724,63.09328184795582,0.9223170842001464,1.5509206232991917,11.551747027836948,0.5346303697116179,0.6192470771783021,-0.29148616337968025,-8.428775506233556,1.1217372976414715,-0.5072552412990026,-0.04942224621755746,0.031193059455082967,-0.8521367072427324,-0.034821334285522546,0.07716744827672435,0.9116533600942441,0.030930528407762822,-0.8998967793098345,5.926962429099814,0.8309558780528014,-0.19558725750169595,0.040930724108091586,1.812658420935181,0.9701406355845305,5.0,0.5911458739593074,-0.2851228719368583,1.274019689710652,1.627014637973516,0.8194695517037072,0.41167911402452134,-0.9978692413102868,0.6928206438905452
66.12301823241773,15084821.386035506,27262.975707233712,104.79123842584373,15492.663595818825,-0.34278016896475555,-8925.283976333823,-0.08283438572150795,-0.625370723337738,19435609.834657177,31.656796015330873,14.305963386747562,8745.95883303123,0.1045662966611729,-0.2172078739760592,32.98002075600398,18.28288484155746,-98.43050489562116,47.94311453588637,1.010026766887996,23.16470752408776,-0.0016366121213635815,2.6490238870225435,0.5411682475654551,0.07566655322014339,14.103643334618688,0.41183656616385556,0.10414272291699739,57.34392133211275,1.0532337360378101,8.374568692564653,1.5269577810380424,0.17190298597868994,-2.9212862127959998,-0.29620164758273837,-8.67331753899354,-0.04605992684204735,0.21824195195610754,0.07501188206981386,0.08666705311466422,-0.2808852812649778,0.13311169026683398,-0.0168924355392138,1.0217286980289717,-0.09422259108999506,0.9432732607516048,7.296057571548377,0.10181987393958639,-0.07669790832477291,-0.14252293672899768,0.7704106343045918,0.9780295849178926,5.0,0.6791960417129309,-0.25009550417557386,2.2702881619710285,0.6138404856441338,0.9219964487344537,-0.4850708996728885,-1.448597914781788,1.1875492186173333
51.196066017565,8848059.835055312,20934.314635915383,86.24697918657958,11906.959490475487,-0.051853331665404394,-6864.400351733851,0.10429376170629592,0.5650463939216737,11400059.905343655,15.998291568485849,1.717877747859699,6688.83557408502,0.09869840327198444,0.20133584408770744,30.186216613219177,26.053178646966465,-88.69673633314899,39.615445284106876,1.2261700444251349,25.774606958399435,0.05661375558993442,-0.7540605171208853,1.3081367325199338,0.13213749086317403,11.8470633042377,0.4944905299881302,-0.00786964433763196,53.9552959385945,1.0617776522129467,-1.7457715691267737,0.2992357391046807,0.33152646870673497,1.1314908488513176,-0.6819278668345324,-8.883210320587853,0.5797811919838004,1.1093447767489297,0.1304029046764384,-0.14757380576914336,-0.9619505232439121,0.0025544517152210114,0.04864531840312874,1.0056740642362125,-0.06907683250952067,-2.1192179685179178,11.557891040655905,1.0551678380199043,-0.09466449812104072,1.0349359374253995,-1.6383104278857108,0.19102742246057763,5.0,0.770807784424213,0.1525843213486292,-0.9165769927538694,-1.588569702622284,0.31631358353123373,1.1239153334503846,0.7571438102758996,-0.5319932171775763
