X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X77,X78,X79,X80,X81,X82,X83,X84,X85,X86,X87,X88,X89,X90,X91,X92,X93,X94,X95,X96
1320456.8920259068,-0.15218230421334333,276705.72986978263,1255246.5202577398,21381.259311650818,-9251.667145804338,88080.78032000326,6646.989699689178,0.06481899780737763,-32.43166273906546,0.1110202813101111,238778.42190395566,-320976.64970993635,0.3860879786632489,0.03969681558949766,764590.7932100423,7.8583365095387485,-457634.3333257525,5.0,241813.49899994995,7.0863164075265335,5902.640745297159,-0.5579902851368957,1.0563360425502737,111.5927819744808,-8.4613541970328,12.60498534317618,-57.134383173981696,-10.467935212877476,69.59148763153598,41.0269426446129,2.0438567419569806,1.02085217427006,-0.7301854579191025,-1.960910813416461,-17.718509889704656,-30.80320294481324,0.4451081723265089,-0.7042460671149048,-2.471048665598555,-0.6305244950036192,-17.135650207361547,12.298091937052867,-2.0552786233632094,12.19580082810206,-6.369688110933813,-4.610364070275584,-6.5907684101761905,0.925649383489435,11.875299779934489,4.099126014023607,0.04015281714734931,0.1611891152529059,1.0870152089885066,-0.09522493415154451,0.013463606603822231,-0.12382630792126952,0.11237579464659826,-3.448882671205952,-0.09372564495637863,1.1418281794617866,-0.861423358303432,5.44305594370633,2.055157781425345,3.494917286581816,1.1026311560241262,1.5308754478613504,-0.17381195909808092,0.015223572632007977,0.6674017037708133,0.042217413847736585,-1.5010926342444544,0.13644083749034447,0.5355913054444255,-1.0752510748019817,0.6349782641320283,-0.0339849291727179,0.5434095598786406,0.0678473507657376,-2.7737087936466014,-0.3864269386416665,-2.0735965714593023,1.4308052450436206,-1.6605931752870104,-1.4014235189539175,0.6419644747310348,2.1831193877066757,-0.39865282480526365,0.043465549757143174,0.10454098301697742,-1.7082675946071761,-0.28223999471014083,0.1533411250967685,0.24788242914235825,-1.2614882524367834,1.106212206687702,0.3708907858237555
3064747922.9609985,0.020071400867636948,666481998.1132393,2913351910.0520797,49198676.19702008,-21761420.47118202,204498327.8661656,15703259.022967402,0.05947494966498817,212.6732100130181,-0.08700479640387593,554208358.4244384,-745621709.50863,-0.6692763902570258,-0.0639907672760776,1774710300.6278427,-88.52303145280725,-1062275582.2377671,5.0,561347973.674638,46.99875062214179,290116.5500419399,17.98868373325693,0.9284304443319021,-61.180511919279326,24.204859810188452,-216.67702169676085,18.854644270974497,640.3819099584634,22.75215599536558,-278.3583991625317,2.1529093735689084,1.1155370520599073,-3.5452178430990626,-58.98652972690982,208.14094561103997,171.6552205064918,-82.2370211553851,-4.846711007220158,-83.96044674343754,0.6570503967895495,173.35302879484462,162.27531253339046,-110.31880449416347,-106.32016921529954,-34.33603293605397,-2.0703766953679494,62.164784018713334,1.081593012803778,-53.774662608415056,5.328925435784025,-0.40583783409417235,0.05561026565913484,1.0427072318878428,-0.44515723587747863,0.5189468327367105,-0.7972715635744019,0.02520968110807148,-0.5038409204090475,-0.7129203300579089,0.23369983275536088,-1.108621212552936,28.143118804565695,14.473162682194287,-23.830329039915615,0.05012021114988751,-12.776073148392493,0.174726349522087,-0.08204728099654889,-0.2730381777872022,0.32590112885142786,10.238406548719844,0.08183291973524374,-0.07215953565460836,-5.895251424334309,0.09405787466681091,0.9420522654533912,0.5991272113009306,0.8341405109964851,3.9735644994270145,-0.3975424702578603,3.7957578617960874,-2.517817111064375,2.7836718127986986,3.137982671974444,0.8330910047523841,0.004942645053700144,-0.06811906836551701,0.12330079887985054,0.12014454176628847,0.14805633750333802,0.2242925479845042,-0.029347805072159665,0.3775353750542374,0.4248907713913636,-1.8904445903753855,0.17274306823862462
2447121219306.487,-0.03810881798805526,532577887227.4808,2326235858950.8696,39276711935.85792,-17382545433.168854,163286602106.64423,12543079424.153662,-0.0785700746208417,-3620.800722675511,0.0167499084651485,442521645449.1727,-595358917295.5542,0.3088668247720377,0.017343031077261057,1417060068315.324,-33.58741445365409,-848199372576.145,5.0,448221811934.6734,11.279180078169249,8152940.176932545,55.797491638565496,0.23028755669419532,-4180.607285486244,-233.4413017586129,-136.55936787262544,1683.6789193841964,952.4386676574735,50.80803233349384,-157.81637212651538,1466.653898652952,1.0469821424458443,-1.1886419189403747,-31.525159393615542,146.74349460789426,106.49023785691388,-143.5860112615401,-3.7166947685160046,-78.90576650829433,-0.09360289395567055,121.7474903561792,145.51323580292,-85.47031568669502,-68.63400550177653,-7.147130984814429,3.495537974362609,36.24872699068753,-0.011519529262339914,-21.37359954831984,3.9768275642323263,-0.11774673140616598,0.034660817657394136,0.8619718163507295,0.17258711607248206,0.14406634119945858,-0.5096990433309811,0.03965749606328534,-1.2366548459460371,-0.6677536217928348,0.1131644828938565,0.8714285392785882,27.15006564015495,11.419647819266839,-9.263777304834992,1.0322261145276161,-7.225692518462544,-0.06331090500735422,-0.12474620294980523,-0.5526498467475273,-0.03658653556618028,6.462383097067538,0.47902931898525186,-0.0722899545869948,-5.581132599731009,1.0491860051324942,0.089075125060058,0.32696349446570927,0.030555174893523558,-4.923435417693085,-0.713393303395468,-3.029754125945862,2.007702013646174,-0.06687343839360622,2.525768391549879,0.6871958174035729,4.028815901048745,-0.783048316133145,0.03787329075323957,1.6935603577610125,-0.8236317413727153,-1.2909831803746945,0.13044750661333415,0.9540600451723885,-0.2802225401913256,0.0766638394074406,-0.7897367845931738
67868138.93076019,-0.15558744766892296,14699659.107563298,64515040.44463015,1090478.4213920669,-482460.19505660626,4527619.294456703,347154.49103410344,-0.046132355213079526,-1668.200997824986,-0.03495056151163319,12273064.24773821,-16513704.774283519,-0.052550105323056664,0.23217575983633087,39301089.465851516,95.62371575126517,-23524226.280758917,5.0,12432090.527190028,-34.32213446269256,38708.95806665084,11.726325876471412,0.8234004590419364,-1358.7275548530642,-108.13347269488726,263.331165063017,555.7256655750144,-647.3473883138973,46.271942997970385,325.6485116109434,505.1237954313693,-0.09728202917755935,-4.043592965762194,60.04149609925015,-241.3027791908889,-222.8560822972043,130.49493330225408,0.5703680730145091,97.73273579725364,-1.3259152605023905,-214.24399260580188,-181.6327055430134,119.96985014564315,128.35675122695574,24.805336399355273,-3.1616745119977745,-70.420105104076,1.0441218298807693,60.22483288275602,-1.2562844734711995,0.6828022326759925,-0.1374921698289272,0.13425211195214876,-0.7590355655045038,-0.8764831087160829,0.09287796022990759,-0.017914545918589115,-2.2603290627281023,-1.1429077749196315,1.0078566512316849,-0.6592323010166306,-26.306525601166175,-12.810471789671348,24.086840270156383,1.087765788101657,13.588669411690312,-0.12675521381141647,0.0658152625228131,-0.5263281318920631,0.19396091516732777,-11.203494906434196,0.0570153450813519,0.44645234825585,2.2716836967357694,0.10926594602771812,0.08323152297426323,0.6500172513209144,-0.1343344525112422,-3.1870913646628227,-0.15312180538539172,-2.3830473660468994,1.6806053365136167,-2.1421403223577697,-4.019811179790232,-2.0103230427182486,0.3808192756737107,0.5846682437336566,0.08581703222658313,-0.9791391434056322,-1.3560495858337578,1.669756174396276,0.04896049151847062,-0.020049927850626745,-1.3288679950456468,1.1707591863726825,-2.1040101417070907
1998818733.90737,0.05002150725080917,434603290.7538388,1900078176.979411,32088482.00990419,-14193162.665735535,133372352.32187708,10240857.928486798,0.031187735713527787,-1337.7018823564304,-0.06776169480776399,361453457.9262063,-486294254.18031484,-0.7119774115842799,-0.2151572870847164,1157460953.4778876,80.05400975881295,-692813108.6960559,5.0,366110486.7388586,-65.14902264298001,229619.6641017065,14.399039284789584,0.7094371473266682,-1492.7181291465367,-102.21872193081555,184.605176379424,618.4703843245954,-344.1892934934317,-165.86018613161903,211.2555371358502,520.1807864778721,-0.13675134331380492,-3.400868170354271,72.01535080044007,-159.40672723961552,-97.10185831105626,12.384728513142543,0.07779084405482532,64.00085069917694,0.8651706196314018,-126.07597748727106,-147.49777527483076,83.9105227776753,74.54747149140911,54.21764666078302,17.487067649072745,-50.96087392221874,1.1041199450763253,43.0171412549469,-14.09549307394566,0.18416417565124568,0.016544979420222768,-0.0846131233301476,-1.0991083190188302,-1.3429895472903404,0.0649316240241283,0.05536305270294342,0.3086893726721852,-1.3525949805788824,0.9963151537943532,0.23396750315409082,-31.880604488245257,-11.272743564761626,16.922005379299726,0.9914014279020924,9.404722066207034,-0.021407948892674264,0.38744471414773507,-0.9919941432565644,0.27396322304186094,-8.512908826174066,0.04184733023014285,0.5437750598882125,8.847785822270671,0.4696382365563512,-0.006205596395491301,0.4773093961435638,0.7792232416991715,-2.053805781976637,-0.15139309314392682,-0.9074231027633953,0.5269397237060952,0.04409716930970875,-2.1510171622925456,0.695042827967743,-3.8895531365980514,0.6533497229036709,-0.05762487146479306,-1.5465736453227579,0.9854270926324589,1.1228889230574612,0.011529218420975384,0.35294464092913297,1.2161931876574095,0.16998802525727352,0.16907929171878797
9555863045.415148,-0.02363104457985131,2078809349.3920162,9083811931.085064,153388496.05956265,-67864465.58691758,637624118.1776258,48970499.89157969,0.09109321589088999,-294.8805120582149,-0.06863358237074808,1728019655.0803607,-2324842719.1075788,0.28781662183051826,-0.010659608404186026,5533535225.683742,-51.7407481306894,-3312168199.9724293,5.0,1750279759.3888314,23.648349373093712,509984.345451992,17.990622746701998,-0.8254825139981348,-528.0492093973994,-19.998373249028987,-165.13723322485976,203.96551014797,585.9547273832827,35.71949250816122,-200.3214844748623,187.82268052260818,1.0816710976532193,-2.1711070823931653,-44.86433391334647,158.8602543632399,122.70216805558731,-94.33489685878845,-3.919708396343697,-73.40510762413443,0.10478772599418397,135.1016998397975,138.44527113729927,-90.61958343878496,-80.4660909826421,-19.865492558874774,-0.8691651428782162,45.46528308707072,0.05853711765778555,-35.01007049950632,4.923384814135552,-0.06833607335815578,0.061848388243913234,0.9427869677211302,0.10953761769583437,0.3050181422915794,-0.8627624295336135,0.04376196900972314,0.774867612167353,-0.479954155438577,0.17546269386797064,-0.8737988035830371,27.13192529785089,12.493040483894095,-16.73268241184145,1.0692443459413616,-10.514479839030564,-0.1601553129399468,-0.19531838008240993,0.7651935298498593,0.0864415111901111,7.367989853522638,0.019126406582226908,-0.10868955081261061,-5.43946016899284,0.4791655244721373,-0.06965454801061087,0.6522227103735305,0.12877174059743524,-2.5415734269043733,-0.28607123968456627,-0.7609844973406075,0.4762916155366365,1.6658797521621203,2.348970818544191,0.5939777438338325,2.3784037728801493,0.4881345853704066,-0.12908847712441796,1.0494620731705075,-0.5112162170289192,0.8069536366366472,0.27479916145045125,0.9701684569292905,0.23027472093593002,-0.5303034804817309,-0.7733061157853842
4792529275.589108,-0.039930244425168675,1042390141.3016812,4555782194.932167,76931872.0381644,-34033546.66132468,319785748.6153526,24558019.9680597,0.014710355006085593,-707.9798094684268,-0.065537148999304,866649604.9723458,-1165974094.1238856,1.1262689635344665,0.14883292320296201,2775220969.3159256,1.6959884184697622,-1661144005.90855,5.0,877814117.7728468,-15.091090867226965,359564.0340923604,10.350152674698553,0.7851159635783311,-964.7333765768502,-53.92920368332151,-9.123507765394411,395.3409222528786,144.7241432269197,-100.32730380093946,-12.968194213002532,332.51939437144324,1.006783297036381,0.036412575351209536,14.49546443002317,8.556604063741153,38.81163062698921,-40.46183099559739,-0.6411239175929749,-4.200491843840498,0.8994926209715336,17.01985798300023,-1.6894021455150634,-8.086079378524726,-10.82281743188345,13.894302526651419,9.869228670783599,-2.2825892128693415,1.0446947260944253,0.34743244542414836,-7.986472181733617,-0.30768024849984876,0.004962585235426006,0.058886748273325754,-1.0778131015150714,-0.11007459222804289,-0.18219482393156544,0.10179848762645752,-1.1657736051252805,-0.535974507149921,0.9777307937811648,0.8257383217282868,-9.14188892694733,-0.48638993897664695,-0.45068812283103993,0.8932349027308643,0.08445775313598854,0.01885452516430597,-0.1427080498458033,0.24146471420908264,0.8219002677858476,-0.40582589291710947,0.8208669887660545,0.3541655030193522,3.9295628593616785,0.42721011156265554,0.9548486849170857,0.3874132244401462,1.0300718162671891,1.5517075770871722,-0.13816490450484217,1.4054936103287337,-0.9051429400234441,1.0815608386123674,-0.9618382155275502,1.5678259345805197,-3.269147590306749,-0.17195581641027907,0.0718159765043678,-1.443703854345358,0.3433064361712869,-0.039548221395377225,0.034837306572357736,0.06929514021689515,0.46605541021463776,-0.5608202435518129,1.695855466882461
161636466.08501497,-0.20924825701597777,35057004.23963468,153651430.39202362,2596389.1192910834,-1146283.5813429279,10785230.58232749,827194.7261280762,0.08262442439318278,-94.05875307646761,-0.04153817251176068,29228874.94124953,-39324973.294297785,0.23045097309718093,-0.1685312732773755,93599110.10485557,-13.99596912697961,-56024982.67327658,5.0,29605856.74939737,-3.9377224050285426,66328.33958937063,7.23174992563219,0.9328197360784549,-171.12711114167982,-12.185111543816726,-60.94343698645973,60.05912095284496,231.79770067884,12.742815259444706,-67.8744554850129,76.17459004787221,0.915349289571405,-0.9167591216982488,-12.701436382197393,62.75341163024268,41.65876461754394,-48.84728512871105,-1.816721015716433,-33.15137793332821,-0.07726269852458542,50.711007643720954,54.79675906432494,-37.77908477286164,-30.348602987071377,-4.424342692361161,1.8393260608542172,16.25178443033617,-0.10899246085109358,-10.421936639286379,1.9457364077144452,-0.2218676133736312,0.04992204717203401,1.0552503468652676,-0.6196286411825436,0.15886986000152928,-0.469964072087638,0.19307952568104683,-0.439298000726766,-0.3039225305986813,-0.08884057189821475,0.256310436315703,13.983594404017374,6.1880677408783855,-6.643061633652593,1.0877914368791202,-3.8056289041949958,-0.13690286576667773,-0.24284442580064017,0.8074736244389749,0.020125039727282565,1.36427293721463,0.27877631512072015,0.21224504911599518,-1.4120416655271184,0.04506059756569432,0.07383708403307215,0.5160738355937995,0.061793548424624506,-2.86817884436712,-0.40188613491262526,-1.0231444233083322,0.8423306628882916,-0.3499998129630758,0.9072807222670993,0.9751999661976065,1.6998885960119712,0.9162648714388794,-0.026182312846101695,0.6413435649981994,-0.41209081239850504,1.6722590199574043,-0.11611354239746863,0.8134386634015685,-0.07290602828012928,0.20242735044692517,-0.1824130423225127
5616941259.884055,0.0481016860657882,1221755152.701808,5339469296.993526,90164823.85148108,-39887640.79086588,374795894.15207356,28783039.928797606,0.02962404120376534,201.0399182887131,-0.011611134525489368,1015730266.7243146,-1366543570.9379227,-0.268106099810894,-0.1438246231686879,3252614595.466175,-102.70126530597565,-1946894058.8749704,5.0,1028815044.4774871,76.72889074379458,392587.2353483257,23.76281186421145,0.24283581352228362,5.343039531699864,19.509717976648304,-270.23805607251427,-16.131681559763646,818.3160491053765,120.47025964684696,-318.9620108073431,4.421043777980406,0.8794416799242618,-3.872057147160542,-89.25408115362207,243.28667587489647,186.19976189852923,-98.9342763635716,-6.495521551012375,-104.45680703139416,0.506731432551058,209.031793440022,224.26408936763235,-142.1023614530278,-124.64133125278535,-54.83345741064932,-11.19219128417283,72.7879618037147,-0.02853920665266594,-58.80938491448238,12.20829188175169,-0.5107248598990917,-0.024315448667142203,1.2061803323288556,-0.18924739744290442,0.7556900343557503,-0.9730627546353059,0.014203312386876272,-3.5418709216557596,-0.7330875565013862,-0.028441158393877737,0.8967509858342729,34.02730406758965,15.514957804660394,-27.066644667088397,0.8971441198689364,-15.858000042494462,-0.25064104244798946,0.04363921416914345,1.134846462969871,0.15259578655564265,10.451834968181638,0.09816831882709685,0.12458661597223747,-8.248521709204693,0.04517379836830123,1.06057387639685,1.2073268856139407,0.055696974622567556,1.4135211905122596,0.5517388047380375,1.1961676614607752,-0.7942334729628256,0.35560392941265634,1.7597425917327598,1.105281584488694,3.1174288694789203,0.626255240378429,-0.1651716374860613,1.4034840575884326,-1.1014875249044915,0.7900631557132037,-0.030240403883861712,-0.099595107273723,-0.9690155854447962,0.07664812249261582,1.6047905283208765
12727498491.858637,0.03468613952428143,2768942010.2613173,12098771685.204487,204295967.96230504,-90391522.01462513,849254630.8368846,65225828.02961677,-0.039377236763907475,-313.5047064734911,0.05780251601875306,2301557726.4540544,-3096468441.6351395,0.9791508999162767,0.05275536590293887,7370141388.618987,-63.993844771780395,-4411492243.233517,5.0,2331205710.3363223,28.535803198414797,588569.2191902887,18.977465102542414,0.8592428979222179,-560.5848213355745,-18.202564954067434,-177.7711168895759,214.2291302752149,630.8326961017838,41.935897474087625,-212.92958727036645,198.23083517471372,1.0132889611707778,-2.3438197040064894,-47.941619863913,174.57599257814337,134.90034271857098,-99.67577599922157,-4.263690916573931,-79.08712718045597,0.38584016380607467,145.04164133880886,149.88004403765098,-94.05923114826336,-85.99655908964398,-23.993377994371887,-1.1745159360021118,48.56363005756151,-0.1447758793010178,-36.330372798244525,6.316716409023116,-0.23903295247264716,0.02042178783710717,1.1918104436252244,0.6090428097339555,0.5276958639427353,-0.5956975406858216,0.08822685998816211,-0.6455043086369897,-0.48189261192527655,-0.02828710226624366,0.9791171021380699,26.36947152497035,11.712660904471166,-16.446494034355613,0.8631069421341072,-9.50775339063847,-0.31854102937294454,0.9139725480807798,0.5389827004240004,0.05065673673032772,7.181935023071449,0.8701664546400962,0.14088903870134026,-4.9345582424228915,0.4331462518617274,-0.060579940018792466,0.6292199508414381,-0.012922426616274813,-0.4839788415947681,-0.4704961499977828,0.2878260887625592,-0.03594621506280249,0.5567941591848561,3.2562343961423292,0.8050795572399583,2.3893843154158185,0.13896378223378042,0.024179727840638102,1.4924659139076142,0.09228281443520786,-0.011045057758969839,-0.05161190330973765,0.40849030085947946,0.3576517859560191,-0.40296828297769366,0.03637096974196892
