X0,X1,X2,X3,X4,X5,X6,X7,X8,X9
1.1355138272579992,0.7160632514866739,-0.0795977652371941,0.10772239518279961,-0.1839743748917807,-0.10507781760091621,0.20117256968923827,-0.006255303988920044,-0.06485656171639081,-0.10254749910260227
0.8697793013669125,0.5686344729947514,-0.022211534705451133,-0.35384623148014205,0.31929524299097956,-0.023649974705957297,0.9186126899963742,-0.14595539898015905,0.15410134824221217,0.31574807927173465
0.907606518220117,0.07077256739723846,0.2857817095381543,-1.4817891784572041,0.940599764115896,-0.7219929001391013,0.8628900237252382,-0.4306432823577642,0.35696340764330725,1.33932617424629
0.04910732739037691,0.520214494859236,1.2118001400435683,-0.12022064374053894,0.11695189260870317,-0.1269262902885898,0.0024882790660941574,2.2010041529021054,-0.047861024691874046,0.10046300903821305
1.0568115206906636,0.8750627461306562,-0.060842293007352555,-0.05037346571936549,0.010273379343244193,0.005366294939582628,0.9888568915599574,-0.29028819895385977,-0.14854654802115033,-0.03125308445275937
0.9129062827282127,0.6317753148713035,-0.7171308643368393,-0.033270998281167516,0.13600429975955503,-0.19128784632350773,0.8738895472686669,-1.5491368414031437,-0.025976247933678573,0.045061425887649144
-0.004895481591674931,0.7978081914499164,0.6274098250320232,-0.020131153687358287,-0.15197383020555713,0.022625044456011344,-0.001337752078348706,1.2561076676984135,-0.01975282345702326,-0.049291937187310814
1.0071351392920216,0.1139982038243989,0.3379491262838422,-0.731225504839265,0.6752901230528604,-0.5072126477754351,0.9493911982867809,0.0420056487652066,0.1029160954063257,0.7074851679363379
0.7830176019840256,0.10491818792464593,-0.6090254255538734,0.9393119981148472,-0.6347013212794559,0.472194375268556,0.13213259694225493,-0.33428830324189257,-0.12741133417326533,-0.8875242327996175
0.8426864743938277,0.6187996711484667,-0.13459408657863575,-0.2935269264436901,0.31437963354389153,-0.03760163418961324,0.9794958344896403,-0.13666980959123387,0.10082438499742773,0.3684704751307046
0.9678349715761421,0.8403937905576374,-0.49794245220789957,0.50055895925318,-0.4687503951820193,0.36825516782611145,0.9348611292015074,-0.6526003198411946,0.004521153021132596,-0.5902528749281234
0.9897253104226892,0.077100638486159,0.5274911991464606,-0.8592487518123881,0.7474055490912788,-0.34933482984820635,1.1555453607883015,0.3013867494856042,0.2724145276437167,0.9699678793518741
-0.030771603771688995,0.5832148896585329,0.24811079856191826,0.51992444741253,-0.2812071820546244,0.3090060554801962,0.07768722450675669,0.670519433364585,-0.06866260684754133,-0.4925037050623714
-0.14394201132517498,-0.05630309150308905,0.10245134166997198,1.4452463831222642,-1.1181903462556468,0.6813705822393102,-0.01381108222668416,1.3054943679831261,-0.43401757584352973,-1.648641775234754
0.9616413474266039,0.23489745982214802,0.2588924943365529,-0.31540463255624557,0.12186317828004545,-0.33665534728780777,1.1295293597717024,-0.3196583703310367,-0.018857270521258476,0.2165481403332047
