X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X77,X78,X79,X80,X81,X82,X83,X84,X85,X86,X87,X88,X89,X90,X91
-91189.98488431796,-3837.9241447991503,-35567.15380509085,-40190.952672108695,12744.458587520761,56230.95994059763,-31460.658138243427,28283.93496257467,36908.2113508975,-20028.028449027377,-19994.489088123748,62138.58499992641,39010.49243251717,-13536.389409405885,-7736.060469840282,6258.453834992511,2286.3625311481883,11158.872971987672,-25721.76570930899,8762.298166588329,18414.218676313325,8158.436591866191,6403.444958539462,13093.603508611608,4796.602750333062,-16506.79930790546,1833.0456500894504,-8108.354295286833,-7374.568837755945,-3627.738771917246,-9147.301904895116,6425.855863967137,-882.64212327604,-3813.2575306719987,-3433.9413668390985,-3596.640905229351,1985.8921056961287,221.32233183245145,1446.3207190052267,986.1045042373339,1822.5452597108851,-928.8593156960218,1002.1836813658397,-1982.9021282637214,200.36887070737038,-124.45089818649657,408.27989744488394,-582.3591629974233,199.70662890359392,561.6959636651662,19.569726275280377,-247.07113339796857,224.818863510734,71.13689385728776,11.904698198224064,-67.14380697043943,-68.41406276649978,57.808763172068254,-13.969700372545587,76.62815691442553,-6.549917621070859,19.509546984835346,5.0,-7.895311571710021,16.152821746591933,12.175991425478225,0.024655638933873604,-4.48153604215928,1.5915704324749425,1.3208557616067413,-6.377501152124395,4.332015170687585,5.570256597720646,5.268970074270967,-0.25854230507493986,-1.331907988668991,-0.19439798473116743,0.7144167769541823,-2.780358248746576,3.74848527709428,2.0418404792293448,-0.8584427635820683,0.46820293380084255,-0.16662361721449134,-0.2651634128204674,-0.22716408729138116,-0.8762248020531263,1.0671791523574319,1.5402481708949827,0.037805303226753705,-1.088609014085809,-1.0035494479659388
-320596.7013407519,2287.2229095474095,-115319.66922505932,-109816.04059653026,60493.01389518099,83438.0578576103,-45290.87218177935,76832.69591838733,123721.47751353645,-63375.50668881306,-64893.08456411931,180109.72670316932,126917.81049054323,-19471.448774561362,-31295.05264934928,20245.205640443968,8896.612687941284,36224.059410232796,-71155.45602893308,25707.613651200376,47779.61799311014,23173.57309180455,19007.539341706524,34336.20368143387,13074.648199756519,-42832.57338613394,5590.514439141146,-20758.978879680537,-19135.50079304484,-7523.4258882072645,-24548.761084953232,18859.57314515162,-2952.360866390177,-12048.968877738425,-8907.609285581124,-9849.522466749002,6115.519048818993,-801.2399255638056,4643.676112673084,3147.614503251439,5757.521169255512,-2502.000926880235,3195.4650925770393,-6258.587198624678,732.2679385812733,19.566299359699805,1221.8537937724682,-1691.668538288567,657.5237646903802,1688.6733973782016,30.53882442764277,-845.0168931961533,513.9314691339063,243.44375433261635,47.62694298057527,-90.3601779934989,-262.34782954579805,205.6283132498361,-15.10914383884247,83.76816544296652,-119.53387508523102,17.356770222226277,5.0,-44.95847759249951,-41.2461815610924,-21.752222782303107,3.731296697017894,37.72165552391552,-19.54243728504926,-9.468587435679614,-35.24361660440052,16.81280715030198,15.626948484195967,18.194606427703775,-3.1896835174316864,1.1947650691372074,0.3227011102882356,2.800724803891278,3.0141822468751513,15.061781726172786,6.031904987983108,1.7958526695766548,1.071381624894188,-0.40915982401864504,1.1343758232200207,-0.06410081266765813,-3.595168949760199,-1.2055130032943138,2.55165977819388,0.9591626957476131,-1.7943377141268304,-1.8248488874260012
-419584.19774563954,-58964.90140644714,-196706.42055308254,-233833.4127062709,42627.69828482895,456614.86481419514,-257560.83527906003,172908.48701763034,169492.3385220802,-97649.70963530151,-94501.39810066807,319423.3598221899,184424.29555128157,-107811.0112007245,-27826.729801498026,28549.43821866514,9809.55268171123,45957.9680666493,-137003.11104692044,44533.77881958405,102782.46875591479,42070.07896112537,32293.579530209434,73619.90227891142,27063.476912867794,-93036.67315905188,9077.903498010099,-42025.21224469132,-41143.21833291494,-19916.670020416677,-52023.42092942122,32689.852347481043,-3704.4752549588457,-19814.05025611343,-20020.989305142302,-20105.34719350837,10100.438020635573,1999.083307643811,7683.283495015791,5271.959525906151,8993.303405573204,-5143.558048675062,4967.783619397823,-10246.862581889192,677.7982512095643,-266.9066527783328,2320.933667754404,-2756.905787445709,1198.8016258593366,2910.94887947766,98.22990866018361,-1356.009169454428,1027.2580028451926,408.6215939402973,67.2650499870178,-239.36996160281865,-425.4106652431426,374.35935205492734,-59.602116893050415,266.3533201035414,-123.25003864365696,71.60776808565188,5.0,-59.0177154178404,7.091235970814587,13.979579759169413,2.079914620208253,24.995505390414007,-15.61011867428764,-2.2931600651382906,-38.985609678766494,24.125801131234137,35.11219842192913,33.436652199144255,-4.4741252291365985,-1.2992592055254666,-1.5642206493960447,1.4422843977565607,-2.9652229877051366,22.351147869396243,9.28610816307467,0.9307467456205832,0.8223723732372191,0.19183857639219898,-1.4287139235349116,-0.36935134640898415,-3.77130743158079,1.3130346022250075,4.288687016001665,-0.4679063970114147,-2.891738409312998,-3.029986003625598
-268275.07672911545,-48179.727124135934,-136563.34692151262,-159074.89288405745,27901.22196713627,332861.7933374028,-187330.78583958503,121202.54360330106,103136.18702680689,-63518.78494248066,-60289.01217603264,204138.19939480384,114043.5590440197,-77300.64647789318,-15321.22896679076,17837.734822877355,6630.457648308124,26180.3033415729,-89039.65480580613,27942.136895685027,67888.28501838866,27194.592863478483,20300.425064145955,48558.99102548942,17967.736081151044,-60820.406392725126,5665.823581776029,-25260.828815989233,-26965.08275826791,-11951.788363547965,-34460.901931541506,20597.510122890737,-2093.402835468822,-13205.425758360241,-13289.307790292389,-13267.319227515072,6569.956211035476,1005.4084835629012,5221.869872090057,3579.763477605575,5743.658066208311,-3345.0552278549476,3240.1089685249663,-6792.739248416967,317.7495604162957,143.10630017737316,1602.7053959307643,-1677.851938112899,863.6089504841179,1893.6516941650075,46.19786026732522,-959.524236854445,546.9183967255664,293.70263291022775,49.15494392546286,-65.67288417407723,-331.87285644429244,284.6859281560775,-25.36493298028874,59.50427854775437,-152.19856986501836,25.539947490379582,5.0,-51.245275691018,-65.3831301761921,-35.305360405513206,4.049695097472188,57.02905450509981,-31.79581740378604,-11.093294200960683,-30.45733048657432,16.626090302456383,24.377529877496876,25.047185350021902,-5.050735807666254,3.9534158782668842,-1.2383492183685503,-0.3654814878563704,7.186537916327302,16.23056088001395,5.525975892107503,4.384040531787572,-0.02071532660323977,0.39455519607082157,-0.508918237718324,0.10809053530453817,-2.6955126854633056,-3.2335030092669967,0.4602780696976538,-0.44900305230179366,-0.37916544060782154,-0.4650286184203701
138652.65274927975,-6330.178573426921,44790.5985216795,39014.9925625832,-27958.37714180708,-4512.328404731276,2045.0855555098308,-25758.87593117539,-55270.582745433545,25313.428907538735,26812.1299068233,-71504.05335978276,-55240.71319565014,1320.6170966945042,15264.292624430478,-8417.95505779374,-3746.602942808972,-16069.529158947711,26793.398655025616,-10577.473588046329,-16789.36519358655,-8827.66936757132,-7817.7340872845825,-12356.189120058649,-4829.286907185947,15655.326927037622,-2358.8323148870577,8449.389040771603,6869.757339914087,2685.3070893069093,9051.337099547227,-7718.513731815668,1367.2804528860593,4792.404406113298,3223.988093985897,3686.9156023844557,-2454.486011410111,496.7731305526526,-1829.074491280346,-1239.8044959532833,-2394.4651146984634,946.9416217988704,-1295.3980207686454,2504.1425770698474,-366.0113537382501,14.185241866590655,-453.824551815695,691.5573893362894,-249.24345805571843,-672.05550529452,-11.970923494321065,331.4029412939347,-208.410428235189,-93.63360891495523,-21.694452287568264,42.185488259159634,97.05563842822664,-76.92244726594423,4.600791345867569,-40.0263738177492,46.708788618045205,-1.8131616667439971,5.0,19.745110308307314,11.339767556648715,5.645113425684809,-1.7316440597023304,-12.451755872372418,5.405436633301479,3.541874150150222,17.78166665387005,-8.009402859055125,-5.5092245396235295,-7.005300105789833,1.1639818868650165,0.3044114288538454,-0.4585308522342072,-1.9362547053145152,-0.7696209295110348,-6.682066331349428,-2.890983594000656,-0.21908042403888736,-0.7226990042652806,0.4538273111392414,-0.9800529875304569,0.07647669150387285,1.7745347442498185,-0.12226801815118903,-1.6579300183150814,-0.8983565987340193,1.2016348084294992,1.2254255893338495
66460.66495123203,-19700.599761841637,8755.929842990103,-4311.5108194083205,-21768.88440083488,87815.48964859353,-50305.37531798721,6703.180773561854,-25947.00974107494,8377.70230019798,10765.288198543505,-14418.203500386497,-23036.951990068617,-20428.061998643618,10959.1704732981,-3708.749428910248,-2114.28713121303,-8577.134867993931,2142.6102373193226,-2706.6892829111202,1895.3255562178372,-1368.8831097803911,-2154.65351101399,1144.1771905980108,120.35621313114275,-1440.9904922232554,-746.315241240494,926.4588352856049,-631.7410027060383,-884.329597294953,-592.3378258099432,-1873.76154302569,740.771054384654,1211.8064575541484,-519.8395634605322,-12.638847733831247,-645.8993248934806,871.1126261137694,-416.70260386545766,-266.3985235836599,-799.4109019751255,-0.6251336556593,-407.4053126712718,642.4671592152177,-266.0555524540744,9.794545715376724,-18.526929182615184,216.38408217643467,-17.673669075116546,-146.68953557178733,6.837881647134082,76.35037932551816,-40.042189263656745,-14.188906314369415,-8.932218584459365,13.283919789239736,13.368019469457536,-6.087589545954169,-1.9741639454201287,-9.09521276465339,11.644774652460836,5.169722577728831,5.0,6.375662392983417,3.3085958669704048,1.7344207178197333,-1.624353114799615,-2.3313764139009807,0.14830521523095724,1.8154298850031736,7.858270852658801,-2.953130521584016,0.1970597569788789,-1.1192106388720693,0.284681533433535,0.34314877048060427,-0.48715850740052646,-1.6138945011758754,0.6358161691299506,-2.387906007208846,-1.0855775517763688,0.33674041332575777,-0.6869074487908785,0.25992565691305736,-0.7010989595113799,0.0019473909256583835,1.011190888585863,-0.11543800476138794,-0.9088009593917156,-0.46110297876423934,0.6400079636594984,0.8304259207453304
-94841.62931811901,5567.226538715879,-29911.09414752569,-27842.534472210096,18978.19304864242,4753.267872452998,-2048.912605126617,18236.42908349117,37110.9607212211,-18575.250546471976,-19289.439215095135,51619.92043568437,37655.856504411255,-1329.9249021188512,-10056.131587161924,6171.62200194163,2679.8668887902986,11822.62164022253,-19946.620520680466,7397.435341084251,12909.864987203888,6665.779772330942,5486.241241223118,9169.793597177777,3435.4231618034337,-11411.660667252274,1627.8914026646212,-6091.1236134589335,-5168.609882455779,-2188.098689061307,-6424.298265956163,5431.364235493989,-940.8808150862343,-3346.4862622299433,-2274.2013291688754,-2620.50445995062,1742.2695430482493,-253.17683510012768,1260.9347340304528,851.0309902094066,1669.405205005212,-678.2961161735062,923.2803043296517,-1750.4083774274056,250.78597935839713,-78.76781864229957,314.8471663188045,-520.7566077837095,157.47649313661103,476.98605828420403,11.858704208906722,-220.41270733267092,177.4405601084821,62.1656597247583,11.792643503927687,-48.375142103944135,-58.36882188354549,42.271106063369984,-6.185141243515512,52.92543063979287,-13.97593675920827,11.67780695330401,5.0,-8.520644204090528,6.052637765390383,4.711767309631823,0.3639726561494648,-0.601002945632823,0.20700495428698612,-0.4788907385579292,-8.020846662284074,3.7363430652284633,3.249696667257905,3.2543215810647306,-0.2349775224546325,-1.1374924395146953,0.31568577701810374,1.0523738163018352,-1.2271818156992593,2.836161522361847,1.6126015786851764,-0.5161544529527983,0.4717532429809612,-0.2500555045128039,0.7027013598010861,0.005341163129372564,-0.955648969958895,0.8013180742290202,1.2565726363058956,0.5155145289573805,-0.8962642941855424,-0.8075539644484476
-101272.6884922289,-71896.56970295,-92170.80839669901,-138322.44158302335,-19899.133435698834,426872.7743103152,-242290.6886551884,109201.13722349302,43577.87092039,-37192.05843206922,-31248.784619226113,148341.2936570925,57301.92413729842,-100239.81949467807,6004.140787935605,8576.267446212316,1115.821309362156,8291.160229362773,-71459.88840221023,19604.393026766556,60536.614878396285,20472.443273253324,13852.657012198943,43030.28177696135,15334.082680059013,-54544.61526869577,3580.3371690249082,-21697.87321317015,-24036.22474181535,-12912.3510381224,-30047.282025549775,14461.07411300492,-588.1877112917089,-8530.126744625204,-12159.669521080948,-11187.439967314249,4291.121739912357,2903.3135262192886,3393.173264648382,2366.5404344730614,3399.552443222386,-2852.2483592972562,1912.4049760432097,-4358.085948488153,-144.51535347203495,-147.75522909618923,1239.7388313349873,-1089.7750007415214,625.8825952087417,1317.443405744595,63.1796149947413,-590.4221487311089,493.5621509386154,192.914793053755,22.952023478654322,-114.50490408599323,-204.92373165580312,201.16776329794226,-41.89991326969778,139.6549586490723,-37.81211443732316,51.239611064822334,5.0,-20.15662138916628,16.261835182164752,15.869547375304704,-0.8737581445768376,6.325143695072094,-7.115545195759013,2.8292231825286396,-4.522092600751726,7.545187925861176,21.909393969225388,17.9773402798581,-2.296725416718518,-0.07728593567346649,-2.184544808522016,-2.5566202543515746,-1.9858700290707947,8.184394100449364,2.7865152827337627,1.0365253899876978,-0.7142770834960377,1.0245990319604927,-2.659020659172467,-0.1237251402506374,-0.21000485204234892,0.34323601587523617,0.41840723422038373,-1.7997419334529872,-0.3118518793981089,-0.40356099540268053
212116.04249374333,24944.872577638653,96527.11204871252,108800.47071572828,-25732.72602591221,-196137.52433622666,110351.0180303889,-80510.60510542043,-84790.70799917572,46976.78279045184,46329.89907087223,-150069.0417082764,-90818.87827392312,46058.10023267939,15523.751348844202,-14012.138094261107,-5085.442934394524,-22252.647489175575,63358.80633194686,-21260.744748009853,-46780.0270694835,-19522.93030578469,-15486.014532694146,-33711.14750786205,-12631.22538253072,42635.68769702495,-4358.250671298745,19218.397309437827,18774.268907760787,8651.725604479909,24062.122193729585,-15475.365237061369,1836.2051860298454,9557.965704951272,9207.824335197982,9345.187748421396,-4818.228491465144,-615.5056907352327,-3711.127180802944,-2542.7402044362307,-4349.52966864571,2374.888451296813,-2383.8087299501744,4923.03616704377,-363.0741636303978,29.026981042679726,-1096.4680311747895,1282.0523742622884,-584.7646882701121,-1378.596658024148,-34.8336493908759,669.8296600586787,-443.60424425293803,-197.0439360126722,-38.83196690502108,87.98751630212054,213.79801343028026,-192.76566925572754,23.76334002627108,-88.97173991976291,86.06976067061697,-18.899436946604226,5.0,35.436517264960216,18.43550311222509,7.070776105565005,-1.7685664165767023,-24.61474057256736,14.078868932909925,5.051896736769168,24.997165519548663,-13.277935228144415,-16.982515948071725,-17.314599853238555,2.472185953880714,-0.4118358720235703,0.4012528983566683,-1.2749978096009884,-0.8346359186263975,-12.136006511788983,-5.191587798734781,-1.0643180750848653,-0.6387926938353988,0.07809514492717495,-0.2407802201833682,0.12592784024450554,2.4293316483942986,0.25246298810376994,-2.2651205473214913,-0.2746809406058059,1.4705034321291208,1.3546572832524209
-108792.88364332591,8958.569723507177,-32296.720940060277,-27613.250675312684,23368.249653924104,-10649.416632908837,6754.938478307952,17450.663693340277,42490.03357146912,-20361.253835116673,-21499.048092276204,54939.418967521204,42499.07684761207,2266.8690309866893,-12238.64942472993,6914.3095761967315,3117.9027017564986,13493.898635171334,-20598.10302051971,7980.980929054779,12712.071654750485,6998.005057561129,5951.014564644436,9085.698732198405,3470.111689625072,-11312.56009734941,1793.132724439602,-6316.406292264411,-5118.309952610927,-2017.280289356089,-6423.831756951449,5860.368802912345,-1090.1406306947656,-3631.954319571181,-2213.157377456188,-2663.9727326042907,1893.1579287463073,-430.2014551732737,1366.5808761667304,918.4370824699632,1844.1603455187162,-686.5988857203264,1014.4461091050117,-1899.5696763175608,301.056738644672,-70.87770071824185,324.7650971720201,-565.8681494997006,165.0818460078709,511.1382499806015,11.55259327762022,-239.31516143399472,183.3453706516562,65.03125116955793,12.230477383748717,-50.24022508496244,-64.96316876823343,47.49664141978468,-7.970297975094121,51.59527041852779,-17.451352053258212,11.487616330818213,5.0,-9.981328046736209,2.956848753233857,3.290186734931328,1.4928221116607807,2.0131779353682617,-1.3704714125062045,-0.7948184313620636,-9.474615974657434,5.155160023763503,3.881479625457505,4.351005252386047,-0.5139895390643165,-0.5981306431844342,0.48319443227733605,1.131748230426084,-1.131218638846151,4.194762837581671,1.9274640022125242,-0.2929797721702541,0.5981136244965037,-0.3759199668108616,0.1972581443469304,-0.14697500473721786,-1.092398098309403,0.3980627235705914,1.2504439385763013,0.256736905989335,-0.837905327517296,-0.8297656379492875
