X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X77,X78,X79,X80,X81,X82,X83,X84,X85,X86,X87,X88,X89,X90
-108679.59015079249,136487.0886038594,274472.0498639034,119796.50700386916,-67800.77116811177,42249.479937925724,-66853.83955218883,29351.556654679433,6394.138036604316,-27730.87897184478,41188.17739844501,-4060.9005358734285,-36179.45112183586,108287.72619887003,15853.739744455563,4066.605618432569,50058.22839731941,8167.81304093353,6784.226665935901,29588.110408054024,5942.600847600205,-17568.610839844147,-530.911750662466,668.5758875117072,171.87334106878035,-8753.69902886518,-26.93835900799113,-4873.3322859456175,4867.764769087821,-2925.9316704780335,-5512.659320640738,6.881476815370104,-6477.06252047566,100.07712988765955,3550.3565859380888,-1765.6404397041345,-3460.005369203569,786.0377117087509,-2384.0923240797415,952.0331851857056,-610.0266957392826,251.31887955660204,-298.6824310314895,-212.5876120133042,628.9274285446046,463.3806340556789,222.3999283580725,213.3110278987635,201.01359649665784,-384.38052718572226,-178.69391827319993,-150.6889658933893,114.35671193401396,-122.37527696592804,304.70895125041113,-78.43939584390671,-13.97170464221459,-44.75587337289861,71.90881293838824,23.317698449569832,-20.4565746305311,205.71855916978356,-30.427531747954784,-139.0968233480216,-10.623578867328396,79.36296619862432,50.38100059627073,-6.075951926922177,-6.380241702187582,-3.660234251571885,-3.6899517183606965,5.0,-12.574191415234823,-0.7156009921236416,-3.732542308809151,-8.441175729407904,5.556613223423266,4.4229589928377795,-1.845536740921416,3.3933183704693715,0.7679070207621178,-0.009556384730180334,0.7993888012165931,0.04050654866904002,2.5636238467506534,-1.3600241374627315,1.269071612517038,0.8051294987662857,-1.432025777961821,0.733335727400835,0.4746208256765345
-59416.57512443484,57691.44396920234,125065.05107622019,50352.58986540402,-39051.88777837964,20398.57622053267,-21574.480312968804,10305.373145039177,8070.593946740488,-17050.302907439265,18941.808879518292,2141.811844870409,-20913.094487183625,53957.55227009866,9744.244220901786,154.10616030375888,25044.811492530174,2092.9823730545972,1477.3235397599265,16182.879350464184,2164.0331223000153,-11701.108416743187,615.7733424650065,-131.16148957971012,60.98125505830504,-6264.693172707824,-163.98155724652827,-3593.9970182245975,679.2602906204689,-2501.620116709255,-2547.827099558264,-119.33047018355549,-1976.1470960170427,162.76155483262082,350.53659184729855,-396.4272024842306,-1256.7221178058976,-133.4038669239154,-702.7357937303926,243.75278830541163,102.91177509259401,153.12478853016825,-24.02797654902078,-48.700454463368644,30.44273646958445,19.859968969970293,-9.576787797004211,5.270959103102741,21.34346991696766,-20.00624993007903,-71.89261072428609,-15.505401267803089,-3.0149155653065343,-29.67274263133162,28.589888905664157,-17.75140207159908,-1.5874441920645181,15.924101995943543,-13.44430693419387,-9.923156394808501,-1.0484237034997979,28.75453990458063,9.205230059349464,-16.40994366265968,-9.048693739380017,9.524693291938727,9.136910347873984,-8.356224302550814,-0.9687624900597865,1.6625607973197964,-1.17755766142101,5.0,1.968221552546006,-1.3195778504518167,1.5603407389298587,3.8053317378505733,-2.672442763705225,-1.3454350376860371,2.371737397395285,-0.34727469873771244,-1.1733872125716018,0.5992408000562701,-0.17864981948838396,-0.28122364394376864,-1.1569670059983364,1.063070167312154,-0.6526617785668514,0.4845111069485668,-0.9270282954942995,-0.19721638561432261,-0.08793047262533384
-96680.3595620057,118423.83447710011,240955.2689188349,103681.77242695344,-62179.16740138248,36598.55308856126,-52392.23852163533,24224.71877019122,8052.163758818652,-24948.797484901934,36752.080401941195,-2717.8734082834058,-33002.8790064298,96337.38147972731,14394.832648282516,2951.821568228392,44720.049486615564,6889.4500710295315,5083.929630143413,26673.28902390202,4954.814055384641,-16314.09106814493,-50.28987784690847,311.9866647111958,87.19245428915752,-8304.072032386257,-121.08527933226003,-4578.72248931336,3839.4241173441856,-3150.9689685772505,-4849.497337140257,28.73035750462969,-5570.593308874948,123.25972166374865,2720.1409560074194,-1455.4989157634811,-3016.453711009881,499.98366731394907,-2033.3539292023943,792.383063220114,-377.6878972265409,273.5771897970667,-238.74124709583916,-173.8457639052849,490.56415137805647,372.79390483484207,180.18780100329133,186.85164738507422,189.65956519440047,-309.4486475427129,-164.03213129799667,-103.40060282601375,85.91943307043408,-112.00472865199669,221.27276320044598,-54.87715819875599,-1.0857741421587397,-39.749819751156274,53.35158459805456,20.36111356433166,-21.90685044647254,154.61113215699893,-15.628971146401376,-105.70632347015021,-9.647524270452063,55.2373872018274,34.08685005116838,-8.270916828713142,-0.2582266821719005,-3.3330313532142184,0.132658939520232,5.0,-5.2645828930657474,2.536161997921435,-2.9100542712757944,-6.844495515472594,4.578016198160034,2.261590140214611,-3.563154507713448,1.3614229587765085,1.8280818845798341,-0.8543326974708337,0.6725248260525852,0.0566785217742571,2.0258650757149934,-1.5330231578913132,1.0754217454089647,-0.21176403797879226,0.4952409027952967,0.4836447864446424,0.3041908738214539
-112879.143753975,146619.73995023328,293020.46857187274,128669.12883489743,-70720.06285710556,44380.0818280586,-71205.99931448295,31653.543989761427,6237.221218178631,-28231.17584628713,44252.536920167804,-5401.502938929449,-37605.06798130664,114527.94519265139,16209.126695695251,4652.815516609733,53011.51568888693,9182.54393421783,7371.753555626116,30928.89860334215,6399.360232057598,-17820.858728860032,-659.3300050279522,728.8441811436768,150.8438208551558,-8812.112734356688,-25.410318006653913,-4839.911450731299,5549.270780110519,-3006.624666627074,-5872.482583497253,69.40557708128767,-7216.995676066363,87.66652702707697,4058.4337319270176,-1990.5162547329821,-3803.100433599957,923.7236114732451,-2656.8661826131406,1063.925498974706,-708.3035011937709,283.3680276342337,-349.5213867310342,-236.32520722403146,736.0343567386051,549.8037169949075,272.20151724879236,261.5329062378118,249.60100139901175,-455.6849523235288,-200.7446260122917,-163.59616940201306,134.46749667798608,-144.17374629378642,340.514731918691,-82.89349588688955,-9.687358048742865,-61.402134882503454,88.14182424255009,33.05470749999669,-27.264443102478513,229.15320469264566,-35.13912924043131,-157.5273058927803,-10.174505692796535,86.80804160014301,53.544550170860845,-6.561305160556096,-4.3972460878132775,-5.014781972814854,-2.1708509121083583,5.0,-13.13453220281172,1.4400503749991005,-4.900933475619177,-11.272089063975358,7.5663953520862535,5.325309868739489,-4.274300461803131,3.921606745287699,2.1459223118166766,-0.7462371408926451,0.6111218812279119,-0.1853792522614804,3.495440333253297,-2.2675473144306206,1.821381237117534,0.15496491217773198,-0.45908449441662785,0.9278513342432538,0.49072686619177047
17745.385198598036,-69015.11923640114,-114485.96102902497,-61416.37738547129,5853.583512962764,-14392.562988690988,51547.64965558701,-20593.17358797738,11263.257765674516,-708.6508312673996,-16798.09997871654,12695.49405205951,2898.8580889571717,-32418.192585636236,336.4435876066896,-6351.358541660116,-14762.167896337645,-7765.145000810169,-7230.716645092871,-4893.027095411432,-3879.0203752925936,-2856.9615660750846,2491.477014573842,-1434.0798811161903,-69.79841564170103,-2607.313242239251,-379.2755377540806,-1769.8502078387692,-6239.939263923521,-1981.346911332437,2168.2945395347306,-351.24075708360465,5301.724970257145,264.8232805450204,-4986.812492536341,1836.5062180401994,2316.141517750681,-1689.1075122450593,2039.2962997106488,-918.0568606800858,1285.015020139608,3.8306426357389785,430.81950739168934,210.77849700246628,-961.8463688884112,-714.4900720119289,-388.62587095211205,-341.35615976140645,-291.5017944054704,580.5536207893252,109.36993384938604,217.4542027115714,-196.79273971911581,128.7280776134112,-433.2069460863399,73.53845162523736,15.464737868243224,120.82861416278315,-153.62512392238344,-66.62979840808583,32.91356549600321,-268.41039767235225,72.8256916621994,184.55905067500169,-9.35701137751875,-102.5468004590898,-56.31459926124026,-11.725151213838307,6.607205664219994,10.137951282221792,3.424042861359889,5.0,25.119902428796127,-4.655431215846246,10.568050345753507,24.18639161565745,-16.111805472166985,-9.989244780002027,9.17710139753363,-7.198471753494719,-4.377097070184651,2.3105116361139535,-1.98775142825238,0.19241675012466494,-7.2938201997172625,4.698409908395561,-3.9362461534939244,-0.1488804121273027,0.28851686802554166,-2.0130725861648417,-1.2060080020480375
-28063.194551623386,10472.862410111398,33705.50405776112,8820.606666355172,-19850.4055249628,7103.7676919632895,3000.1553549137416,-541.8917498654316,7731.132467826114,-9943.404098178149,5119.85612952959,5265.646764537637,-10760.77603011768,19894.940137655478,5615.54101871752,-1870.2264052812427,9265.877636948131,-1302.6629650305038,-1339.2664962465271,7509.391132195552,43.171349262318074,-7488.491868362104,1059.7648474661821,-478.05066102090075,36.386481033447666,-4337.94620154085,-184.25513370274666,-2601.9286577356597,-1582.169354046694,-1955.8394695451768,-751.4913135771438,-197.51279406662098,594.2233569174383,176.42736579956954,-1372.8759095546186,356.6248825561064,46.86129181390322,-596.0593824495153,260.2636129784702,-155.1461351007225,447.00383172118484,77.67559723843553,120.0820716835795,38.19395869777522,-286.1118705568598,-216.16161620928375,-127.76500407900728,-113.97723121028652,-92.80137566807997,174.23363926583326,-3.1918936015161963,58.55703458188686,-62.50426069242833,28.8178155998559,-119.31262263366247,8.661861382673274,1.7800977355436267,51.18860885872064,-57.18565974150988,-29.531809207013428,10.672482472834831,-66.90668837986968,25.09525628146187,46.54765447627436,-9.971177203995008,-24.48690776086868,-10.135774337452993,-8.348454258137483,0.6672833541690396,3.8905545384927156,-1.827139458329348,5.0,7.585438292634084,-3.3320441280723783,3.685750670682147,10.790976507133312,-7.492177584975229,-3.4135140706589655,5.1447018400980316,-1.8194390980144097,-2.60413674437162,1.9280522166267806,-0.8529218996054412,-0.11433962639857778,-2.58205288376338,2.144822128874491,-1.6668234011804273,0.9717030419045354,-1.5467463619648583,-0.6972922238074617,-0.4832059152133556
-133871.30908651376,173582.54719981508,347464.8851724518,152225.58719212425,-84508.48745789868,52374.711019471186,-82511.14675287342,37116.256510239305,8075.5548293394395,-33507.00983525655,52654.22429415779,-6249.424341742764,-44877.635418675105,136077.16939358672,19290.503216444336,5348.5347810497215,63059.30347224152,10825.345703089464,8502.224016859063,36820.414511177776,7498.080212106799,-21296.450944764696,-652.4194963964266,777.2812152682104,152.84797116162252,-10570.99836145035,-66.10880077813779,-5785.72604968461,6479.790278728939,-3720.204971333939,-6957.432074948439,97.26091952901972,-8544.762649115482,108.75490021102377,4725.3417242307505,-2338.792414023927,-4514.791224860594,1050.4186629124874,-3139.170375301097,1253.9387140082217,-802.9188127289723,349.48637919328485,-404.91365317515107,-276.2952241075101,856.3955121327282,641.0098976932792,317.88153674083674,317.40296874877885,304.1130842544389,-535.5076570868575,-238.64985309374163,-186.84378289329567,153.24719721500384,-173.80489797807715,395.0506238608169,-91.01208510065342,-9.435681111644566,-74.6834282166909,104.45927728661391,41.61191751658366,-32.99012228493687,265.9885129123903,-37.5028774350912,-181.15281977428782,-10.498417813552457,98.96261289498254,59.39171576446287,-7.140682674541756,-4.3270304771199335,-5.561722798794537,-0.028610071283249564,5.0,-13.870266176742081,2.3515871683564717,-5.220502319140621,-14.871439637930976,10.097865581497832,5.486371738416156,-5.749817002833345,3.244175635858337,2.8137338318240683,-1.8961593872683624,1.2520609800710751,0.25372701173163775,3.639996705394737,-2.694313897123975,2.2798558341695565,-0.6104556539436015,0.8199321617474233,1.1564875052988601,0.767501072491868
-71075.27042932581,76512.77921855696,160674.7021681734,66929.84143989073,-45870.452600609286,25583.121639740522,-32461.088449990646,14874.633189888287,7625.706298511366,-19560.560864657862,24242.28632777776,626.1199523835977,-24529.51641810725,66867.04338735912,11170.827801517215,1094.2028222527172,30984.15900034486,3582.432147309617,2745.615581014607,19357.450056795922,3081.347634277087,-13074.343348688411,328.67678604344155,63.156785129396326,92.05300732717761,-6844.986972135075,-123.43127549038014,-3896.606145591677,1693.4733774353865,-2613.1639567789475,-3260.5142431370887,-86.88365747736408,-3081.5647714913603,150.77071951970422,1116.885751962754,-733.0697147848674,-1788.8928218693973,87.11781464540348,-1107.143179774284,414.27256539872036,-74.27550549589212,177.95359155563048,-91.57049269067168,-88.69469544735924,175.56815003873683,127.92953414923927,50.676035172377794,56.684632247307015,62.49606199408932,-112.07796606533718,-97.22289247491989,-43.58740700530316,24.151354588444505,-51.263360456050854,93.35206687401416,-33.07351382567627,-4.407632448069681,2.1009906658351927,7.942167509845205,-1.1972963119796989,-6.420161618913334,70.223075002448,-1.393886970586267,-46.5401890944629,-10.241989039856632,26.708412001538285,19.420591280794437,-7.9058458106805425,-2.129363961420977,0.72888669035763,-1.8562338480431058,5.0,-2.1597271665210473,-1.50150142567127,0.08629530908677105,0.6451870043646515,-0.5677285410505077,0.3804110100723584,1.3636393037854269,0.6649106814968881,-0.7735362328770878,0.4360899636676504,-0.19131174772003431,-0.1686586578621064,-0.18004459192474787,0.3191170381780486,-0.10384366333138317,0.5162328518651773,-0.8496419616877607,0.028991156130332024,-0.0011678827200896917
-4982.427315669248,-28391.45694880148,-38362.48912049153,-25664.278996695444,-7823.801675000809,-3887.9688129684114,29331.060828272006,-10814.66171478138,10224.516943267407,-5124.835064885759,-5173.539143765476,8778.733882021625,-4237.443818601815,-5479.515732763648,2947.2505845386513,-4195.870007462215,-2278.7226210713084,-4345.329504014363,-4531.339106849663,1501.879575044961,-1939.7754657914397,-5233.74794198959,1891.8246840110592,-1066.0290649543751,-55.400251347915905,-3545.5757001586917,-311.1578628345199,-2183.823431007342,-3882.496825265871,-2186.9218402801744,659.8940121458285,-236.69924475877505,2773.3410727677374,230.68877941771842,-3191.469475322851,1065.9182967173815,1106.9748794480395,-1174.7664234960562,1103.1668426867154,-523.085054716913,891.3820041621988,71.68139104787994,265.9789672542238,122.78342808184698,-614.5101277328433,-449.5650623129068,-241.45732380886415,-207.29444173824828,-170.16102434021428,359.519830487842,45.04398790462423,151.30416452548667,-130.82286108803729,70.63372748056732,-285.80459942921243,46.549525727257695,15.855058596136104,79.85852153075163,-102.20473447762141,-43.412421201761404,16.17259051320605,-171.88186185998282,50.84096196113639,116.48099569756201,-10.188302110786688,-67.37367606026513,-37.23420066937246,-11.000254949000311,7.178517380388508,6.466497209225875,2.5979598713155783,5.0,18.390718743259313,-2.192439070968754,6.254673878054568,16.20273584979236,-10.78582288823365,-6.881616992120377,5.461063326930754,-5.100562632872722,-2.6158661004438923,1.3531039143492323,-1.4205036602681227,0.22510291060713877,-4.525167684906645,2.933358017665751,-2.620428146886902,-0.2120982640197648,0.5375411159040472,-1.3158125412639259,-0.7833377609572125
-38984.666489166964,21709.949363692245,58388.94908002632,18479.66285507082,-28014.64090272199,10579.293407159483,1540.23761691739,980.7734463961558,10147.60702383744,-12990.028174689754,9199.709006119185,5626.578602918368,-15007.852245596543,30639.254718768123,7441.105682624657,-1990.6237910197924,14374.329543189982,-854.8294048617971,-1355.6892387502362,10727.762812158024,357.3540209514037,-9773.0952005987,1335.6793095831301,-617.4720779141586,4.2487665659709535,-5599.038707946814,-266.5547177871869,-3278.7359125184043,-1491.3733952318228,-2635.3049374612738,-1239.7306520144966,-182.78245784368102,148.77966603192286,211.46484256772072,-1355.7148111068093,278.32016778010143,-234.2787798688151,-663.3457679523387,109.06416254752867,-106.70093153620475,506.7408417681618,131.24916136862777,119.80532669364563,31.97039494318813,-285.36979748162,-211.7809967285701,-127.36815566097704,-95.52007113827116,-67.27690392705667,164.4048424579222,-21.86306496516342,65.79394634589833,-68.02102673066841,14.91751791335359,-123.08521968175643,14.15580921853436,5.798608580187929,47.961433014424635,-57.48758820156448,-25.860983656704928,8.45606970031429,-68.2564416336951,32.06810583923362,48.53273876181202,-9.361376929364742,-27.41667370591097,-13.665373540031075,-9.767717379266317,2.2840146377052966,4.4050891565986285,2.1327166837537646,5.0,10.893055624740203,-2.0085380539956263,4.882390175793704,9.421399201337334,-6.075866972247234,-4.406570791743326,3.700976313464243,-3.3591179706978114,-1.8397322059917829,0.29928510289730775,-0.5649698649348981,0.09223020842382006,-3.400875399202039,2.0693737212358103,-1.655782035279362,-0.37057454389397004,0.46348739791351384,-0.7218210654232516,-0.334411396512809
