X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X77,X78,X79,X80,X81,X82,X83,X84,X85,X86,X87,X88,X89,X90,X91,X92,X93,X94,X95,X96
1.1764779931694416e+39,-0.8197705598320626,-0.02266053366517787,-1147530.832704145,1.3414625337288766e+20,-19581982788.43722,-2398983521.3807325,1.0547157267307923,4081.742692922194,10109732240.262348,-5247.050143386657,1164366.9868597412,59694.218806919394,-5734.5393758928585,-94280.44242117011,-156.91563590591454,-54023.38266478466,-2509.848531469142,-450.83631877199355,0.915771711046897,1417251.0105208536,1.0414575513905486,-368.1094301468726,0.6755361866746661,16086.588748868484,137980.7395333868,2382.8805065479605,-195.13331771946636,-2143.639712632297,-1051.9356217792629,81.23884462908252,676.8972642521962,-0.10867244195293635,-649.6633526172938,39.97224727069969,87.956776697066,-24.979023331551044,1.0183339075938402,0.9487370152808265,-1188.5886351842753,-0.04737490737402987,-966.8909313584182,-192.6944536784978,242.5627744265122,-0.09743458228906944,-8.37599814276374,109.31889599862001,681.082077677293,-5.124916797296392,-1.2305033579006088,1.0879078205183537,92.66190065548265,-2.6920291966070393,27.208536143786063,131.63740064548003,0.16845048924142392,24.132292609037542,-33.85758310288852,-36.34488855380939,1.0723106603859531,30.48456512535858,-39.67344665577127,-28.70450910921498,0.06802767711556916,22.576914301240773,-0.4794095356228367,-1.458778604824425,9.762921920952529,0.3462558244744861,5.475084918600472,0.9628877068433335,-5.7236498912552065,0.9859395599787988,6.214242849589268,4.970934318938907,2.3747751304845814,-0.1270414349050971,0.19959844911927493,0.08923574549399954,0.006287627719975063,-2.0468703633778387,0.007581126298511812,1.0147597804652644,0.12836393986106565,1.082090886739704,0.7088432720495476,-0.8789452898866881,0.160143399994358,-1.451904224000931,-0.07331185001711339,-0.8802621413485366,-0.8751531831341397,2.8497259083246074,0.2421544707001792,0.8693059890593337,-0.572288807604445,-0.9465894805717009
2.1851414794235245e+35,-0.06649050200330742,-0.1237136818469937,-130967.138199425,1.8282114451843144e+18,-2285990570.4316964,-280051999.9801203,1.303056167986331,1366.134344650497,1180212652.5060112,-1792.5221881767236,123573.24939216793,20563.53498878078,-1720.5499230712553,-30781.780394527814,-52.7873673215256,-18170.747973877005,-884.6534918819002,-131.9479795887389,0.9665399380045805,164502.5249661746,1.0037176716549596,72.47418072264531,0.7759224601444046,4759.066677396313,46698.552105750576,1043.5145982760073,-49.0666532448377,-743.9508384859018,-192.31778367979942,-67.47952970920528,29.591440028934766,0.005035961493823047,-430.28618585558314,132.76321991215406,78.46036104338373,-67.54566942800511,1.0480506110057966,1.1104507095766643,-536.7876946039158,0.5934438405127499,-398.5113465250976,-255.6848193419311,336.3655620190537,-0.16486206848310103,11.498611175532249,113.06480381187716,308.860755504477,-7.558802381112045,-2.6768836833836747,0.9953733940079733,168.51922303320106,-12.440938233456976,20.520526119154642,205.60839600187566,-0.05915028516556489,30.265467319191984,-38.82714387144467,-32.84360061606316,1.0422841586481204,48.91392109276855,-44.35917519952447,-49.113774543296444,-0.04656305666954872,50.94326383132453,-0.2372544658110607,-6.480896197344778,27.71965654796688,-0.9233387851685095,2.9116226174414614,1.0061215917131223,-19.299023505910913,-0.8884824498584355,22.66339786890948,4.39766875897514,0.37908163835979897,-0.11749629927654644,9.82038732602159,0.0053108463192929195,0.9769643800367009,-2.236702727615651,0.15440336977811156,0.9397059543837327,0.04969792880017269,0.01644540514997729,0.25804108429810513,0.5824942581540015,0.14317887957250264,-1.5457286436639501,-0.5910850881663356,-0.6679580511465972,-0.9978309979521702,-1.2741432398330752,-0.0018832443630393408,-2.4154641514475843,1.6290314046711492,-1.3007395256696859
7.904416653266682e+24,-0.3338706933146544,0.13457302169989732,-6137.31585987026,10995657199326.584,-5612497.8431092445,-688561.7141800317,1.037054206377045,54.494613062859564,2897534.313287928,-88.85323982010775,6939.905825666733,1079.82069969283,249.06091541650918,-528.888914329779,10.997250393361552,-775.2141136271058,-103.46997662473314,3.715871598270572,-0.1245335570094846,8642.082601565584,0.8716193126304542,262.8801834772872,-0.9521281181344484,-217.35359499405808,1930.4861006256604,158.7651049887854,-40.57023477232492,4.526296556501622,137.0650807863504,-98.0663795618454,-193.5033809375932,-0.11626011547917076,-187.39141807740248,89.15623416139161,45.20317013511723,-42.945468380452326,0.028463586190875186,1.0383683626206885,-84.42823336785347,0.43186835633563825,-38.921803067259,-179.30903095460636,212.9029756169382,0.08536237647141293,11.495681569781745,71.84955825364267,49.61337123152533,-5.246651524737489,-1.5732627704218238,1.0083492402896541,106.3535628575183,-9.556420568871882,8.874099025618289,145.53001159016682,0.1542401084290095,20.951789426049537,-23.722851448386415,-24.2553251292057,0.9883028975679635,32.478401044332045,-26.231859302356426,-29.164568601767602,-0.15049665926029243,34.52933469510803,0.19712219563597985,-3.929397151641615,18.831131080877025,-0.9222772353527129,2.6092520728013393,1.0871860330047158,-13.60109024568626,0.9479657217355061,13.933243683599628,2.1025573386462573,0.4248332387938183,-0.16844323685472365,6.724557478637998,0.09509396303264463,0.8508957777394914,-1.7657724417831735,0.9040340131037544,0.9717440460865876,0.10230705173088656,-0.04696063636155369,0.26804014318467306,0.6134680046938495,-0.015496679838352137,-1.2927466136016892,-1.4716020733446922,-0.9079607776407975,-0.9014007102133463,-1.8185187066759623,0.151429935094987,-2.4931992915231382,1.560138908934718,-0.9600698175698675
2.846591903830479e+24,0.09935275294109255,-0.2696867753584604,-41059.14767763053,6598554190439.349,-4387403.995834808,-536842.0748383846,0.9840990238748392,56.52295872565235,2265743.6992182285,-77.19506152539765,42057.89391253104,1000.4949957373725,-229.97576311638218,-1448.645319921928,-1.3117218344867387,-731.0557707507944,38.398128875471556,-4.385851958993601,0.8332142189489959,49992.962218870394,0.9779800415095117,-241.48272282380017,0.5232886454458696,198.96235620007855,2162.0257306440312,95.79635810579154,94.56863155216102,-96.82389219935298,-74.18475259630843,51.195916682232685,93.05958924758598,1.13936753852307,45.98762448649193,2.5459941057127584,-22.20487875919745,3.1907489593477174,1.0743471393438335,0.8225904197666678,-46.53110724086486,0.9298454250792645,-40.47312966485989,42.22451212940158,-50.90022498175236,-0.07493899095503082,-0.3591899155181114,-31.66409148160783,26.64031463146208,-0.5277163267750056,0.04838177283104378,-0.017861147838243534,-3.3851513809189506,-0.3835925325110193,-7.8844019351953385,-26.91324926241956,0.9886704155536955,-1.7625691114373123,5.129511130848866,9.271763765989474,-0.048822240498175615,-5.55520599037295,5.468834109762519,3.3771303929732492,-0.16911244751324922,-3.0789469052105,0.030892613212137016,2.3846243882153355,-1.6966744980185053,1.051967699855396,-0.19942357587314327,0.9832370441642436,0.03282775418693525,0.24037297509013217,-1.4250681344230616,-0.7196496683906642,0.6872278154028529,-0.2462245861628461,0.08577431342779343,0.9403453904420315,-0.1339712364647502,-0.02355989633205327,0.05358342125107023,-0.1950971768092835,0.23805472385709595,0.018422584319505393,-0.37497908153014836,0.01514705283456124,0.07619423938458603,0.094974744925867,-0.44250465829720137,-0.6366217586553454,0.3777978807004204,0.025809488987979468,0.5263186048201433,-0.07589816324627832,0.07483286604779704,0.024536089880098772
5.314808104566086e+28,0.8360503788739768,0.08923591234812848,-148429.15097511586,901634244388453.1,-50927158.80261286,-6237327.589780815,1.086335324692781,201.22119701665588,26294509.00214297,-266.3294253328568,153233.10630325924,3227.1799907162886,-625.0503787492349,-4880.186635803279,-6.374212680730979,-2588.593805857707,7.240036084295476,-19.46661711837894,0.9855310872563897,181725.99034597052,1.1467351497195777,-434.3819376881711,0.11020754633240916,733.4928279683301,7257.389945999032,246.5239666422778,153.76846874475825,-244.6146211302463,-175.47025856302795,89.15281073250746,200.59732580901508,0.9681285933511855,66.14539218380634,-1.0888845740924784,-37.72155957798022,5.004203309988446,1.0493475768212595,1.1808642115188086,-118.74874206012143,0.8221521822718552,-100.10660475369637,74.90475108706116,-90.65048582945741,0.12926219251197035,-2.575864263990604,-52.427937496420185,68.88203950887235,-1.1022046714975202,0.07292627103405026,-0.10402498548694175,-11.9004010456676,-1.1860805043132536,-12.264602039909441,-46.862519865955925,1.027543775849763,-5.0797884458387905,10.050231497140876,15.959322419728585,-0.029609645110555607,-9.288778466563205,10.900648276542835,7.553856538752716,0.11938037052802541,-5.575394643076655,0.20737297676645639,4.199029785637698,-2.8149006239039016,0.87530194350467,-0.7593727327009987,0.9097254141988063,0.6620988000201394,0.7275807273335672,-2.355142592896927,-2.3119128118515575,0.7854786275631502,-0.19705569698355782,0.4950247835369135,0.24799816685958692,0.23354016862059584,0.43449230713751685,1.0301094488037639,-0.23071779108494828,0.11044078299802253,0.07154708893541782,-0.7610401019101127,0.10707576142583915,0.05899825972528558,0.4976670908238367,-0.8645001631139589,-0.6315500602101274,0.5714850092949668,-0.1332433029812879,0.3558574811280706,-0.3566295187529821,0.1927175472454302,-0.21007363097788892
1.0288493260926497e+34,1.0407200379965467,-0.16698955875474128,-163297.8828171746,3.9670030153399744e+17,-1064967586.1567538,-130466047.10121073,0.9858079368425151,921.0312725889959,549824355.458319,-1235.513806075874,162185.28703083168,14490.553212935667,-2516.432023856142,-20384.92807719514,-31.701703472240673,-11860.039186839227,-614.7551052720808,-71.43140068774515,0.8479516670225709,203169.83033798405,1.2005807389526761,1.76068693438151,1.034728120685394,2560.7593913415767,32186.530356403648,1122.6092494586119,-142.4309356272226,-968.6584646337747,-424.62270421036436,9.709386079288205,188.9976054676633,0.05604855943332481,-394.04353880191513,54.95550308307328,63.93264984520824,-18.933020565742165,1.0919862817163564,0.9519964689445226,-565.0440850903146,1.085796191856061,-454.64158384938696,-161.64602833441657,196.62234839743343,0.0022657445302278396,-4.514187285348,86.40746689878615,325.0854605597604,-4.195624655122409,-1.30164393325955,0.9517543922328973,94.17579658789651,-3.996280981255037,16.17743413969312,109.14265102988414,0.08435412439830103,21.64363117334435,-26.419980577970247,-30.70124435468983,0.9915306272076598,26.31703950286893,-34.3474239094273,-26.5472443385468,-0.05912102385413218,18.41599629925285,-0.40278098682938546,0.5968104648510165,7.818628083464476,0.3828839665314953,5.380070009374233,0.998088502187843,-5.265210308400681,0.9356890302448382,5.920267741295218,3.9563269746577014,2.7219950836388502,-0.06425969492591459,0.5756629850013495,0.2464157129071074,-0.11220670192214346,-1.751367196773472,-0.03174633257375542,1.2314027995394516,-0.021808899564367892,1.134565434010887,0.032240285901489515,-1.0428488505798768,0.2551504652283528,-1.358041107466531,0.4978700424745115,-0.9197185872669124,-0.7983394928079832,2.880347408843088,0.10818760855950771,0.6669046333217079,-0.20172407077713214,-1.0454354511082218
1.477903241238149e+31,0.887159162409911,0.04609708316747248,-49994.44611313315,1.5035214720302356e+16,-207342518.9665449,-25400702.057428665,1.026294612072238,389.86901025615117,107048812.08745435,-552.1796317874852,48706.350995432564,6610.510371405107,-1553.24530266127,-8234.298950232407,-11.46643055736605,-4938.237151426679,-296.79250597906093,-16.810544026949746,1.145598457565674,62923.534953297836,1.1431426568488319,59.58219277440976,-1.0394536869805913,621.6542451743616,14160.935209245277,715.2238503658624,-110.99308233250056,-610.3292760248943,-239.11089876293826,0.7244441944655372,65.62383572580903,-0.12332999267761538,-299.69411382343264,57.510938190632864,49.13318228348846,-9.69125368699565,0.9353206217593524,0.9228996138989812,-370.51615613904477,0.10690731659151367,-293.2078811742524,-120.9823796175505,155.62827200465,-0.005324680248217393,-5.1385904273235194,72.6367056466549,212.02670475147423,-3.3012936556716945,-1.0536964721899598,0.9915588996325001,83.06151730762436,-3.071874528119688,10.985455371866307,81.25553556932005,0.035761974102843555,16.051088924374383,-19.664952388876006,-27.92827209446394,0.9795744559265376,21.579866425603424,-30.849984213090313,-23.047373563278565,0.6568934045775481,11.573315825431369,-0.44020423830263833,2.334048734988815,2.5570298211435065,-0.9814127818308608,5.30751835766641,1.1506795367124847,-3.2575587513550026,0.9182919295280638,3.6574789205587224,2.7078257285432303,2.2009923624043966,-0.25693793008393007,0.14046885522317631,0.10175474875084506,0.008313317440727212,-1.15737070944559,-0.07087613116000605,1.0641712004240451,0.0012033962802529136,0.7646275335068762,0.9825626708661379,-0.7412700294938039,0.12725261557437945,-1.066614203907189,1.3607266312840236,-0.8924034040515372,-0.7921929211197594,1.7059148049698747,0.29193473791541996,0.8450744608189962,-0.5684617724953479,-0.1560431874371974
2.943168330550085e+42,-0.3026059425639853,-0.17125849217280537,-5760818.2126250025,6.709562374702701e+21,-138486627900.24884,-16966063862.298819,0.9608240263486095,10997.558019932436,71497332124.16264,-13859.904588906451,5949807.909497871,155560.55588223907,-7087.389253879652,-259898.95810747432,-451.9457616833934,-148352.07235145356,-6254.197504308221,-1394.250566533512,1.0985296484928861,7089847.779414642,1.1060273119102755,-2147.201239053237,0.753499722010706,49902.762606201104,366309.29062419134,2807.492080612436,459.75474155906835,-2684.008516512325,-1581.5958690042191,440.84792387262127,1393.0036371032907,0.02079828262771423,-180.3659272316656,-17.330966458861056,-110.00748947875013,23.32489800712881,1.0547829933890562,0.9548393165204399,-1369.2099707524649,-0.3304150315008803,-1122.6991678708732,208.2548521383625,-256.56457835385265,-0.19141293820856797,4.649830985052959,-127.29109943984874,781.6201518894547,-3.687007903996296,0.035801664191487406,-0.0040599161197102515,-47.18534754006572,-3.197595359930596,-39.56720381911363,-131.03990388346935,0.9264670591725307,-20.635142374204765,35.658698054530525,36.019146666081696,-0.08163997319080668,-28.132875104155065,34.71089296436892,20.80706334205364,0.8824365572520817,-21.60413398681429,0.3258173794551563,8.415520280586993,-11.086376718209323,-0.006520835269438599,-1.4497568874435804,0.8046330295653052,3.9342647760560436,0.9790925661117884,-5.200388533683099,-6.528431620098322,0.1414063423915074,-0.08972148624030025,1.8215856594754005,0.21442729798462018,-0.286064005586929,1.779644823764921,1.0455527060617156,0.050319171184292015,0.08284109149513083,0.09484778890964413,-0.2525293463884752,1.187347254813098,0.06474361064709548,1.3386605289631242,0.5520535699795978,-0.5159155209371831,0.9430507529099104,-2.864069748294646,0.8216072471812254,-0.41953941201777933,0.31088116668084637,1.225658092053324
1.4538422193857631e+26,-0.7200236313204871,-0.03757785325778939,-63607.84093508674,47156884823345.24,-11678831.399841057,-1429946.0880655895,0.9300181439734799,94.95018836332481,6030452.921074844,-128.44492365231676,65406.2524517212,1579.3931188020495,-322.0908368780176,-2267.4430059280257,-2.7078067424010483,-1192.0519448567707,19.163769846402666,-7.7311606771404895,0.9055458659284777,77724.9882806539,1.0039672838898055,-282.20358976545594,0.8167427606468832,305.27306075731025,3497.731599447213,148.77883324643233,107.86966741928369,-149.04935776240907,-99.60240291784989,38.94666691584096,121.64707880392696,1.0023673025840192,35.08872553456822,8.818874177365178,-20.617982344622643,0.8599204900411797,1.008988715460935,1.006585920356741,-73.47516808504494,0.9356050237876439,-60.77025281103801,37.966490812220876,-46.04138305658542,0.09786994855602793,1.6513675899390183,-29.20598865897055,42.877633300412036,-0.18534791706584314,-0.16809855093611814,-0.010032658163527759,-3.7281548463021377,0.42436229858709473,-8.270369495260095,-18.117520276076192,1.0930489375478962,-1.8439862360068366,4.791650442119749,7.64845925221117,-0.08125099196197556,-1.7603362614687457,5.398665766978374,5.957645782650074,-0.013410518395511105,-0.3626159399492078,0.06703853781495006,2.2916520481134115,-0.9920085868032094,-0.6665344605937908,-0.875496366565343,1.039250774819578,-0.8228605878740716,0.18152095767098564,-1.9117779222701006,-1.5857935570345343,0.15711100092868568,-0.15877067648654694,0.12456822091338798,0.36848654273920134,0.7925633256865158,0.18229613625405183,0.9561066902539112,0.022475839568424052,-0.01220820566173103,0.08194443720103196,-0.6940833787680865,0.6193744306929705,0.0031980715833886293,0.3190225561800992,-0.3321410880397472,-0.6745890091870728,0.26310276390703724,-1.4347329992932052,0.30867837112706065,-1.5467838241678729,0.893652644486452,-0.49500878163113365
166570.1957212463,-0.9640165269491501,-0.02795487427541738,-217.62179068527243,2120.9929511635823,-237.42882678135453,-51.212520125219854,0.9780895846814048,-0.9668375303958139,85.2510860049335,-0.8488050027031533,151.76848974999987,62.453573659063636,-53.69732194690154,30.358490854942506,0.922901897883005,15.161703153543165,1.9491646600251353,1.4275527037109514,0.1477092164088804,221.14205463618438,0.04512323209423615,-17.967427695420035,-0.4410072638455929,-53.016564488792746,12.428592568947924,26.601321719315152,-5.2025430809141495,-28.45029256188229,-24.373809843695987,14.095703469278583,-3.918293958969096,1.0665881817797904,0.8111032173352233,-3.7257407010914028,-4.097267206342432,5.764513340544914,0.9839046327877471,0.011504744287619854,-2.7541662554359867,-0.9549816332240535,0.1635208575633165,-5.4807284089716335,-15.927852137437917,-0.13228795415447384,1.431210371946628,2.2287135467459382,0.7710309569942478,-0.3516952672398538,-0.027274873535291566,1.0345408888873833,-5.1292718454112265,-1.6863364115380128,-4.824223780947583,1.2442887653043992,0.08792730430004647,0.025914839204731012,2.412189756854178,-5.388979145603498,-0.005191025788058267,-2.254384597351543,2.0864098847152937,1.4146890466164284,0.13964789434389147,-3.1626789924502408,0.31346499353787094,0.10210640688990344,-2.1506717070003294,0.14348095679923534,1.988661469382552,0.10267959473165639,0.7093871610537629,-0.5368019492018179,-1.6790218800255587,-0.8697408399021364,0.20309387770333726,-0.029734817193489096,-0.21055926836985753,0.3464597818649613,-0.051582154953060545,-0.4609849038755045,1.07373976900296,1.1681296438524433,-0.06621119574410189,1.0532815260537407,0.9881839354978708,0.19698239437789625,0.07885782578952624,-0.5228800777184408,0.9763217634762749,-0.6683421940890276,-0.3505927733032004,-0.3737531222984491,0.6352861201609763,0.45888087353286755,-0.34031246130033727,0.5935699382158532
