X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12
5.0,2.43943233596858,0.8856737155538321,-2.414785809844115,-0.006344142745095496,-0.338212755515348,0.9501812206248533,-0.07878795511500616,-0.5923478367972574,-1.213149605478931,0.19660024862385128,-1.555251761065645,-1.2542203906012175
5.0,0.5661636597047689,0.7408897221140813,-0.5454346795857807,-0.05535318599138462,-0.021733927538924287,0.8600379069802379,-0.14087471298343132,0.18089982056299278,-0.2953375092314449,0.008690356587051251,-0.43210769627258383,-0.30996916715795747
5.0,-0.04150141100440851,-0.06176303188363766,1.6991296894295602,0.13382362355303462,0.9556721673517927,0.7464528213778401,-0.21848291334295655,1.1507439407669362,1.1096369446310843,0.06204583062789563,1.283481386965905,0.9555014349122665
5.0,0.16184753867637416,0.1747145198183876,0.09114800146050213,0.08226820743145481,-0.036660042245279106,0.713078786174411,-0.14208237716439398,0.9546256539738129,0.9676217558925561,1.0678561584783943,0.1761977413305861,0.1097535483213111
5.0,-0.043697281152313625,0.05742474629345724,1.2636750533432324,-0.07296948330118709,-0.06095585259770908,1.0417704895378392,0.06572989608287161,0.832483093899924,0.5240097320137237,0.03625822893240599,0.8952295162152352,0.6310733801033539
5.0,1.9522392883790145,0.6429737338826478,-2.0993581322718744,0.07761846324860648,-0.015093943804233748,0.9961300142301102,-0.17042633235372623,-0.7290577180903519,-1.1322628597123618,0.05491714854895116,-1.6223440521080112,-1.2457572624828601
5.0,0.15337198783459602,0.13453722349870892,0.5049043776569627,0.12166674043125059,0.03409480882544869,0.7084077264835371,0.11216978000063485,0.9631364210322226,0.43537403061361735,0.199194099122655,0.33444689219855805,0.25210057536193725
5.0,0.4702758879715174,0.34999167142654897,-0.1428681258702609,-0.09378693653511881,0.0339734135268425,0.756950275264821,-0.27691958883537726,0.6709745517477638,-0.09404503075025214,0.00523031450045266,-0.009539817069347756,-0.060648623857077644
5.0,0.32541433806131204,0.185314992070844,0.4377985738023961,-0.0652373757097201,0.10154829393950882,0.6232819054551215,-0.01187933618156338,0.8079353356697954,0.026865033345934985,-0.11053233494641894,0.39832433556672925,0.3943443213364047
5.0,0.14918559063646855,-0.07923046851033047,0.8365813420655004,0.08308308896626737,-0.07328814493340836,0.717502386069421,-0.03243592235634085,0.8475244711635368,0.43746047819651773,-0.004744242173355795,0.5564236133829263,0.5273230940633913
5.0,0.1286084925161639,0.03883609496906984,0.744335498153636,-0.04167453496118552,0.006697669432789627,0.740130956680741,-0.022886757461747356,0.8342496090921073,0.3737828881636897,-0.07326796878853015,0.8207752852657519,0.5194177428944199
5.0,-0.1065951906722,0.08396412364310359,0.9476736279624898,0.12847490203476714,-0.11606627052659711,0.681666922530111,-0.05898966166213373,0.994666437705254,0.5524879645291545,0.008926051022297387,0.8580708600929678,0.47379568039405434
5.0,2.0200643678307215,0.776515612134789,-1.9407201879020128,0.021004037196482018,0.154351264445394,0.9162196373313365,-0.12301346447858769,-0.7001589656763438,-1.0035276454707123,0.12020812307443174,-1.4429039746540764,-1.0796890410747861
