X0,X1,X2,X3,X4,X5,X6,X7,X8,X9
0.16574821733823814,19.83537386244304,-0.9231782920899232,10.546150053064512,-0.034923725597599785,0.7310095427608182,-0.24179423205411793,5.0,-0.24444634500191964,-0.24507580113385882
0.3666927662860747,19.841320242591404,-3.1275621391431097,11.898152228829675,0.1528203711638549,1.433026518381508,0.5440641617766249,5.0,0.4548928154731387,0.5036944406416318
0.058104433187411264,19.21114353079319,0.5491873960641891,8.900686142663128,-0.06149665263821918,-0.19321002408884036,-0.04478705332537511,5.0,-1.9992002851039805,-0.6660088540368798
0.2872439720419302,18.847841355875918,-1.227606794546043,9.836149436709734,0.07057831419271025,0.31676999922897825,0.47259238530452613,5.0,-0.9356333558829538,0.1093819347368384
0.46270100246975454,17.78195248876599,-4.1577015007831974,10.640770835242115,0.15062822385229774,0.6560731576743546,2.2996440965074663,5.0,0.2827224587516916,1.8073870915988692
-0.06943713539224597,19.992834556235323,-0.015325219495482267,10.246909270061332,-0.21169145803931394,0.7379188366635618,-1.09695441663477,5.0,-0.17257570691909777,-0.9734444920023968
0.5443321140333793,19.49764183457658,-4.151546693392677,11.93672919135521,-0.16826883763849473,1.7769380837498683,0.8068752346036465,5.0,-1.096650792307606,0.2850549384230697
0.02830671866633945,19.431799225853666,-0.8344188099697619,10.223199309290166,-0.06669981542548574,0.5503714119841259,-0.09232540013296278,5.0,0.5763092346030214,0.05756044243185011
-0.0814310121522221,21.53683026582187,0.1893719289091318,11.287381439220463,0.09025113282639814,1.1684605629317104,-1.6760119119548038,5.0,-1.7563109227717337,-1.6882260929465234
-0.6411472016365178,20.67879097543352,4.071669163409543,8.325205504523252,0.17619296590796402,-0.6744248149668637,-2.1171670444765622,5.0,-0.301367720098617,-1.7281035068428734
-0.13746356949005206,15.849523641266105,0.6469386174009527,6.197972831377703,-0.11088952296980498,-1.6621559057123358,1.5440546318902368,5.0,-0.16128173810929636,1.1817804478454539
0.10489591917100011,19.748526745968437,-1.9105228197034672,11.286498135934998,0.14827894285253315,1.0256812811182991,0.045988364494361736,5.0,1.0201885047619779,0.25409624643519757
0.2117752986834049,19.305262380917746,-2.5625074514710113,10.862129044821085,0.19517642434467602,0.8149679851333389,0.8768088154313496,5.0,-1.5222898271099814,0.21849742543456688
0.1442136124740352,18.424636749364918,-0.20071352153218736,8.924574729902016,0.03584464886917419,-0.2836515382397327,0.5035872805154352,5.0,-0.573242395413528,0.3786702966866221
0.1502703587441898,19.425427276762985,-0.9394105482853873,9.845947437038948,0.028028150338002367,0.22373207665310846,0.3958439550413881,5.0,-0.4617706346363086,0.1836774893355704
0.23809645927432616,19.23391048872234,-0.21754783432410765,9.839248647932502,0.1109705149286179,0.2726605092657682,-0.07940899672454206,5.0,1.8956116696769616,0.4159665383569413
0.31208740471235313,20.63800939064897,-2.0858807268388206,12.180458519164596,0.18783353753152643,1.7195809255216945,-0.677369143149457,5.0,0.17099833252574123,-0.5101229646263579
-0.22367273056109063,18.725545150182903,1.110162473418171,8.279148341647135,-0.003988297207395462,-0.7286870046433841,0.13600261874427713,5.0,-1.0238350173731612,-0.1945125315361749
0.18352839206028804,19.95427342358542,-1.2302187846665782,11.05942490049839,0.043835013435897095,1.007265770849028,-0.22874541715387545,5.0,1.9981484476897975,0.4003853523013149
0.0367858838609252,19.409840349368153,0.4386789366636711,9.294612423159023,-0.009589666086146812,0.06653880776283023,-0.38783860071494847,5.0,-0.9090223903925853,-0.5089232938092463
0.179444463746544,18.445767900486512,-0.1765080907921751,8.939669721073892,-0.055028508737894666,-0.1324911837105404,0.23873840160048537,5.0,-0.24787752497371504,0.07579740036140938
