X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X77,X78,X79,X80,X81,X82,X83,X84,X85,X86,X87,X88,X89,X90,X91,X92,X93,X94,X95,X96,X97
1108345.4252715178,62717.3544596894,-162895.0766896852,72864.7959665306,340355.0667059913,649055.5751757135,35838.74372289555,143343.2414752586,-342187.7396982525,163068.04679005704,168587.33861611827,97573.0293921034,-52752.92936081124,47446.55929520081,-30643.05885846854,22421.402277717338,-2582.6239293334156,1389.3892228939453,20658.996907229175,-17211.10950121506,-70.04408794694083,2221.9048081206347,1924.605599145948,6861.518405364171,-5135.372456102316,2065.3570654560913,-6373.860478197676,-124.07764494187623,4941.172634512111,-603.2678265033808,2370.1685515271497,-1873.0277370478152,719.0825847733098,1239.698120738044,-1574.3367210175927,212.98679852838137,1015.2966962222451,379.3604698124058,1014.8141169274168,1106.0533284982114,-2080.455850684837,-1503.8751538604565,-5.65663209848376,-1121.8260031909826,-344.3542293275789,-477.8955534274505,-180.7051654444907,40.88829397032473,-184.45198587974727,-80.76835531104163,422.9687219659591,1.6393933465274266,39.80031751344312,-78.0389632162363,-33.82172513441173,-14.792130631849648,98.82804434921592,-245.08583715246147,-114.52197214488672,-1.7118946429379762,33.444901921639556,-35.074182215676686,63.609779132481826,75.7780904644089,3.686404249880647,-77.52346985966975,83.15156605211901,-59.368659065714546,-45.86821397014878,1.8186095846936112,8.263108882319298,5.0,-4.087021828927134,46.116089900656256,13.606610725551425,-9.367203082859037,1.6158375443685398,41.9747071596683,5.254622643734614,-22.87122811319844,10.795494142883502,10.23896686102702,-6.925360158611335,1.907592362831105,-0.019852420980484425,-1.3933718283232677,-1.6197996689987393,3.0666816441412728,0.7234230892524405,-1.4827265986271054,0.3975615897493879,1.3511972002939696,0.9341670331659515,-1.5313193281583137,-2.3358265074516695,0.49452997990188696,0.4316380667560272,-2.1824890279721316
2846157.6069613956,124506.70745236501,-410242.7981686745,220523.36544337939,880199.9299106399,1672398.164112775,72363.04198706339,367868.7033525639,-886588.2571073045,424368.0238554364,443680.7387086573,246694.62236120185,-150530.02044231162,105818.90450993947,-77761.83309970346,55232.42082816978,-7751.3742895281575,6026.471885658975,42359.47298529551,-44234.75920718665,-5817.251722506585,-1423.425593929616,-3145.885994968908,19259.88367100268,-14465.830785196918,5659.815308336627,-12332.379688990954,-336.7840437134489,10754.017333038864,-1669.5594261946708,5534.87781044311,-2976.0947590103656,3089.742680579267,3389.2596749380764,-3870.474908981999,1081.9751421071262,2587.5151087095737,781.5669121627228,2130.90732582577,2426.7515505688007,-3393.0264551391106,-2833.1070173569565,391.5761487330467,-2109.4368790579797,-623.6218104804142,-681.2400545122351,-298.76799130480924,-246.9571736033838,-337.4924813692795,-163.86336073034684,849.2668532094443,86.03529650235335,227.09841985529295,-264.12055506856944,-15.170828586117043,-39.40415390575698,238.96838202339165,-338.17678523825566,-163.32545397895984,-5.320710130833627,114.02416548041363,-100.28639400231637,69.01559529649333,84.33211422988819,17.011380151550167,-29.790836872849404,160.22107311100706,-102.28284850870887,-24.314697605116557,-8.527059549639436,-42.32334604969344,5.0,-4.672313820306779,88.04742731849764,13.784830991265462,-42.41228314066142,-1.6310132748624306,51.48266037422984,25.373311587119815,-28.097588095691115,22.741904733109813,20.091033561977007,6.066387856544303,0.9576855469695674,-4.124192992865051,-7.643867627031908,-6.297625502781351,3.9120585518799187,-0.8642516642320848,-0.4533257694874601,0.421502147392793,2.525270505093449,3.5342435603267455,0.2533400139888228,-1.0855552774832264,2.005334394201581,0.3206842707748483,-1.0222548056964953
-2337334.4278693018,-101835.85940234638,333361.2335554124,-180042.1861492428,-716115.1073407482,-1370674.6425267446,-58811.14263985872,-299587.3236206341,723619.5145004578,-346653.9978649541,-356957.955776652,-200369.98447365442,120684.04000318966,-86160.83472055005,62364.31098528234,-44422.28730483698,6208.2140148445305,-4539.174632265367,-34552.16382397304,36099.586433294084,4906.657344143434,1769.9493038397927,3141.988342709585,-16104.353061593334,12075.936467730195,-4494.305877948112,10081.148149597977,86.80023864691084,-8881.479363118253,1528.7075907541634,-4480.043109864828,2350.961575667643,-2580.9059972883347,-3024.43228587158,3185.9965430337415,-1095.3804931277834,-2318.734533888816,-745.5531176870624,-1739.9186517007756,-2164.6764898577326,2809.1795268562014,2373.603652761866,-237.57913303628197,1758.3014495497023,594.5272257930083,503.99421461510735,292.0567462449534,203.30288001024252,237.8059883740252,156.84449445076456,-651.5635112382845,-51.241126730029734,-221.60126419367626,247.7489536879982,16.931572197099015,19.38425096350713,-169.21672791368937,165.7909478284067,114.58545163601852,10.067124013682848,-101.83248608250156,89.13902516133778,-24.27540008040271,-23.041386851191668,-10.828859095430895,-18.35670065804434,-108.00255840866186,62.54028710669592,-1.9480335060135088,6.647033586437519,48.62523191211681,5.0,1.0312523441342931,-51.60830610892956,-3.9257505268465382,32.64163005103422,2.1683708409275915,-22.856669815660645,-22.398406983487885,12.233298151679039,-15.619133254709368,-14.601671201994991,-8.43748611222968,1.5567502433992424,0.7141429659279965,6.919129277025351,3.925220696259258,-3.071551995249806,-1.5123572414825202,-0.07721112518765122,0.1720171194811524,-0.6349873229369776,-2.173219699546678,0.9459584718381225,0.9793627157009345,-1.1989842056353752,0.2505200665840623,-0.40093001547305895
-41190.7257005677,-8911.441116877693,4110.740695207049,5397.562462758343,-3226.335238818265,-19690.317353367307,-4802.470042376103,-2462.1949007198396,4731.504935360379,-2147.635852696275,6104.735455685619,-1783.8328494667824,-5098.241440504898,-4359.829189705333,-699.3511642350288,-138.82372619960248,-262.9731806960408,732.2141857803141,-2762.7621045321753,345.05842890183783,-1229.8493484908122,-863.2625665462094,-1370.6377245637277,-253.4899787265632,80.66904599257802,162.72343180050171,1084.9259213915743,-156.75708074233793,-555.8682891052396,155.08834831198286,-130.43176969190995,439.707950250971,228.89733654891896,-209.6013729098394,84.62795246281578,-50.119828839351285,-191.43461537294615,-130.20276076481855,-115.81097431393304,-258.1755983061791,544.5736842209352,320.72531685820223,165.5311886020078,246.08192339393378,146.42839134097846,100.2315264838192,86.6300844175435,-94.63164460187687,3.150355698094083,38.66423013235064,-28.333551642870614,35.39391326471819,11.127189905401142,4.829661608923485,27.147385438202328,-12.984754823494024,10.642320745579733,-0.5031070803300773,24.520058844160083,1.1457478480791057,-3.2889947910749395,2.569674125107095,-3.976312545630738,6.017440460047467,6.0854297152421,7.716001676035089,1.5091534848705228,-1.6213404467044694,7.542813412754503,-2.975368195270497,-6.215691889691912,5.0,0.00463430039515661,7.188292708391389,1.7547150067806485,-5.458270179964247,0.43806828214988297,-3.5186640758368704,0.6844323458958295,1.608588887443009,-1.143330516054906,-2.0148517985228582,0.40565507926658884,0.12628341710364704,-2.218598732082851,1.6839024161402736,-0.3124919606407648,-0.6298757521409931,-0.719027546579677,-0.06859889781884296,-0.10390349955434003,-0.2326666649361664,0.11632771538748161,1.9848928226858515,1.3119706203050412,-0.03380348228608132,-0.09216340128999063,0.0010262800313583053
-2277135.9624279896,-104727.82716587454,324510.2672090312,-168504.07337613765,-691513.9388494507,-1332084.0557042698,-60944.37252574074,-290045.36235701607,698110.6716300218,-334138.400860942,-337393.07914390723,-194241.10386550415,111477.52874827593,-86870.11480368872,59384.708327205124,-42880.99287951131,5901.900332510931,-4094.1067014453897,-35647.57119927684,34857.998190005615,3420.4356244525397,802.0143970385354,1361.370473649588,-15518.971177875972,11480.114310376559,-4239.6609708405285,10638.982434642294,44.85794827292796,-8794.013526349172,1547.6259314010952,-4422.42090744843,2714.316592136567,-2229.8920340437535,-2938.036870420792,3094.6234276296545,-956.5074553051311,-2253.8185617094086,-750.2071042463474,-1734.731224605093,-2168.67920061915,3142.57211307138,2501.184096848588,-134.76955978593284,1866.4936487724333,630.9862773412991,639.8950325556324,311.4328031880026,106.14967831851216,262.9543396800884,180.43672305089945,-681.5962881252336,-37.22468119558858,-170.4717665490831,222.11670492840068,35.187705810137544,12.29752439320731,-175.81977546726336,240.57436430931466,153.53385908252602,9.432524899055313,-91.56952959086664,82.46870577079189,-52.6794621394552,-55.25034729267316,-6.516232225790215,28.34165962323504,-120.40419674453778,72.2183572198112,24.08574730866613,3.7039901752584274,29.431949847891737,5.0,3.268011842852937,-57.03892287100083,-8.533805072974387,25.820427471587283,0.9313353651224321,-39.47262309101144,-17.56828948359436,21.314544202501107,-16.961783144915216,-15.767802766193691,-3.1954504846628784,-0.18434014617632993,0.4138004187801777,6.251927047557763,3.854152445254642,-3.509729978805009,-0.4316424074562067,0.6663738682735141,-0.25388785832154886,-1.43654851381263,-2.1576152664644535,1.7894618947128353,2.0983054985314546,-1.182828157958978,-0.1587401393327126,0.9061627782384
-916143.3391869207,-39818.19910749155,130564.09315098189,-70724.09618751856,-281110.030039386,-537289.8647722857,-23073.624199939728,-117444.03043380046,283964.2652347318,-136026.51476208787,-140309.2699582408,-78599.64663725851,47431.254206755315,-33790.82522140469,24563.91969104491,-17446.14127719919,2457.5610351965693,-1776.203891827726,-13528.138257993924,14114.134731629189,1973.8522118183023,706.8656215335333,1244.6193054870896,-6279.746964884628,4708.456375639121,-1775.109550064164,3903.7522046093004,25.130312402283913,-3458.6172502681707,611.6559826523261,-1750.3313018124925,899.8729451740498,-1027.2307385648282,-1185.0064783581681,1248.795444878543,-440.8969963093568,-912.4862572575943,-294.52509637385396,-669.5739444489254,-842.9730608198706,1059.9540246043573,909.8436042458621,-100.87368995972288,666.3002013386879,221.8484162914894,200.65738875660162,100.92144853506574,88.20688089842794,96.93885987897556,60.26732352493457,-253.7369939028202,-24.878634757985562,-92.86949020435473,103.52039939892384,-3.0342879760829247,8.282350625438832,-67.85307326329091,55.452705435286695,43.40525544493043,7.804538203473453,-39.830908391639944,35.97445499577967,-5.041217751360692,-8.187019730570258,-6.728218270445611,-7.7418800156223995,-42.663821011280874,20.621199990626945,-3.2502464630878882,3.889892395644275,21.511583034357322,5.0,0.34750942654298345,-20.124404952603886,-2.7076950946468763,12.086713278132436,0.8518508606595672,-5.709099949846765,-7.061494123943462,3.228672037129343,-4.687397179218444,-3.9699817206232253,-2.488690190995699,0.2810905011351863,1.248644168000617,1.8471644005175432,1.5474379473587148,-0.5380554320733724,-0.9972661351731272,0.06084814477828088,0.09717046131813611,-0.4186776813368177,-0.903664557067163,-0.61521230663961,-0.35867945342777985,-0.3843961663351828,0.12959754170043117,-0.16683827349907415
-1892478.1414169653,-74928.50944328275,268768.691391981,-151868.00560966672,-580697.4704867875,-1110435.347256933,-44383.2913420677,-242278.07186526872,585343.2343372147,-280559.60270528775,-288032.60285653017,-161331.1533591161,99256.55881360563,-67299.90409537955,49916.817531071094,-35358.276299015895,5435.1061199994765,-4466.614374550164,-26175.61389085315,29069.641414022743,4684.359727915534,2721.0086228943605,3546.5310355096485,-13260.899235526455,9861.058719088445,-3738.3514198003527,7487.901515904321,129.2681971735775,-6585.693859631107,1245.802802543416,-3509.6402113777444,1671.0300669990147,-2264.1264278379604,-2386.8544851614038,2506.822511476711,-874.803611749313,-1768.8302781312977,-508.55328556356864,-1273.3549030397248,-1572.4651074302644,1911.3968349770316,1686.9210947149109,-301.05138162313324,1257.8323058401097,382.5013228336994,387.5926983023792,165.72053516918533,216.0921136588709,200.63490578287212,122.89330769456326,-507.1773908538998,-73.56895047313583,-169.55110976969388,196.28058879990036,-6.128726200795289,19.323274202170015,-156.5965879150759,150.24836116045205,94.3348182771357,9.22676679698205,-80.40111403263224,69.70463013582791,-25.759969363883897,-33.31362666931008,-12.440913886445694,-8.610458096308433,-95.14923572866397,51.21177391113404,-1.0139200968886053,8.276807543297918,40.80499064015891,5.0,1.594680039077636,-46.91475157385893,-5.215523802595121,27.776240985490407,1.8078403702089032,-20.094527758711514,-16.302824948426565,11.041234249670046,-11.810251368168354,-10.254443892153448,-6.712440925156237,-0.08754468161030823,3.3757517227947536,4.567083881422049,3.992297480443833,-1.7255324489699613,0.9378148267564999,-0.16447015654718036,-0.08215810757689553,-1.3194598277169043,-2.1310981248728886,-1.1468099619320646,-0.3393398421359911,-1.338843510396454,-0.057226420176565755,-0.12752670360877535
-2365299.332279441,-97469.21379987749,336918.6687119784,-186400.75810755338,-725638.8650566649,-1387354.8491169424,-57714.766646008,-302962.8419040867,731020.6475507634,-350202.89630492486,-359275.23267516715,-202195.8520757219,122583.32649708215,-85890.25664031463,62592.669223256344,-44506.18291270173,6664.0200375998875,-5353.440480968679,-33867.9641740793,36291.24889882181,5267.5785207906865,2634.228347142828,3497.1184691889944,-16353.522959442818,12131.7155031935,-4646.156432205827,9766.20669547821,175.4727367387908,-8412.265006788562,1548.96223902591,-4459.495613219996,2274.6656354243364,-2692.5443047868853,-2934.0259925751084,3146.2145385753547,-1021.3398304443804,-2190.8807495890305,-641.4173864929678,-1633.3048825938856,-1984.7408552401325,2577.602286923175,2203.9171753460087,-341.6149535902438,1636.7098552115613,486.42559139498957,549.4666014236981,212.33419099673523,234.73176881489582,268.57483895816057,157.04759034543272,-667.7463382031192,-88.19838305132356,-197.2830163088812,236.7933865417518,-0.8369906043292357,24.01580522909952,-200.2746412074984,228.67251790574696,133.81450009813247,11.239390435765507,-94.86967169867499,85.0779772639392,-44.38591300733643,-58.35109652129355,-14.703055062532812,13.080095019596786,-125.82975433345726,71.39380370217582,11.209972648836523,8.61316046545967,41.73694995906394,5.0,2.874102744113974,-64.01006104769567,-10.085240223165304,32.030881733863126,0.8489656818036486,-32.88248535457541,-18.386361550514625,17.979377627957483,-15.251879150745932,-13.026324704919418,-4.86625499107188,-0.4060035271071333,3.7880181216649627,4.577000503912646,4.312417126235167,-2.545126998237409,0.8736178476279057,0.3066668006136114,-0.15862488530416283,-1.6523310858381044,-2.3307396426155917,-1.0387082214093903,0.13984709051231745,-1.4243003625649628,-0.15260891607494942,0.5555483422088494
2929819.440502531,119056.86105898069,-421713.85983714525,236865.46481194138,912434.4861746634,1724933.6525584923,69460.86049947499,380259.8678026339,-919357.8390497796,440576.4894399344,466728.88749846723,254437.813873751,-161761.86322955912,104747.81142776791,-81145.35801899934,56969.65050943816,-8199.139984372752,6820.229165852858,40741.42892254186,-45709.7221106833,-7766.625150718856,-3090.729461132902,-5425.058005072428,20091.959827310773,-15157.997917969547,5998.7508626461795,-11514.412341677951,-414.4207893214644,10683.10175327162,-1704.8645569554672,5612.191757340237,-2494.82996915536,3543.647557187478,3466.742329861146,-3962.339887447284,1235.9906678075467,2622.249795049371,732.5487380390631,2090.0606156776357,2352.3896055656573,-2898.854899806623,-2617.7121395567046,544.0700372941399,-1925.0618995091224,-532.9825903895321,-529.9357296539837,-242.61935518621345,-371.06256437153564,-312.5277934087252,-137.93473287366578,824.1234996951499,118.5165827452807,282.02471324600367,-292.9769341854684,10.162603353380513,-45.99020322329613,242.01470862398574,-272.47422660774686,-122.7536990912152,-4.863029064273854,122.63580265415068,-105.62424795755257,41.92061570237737,57.47583712334373,21.615209908152433,16.814227154197162,149.71374246262127,-94.80514180474869,2.5627026557781547,-12.107863143817772,-60.708500717675236,5.0,-2.707118979231277,87.39846099378826,10.613466755069288,-49.19865483621855,-2.360487058006922,35.572979311279454,29.609852467882767,-19.591516827721826,22.035428599099703,18.437801888163822,11.678563721876097,-0.5945091017663557,-5.174635584153574,-8.014658995381922,-6.650426130433496,3.17018381337242,-0.27588804923937904,-0.029382543473177453,-0.05782253915787454,1.8472372119506963,3.4109037414816905,1.8380987825526804,0.5692246489602811,1.8439962195038115,-0.04529184763110253,0.23861476766388182
2788761.397446111,120057.3430047764,-402588.6566761664,220061.51488591806,867595.1211711732,1641587.0095336721,68598.29739586561,362297.2732053287,-875787.806829058,419491.8974250423,445477.86878908164,242977.81583213358,-152889.09444543254,101722.92531958735,-77753.99659018114,54758.584132673845,-7488.401110994261,5764.701686154914,40315.3317737631,-43782.615023185535,-6759.936195324738,-1752.0061007486074,-4429.657499451355,19003.34902738918,-14469.14200557065,5616.999245226701,-11589.252181177835,-330.29315951569754,10766.029313757836,-1581.5380692713115,5420.415461939637,-2607.9366581624686,3236.961314655693,3388.7427859065033,-3848.603230078857,1201.4179006436434,2620.0670574589235,803.6302842347891,2129.7252368439454,2430.724961174343,-3110.525664178694,-2718.632427371186,416.3073330450857,-2011.8997203146173,-630.2040794623325,-511.1447729288378,-314.32065706685074,-304.52057647105306,-285.8235953614697,-134.45540435846516,786.9328310529963,74.27820234349923,277.1467961699443,-282.74639754707044,-6.846447399683983,-42.38788378712931,210.3896137966204,-232.51355764259577,-112.744791546446,-3.950785350573803,125.7143657163288,-104.42952939708779,30.54846429053409,34.30544328709727,18.351773966831225,31.557102855187782,135.48879364052704,-86.27260310869951,7.983377774304636,-10.735781831858043,-61.9118618645014,5.0,-2.091138657473061,76.071655037184,6.050245477864142,-47.91877657030129,-4.459352307696079,30.232778494956726,31.337062773336257,-16.227845061065487,22.2957913118542,19.72217198560427,14.53539251162971,-1.174629161421387,-3.835620991584176,-10.805824166873052,-7.246191026672296,3.131100206115203,0.9259725217007861,0.9138319403285848,-0.012259935678085792,1.9779676235103665,3.794641521748943,0.6381163707783619,0.0915083225869231,2.2254359800074313,-0.0055306527800434435,0.9878447885354326
