X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,X65,X66,X67,X68,X69
1402.9601073256872,-3072.587369557944,2364.7637965186796,-716.7450382323626,-715.5551878165624,2342.0871239250664,1011.3609532422793,-126.17167231509336,-1072.3149725698056,-933.403531020538,-822.1253495504222,-24.47472059777661,-940.1367063406061,1920.1734738505752,-588.198417019001,-378.43841655125317,-238.27391914963945,-96.91593677861965,-226.49035503558414,864.117936106194,2.9785386110673993,401.8776912693126,352.1670622071954,-20.009261137708922,-278.2001351576769,90.28534410674278,-183.49591652531998,138.98587068073928,-117.1083016028446,55.96817683912912,-0.6809326955160687,63.076879209630604,42.97296576375119,46.69281917293407,31.263413291456246,-41.57017648119978,12.613857224801187,-22.54439755698608,33.394290755292786,2.723850532201975,23.987227534058608,-9.322437441745214,12.26103467311974,-6.789793156409945,-38.958909706771465,-20.906135021429037,-4.685199985358788,-15.192259143864929,-9.822070039379396,-0.011185158340981494,3.0226140668813337,5.329887650687492,0.234050434894033,14.192099480676228,-0.37070314316221786,0.8173438333587235,4.23159309058627,-0.11020178761533084,-5.755783753277943,0.7082053631051057,5.774112981039645,3.124888761874324,-1.1283668502885407,3.70483518474014,-3.7877716292656576,1.8755208228831155,0.8056032809562296,0.04556679337126629,-0.055875430735805816,0.5449431281363021
1846.3221865074759,-2828.3689398132465,2761.8363449439694,-651.7868592011482,-163.81696098090097,2344.480291803497,483.74259976396786,136.27418982389517,-834.1769515434968,-943.3453539969307,-746.698739874129,-98.63822519259998,-861.0627374295907,2257.451075623386,-1018.4626950723278,-286.46833868222893,-344.76397456291556,-77.39445155846937,-72.46291121664213,1253.141866669783,5.915055217446537,600.0879799900491,393.2578039682762,-26.763848990524345,-380.07722433921776,129.12958028360765,-206.1679187917116,153.14947496520955,-97.59454687663477,63.19795608433939,-16.629194247501232,103.15180173371618,30.02103305111114,60.441708166371434,19.405312379489374,-80.32765407510516,-2.840920232746401,-24.71863418298137,53.56542863673273,10.0094887347959,28.548106836744523,-6.911176054061115,13.79831746213788,-16.93430922995593,-49.622432401186,-25.713215786803584,2.965400030961706,-15.0570713433081,-8.45985394008879,-2.6610395920525742,3.111557142000855,5.798399457307111,0.519234794440655,15.81164180084057,-1.5645547582772426,0.3319588113871021,4.903207733684452,0.2159348550830961,-5.856926723257284,1.4111286489940604,3.4948362776997417,3.2944944854503544,-2.605341522268656,3.020521868805121,-2.479182409069542,1.5321042585458509,1.7973164441457128,-0.17767706169973874,0.2083795049962301,1.1981974237249677
39.740133821687856,68.76060552682343,130.29975728028484,-127.31665176803514,114.88369094342323,122.74510582843664,99.18994618852076,33.875563808469295,-78.94187317507085,-51.779285694913625,41.10213764450926,-16.83778903212172,-13.536192862394492,2.613750894810718,-27.748520174961744,15.062516940390664,-18.680631020490555,15.374186731896094,7.652959131932257,8.097882341884954,-0.28106705900505513,8.603482595363431,2.591933525384584,-0.6736637247410516,4.083238903672007,-2.575497425319894,13.7594259303155,-4.422649663358873,9.637199083720876,-0.3474608486558104,-1.729350349223099,-4.245504342714589,-4.330569558925502,-3.788452601593484,-0.9259892985186636,-1.767667040824486,-2.412553373669365,-0.35233745272138844,-0.03405805133586132,0.7634318440078257,-0.28855689632107984,1.080209405934757,0.13798884453227442,-1.1889965939218539,2.1832538380113187,1.2141320371918454,1.2407813841817021,1.3503662570923958,0.6785016198642534,0.05294703257781213,-0.09952054358565074,-0.1740750152244787,0.18093939601269235,-0.49981095355837657,-0.30780133181065267,0.08092929657250714,-0.06654784362158964,-0.022131998138240586,0.2076901980085443,0.20405595020852962,-0.383648425738673,0.27786580628808905,-0.18709512460672598,-0.291860054286985,0.27430372506579814,-0.21629880445845268,0.13759417721239395,0.06377352827615648,-0.0935900873939123,0.10746945852718104
1185.7880757114187,-1261.0358318383298,1923.1918732981887,-712.2990055013474,335.1420159178052,1621.7732641533546,438.5164710057651,229.39470170814073,-625.1514182692014,-650.3802067966393,-274.39187217383244,-117.77299431968513,-481.451382400701,1283.8224922170477,-710.727581391458,-94.2730093757939,-261.1896205724939,1.7693547746021259,17.233098712298567,785.5162134334756,1.070713964656713,391.209932749489,233.3695019276572,-15.867959735480957,-220.8669395263309,72.00347795445961,-83.26088762826433,73.46443347397123,-25.222559997070867,32.13726662390099,-18.836778680042467,54.351613572568056,2.993299068323976,26.82696548664895,6.1272933951387305,-55.658757241201236,-8.78027307745521,-15.709455843215986,32.59773889745971,7.826806622941713,15.826825672237572,-0.7621209689306628,8.839301034514637,-13.340764301647022,-23.31351515129004,-11.896044003833289,6.609180282599926,-4.357573213039951,-1.9328503257024414,-1.9022589444891718,1.3403156889642338,2.680415302528236,0.9997621819929332,7.08012494680094,-2.2169242510537925,0.05546262151846855,2.4389694648156035,0.09519513443238922,-2.4629259614832097,1.6283990299680275,0.47901755153169145,2.8833062735669683,-2.4475991624732396,0.390576077635307,-0.39809214412086824,0.31297972754529046,1.734782713476365,-0.03251183777189076,0.014447432005400685,1.2524807569046217
1141.748829196802,-2820.0787429837796,1889.829152904961,-434.22838700255846,-786.1735480674915,1849.387129557938,744.4099159561222,-186.59146745049102,-834.2520191957263,-751.1932733837175,-770.7139294037174,11.958389998123561,-810.5659119252444,1672.4345757513631,-446.0367406124628,-364.17813650488205,-181.10999918338044,-102.34776791851401,-225.37104171172126,713.1362534803391,1.32167681271628,325.1455904623818,297.25544423541896,-21.380573814825237,-236.65884144636664,80.35738227156445,-176.17962052953993,127.7277589417183,-120.47761835965815,53.68888188383882,5.919333978455141,57.270939935793116,45.66903482133069,41.468305307405366,29.601097522721897,-29.154751974208768,18.1981527376473,-19.20480379134927,27.905597475628717,0.22325834568782116,20.478395424142782,-10.193867130641012,10.359105534716427,-2.827055870362286,-36.084034232107506,-20.300420754553546,-7.865481775788433,-16.141598318016488,-10.602493625316752,0.9605357337137157,2.498624036170192,4.598122524514194,-0.15779419752789847,12.9126140051061,0.2796329499113916,1.1922362403657452,3.567899585359121,-0.34464845984771897,-5.69799976654608,0.22118196413918445,6.201848803935075,2.1552136126094132,-0.38578734421649186,4.10708340635573,-4.072284202282847,2.1062378254289524,0.25856726770944033,0.2558138793067383,-0.03423812489873315,0.2796041156102734
-117.38146635799338,-100.8095683022967,-137.61782778525682,46.86635895670657,-158.88651876362846,-71.3500558161808,70.03826237247613,-84.04098370872977,-20.73624389985903,18.030766979335382,-25.944555977967756,28.171209053761597,-14.142826047727052,-72.34134950127773,115.11207237208156,-31.048042320553833,30.86571343834495,-7.167033580117476,-43.87485259314251,-105.08110649028235,-1.0408407999626532,-54.76619366447673,-15.89694547996748,-1.228855347347218,28.399801459756613,-8.622706995437099,3.1081374287604984,-1.9320328840891545,-8.532593245369783,1.1973026127967252,6.834833151226479,-9.260544363493562,4.27703098386348,-3.787517702254914,2.9436427943438273,10.78699583505637,4.447547832066674,1.3669855117997467,-4.558362187410449,-1.658379089495369,-1.508004528130451,-1.120862999962963,-0.43115493041280484,2.754162256200837,2.060468301906963,0.28933770556008026,-2.646279776542708,-1.3280259399662315,-1.093671715891001,1.1320697571389466,0.3354685717910031,0.11163098367129379,-0.12311520479874567,-0.11654712434672121,0.6201688201638184,0.3337847505574417,-0.14075973402403516,-0.22531983332410885,-0.2749756286102924,-0.28835591236963226,0.9079160362465882,-0.4793241778672669,0.4906171445215461,0.470103210899791,-0.4604847256363762,0.16998179522541,-0.35184954266866675,0.11119489143149325,-0.02577709949686109,-0.2371617006080537
-567.0303556585294,282.59985832342545,-1047.7518553202576,553.6711973104789,-430.6754501229616,-882.2209550248281,-347.26467150609784,-186.56954833708275,391.62322040142254,359.68897181791317,1.8870908999996592,90.6343040180287,200.8500424214199,-508.12128856071524,361.80705890290943,-7.816619100733275,150.1698930777294,-35.041663486656994,-36.97843009588135,-341.3357269910576,0.5572975249561356,-180.30654032858223,-96.92852627268975,6.495243744764322,83.47606920794671,-24.703733303921332,4.419725116159779,-19.268802469059096,-13.13242122638107,-10.185433171543588,12.022938906946612,-14.016171372216736,8.603930081705494,-3.957365491376196,0.7160499260421628,26.954010045482,9.451453338036437,6.880453266787114,-13.287743250074744,-4.909555519216423,-5.529482487957092,-1.7886280562081365,-3.7282820115695787,7.788839233864949,5.380280520408875,2.510532170696033,-5.745174318860498,-1.0228381188248066,-1.03582040724448,0.840914925236258,-0.04207078396523822,-0.39067998166306483,-0.5810830498576987,-1.3239002059984764,1.5625370948094268,-0.08646985084044682,-0.6505341649490272,0.20284024677172732,0.37070275684748977,-1.0542971938086427,0.779569868470483,-1.7549476231012648,1.4568603138887235,0.6366016171505672,-0.4962883711963428,0.36660032515642377,-0.9951789252282777,-0.15490267206458774,0.11021094812988583,-0.7334647803484055
628.525115366986,183.4604815225472,962.6199205273373,-408.80898345301506,765.6708737460999,607.7197688549923,-65.15190479318719,336.9656132942217,-126.24891004951698,-244.10764704454246,110.67199854518252,-130.0040779268958,-52.2035954079284,461.6446627636049,-517.7617909126016,96.42693235190983,-173.3363155399371,51.25359662244943,145.84039497661777,462.4500658780599,1.1188394155805812,246.3611805769084,82.63527958584196,-7.421987962110911,-108.36011327737097,34.248140130510244,0.8022246224174324,12.320194142342688,36.220880051505794,7.916970771964014,-21.160338327393525,27.327188218738893,-19.76728686782969,8.230202653625184,-10.685270538063808,-42.16053706356182,-17.153150659048396,-6.729069301421409,19.02697370722004,7.707460931711091,5.6840898928133035,4.292925547274282,3.186568143287296,-12.78934433334385,-7.493775012481986,-2.0504442420322837,10.631663532793166,2.865702696793887,3.156740946362008,-3.1123497988759516,-0.7418789267732653,-0.3770918111860889,0.22781582322939786,-0.02888187754610627,-1.9377887343598845,-0.5390173733032397,0.14573742185295593,0.07450726239789965,0.3440508919637327,1.297581104766852,-2.9090013168978857,1.6358423369035804,-2.4488565832553464,-1.6357344808142664,1.8635091961751122,-0.9017989042858285,1.6525839828270215,0.0049201107782676,-9.182467451406245e-05,1.1635337915878834
775.2799100485314,-787.8910456307168,1240.1097080202246,-378.04472716848085,248.67807422793604,975.6015138680727,157.75600093010036,156.8450003569633,-331.14812233133097,-393.5045294443746,-183.2693139628814,-78.79196851256246,-291.67435912936827,850.901272345996,-487.4863939364578,-57.22222739097014,-169.9104683471129,-2.593036786739034,25.889595963630153,546.4452195387881,0.7741330122243688,272.09223495649627,152.06973424685256,-12.494038560670077,-152.31710063717748,50.01435895650331,-60.04285922726976,51.15420220877045,-17.315599206950868,23.032093160053176,-12.447816919127105,41.63683984076584,1.5748535273182613,17.998454346321772,3.0640903054270723,-38.377806391706606,-4.250385391489869,-10.069707040120813,22.78875455440241,5.038013255073072,10.510085477605749,-0.8024541284690334,6.516496730779564,-8.957023804016782,-16.373606581353254,-8.81983930041528,3.9657283678664372,-3.6340822596472866,-1.7200670205571678,-0.7010306764083081,0.6281613622031997,1.7020118411793748,0.7301893585312119,5.295530725045802,-1.569431252876357,-0.12245779229157361,1.6015922080434688,0.021183361405764045,-1.8328437748475974,1.0786772274131278,0.6682347540975729,2.4070374728583723,-1.7098342879362713,0.3578900566018895,-0.5074722321244591,0.20260857561741338,1.215737900496938,-0.1315551066804614,-0.07364377923631989,0.8945099822025236
-323.0000770743644,-74.27798796519112,-637.4025055467034,391.79414156165495,-426.2413109513906,-524.5422480508574,-189.56058954142546,-168.28865082761308,224.56035731108872,203.25214993996244,-69.53771598240668,72.12999229247389,78.90634312149807,-228.33980278163818,245.12229041611224,-44.098681174239836,96.81672820239869,-40.32427165273812,-57.24218584454364,-215.69897800739153,1.0502912630700956,-120.21131105645365,-50.243102958226785,5.595147237278142,41.824103644733256,-10.353038857508263,-17.538438781315797,-1.1345713310140475,-24.44231352138716,-4.310565653309016,11.546225091775113,-6.24696451573994,13.058959738268204,3.69114419015787,3.2271677089641586,20.165220730719355,9.363353792538232,3.6237163907506797,-7.964142382487006,-4.15027552757099,-2.4320346437862796,-2.8500772019012657,-2.5553681204985668,6.777015393231674,-1.0265892516867847,-0.6240251356869011,-5.943475530481672,-3.149035515534123,-2.084863330864986,0.5758414912065255,0.31071259874016677,0.08858837474836209,-0.9599497980925227,0.09041135659670553,1.5942772105665424,0.2906565865556579,-0.17594066767656957,0.049071384975999666,-0.222946007067645,-0.9670160944596017,1.2463074312867106,-1.5129551461677675,1.3979518902748116,1.0377606324715736,-0.9267385854194098,0.5619632175879264,-1.066228303679113,-0.12481596499664782,0.11330484284454884,-0.7629661309916838
