X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11
1.8981059140359724,-0.8111747796953142,-0.24913242974301036,-4.536409068159949,5.0,-0.21959611067936938,0.12263589393973111,1.1619767491327984,2.124641542781589,1.128606673956841,0.4949553711976395,1.7200638133881454
-0.41675835512040277,-1.8904139510620241,-1.8476248858589253,-2.9415747636935574,5.0,-0.7627348775894475,-0.06119012871899446,-0.11463471420355612,-0.3383388606511424,-0.07096087913746608,1.303994406708051,-0.26977784480471045
-0.938504191696689,-1.4047778135099265,-1.4280565506628904,-2.6805827054664686,5.0,-2.255414059946836,0.15565753534437293,-0.24010100885497085,-0.9544018090731518,-0.028915155519623932,1.1065230316069237,-0.7213194083198198
-0.916779195265438,0.46128064679424624,1.323314462773334,-2.5905284681826166,5.0,-0.5872848329609366,0.052737275505460736,-0.16953832207367311,-0.7245006336066941,0.9299466463393355,-0.3194174165246276,-0.5764590957614502
1.195909313012889,-0.8806863232124305,-0.5733923020677145,-3.8587190079147833,5.0,0.5818806143887175,0.11723327919894881,0.8436938949477432,1.2603016660166482,0.9509294502322277,0.6206989315308883,1.10390917308982
-0.33771748273486657,1.754066961674347,3.109101416785826,-2.9131833893612953,5.0,0.02317499307765269,-0.0321995933060194,0.29543388511276714,-0.02276799601214725,1.0366963827204352,-1.1755859042461883,-0.018464024060971782
1.1157725281368769,0.3035549732652878,0.8801596704220457,-3.753544251047605,5.0,0.509154865196588,0.040538672629689604,1.136593086173186,1.1830000263589642,1.151992128774438,-0.08982368264778105,1.0797182607469415
-0.0014651560987505446,0.6314451047520762,1.8802418795839286,-3.2263607174349986,5.0,-0.7702979609864944,0.2245366170265054,0.37428600148936547,0.3486812315612293,0.9587278453930038,-0.5279631705563107,0.14754168970313855
0.2469182933998575,-1.590228503378969,-1.8938430402816737,-3.391733632143985,5.0,-1.4173395932149444,0.0895074757736231,0.1333988636308794,0.5450812180284682,-0.013529794181431824,1.2382299064450604,0.3436656498769813
-1.7704575713448454,0.6582606596949643,1.7349960078625626,-2.0658607710604198,5.0,-0.9883042689949039,0.12178592556976467,-0.2122280805347151,-1.8071472988591502,1.1323337027935478,-0.48133415821048214,-1.5666349891798281
2.0027287360506447,-0.2503199446362009,0.26357605656548544,-4.501525020647902,5.0,-0.815054180212417,0.1081228644545292,1.119098070067642,2.2232700331444035,1.089287610139252,0.21826976666040895,1.868071403107044
0.43551943392773107,0.7400829857418438,1.875464961325577,-3.49764409120186,5.0,0.9352817011009996,0.20096447288092134,0.5306567704418779,0.42192688293238967,0.922838741586203,-0.6136581597564958,0.4449304423931732
0.21004756528957727,-0.8786143949258891,-0.38817426179492165,-3.252052204411525,5.0,0.7497639234819554,0.09185631919478261,0.5042417286861595,0.22791601325544153,0.936150921770859,0.5661656504060745,0.2494720766180787
-0.5641286899257982,-1.4495143055597688,-1.5063465990045053,-2.828624957843794,5.0,-0.02791575698018359,0.09005332710786355,-0.1417376963298649,-0.3701839914957094,-0.03992335270003762,1.1149909563161768,-0.28759105480311836
-2.674604836001019,0.13337031387685044,1.003301991733474,-1.4274652248521502,5.0,-1.7658939505546902,0.24832318556268682,-0.6736076851992273,-2.561282100284836,1.0042548366551134,-0.05965931975597171,-2.276214781631532
1.7222749655189755,2.4330747809851454,3.9243830398733865,-4.357699907011837,5.0,-0.9453119573886155,0.23158697468161774,1.097911639662249,1.8621218620739608,0.9541898905618847,-1.6843868521454874,1.5863287080342623
0.3728793570468034,-0.6918348377949437,-0.2748944469262983,-3.539253441812076,5.0,-0.3011498723765014,0.12189608909612142,0.5500877686800288,0.6227812440673745,0.8179164086134534,0.5854452613196662,0.6601251058569065
0.038780430769810664,-1.134415854567926,-0.6838083315153978,-3.210067049430122,5.0,-0.28734162691971166,0.15385830361614958,0.3144772590363075,0.08470822468467853,0.9476213925663283,0.7479653075938999,0.08713827350460907
0.2469695745015581,-0.23372620141769412,0.44400373162022233,-3.53109913154956,5.0,-0.626038239098083,0.11724405630431482,0.5452176880875946,0.4684714799727433,0.992213978879532,0.18421928923106182,0.44215589794147486
0.09848667762938479,-0.4610640118665859,0.1443216936946377,-3.143769732230886,5.0,-0.34966754299431996,0.09688809722730704,0.23842502594070517,0.08659401310152166,0.8566969653688725,0.26199796376181267,0.13053931392265364
-0.28011210918372914,-0.4321246722124474,0.14902446234501004,-3.0549976755198385,5.0,-0.33578747210773857,0.17247762360024488,0.38890399642003964,-0.248348379359408,0.9855826822927445,0.2589991890696846,-0.22313539217785472
-0.07617185316782839,-0.4399574866694371,0.21885973400742872,-3.292663692413371,5.0,1.6744963011239786,-0.02846720619231978,0.18548023835289798,-0.2235736602667901,0.9126475913105352,0.2735138461997886,-0.34693582297169717
1.1960838607631141,-1.3005602617089436,-1.5949983943318184,-3.853675385985412,5.0,1.0270117382687445,0.2260103431940024,0.4206490813451855,1.5700987814973206,-0.016557056398834563,1.1428947230194624,1.067015363681443
-0.37527084769698027,-0.4262892150490604,0.11542509219395797,-3.0708714972515057,5.0,0.23823606763912356,0.003738083216075855,0.25029922295772206,-0.21987554617117847,1.1037655015880927,0.3365670430615082,-0.20847069328113607
-1.8936114029719322,1.0637860588506185,2.426061440156756,-1.9672484410713076,5.0,-1.2036799076424913,-0.03694389777093089,-0.2546853551930589,-1.961714281849159,0.7652190697769181,-0.8548788774927205,-1.5814731081936038
-0.5580770355538068,2.0102780559857254,3.291741318113583,-2.9402532747049244,5.0,0.36517491870137814,0.07371039806302608,0.42471296841841255,-0.21793761792977442,1.0361559975909476,-1.345258531976357,-0.22269587759194462
-0.5559568405289891,-2.6143635473415046,-2.7504411009448893,-2.8562353191095013,5.0,-0.26148307396571485,-0.015499871078895472,-0.20229131446825685,-0.3854594719444291,-0.005622063347654992,1.7865664142663167,-0.44057906100924593
-0.24832977608388943,-3.0440045340238715,-3.7817819627585876,-3.0339524464893346,5.0,-1.4311491003561436,-0.0006481530189140633,0.07951022555210699,-0.008072268310021724,-0.037803460886144315,2.2648775599189954,-0.09349694266572152
1.5678372897029498,0.03417403330959456,0.6629479129113593,-4.218775058424225,5.0,-1.5058813563599012,0.1444830673078837,0.9701667972434532,1.4755002246871831,1.0658847422485946,0.027115452821627133,1.3863604119873767
2.554136235025156,-1.0578408096833891,-0.5552681721236679,-4.844228808872281,5.0,-1.341950991298147,0.07509362918547438,1.4277188195807002,2.6929597158670555,1.0763344587483021,0.7047734014910431,2.2540362513121717
-1.0493173949843628,-2.5715929231030032,-2.92260106839543,-2.5529388737199237,5.0,1.6886596718093891,0.016213533561671118,-0.2185543634212239,-1.0342483190717255,0.18149155168249387,1.8743551356190213,-0.8996283844737752
-0.9767643061039278,-2.0188862975477786,-2.3293392055699407,-2.591640700067009,5.0,-0.3890570590761381,0.07653180373622082,-0.516096811447635,-0.9707536887918202,0.013491588889414763,1.5395536345530991,-0.8163281026602155
-0.5225842573049576,-1.3563962381693941,-1.1427878587873854,-2.775119393781125,5.0,-0.056175136435442995,0.23864395428822197,-0.1226757864586902,-0.37733089359477434,0.12668110716892528,0.9917263109795679,-0.25129417283978
0.6138760811453342,0.5504972730418873,1.7907262939441755,-3.6411015613017828,5.0,-1.4919061262124635,0.035491617584160695,0.6480848546920938,0.7843912066632888,1.0585337754081579,-0.4378503852287558,0.7018709971229047
-1.5194905292086252,-1.2609834544499372,-1.3841546417468713,-2.076913663277967,5.0,-0.09152412467779761,-0.0873065252265606,-0.4818245559795523,-1.2214646229186532,0.12823228537745204,1.0082887714577873,-1.0257531933590214
