X0,X1,X2,X3,X4,X5,X6,X7
5.0,-0.43479110477438504,0.04643869979226835,3.081678136255789,2.1170392473787207,1.0313307072801667,2.526653747179758,0.4547226757576059
5.0,1.1848307586729327,-1.2861602441561526,-0.4159549227897424,-0.3532803367835069,-0.31279627039654184,1.3473207776117633,0.4492725268837393
5.0,-1.2449660520654418,0.44518260851508357,1.3829597938767506,0.8274079546246167,0.30777579724232473,-0.7034438059745244,0.2909277235297465
5.0,0.44140022669194584,-1.5380069411323394,-1.98587561955825,-1.0188338368525953,-0.10180347895264939,-0.5296863087573283,-1.3829185675845732
5.0,1.2092308613315232,-0.38000431603492035,-2.702969997833269,-1.8536938464729222,-0.996046399496948,-0.9121463642219474,0.06168725883519124
5.0,-2.1892490476980013,2.244162639989257,3.2377305716628837,2.26161852301572,1.2912302301242937,-0.22074631164477504,-0.6050488075454084
5.0,-0.5610633710072598,1.752584755830168,1.0187410412745506,0.8240244768778321,0.47567471128624594,0.23898205321984928,-0.17027879768465837
5.0,-1.6447912643509237,1.287687800567338,3.496330242045904,2.2618667381774524,0.9164224834845515,0.8554664559704506,0.49206967397164947
5.0,-0.5201485014378584,0.523677873805752,0.1485402474092493,0.17804827505590012,0.10919303848586366,-0.6902749362768674,-0.020947175125739508
5.0,-2.2303724657313944,1.0573109978008455,5.522527042656457,3.9525882648852257,2.2544062428465326,2.389037762730215,-0.6955279235226949
5.0,0.7607643919687538,-1.9556273764761964,-2.123779087636563,-1.3094956429295346,-0.5098196165020668,-0.6992151850445051,-0.556016096005427
5.0,1.763412701668492,-0.834579880018467,-3.1761281883668597,-2.3419711414799695,-1.4036015658200613,-0.6774520327601379,0.6010968345116955
5.0,1.299483760410617,1.7806294073113293,-2.711294184748473,-2.0385030231466046,-1.464525553115378,-1.286027775944605,1.5266343892400915
5.0,0.6410053823703544,0.8139679121773712,-0.06992826028848115,-0.14638608679066073,-0.2259379392619508,0.9973847215530663,0.603515064800442
5.0,2.296221236692444,-0.6485729903946085,-2.376309763348434,-1.4733706575682226,-0.6090390371426637,1.4635141584216163,-0.07921063888147153
5.0,2.0600960205675842,0.16205404120218053,-4.388510332991519,-2.7893152948386897,-1.056624513600142,-0.45590202149737413,-0.894799824695063
5.0,-1.2779342761432377,-0.6516877582137207,3.2774211772029402,2.14505967381918,0.8801271177757818,1.064177599129416,0.49033390692032686
5.0,-1.6728402947899748,0.21145620451015004,1.6559420510875442,1.2870254740657225,0.8449536660112839,-0.6628155040605095,-0.616091925850749
5.0,1.3081468337500681,-0.6365739639585594,-2.1102293062198996,-1.5912522727653657,-0.9638076943416815,-0.47700319439225036,0.5272588195471116
5.0,-0.276711978647153,-1.5230544858408483,0.5904944879914256,0.33863374696113535,0.006559915481994198,0.01424314792921026,0.5509980998344401
5.0,2.760978787334583,-1.2151571439624296,-5.409012190615361,-3.4012804423316205,-1.192644914451517,-0.3205363893410993,-1.5230992273523987
5.0,1.0570419153649757,-1.1801037270430823,-2.4522981267051707,-1.5547982667469418,-0.5706431366990757,-0.48967690332814806,-0.4330776209811629
5.0,1.4412365460724244,-1.5112432241813238,-2.2056063085806,-1.5534263071093952,-0.6863916350007413,0.1326601168113616,-0.46022555041832963
5.0,-0.26430897831304834,0.11735551705519862,0.9538258383272878,0.6869792913150651,0.2982291757220935,0.48715364733997935,0.08400916431718959
