X0,X1,X2,X3,X4,X5,X6,X7,X8
2.974492497914208,1.436899288107088,-1.8417576337953168,3.9952643154055845,-1.3385755740143095,-0.891361149203495,-1.9128843880519215,-0.587447027370515,0.5356948957037758
-1.8242384125904636,1.0906962091522037,2.0498062696862864,-2.2361395972332967,-0.04909823351797302,1.5712413664872829,1.452846636111196,0.5809445467774318,-0.3687249655105008
-2.466230668929036,0.40369960198147736,3.1161221375374595,-3.931114375822685,0.32498588668356576,1.0953275631983688,2.0106468434283076,-0.22335281461379408,-1.2385386158962792
4.148730714519214,2.1825375474483466,-2.926198350121771,6.431555826491586,-1.2465497074866672,0.8246954069597988,-4.096072832851179,-0.2789112659044109,1.9386060245009855
0.4001422346064868,-0.8340048023123868,-0.6029643131034892,0.5781553967315493,0.651113624687581,0.16671080093295151,-0.9858784533282346,-0.17626900773673226,0.36595631024849584
-2.1712979154986973,-4.09823308020796,0.5610656517252987,-3.5871935021475454,2.7779319669917206,-0.18275421353579976,0.5788412100924077,-0.3695799181055333,-0.4647613779972049
-3.735878178804577,1.2216044745572985,4.692512302853753,-6.405762283711417,-0.8599355069920597,0.11560801129578295,5.059070604021208,0.0850849899091116,-2.541592369976827
-0.39325854153578355,-1.239443595632636,-0.4572879972149136,0.3799008195109096,1.394013736195153,1.3506198258974444,-1.462344025265752,0.09006284479814602,0.7890786490031774
0.9048891144581436,0.5567608081925268,-0.5017583203148132,1.409617701076183,-0.5385638031698932,-0.3813040946787354,-0.5811058548895885,-0.1844138512932211,0.11578213719000337
0.9204908632416218,1.150453452964804,-0.10279420703607176,1.7597486675653613,-0.5463088416693777,0.7675102461971355,-1.1363692958809293,-0.33349893179192736,0.3528948147897173
-0.20075604925424173,-0.8246712743806659,-0.9829729461869243,-0.029372439032630815,0.6911478400422063,0.22495009217840042,-0.15053767107730914,0.8042420225917818,0.7200995890570934
-0.42380565991069474,1.5238147744153792,1.0553889669818772,-0.8507667719630722,-1.0277334464634662,0.3774473528657774,1.2324279126835838,0.37674842074011633,-0.3391826827069261
-3.1540057856265236,-1.5560821409785206,2.11629891958142,-4.910219612969135,1.0512322939621799,-0.18674146273532602,3.05401374510883,0.5881347840824398,-1.1064072411141461
0.25040273507061506,1.5953559447766892,0.20876976223817373,0.6267272871329297,-1.1595993465528476,-0.11008889431181258,0.6371920162545875,0.34538633288812143,-0.13992729434989926
3.5399989160958887,1.0585728344256418,-2.359969748916809,5.410068271793911,-0.21450979601655254,1.043541503727368,-4.476186985323673,-1.107778953451587,1.5002859838417721
-0.6233095868787045,-1.393051186828786,-0.3758371157321483,-0.7925314127815106,0.425236206054269,-1.1151564318596385,0.8384024195621272,0.35282525836472034,-0.12833148031921013
-0.9749569008021036,1.4228616227105981,1.7381172111968326,-1.612925883877791,-0.45465238506030414,1.1883322508395284,1.0077021900483323,-0.017634117751962736,-0.5262659959290863
2.7519812924737557,1.3480073901352503,-1.5087119180891728,3.9519503961180193,-0.7405277426458062,0.4660807291041318,-2.7933399824098815,-0.7862062291354309,0.9562039747055524
-3.11773777622596,-2.924867235480991,0.2456557894236312,-3.2800807750000502,2.069624381985512,0.07718609226803555,1.7550584855195617,1.736754239574054,0.1592830950928891
3.2914125468827025,0.9902303571015205,-1.4178305414120143,4.692707461259287,-0.3045734861085406,0.9743387851260931,-4.503202655924936,-2.0137583914019626,0.9886176581266098
-1.733050282008509,-2.3392258297585466,0.5599445055712663,-2.61344920729844,2.0428918298844527,0.7959112366823616,0.17356555407632482,0.1629478948180978,0.06763434542082264
1.8728239067627843,1.3644074583507226,0.7254922562064363,2.0710626078023577,-0.37413668160249863,1.2883567656907848,-2.6708790682978303,-2.3064498905837483,-0.2510993483178352
-2.47299731997924,-1.7027256213762643,1.4555492126529717,-3.934210193703107,1.1088767033597688,-0.33952018601823125,2.2346654591886663,0.43535348005439345,-0.8780022282997484
3.235377724662325,0.15004139813210537,-3.908582879498849,5.532214899556177,-0.6029412456851427,-1.037409981689025,-2.8954446876238342,0.28684737104425945,1.7284327141741191
-0.6799923340093115,0.353785307295474,1.9917153336016877,-2.2541947614535824,-0.3832484471636942,-0.24077111199494716,1.058111942980547,-1.381997532826692,-1.4955708057774009
-0.42280590069824087,-2.550084007967794,-0.7064134217336226,0.17779259979062018,1.5148502379045967,-0.39116761027637637,-1.1069820704474655,-0.2629550667104287,0.33904136473238533
-1.514334286454372,-0.5496180204148289,-0.7292816172455309,-0.9609727346321055,0.3414218903961035,-0.1965383920591591,1.6836007650678517,2.2099869627062474,0.6406999342197132
-2.2953422105426307,0.6699783173526328,2.825619618410452,-3.7898881102989623,-0.24782467085685142,0.5707901119141088,2.6754984057520934,0.11665144118976736,-1.2681113619698416
0.11594189567349354,-0.9417066246477098,1.0222349255922831,-0.74194707274233,0.7462690654293253,0.22035151178868517,-0.8726709749483672,-1.7058911993290968,-0.6985986859474629
-0.5499283009896364,-1.4599498337069745,-0.6843126144405788,-0.2674840363998217,1.255321530397355,0.3257046052905504,-0.33687571528093185,0.5693574211288345,0.5768999850552748
-3.48991939574213,2.9044630497616466,3.7967749860680433,-5.6341936819781475,-1.1712140992603701,1.776347945028073,4.883559053980314,1.8338547538841339,-1.1998354017182167
1.4298699185021015,1.8721349715449018,0.8392534117638002,1.3744675792539027,-0.7867701582457928,0.8599568271422661,-1.4616954955278973,-1.5150165065534462,-0.2761942013222632
-2.9792556259790812,-0.678932749855027,2.3764324047850924,-4.788836054269126,0.5118120940851028,0.3311924735769638,3.175250585781177,0.6390062378158035,-1.1739578111243154
0.35089982395368347,0.3303711687716156,-1.3457615906798694,1.2069083747894365,-0.036818727040926744,0.24357580119027464,-0.2307284846887987,1.1874519613747352,0.966099397084041
0.19551299229161642,-2.457457524785193,-0.8298686911161504,0.0015979486315236824,1.4321152150309555,-0.8359782237357848,-1.1539186363884115,-0.8093579565043213,0.05931268516462004
1.704135933203131,1.07629836692789,-2.7964398330789773,3.5388682940553053,-0.5905183852941103,0.2537364224416718,-1.3694917820817263,1.5851346676305262,1.7464603296089896
-1.8062030032840413,0.44212923600084214,1.543780020285783,-2.596670519245178,0.24055929547332516,1.3287975879954446,1.4934758029757036,0.6417480146234994,-0.32526969814024564
3.020343258144668,0.06728514947409575,-1.8531751187594396,3.9652469466508227,-0.2651039869026128,-0.5070535015809216,-3.2654411885103074,-1.7620089757474249,0.5330660111184157
