X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12
0.008181408996386821,-0.1331048818668799,0.08885006722898317,5.0,1.0085802906880397,-0.00512553372209304,0.5938630177051081,-0.08091844793028398,-0.22263079669858,0.026524814028454594,0.039932853069504747,-0.8894706601622719,-0.8094401810142938
0.10040167865462363,0.028929207158724435,0.1940061943410848,5.0,0.7182410688833731,0.04052222797916881,0.5582653018133548,0.07463918730184085,-0.05214848392160195,0.04516507032269933,0.027286728254222403,0.041186628199688324,-0.05771271421725233
0.04811394279061157,-0.01619116934334541,0.22640121659962248,5.0,0.7374298874306822,0.23086953525144097,0.8049609399625168,0.025888671672947935,0.05716901721701372,0.014175692759270137,-0.04046743024046358,0.10599292251302307,0.08654939740434231
-0.20640013244641062,-0.09483969579192592,0.4227860614260163,5.0,0.7365531035724785,0.26315246681300697,0.541155113020848,-0.22084301643754337,-0.1254252582940279,-0.18849156649277155,0.19916927630835313,-1.2367294819105856,-1.1611893844797
-0.26528966345767435,0.9620352739691111,0.5334542014355141,5.0,0.009111205399306805,0.44206044505147746,0.7456860954230591,-0.1490075022293401,0.06376966237228851,-0.13520782657080196,-0.03430920046729907,2.263378798096957,1.8605943998381815
0.032857220569966594,1.0051856045930474,0.4161346061412103,5.0,0.2733150100948702,0.33153922933040053,0.7936501823221667,0.14146146267972148,0.07250258030440819,0.11234192984777747,0.07600584076110009,0.9843437977442782,0.652811310496721
0.0762846143886668,-0.017516863941265153,0.5347192082609251,5.0,0.21375946840798576,0.49285754895363354,0.7143761388157807,0.09755158630583238,0.04271227612562247,0.021814105664828404,0.2880299394586324,0.43062141915591545,0.29615439391743037
0.20965170471781205,0.7504927428930834,0.6999460485339313,5.0,0.18460061963192143,0.4974903095486521,0.8234541406768779,0.1641829043000659,0.06391787077402819,0.09056690002071555,-0.07489599592331772,0.5653909408609847,0.527961956126626
-0.25633185141785764,-0.052818589843432,0.5602892634470908,5.0,1.0591531432072259,0.4928335166690642,0.814071728506208,0.598282880489863,0.025237583809889802,-0.10315375333879767,0.007509474921999035,-0.4446529532859036,-0.458930133557798
-0.13566090343304804,0.02395623845289141,0.06571547215583078,5.0,0.5074982363790645,0.06311311887549044,0.5666261018961489,0.87935397200051,0.19425386150332755,-0.09025663123502883,0.08012476835069632,-0.665361042020283,-0.6293398902840175
0.2937573094455817,0.1337057434476971,0.0811051115683481,5.0,0.1908503324880587,0.04143857630287465,0.6369047159649699,0.16337922890944928,-0.12943369268358224,0.07647480111523716,0.025502289910924153,0.09752496831978028,0.04196620000494656
-0.49381960810923176,1.2492118618760306,1.2897060698145952,5.0,0.41243704191925945,0.9137216231825844,1.1010591402511112,0.19490220315479626,0.09370388354341513,-0.21664885898956038,0.3825908974043409,-0.9941027595935354,-0.8733305781639948
-0.0031984028881162224,0.8704972805928095,1.0732719131483963,5.0,-0.14673452224071074,0.6780871058232091,0.9388610336842831,0.21518746242933542,-0.12465051359922935,0.039860608366180904,0.22369824964032398,-2.306398120163487,-1.942181875686565
0.3052317997562328,1.0233888277534702,0.4470228211451654,5.0,0.5710018584213444,0.3869523716164954,0.9363450193105775,0.26305743000874,0.04581446204863452,0.12648287429680224,0.01906100405337364,0.19338536051804406,0.2983071696950536
0.13673308279650598,-0.01141247040548924,-0.1745520308929531,5.0,-0.09208527334106989,-0.005019869136476923,0.38192096349318594,-0.04351515822572284,-0.024211104267424143,0.07659199426752189,0.13906279301903063,2.841036256436772,2.2210919833671148
0.30081534141703803,0.09907316798344587,0.22887082269764752,5.0,0.34451022921833174,0.1315908153971225,0.7668506182931312,0.06994266810662526,0.08963889290805456,0.0545374202139354,-0.007338612510763717,0.5779706075136944,0.5476650983770442
-0.2391981287570154,0.08942758303981947,0.1834320097167056,5.0,0.7121825190555852,0.1616763569360287,0.6277065422060103,0.8084082555773277,0.07993081275210223,-0.06769433870935136,0.004954603438854829,-0.8721645954304105,-0.6564070909087956
0.18538543060926002,0.022634940834031808,0.7203227066745294,5.0,1.0790912476485934,0.638017378649203,1.0347322951719011,0.7723816762371105,-0.04070882935275064,0.07545243495106,0.17222108462169658,-0.5876767315318676,-0.3910193916487667
0.07423172283635042,-0.05336324953080029,0.5529842580876609,5.0,0.6319025035008414,0.37633831599009254,0.9372798084996431,0.057922103441104385,0.04493196086469656,0.007558427607490943,0.08812663376629279,0.06941535203723934,0.12268339638788596
-0.171908077665256,1.1517780500557564,0.9529360732521048,5.0,0.4555573325069485,0.6727873957931141,1.0584278776905003,0.28058789862610306,0.02790907132334311,-0.011293890818388101,0.09937372873284767,0.2595613371433224,0.15797877039713884
-0.0595504757603129,1.147193040192272,0.4829533480811758,5.0,-0.0739245222708614,0.4429145827430455,0.8748917168180546,0.08938177652717627,-0.037529366864194294,-0.02544019844777763,-0.053532534179168534,1.6993993040703568,1.2191887365214924
-0.06476997777821031,0.03310697173940901,-0.5580868002459947,5.0,0.792361467583014,-0.4388194119407577,0.322289951312844,-0.1770496651922272,-0.07396874867773913,-0.008274980789986248,-0.1832125491853176,-0.004247598402144531,-0.15709334703887903
0.5120734669057163,-0.04777411716256179,0.11502809250406101,5.0,-0.10186986369048266,0.06313975425818238,0.3930638061703493,-0.10787171030125745,-0.023385726706745512,0.26841668202283936,0.13034394616716197,1.6121998113840255,1.356307147708535
0.5737857018507112,0.12164488551474094,0.5912503860363987,5.0,0.1394985011791899,0.45267244821832364,0.6660295019853824,0.022310332755356415,-0.005382603550963853,0.2637299893177285,0.3352707276072348,0.6101522290068183,0.6382624037059931
0.18904006007491864,1.0467329941703163,0.7729531892130501,5.0,0.07807947429848673,0.5476347596506848,1.1261171926647366,0.21664776633692062,0.025496400870424173,0.03139418191448224,0.06520491023228725,2.4959853475102447,2.0421280952601344
0.19945003012873053,1.1947202884696333,0.554303516507438,5.0,0.007421348324681684,0.30146756019978044,0.8476010233969353,0.09515307857141377,-0.05234590078165678,0.013802132368002498,0.06181375529458419,-3.1016259250538565,-2.505571398246832
-0.23509164941960292,0.9318935490441549,0.9791261086890907,5.0,0.23391535404624747,0.6553602904569873,1.033208486144074,0.060321471040659304,-0.02395395156368843,-0.07828267147580487,0.13218556487589234,-1.46935425812028,-1.2482405974263844
0.3231496917700612,1.0163408912726133,0.8657817123848011,5.0,-0.027063650300437486,0.5364710448947392,0.7924684013710694,0.11002292708112903,0.04779472710493743,0.163317617204072,0.25612636037044106,-2.1339048308895228,-1.6547432529403696
-0.13183786504525552,-0.12095759970086228,0.5926267926934599,5.0,0.5355644109837214,0.35793576517141207,0.7147857931350586,-0.10997524961358408,0.12797034622308154,-0.03777748601555817,0.03776472281407889,0.4514454968438265,0.43031488682181923
-0.12627781281043832,-0.0362832732273303,0.07084173424189695,5.0,0.5952098312234227,0.07951612184788331,0.4840529025881726,0.8681770192079941,0.15614385077518325,0.012386367264881883,0.05034732792040401,-0.7829600651127139,-0.5438592569443522
-0.023115652899568108,0.030394590874009725,0.8262013305495117,5.0,0.8078918136751739,0.6497810148713522,0.9940713238542824,0.1417594337288169,-0.07406096342114035,-0.03776082077001111,0.18912921656423046,-0.30173776081459736,-0.237452182378027
-0.27859226935748593,0.003203875380682182,0.06625371701761243,5.0,0.8089892101957779,0.0754799966036305,0.7378850086947079,-0.05912974166070124,0.11557949956435527,-0.127734010137903,0.06867783098593587,0.2588341830630903,0.19252104565272662
-0.18366793596954817,0.9725019651224507,0.3846711616681307,5.0,0.13628364011209265,0.2527037585641461,0.8284695482559928,-0.024244020464023745,0.10625718446628357,-0.10522675849821397,-0.04729389599553935,-1.4680768194197833,-1.1666416474772259
0.125856818834055,0.09607481515231855,0.4573439107046995,5.0,0.8419569101133374,0.21917355793465834,0.6316721539358003,0.03762744052520646,-0.27645989725679365,0.09603704155542983,0.07285042353768456,-0.7043198791013819,-0.7427419580474021
-0.16795013482538496,0.998514312991181,0.4279264288138902,5.0,-0.0017197963872641509,0.3407458835822489,0.7816312346514015,-0.040985245936461,-0.03823381074445593,-0.04108769925904175,0.05050867725241827,1.555774599417315,1.3103309096506446
-0.15771914858933878,-0.29411476720440927,0.3756097277824144,5.0,0.7393460354992182,0.19621775935621216,0.6138996918765964,-0.07142573631018503,-0.0903308841100275,-0.06698292463888765,0.07844321615496502,-1.4472721380479092,-1.0965382512993385
0.08880585414974201,0.8114129739608332,0.1479457868314412,5.0,0.056258986785789604,0.14421268395800085,0.7513937216070447,0.03549368741133319,-0.2660070334991131,0.020892803630727007,0.01581446513623397,1.2444008141011706,1.033117051419154
0.017555031585310223,0.9181622696089055,1.0420340583402699,5.0,0.23021900598694084,0.5981735146921114,1.092002328240634,0.4253457750895399,0.18655721241840895,0.021333594479289855,0.20163528005021308,-0.8425789500400893,-0.7996860379974653
0.06694296427787604,-0.15029240678698538,0.43796963560376656,5.0,0.9952524350105627,0.34768007575833565,0.671928598474526,0.07580114681534207,-0.12247784849013137,0.05356375844699235,0.055845316256792135,-0.912351750779681,-0.7095490508822845
-0.13544511651233015,0.9936618525648999,0.251057921064379,5.0,0.058816053527954965,0.23461023502935996,0.8767375093124715,-0.01817648397814863,0.04762195605673604,-0.11415130959545985,0.06274948478023767,1.7472635943900472,1.3149678568757373
0.1713567335364486,-0.06986610151504628,0.47282773171772474,5.0,0.8464121368511585,0.26207779590378577,0.7602793215768948,0.0490964562874529,0.044848569048914946,0.09150698969607451,0.03404927944563127,-0.08124369298629834,0.017616918431902318
0.10509215837892379,0.08737595250444917,-0.2063035443233314,5.0,0.5554416503227468,-0.17043126634679603,0.39612123121546466,-0.19571860592711235,0.0008454624741902617,0.09322793060852674,0.10334442109739404,0.02657040304881604,0.07625108596513598
-0.3024437504277239,1.0899155522704593,0.41653338940821805,5.0,-0.04971816468017974,0.3623915125064633,0.8732909438938677,0.053931345475453064,0.05078522414712453,-0.1576200314896897,0.09868932696460436,1.3512117975493647,1.0592237805547169
-0.2173083542736794,0.04281674275772646,0.5146608574207717,5.0,0.7224608318548216,0.5119115076552833,0.9382534047635412,0.059790305853442006,0.041090296649425644,-0.1483302528729317,-0.07955767590628335,0.33016610897362647,0.2119021658738329
