X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59
9.739936669174492e+27,7.27336725498754e+27,54257901270564.62,0.10660190514233131,73025779439046.14,115450608685948.12,45740.586069075325,796.5704321488871,-877705.0758199248,-22847.235497633592,-32327.572650996255,-28019.83178303987,18409.547112793785,15224.925892725305,0.004599035780848881,15592.260969820887,-0.1234199228900579,-1870.1154606792352,0.9464051746544604,201.76055559773616,-1134.3137079781357,0.8260300618841752,45.19975319120309,0.028452531200169703,-7.578754147076027,29584689.792926263,-0.07738259632024623,-0.27550830250409125,35.02297933348143,42.42996127624603,-19.444978267866286,-0.011689696244080425,8862.069939112158,53.056040700336894,0.08766219149507307,1.0416984383784353,5.341573840072335,-579.8779004944184,-87.64575826246046,0.44876339676405774,-0.6005696785210899,324.89420881150744,-36.032141534890336,1.8378375735921055,0.06701555614793839,1.0082427127465239,0.08328434094790371,36.787348808959,1.0265624573171457,15.98388926340674,11.728408927552932,1.266899338730316,-0.08366962803436898,-0.032356361420016626,-0.5751934373078025,1.0037351814455897,-0.19351962944134682,1.48168663985511,5.0,-0.693811908762784
9.847719200971915e+25,7.353854630219972e+25,5447444306523.441,0.08214168518390655,7360211326430.0,11591136492912.396,27090.596832117655,478.12676438141307,-277941.5469550667,-13649.76001561329,-19359.87818900477,-17047.47309401207,11208.633184137156,8408.260372237046,-0.09035645030339313,8801.37327149059,0.07333067963652984,-1361.6854923411736,0.850783607324231,144.99946317509114,-836.9462837346512,0.2958535078553143,24.01822480494222,0.03561001687649611,-8.47153278495539,9366537.11092194,0.016945235596932087,0.5815446599534777,14.521323982416227,40.30927656705884,-11.566024814335602,-0.14987270427139954,4990.555407291359,37.56527512432405,0.22923668261476327,1.0196243519689805,2.0076317450057157,-423.45453312150624,-63.68525451417924,0.1381470356629581,-0.269752748918243,237.72107223206322,-20.768012092375965,0.8669217452936785,-0.10476041026311973,1.1125004498249902,0.15612414544211534,27.033501290343647,1.0268655557132733,11.963803548499639,9.652189473054198,6.582967858455688,-0.20370961656089745,-0.6475072463645929,1.0534193110024948,-0.5230877210269795,-0.22114165745114367,0.1421472589061281,5.0,0.4364988680254212
3.213045355106156e+27,2.399364561432979e+27,31146936304568.547,-0.07018323074037781,41976953512096.27,66274821785978.61,44101.27260667087,765.9089545308533,-664960.5284632919,-21873.575929810126,-31717.436190622004,-27707.835409999712,18155.85458883735,13267.653429717077,-0.13880515296656204,13637.125367446737,0.07991019878631624,-1712.491437689131,0.949909153255914,186.21897583938292,-1037.368349564332,-0.508059372198146,40.53144701934363,0.09355109697862692,-7.956401561764249,22412725.08479932,-0.00043740720567594666,-0.3608969447796607,3.021134635891581,36.79109178418783,-10.814586889031387,0.059457447636925426,7750.530567948742,53.79962843226449,0.049329465025405674,0.9672961798620308,6.685697004714998,-524.2457643620263,-78.41934855021742,1.0480592060158211,-0.5492071076125021,294.3071838798888,-32.64027539959288,1.2893363771917201,-0.07766493315552929,0.03554432514211319,0.2527308560835731,36.49019972709303,0.9959247676887673,15.831872884158877,11.899475564788151,3.5029252498889663,-0.0201939620042954,1.131031780230909,-0.6408420153423195,1.0376398723615583,-0.05745017970719632,1.512325577229101,5.0,-0.3234436891249477
1.5139388209764863e+26,1.130544624729857e+26,6753477559818.182,0.00017267211526366202,9127600992711.865,14370129584967.9,30635.884889257704,535.7358359434326,-309516.13437765633,-15244.939806942306,-22131.330589361743,-19453.123740830477,12771.35374486003,8920.46631207446,-0.039103402080981405,9306.039122998212,-0.03454773447893685,-1370.3662924091643,0.9267938008842539,147.5263913988494,-832.8920044979899,0.6232500084313135,34.882109190359685,0.0917684731980492,-7.711432684662145,10430803.381242026,-0.15167893053196904,-0.23637407938763086,13.322773459837299,31.203394511712577,-4.130472325642782,-0.03654503411080089,5272.388367697103,44.23643205709171,0.014101012612860453,1.0241120914288502,3.9122573140799544,-421.50841801837134,-62.60648295443959,1.1721210725215259,-0.44020489150408076,237.43262746439592,-28.74599119304888,1.1700440643503203,-0.17127047719020172,-0.0956695543711582,0.049655446669763514,30.998458534846627,0.9339450053217987,13.439031996109222,10.282458836071019,2.9715611121932834,-0.061629537536143975,-0.4541817083611288,-0.27604752926189824,0.19477119057382192,-0.18230356368905015,0.557172818754688,5.0,-0.001469571706658506
3.281041953482227e+26,2.4501415067948368e+26,9949573282456.729,-0.002270943641054983,13421596675384.7,21170820119150.375,29585.521933289656,518.0377913491196,-375708.9134131093,-14754.956098964523,-20946.97839281189,-18178.50068689996,12020.402778457154,9708.294456850417,0.005295499492945533,10095.331537704807,-0.0656157453427957,-1461.1655866343247,0.8346579234868255,156.0849634582867,-901.9711849551195,0.9569247606387824,29.200904842414342,0.04513060724510485,-9.46888689108091,12662129.666523995,0.05137906518911728,-1.1610442519908357,70.49284930499199,47.320342049097164,-16.33861753551745,-0.12602623032401436,5726.702875482414,38.23760079730007,0.25608763559478476,0.8762257958296918,0.08906280427057972,-460.65714296190725,-70.22449513820116,0.5519800204534361,-0.39200645201645296,257.4691544707163,-24.270422418884305,0.5235776457241859,-0.002791049955946788,0.876893429864649,-0.03226530228610744,28.320673347833726,1.094007746075798,12.623618997447414,10.119748771491903,6.159000319968684,-0.0024873835376889785,-0.9600609075242676,1.9799877107563444,-0.4829486268207968,-0.0198899947426874,0.18506976079910462,5.0,1.352672814776773
2.7204562585819505e+26,2.0315201363082826e+26,9050656349440.684,-0.17557951017516527,12240523321602.66,19258093953120.938,36332.12729955587,614.2191456157012,-358434.1039544448,-17122.488418545545,-26757.12377988987,-22976.897882700177,15251.516162773129,9271.801191868484,-0.2342741713693465,9654.88947333746,0.011761153674145222,-1398.0603344183132,0.6997291043670639,147.98535157874974,-841.7069047910398,-0.6466399174394738,31.570827328423842,-0.0296955294145992,-6.247145333356063,12079939.785847707,-0.019815539855260716,0.1363708221346031,165.74852025874145,22.434532097979474,2.3775499998161433,-0.06869087729507464,5479.75184283763,50.635978442877956,0.05061429154218666,1.0541441837526007,9.522422746218973,-417.4638577491708,-60.128699248049465,1.0299934067453007,-0.5684786510738109,236.08599651009055,-26.158014805646356,2.2638239853199793,0.0008790913391817616,-0.01902426376667602,0.023422806208246938,32.816931524168666,1.073715679967149,14.079523400527425,10.680629726307,4.967230732795969,-0.10409046348691,1.6516631414720055,-1.723575911879627,0.8346671426093506,-0.218747709981964,0.9535446172612534,5.0,-0.5411102194200482
1.0654060432284098e+24,7.95599570231771e+23,563483661469.795,0.07629486082612719,772100348030.1989,1198987054616.0886,21410.270254413565,362.528941049299,-89382.98694547894,-10002.406605798871,-16152.455072370069,-14076.07155630582,9354.165253268795,4405.120147955765,0.004342497103422373,4741.52796425176,-0.08949939250075449,-965.8365196279016,0.05273684938983988,98.86861500317725,-598.9010408700151,-1.0358134102323406,-0.46051436522669165,-0.061108778406963216,-7.34688956807166,3011337.932247312,-0.059637844001583035,-0.744552579657437,102.87143706940775,32.704726130018756,5.135811003213703,0.06596877468167743,2703.0637371397565,34.073778039216876,0.5154628896320856,1.1022511076261963,4.7934455068254564,-283.16781004908734,-40.55181209333054,1.0466965804471553,-0.18395079457554145,160.72764743144043,-2.4902650288859776,1.592237224391392,0.018769915882656436,-0.04517100386003067,-0.08479718247153589,22.821070812415886,0.9310064822417069,9.948058802966235,8.641053622744383,14.925114336118428,-0.026662521875753943,0.5778176341806518,0.39343043342476514,-1.1818705932808329,0.01082423252567391,-0.39717529856350026,5.0,0.4927791126664662
2.4268647778614103e+24,1.8122786017119595e+24,851765546266.4813,0.08274785839374836,1162540560857.311,1812396653518.337,21950.38354733419,372.8655440051001,-109893.1292329425,-10301.99261731921,-16401.1112530241,-14225.804115086572,9471.903756459584,4925.737984477488,0.026040113316487985,5291.540986841336,-0.2131234458469515,-1025.6155728576798,0.47985670705816974,104.87607968020802,-623.7851282762724,0.050429637388448655,9.342309577961553,-0.00043680522568857126,-6.428773708876949,3702571.9488547277,0.08612092359445286,0.8141905186933118,117.89610169008971,21.740579453814128,5.914663355350883,0.04555412753845281,2999.9864852441588,36.90482422024125,0.3625056227482758,1.0564285396472466,5.619933820031205,-301.6340920891362,-43.07012061006297,0.7535775287436001,-0.2707203264135033,171.19742457133665,-10.621483157881546,2.209693096102608,0.06994817112373013,1.113215879290912,-0.2068169681063005,24.148766158828185,0.9804668912214837,10.306943324150717,8.676161815823507,9.097210824661776,0.2283026711237991,0.2544498549685706,-0.16647887813865192,-0.6875114047581266,0.026268617428967675,-0.060569460251180034,5.0,-0.8333822763220075
1.1081255593651143e+22,8.27500673939056e+21,57012143413.37559,-0.03327775032153959,79694738806.57231,121311042620.49124,11416.342491420337,168.66227489063223,-28497.391660140845,-4072.0912773596906,-8834.089114670252,-6705.679202974611,4846.833924595408,1737.9982526986046,0.001180006340970196,2013.9931394841497,-0.056013188554533945,-583.181535132995,0.3497525238479624,61.598351164786465,-343.1994983528641,-1.1152404574998491,9.529073236436291,0.1773688939967285,-4.02775169017344,959964.781150664,0.15604703258439878,0.4632126602027486,367.6420870080046,1.5534601908594268,17.613375879240568,0.03544885001376615,1128.0013420813857,29.605209636404407,0.49484265353971124,0.9314166297295262,6.815439088371079,-160.8770157080887,-20.977619352830864,1.0318632686145335,-0.20677802488691222,94.93879962178454,-11.122909376116446,2.211548488216823,-0.0457578731084522,0.055020681607099636,0.03810406846429786,18.35620221849001,0.9281832562259948,7.299845465792699,6.034611890523277,4.032674400401717,0.0927708278483435,-0.19585517543310982,-1.9555061081617193,-0.483334334448903,-0.14233670451836242,-1.1789256122645266,5.0,-1.613916617809562
2.4362543786564186e+28,1.8192903531519038e+28,85827854693095.66,0.02194918360486545,115460085595317.98,182625532224957.72,51184.880737141466,887.8686350252488,-1104000.9018300339,-25472.454018536224,-36151.98181710816,-31223.315144515233,20511.87761770381,17131.472274367257,-0.09511890295833646,17458.026130906597,0.003042637660680274,-1964.2811208170372,1.1572970051429485,214.01440864177775,-1195.8085005691553,-0.9344870056242425,49.86170013657929,0.05292501688125282,-8.3098755786737,37213557.814814314,-0.025097226462023326,0.8234090988084471,43.70890021053662,48.855541225451006,-21.708438218665528,-0.03286399964257445,9931.15757088401,56.03797131027916,0.19096201919083144,1.0411076400840449,5.460668467565559,-612.854871202677,-92.53689125997789,0.7900165397134727,-0.4599619428904459,343.0517905050512,-39.96119355219007,1.5310578884876895,0.04794626747747133,0.06184970838963311,0.21395574197858205,38.652270351515014,1.0737089791871481,17.118638248559254,12.428500964543352,1.6686285099169424,0.004878679788897389,0.4342966112321233,-0.39060221777770987,1.1780232638942367,-0.10377881773417989,1.5106540925091987,5.0,0.8046155331613256
