X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72
0.007560524749371668,-8484255364.895533,8314655954.586448,-556.071296322406,172405.48629064162,-58.339255304468516,1.114510277719943,0.02449575358025713,-11.12436146268335,-347.8104795083695,-0.9025052914367588,-8.365387624751655,-193.21595018110412,72.2195267761135,175.26455547564186,-72.41565368405524,-41.8533738153305,0.10695410377036962,8.318615173422753,-18.2174631933956,0.1137676847062874,6.516534189564574,-1.2313304083554448,14.989579565573829,4.694900802010511,22.146881667413275,-1.2101291992217629,0.2740643951111575,0.05385939853463777,1.20500347456696,-3.759387091335755,0.0852098146847141,0.029032060963777313,1.7847060938051227,-0.48512413207445826,-0.026069183487001626,14.354079323471362,4.692452531131182,0.9773487228122424,1.443442540047782,-1.1163930698665785,0.5150138353798716,0.043220220787805824,0.5425077838766148,0.16058791979322967,-5.901040235973454,0.0005745674736892663,1.6000534409405864,0.05985968480535034,-1.881981212447915,0.0024410828672997292,4.560416131479203,0.5717209650175152,0.13183556949376005,0.9357136663069424,9.88763667537715,0.26004888118458036,-0.19947503273878087,1.1029960575474536,5.0,0.34253868809567756,3.373889526587515,-0.06540132996498996,0.29796675461037747,0.8886144288141984,0.4071523494328628,-0.21485795749232772,-0.06814614767423094,0.43130981144863356,-0.5900631036553549,-0.04227440604850803,-0.44839383558154056,2.0405194408192164
0.03996441404050784,-2.47204258135784e+23,2.422626855163499e+23,-1462494.7103712836,931118265302.9968,-39103.321780908846,-0.21276856455282553,-0.011452913394505134,-680.9303702186953,-838143.4546312719,-0.29355403802904945,-1933.9495114866443,-505091.8329564538,11604.80740052629,432314.73481619527,1065.7876606741024,-4290.419030907528,-1.3608368620441846,-121.28024586244237,2306.002812866221,0.17846504072739836,2387.996373615428,-3.4750159257273285,713.2386255385712,1499.7517300924676,714.503470734467,-0.7605212512588325,-0.40408653077414014,-3.8021567662503246,99.1434628151572,-9.844527199847581,71.26720683062409,2.0397238284428894,-85.30398905297554,-2.0340367751774013,0.2658727430006785,289.03106403288666,116.88706002578172,0.632900085960867,49.16730292901468,0.7398988500907115,-0.4145555309042899,-0.008795593179592484,29.238671297789555,0.1194817091500963,-18.11455822244948,-0.03826908601496464,-7.378101032900093,12.316603450813947,-0.9428412748083163,0.09314369426576563,16.043454683191527,0.025265766057066548,-0.5462132361077697,-3.66290564225263,-11.921010301484895,0.290467824744746,-14.184977726347471,1.0058842099690772,5.0,7.160734415126348,3.107407978267531,-0.16605270379655465,3.2617397921171585,0.8757571343008612,1.7631742978611227,0.5432755101174425,-1.0968151596901203,0.0995465847893647,-1.52056114551708,0.1503990309506749,-1.6954526802891259,2.0890467856363037
0.2842072753854915,-2812783805.2909627,2756556290.0487,-356.18218498429087,99406.55465923216,-80.02124718786582,-0.6003840948648749,-0.08532112312705342,1.3858379694489338,-328.7248135974924,-0.5357032727559601,-52.38716013009594,-92.14817827955008,281.2694562231345,80.63270461582371,-78.22450465736965,-115.11026702468637,-0.160801493803622,-24.40776733236097,23.975853865366307,0.028556700050235657,31.506097792754886,5.439198484334354,52.40053050320638,24.94479473364761,58.084801774147515,-0.8650100019481026,-0.9007563808527499,0.00378030449672356,25.175178431711583,-5.427792035684861,14.009051091174722,0.8699979123539506,-15.228118400686618,7.240641017999079,-0.04901847201715386,3.310544738170866,23.52789320352647,0.05280322904670872,14.049155042860342,1.5504372956312376,-0.9669288552494066,0.03538830913253676,5.774618809613011,0.21563096314548652,-14.131263923529238,-0.07613942408973953,0.16904846481422608,0.21187452810518517,0.13216137591303473,-0.037906224226928166,2.7548691537799286,0.13530462242463623,0.07120053599018902,4.121127733885133,6.148748693799241,0.11650908465618703,-2.558004820152415,0.8074059389822195,5.0,0.06802215909121956,1.7324817489553905,-0.06261509987846765,1.3165135107068615,-0.1074459785295816,-1.4080155015699551,-0.02992328568698708,0.9679405443096332,0.23989588118229446,0.3638076914031224,0.7263532948398864,1.2824659275205559,0.775769118766251
-0.004003835720448003,-365102592122.7756,357804250419.3919,-1675.4795055450616,1130718.0035156228,1022.2004371954179,-0.9018468763003163,-0.02085477692241634,357.66906751140954,-849.4614866053669,-0.012872334021507087,-278.15581777693694,-315.2217646272227,69.6903282313162,276.7966395604137,-90.75719240667212,-35.80140912524153,0.16625214046700174,13.362932681676424,-23.93338072519599,-0.029995690800653937,3.4448001769042054,-0.01426473560201473,230.33818581920002,0.4139488757497214,21.751725572004133,-1.1337218870894081,1.0219099404811334,0.19070375537786696,-2.827585980109914,-1.1099350806326185,-1.9993327174718305,3.231443942866827,-2.601702972528602,1.2492849171359555,-0.042467852972000134,15.470551838652934,6.9897859708176275,-0.03732174991768805,0.1988861291053599,0.013120760654897319,0.5170975060545671,0.07601937131704235,-1.7123338447254073,0.12371416008819555,-2.9326710097112376,0.0010823160653446085,4.932724127769819,0.8010549434480696,-0.6963369815292576,0.10102067068243883,3.6624538181834136,0.8446660309791213,0.19848213231183384,-0.9828680713142814,13.70361348495771,0.10678700812694414,2.534511327306046,1.0099034714019202,5.0,0.2515858388394739,2.006652227724967,-0.2747386133114383,0.38273446902310626,-0.19369298578702146,0.5667408318360253,-0.005257921673960109,0.27636274017189355,0.3243993659152466,0.770992068186235,0.7818180814214679,-0.3579430720392737,0.7044754114663864
-0.18859238972449105,-5.903412573674214e+17,5.785404323511441e+17,-57061.97292398837,1438880057.1728468,-2048.2986718465063,0.3854751967805454,0.03838388712781943,-115.58135237596922,-33805.822687797234,-0.8350257715980963,-437.8789654318411,-19919.330322402988,2397.4804711325437,17036.341788534814,519.0817881399532,-864.1891269050152,-0.5716062025105129,-31.037347674742502,590.4828506877132,0.05536330149994706,520.6989698350894,3.0150420744198003,94.72387784316541,369.92614026869916,104.69398209843965,-0.41391647258324704,1.097303115330111,-0.12904847126578364,41.00900840286678,0.9779398377486322,35.326176389076714,6.584925542739049,-40.01386538410271,5.577099782951394,-0.1366949318918661,0.3116915225214703,49.6379227404684,0.42595878722916797,22.28965281223423,0.5482544486284601,-0.9798967627551023,0.017530968547253865,24.47535083754795,0.16959101629427667,-13.239857620156215,-0.0020788923386888952,-6.244297375339739,0.8033943282977973,-1.4940905200321066,0.20492957919099064,0.2784708224108442,0.06287999232682892,-0.5155204086251715,3.1486549402040183,-2.355677698847534,0.2775082135524576,-8.052611001209845,0.9823474518631657,5.0,0.4753560468440683,-1.9534952135904966,-0.22859911073025668,0.7495456085941175,-0.02099933237767748,-2.7830925049130615,0.1470706222247235,0.029540091450568795,0.254739147780227,-0.8677588083692404,-0.1750754981725356,2.577801631636912,-0.9343104319500507
-0.04508198090549823,-25128616.872109506,24626096.36465367,-92.10943369333916,9427.709635291812,-83.17081547466678,-0.9720208099982292,0.2217477408704981,-21.663479891195664,-87.87728943094113,0.7340218195914933,3.0763258050152804,-29.485705857636784,68.5952570754029,35.31405328761225,-58.05107765830282,-34.161107813987385,0.003531418578325292,-5.796936857776044,-7.078669019548267,-0.08618082669365107,2.5056674986506255,2.0466858482649757,0.3358011327942315,3.0720627434791776,23.418633515335532,0.1616705500407799,-0.6346802115371832,0.2514521995929278,9.770452854168832,-5.711176894518524,3.3597076817927753,-0.659279376595611,-5.450324995701641,2.2709223004902612,0.007483630634806418,3.1416933793031814,10.594036508327687,0.4931780446886762,6.731962902404301,0.5887119153460891,0.3377302085277325,-0.07104056453769914,1.0313534658789512,0.4317740243063823,-10.594229052980983,-0.043746203079117425,1.5113509524307953,0.7698397616615291,-1.585557880777212,0.06643892812727752,2.8275650564383628,0.06409759578282817,0.13678444587562225,2.340854171332464,9.174793868177225,0.34292379464562195,-0.6296240804220857,0.9798361186832979,5.0,0.3258966941702741,3.0812087914460906,-0.16744763805899557,0.5809186639354788,-0.13216335634948548,-0.45790335453782116,0.08566649934404365,0.59743093297974,0.13211471819686438,0.6258268434811174,0.09949721523752986,0.3106868912344838,1.3859518274105784
-0.03620627279334678,-87600469076849.39,85849350047655.23,-6102.903486649028,17526506.209978044,98.05009541089133,0.44158214026672654,0.07125498320835497,151.5431439182767,-3717.933757452263,-1.1623725854073892,-189.95395961533364,-2022.7820982752717,540.4673434231786,1724.32681914132,-92.0843697806142,-231.44732765014024,-0.42694709797331043,5.065656108379725,60.81673578721887,0.06284787725951181,97.12906624650724,-0.8127435277724183,166.47291213760244,54.02911054183246,93.17517329132143,0.15583404497486342,0.20000652987196194,0.4483531923610444,16.626270219321903,11.357387768920539,21.307801634191048,5.690374566593547,-36.52191028117609,1.5323235412098517,-0.01644948276004562,14.144012432678,48.66348867023855,0.5542234734303287,14.303055258471579,-0.3448006423774623,-0.08562827352826853,0.13033359576740425,22.276551593389716,0.24440525127517554,-11.790540914897477,0.03086684808502851,-3.1919350381031544,6.189170202045105,0.43399237706516447,-0.01922745654692553,3.1220239044438793,-0.043985277828105,-0.463081406555624,-1.1276371686828843,-2.282311671876972,0.34611627686224933,-7.9716993852514495,0.906177733457081,5.0,3.8339512685345385,0.46741849722843676,-0.19939951597452038,1.2343986374867622,1.009633278862689,0.3323809231867957,0.17767015852285137,-0.10598728669087792,0.19163453355611462,-1.5134175816188025,0.9012706230882924,-0.3908890335110188,0.556758406396387
-0.07328968868615293,-91307691360.91718,89482465354.2627,-1286.076446692497,565016.0811231349,1214.7614949790873,-0.4677880368001515,0.1753381031826696,409.59855351541546,-575.4461780111534,-0.28059303632259286,-302.46344172930515,-155.88104883122912,-44.08995995362699,144.1109792682265,-1.247119765375815,5.076699043359227,-0.01018606682338144,27.27262526641891,-15.198353554242809,-0.1892767637592343,-9.094246177714956,1.511425212200583,230.80680697408235,6.972570950097203,-2.2736108232297805,0.8978677861100024,-1.0789389277413548,0.024251856775207345,-7.176627857562815,3.678515877833737,0.3199940089096489,3.2505017211777125,-4.504226132164117,1.874925351212064,0.07328248587104708,1.5008121466056337,8.255487208081602,-0.7276888039208144,0.03175724664838797,-0.06320900113859407,-0.4362290014565136,0.06337928106558748,5.8776022335434845,0.25394608499933946,-3.509607225785126,-0.23330117125460817,1.1192784890380496,0.46876941096446634,-0.21938640254572786,-0.07107010462493138,1.3301371528580541,0.0031690985288907176,0.11299315978346625,-0.10370532897120115,8.986842840962087,0.21455913022726023,-0.36718049320188234,0.8848755215101793,5.0,0.5856747565850192,1.0270661609699672,-0.18248776835622862,0.27538242956502224,1.0669200879321221,0.2480126008520052,0.328561795951399,0.16073711293917903,0.07806089980776795,-0.804257333405774,0.6866676593484758,-0.08179454204897747,0.8895396837955268
-0.08034465311158419,-7.074110084830288e+23,6.932699783221087e+23,-1904729.9311601878,1575117001519.0122,-47388.84189382224,0.8698341733409827,-0.0247963605649528,-54.535696827744786,-1090855.1808659537,0.1510783676003195,-3197.3424108868044,-657451.7369447314,13871.743259349538,562726.2280274373,3793.0948030357426,-4839.165775471562,-1.3701854838826832,-132.97459401673828,3672.48299681252,-0.027367963397477192,3140.5140686065306,0.7178865808971608,724.8124276921891,2218.2462848251134,253.55152423635272,-1.1010522057765204,0.847480066719399,-0.7242652777856147,108.43939046685058,3.4815622288216397,76.69746315989725,6.778334277168434,-88.10927034382382,4.679823734718716,-0.10138383173947135,0.09986906253521277,116.54819688279163,-0.9782136526848237,55.75699031598038,0.07635572086178238,-0.7848156783188243,0.07473549532564247,30.418171975128857,0.08744432801628357,-21.039403916129075,0.2140827143539891,-3.8866106936106646,8.370869754194748,0.6356809376752843,-0.02978555227033683,0.2953810133679252,-0.003891851771875527,-0.5427069175533333,1.4870285266696064,-7.426035681817173,0.2866730854596834,-12.165739051500749,1.02726095957999,5.0,5.147634525657527,-0.7710785740686948,-0.19562546272857848,0.9451875504571035,1.1584450510575643,-0.700490569828417,-0.161942874534224,0.9429378271940417,0.09287763880375859,-2.004011521093348,1.0230112875183242,0.5823677493334005,0.21492900968654313
0.04206696883243393,-17388854755846.28,17041254395462.697,-4139.058057345947,7808458.142149661,449.3215882886383,0.8869370522823306,-0.05108915719477376,220.24367784701204,-2695.387370796057,0.5975551426474177,-356.48195127705543,-1262.9223864989683,854.4688368525648,1082.8950237580257,69.83650152836812,-310.14928384536194,-0.026247751646295392,-44.43635985877493,170.56575233344964,-0.01919606791836932,154.3013761323153,8.369700714396249,218.68853899906046,116.80971817594838,71.93201595379692,1.0023090648494613,1.024786688166959,0.11881676242949218,35.2330206964114,-6.5861251386976365,16.634814984814323,0.278436514138729,-14.204255792233367,7.848889992341192,-0.15951286044871263,2.310234787893893,25.7522602822756,-0.9557358798145529,17.96229140966262,0.7725862215221764,0.13037270081308486,0.011634082243703579,1.8447924702060428,0.27818395069867363,-17.076195883388824,0.7275924245615846,-0.30198017450700465,0.09269732243182766,1.1004557794716823,0.09397480463363332,2.490897756064128,0.13212841264646652,-0.18494369109636805,5.045603131418111,5.38267087668156,0.40436835188459447,-2.148835948654031,-0.10900259664962784,5.0,0.0008923186577994196,2.5663832330479943,0.07691004569471804,2.0666280275145055,-0.10160813987626385,-1.0961153212872308,0.1700945658322461,0.9128935451679991,0.2004353113382219,1.0900751355403262,0.35174287899856244,0.89831894537439,1.0425760635466987
