X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X77,X78
-1.0944364714560323e+26,-1.816820326466614e+28,-0.04764590242615061,-294599569777090.8,9.891588780464231e+27,22204697.483438067,239349128759786.6,0.06872568628193575,18914554.912102308,9385795664481.203,-1440428.5774187301,4547890.630786075,-3693240.4454285293,-54942.209911776095,-2339027.646190854,-3291810.196088631,61453.66271644689,-0.14111249540763315,0.12349485025374873,7263.1398984633415,-3381.2506903073663,0.034714368191548724,0.1469878671604248,5457097.406869077,2799781.8240639037,-2951123.5417365013,-256.40391456612605,0.06525851893929975,-232778.7619154132,33.0311987174296,0.925426515289691,-0.04100579788192523,-13.933970709838409,9203825.687846836,-5038.220920377556,398.5991491636851,-0.9569879565435893,0.047394692642989636,0.2796719632495206,3779.1550391006404,1.483541869436116,-0.881745116787694,-192.55789289975235,-22.234091739186834,-29.66051709205305,0.976908252391414,-70.24085165249788,-258.02900234574446,-4.2287964837158345,-2.777110257363067,-30.707840903573945,0.8237641014629705,99.0993814234286,31.427225644124775,1.506278582063556,0.7823264950558713,-0.6430872985299391,0.031947251178906816,77.28245977914973,33.048815874128906,-6.566885371709997,-3.7513534168481537,0.4432902639280656,2.0943584619944136,0.2040857864576122,0.9752235544621871,2.8530041085697633,-2.0201955860651317,0.20469836893683835,0.7403751744706704,-0.4331785083537636,0.004971973343454457,5.785071843431565,0.13085686319053746,0.12644433686638476,5.0,-0.1040959418790145,-0.9446827538268713,-0.8265912272742293
-6.434775123144319e+22,-1.0682055463823649e+25,0.15987620017123816,-7142878993994.982,5.815792483109711e+24,3459800.8243383276,5803274351026.275,0.020993691365824955,2945038.517428877,227391778975.48404,-218841.77816043558,713116.9231564766,-578579.4674652603,-8537.439894813851,-359867.4577788892,-507493.45884388,9574.661942830619,0.006884244782729467,0.019689848246019256,3250.316637867017,-1554.487073051405,0.1415602351324324,-0.027038155962393992,850052.6588888745,437802.40171317785,-459519.270604673,-162.79075228221362,-0.10716629032822445,-36235.26941487781,-9.521657126816352,1.1593659822822473,0.13511984273754918,-10.622679098631028,1432672.1811063916,-2156.153776904317,259.25845112885446,0.6574124964771823,-0.11572837774258696,-0.05608660058435997,1442.8313133951094,1.0145944100366453,0.9836823360173043,-93.24815454219717,-11.398468483048354,-30.39158805594623,0.05613725314299706,-22.76407951233125,-165.3920980852361,-5.706633121642306,-2.098978442271941,-26.66240344031312,0.7367036403670751,57.01293876306999,24.956276115277607,1.6421704437322153,1.6030218649792265,-0.9767655858358341,-0.11700035493762939,64.02798557076723,25.65907615115727,-6.921003972834872,-3.312483290388712,0.14272699339531034,1.8962922533702813,0.14249377588362122,1.0565242033399709,3.0124081697571357,-1.9651453129136998,0.8446931500758516,0.042812993022395274,-0.14145951082687963,0.07824009793972807,5.614345095774931,0.24694023885254357,0.048972918272053835,5.0,-0.16588523000643937,-0.7645786018934374,-0.6988413811040854
-8752019141558272.0,-1.4528799920223951e+18,-0.035874380312908426,-2632843889.397752,7.910133555363867e+17,67188.39971523453,2139088762.9522123,-0.1496566062916956,56537.22388139094,83299892.22589292,-3025.802254942422,14646.703337610574,-11774.821978220507,-160.8263805259749,-5900.25165383579,-8599.90285114621,185.27551400471972,-0.035310858542436145,-0.05632362518698965,543.6813892071117,-254.56293259744183,0.010373129881037432,-0.1205895591275294,16446.294916018305,8807.539461677026,-8863.760031113838,-44.81001953088466,0.010920525969939076,-693.658643035094,-11.745215556719142,1.058543189841883,-0.08335342050397622,-19.89398115369906,27405.412202340787,-331.0480668537293,38.62814673132319,-0.8387447351542773,0.010366145537730806,-0.049871081688995754,180.39421356801503,0.07459248366943114,0.04507597738144972,4.486109569259941,6.0446342113274865,-1.5065467660953935,-0.18164988864689519,16.63775939768531,-29.962237373617945,-1.8710919755198359,-0.7922361350875755,-12.117378777280488,0.2211217067508049,7.928428240463028,-7.298989893011149,-0.5243482340850332,2.4886034786178883,0.6277955319754673,-0.16340781719673447,20.60960337265609,1.1972475985423996,-8.511138755008517,0.8376544764305641,0.37709789019722606,-0.3641541899119939,-0.2548894582765164,-0.17314446326575078,3.176660575930768,-0.26592312917582206,0.3661354096783209,0.6496079671306197,-0.49908288800509737,-0.1084055558618599,6.012955192460874,-0.03588747600385211,-0.06396316155642166,5.0,0.032361807104330495,-0.2541046421350665,-0.23677226327804393
-727607456825344.0,-1.2078654891964178e+17,-0.026022771381232237,-757553475.1622947,6.576164162852023e+16,36469.73516323288,615488565.6443002,0.05980066702995173,30221.096436289576,23403238.972331233,-1047.3869507015288,8165.819434825322,-6481.137154427237,-84.10588680185165,-2627.9456651038704,-3973.4016436439683,101.15040344596426,-0.0506032082808576,-0.06346311351899733,613.9470715325486,-337.6237415996799,-0.14440878308741797,0.11610281145849176,8922.838593105973,4904.631361169301,-4726.9012275512805,-56.30271739552121,-0.02150366037429633,-369.7147019611703,-45.01112746916432,-0.04149085396627608,0.12365780903042763,-4.733121380169716,14587.876218116364,-331.13168803112677,86.65832878094919,-1.0150969585699292,-0.04950312404314454,-0.10197920622734996,99.9944165637795,0.2733880814704967,0.7644168509253548,18.421715273057924,3.9434941440077758,-28.338310902671495,0.030710920121808222,40.4192984715918,-51.00064411111158,-1.5792456289302275,-0.43587949652379643,-20.076322078932968,0.6069904503680139,7.010803473508305,9.1991495730055,0.6567991456059991,0.8971282175676819,-1.0035903092006597,0.057668798286711925,43.47254919425151,14.306116407657315,-7.184110631614699,-1.7906538366672204,0.5746529865485998,0.8821790666476307,0.04028789988733217,0.0783720919087565,3.2315197445921178,-0.9537250675676275,0.06482021964881354,1.1996743527313711,-0.9229817744862873,0.1495738004833784,5.933862386979903,-0.1237558423462519,0.026037322245251793,5.0,0.014680128887131966,-0.6283264134021294,-0.5091145296193608
-1.2832949963587584e+20,-2.1303353777746394e+22,-0.05290849391071444,-318966804857.98083,1.1598506035213538e+22,732115.4163867959,259146645322.63647,-0.16046210141352943,622373.9798613465,10147806165.365808,-44147.024844182226,152639.98942117393,-123662.22839931864,-1798.2627542854343,-74327.3877713943,-105326.53363156323,2024.5930551673757,-0.0425792480185944,-0.11991391411918746,1451.1888293923116,-656.7460210521236,-0.06667774248756202,0.06944517407855576,179760.9842765319,93232.89792638442,-97170.35461881336,-85.22458142946844,0.024620951607978975,-7653.99043233094,18.737183167839543,0.937417603122278,0.2549973420325685,-24.655701362220437,302617.51289507106,-964.3393848474851,87.11868536707011,-0.0768025833389549,0.05214473792239482,0.09657072040840363,664.2469300281397,0.231893459002093,-0.6469105717106759,-52.15633017016037,0.2836531812086781,9.087031963161797,0.9379507840450305,-16.05548774924116,-66.71752760247846,-1.883733399688854,-1.4870840848048006,-10.53984779177079,0.2217612100434738,29.107407500723507,-10.508110853689224,-0.5077927487970304,2.2817742619643813,0.8469272997404141,-8.78811190192022e-05,18.147176871831995,-0.11189330871305915,-8.307354095359392,1.1630131635971839,-0.6463712689062153,-0.6059102728452421,0.3525493402859343,0.023865026708695038,3.78841858699186,1.2099210441513466,0.19169988805566446,0.6040584934455574,-0.5200884387476068,0.051332090201631014,5.894733873528801,0.017640684287406762,0.28902796425583704,5.0,0.14090760452294399,0.6251320274001523,0.384846753214271
-3.341178411019141e+17,-5.546527112212996e+19,0.07289669386777989,-16265392244.730713,3.019779366978321e+19,166168.60300268972,13214960953.920002,-0.06489424836206142,140401.14938916845,513903852.97723716,-8560.781491503994,35520.72158330561,-28610.794165150135,-401.35904334481074,-15525.80798406142,-22341.425734408007,460.4139725168134,0.11075637643004664,0.0003933816743050054,996.0958216638087,-514.5601694669623,-0.15006217911574754,-0.27721481444208723,40778.732783123,21516.28597460424,-21928.325303537946,-78.49299835871408,-0.10763760039554907,-1723.8304305813017,-33.824488152060766,0.13237552549716392,-0.0096279861448154,-8.076311755854624,68127.9597971353,-590.3270003988509,124.64148795481803,-0.30903468322615535,-0.01842874756065298,0.009384830825004827,271.4304026166374,0.36578977805182017,0.6084024591461179,-10.108678270573392,1.3718370002667266,-27.858250987357103,-0.06209677341221669,23.4855463391992,-75.12807291624495,-2.732696858166615,-0.9875436186701197,-20.851884018648928,0.11340293362582626,17.604328876154632,13.0616053927873,0.21616310891249513,0.8484699150559926,-0.11969875747397181,0.04079281352668397,45.93992027562107,15.906728969567496,-6.6574299126934635,-2.4110757954163233,0.7868436344294942,1.247745489231152,0.081217057206011,0.9761498416931745,2.95352862769088,-1.3281629807556334,0.6127934291647252,0.394400918263379,-0.3726365124752824,0.22307540464577072,5.745754066306985,-0.006480688758485967,-0.09434950898661647,5.0,-0.18492430174398114,-0.779128944435245,-1.3362673618297454
-1.0666395286403809e+18,-1.770676180628346e+20,-0.05719191493632129,-29073875279.797142,9.640359251264956e+19,221611.9667409996,23621304432.145382,0.13326862496013572,187890.17028407802,922860372.6526258,-12278.062666189664,46988.3407012342,-37968.930176085996,-539.7456450583852,-21563.143488674574,-30800.07294075626,612.3243542256632,0.036367614122505554,-0.028223231017305634,857.2760039690805,-390.84249751077755,0.09285755719403305,0.20765303787500455,54350.530146552344,28503.402273780855,-29362.429221819584,-56.76251066451241,0.09111054975448976,-2309.1927785795015,1.9307272598099414,0.9690914226993547,-0.08412334214662033,-18.323907702020044,91285.70626924814,-550.4231817742644,48.87184495200579,-0.5786051588596185,-0.04916354312405932,0.09621116389710149,356.1623087837099,0.030540929867496708,-1.0284757777720228,-18.64024507526223,3.2517868098571645,5.921911233286044,1.0504772855313602,-0.2917983925529396,-46.33682888878441,-2.2557329402500863,-1.0206433221258642,-10.512308423655401,0.27608409097605513,19.74539711617429,-10.44744455813249,1.0503417495761687,2.3159007096291337,-1.0477640031415716,0.020153719812193674,18.82094736179546,-0.015434684489250432,-8.356281244037433,1.5436915753412113,-0.01246490934371644,-0.7414409795795575,0.026451636025635022,0.14162173410555437,3.9306312443861335,1.0151752842767707,0.10632301025244482,0.7065765187474319,-0.5297669910954385,-0.007310789935624765,6.1077618085443,-0.1158402903278117,-0.11673991670832747,5.0,0.09090176129040492,0.37415672383054344,1.5906981709026198
-55291966128127.97,-9178750304015432.0,0.24448403813732186,-208963920.20615193,4997325393356962.0,19398.53060317919,169778948.07581165,0.05145270674314121,15903.659005613248,6501013.276338921,-334.53429559158565,4436.172994795338,-3510.045403372902,-44.226008153784065,-1158.8232265406575,-1868.1885156234187,53.504799175378245,0.17654190315661386,-0.0003515855230332982,402.0607735426669,-207.0433665161854,0.05553523364386409,0.0028838714379642912,4733.513772495557,2657.090457181061,-2514.960892418002,-42.739169825661136,0.1046188222907799,-193.82371512873962,-22.92785534743953,0.1068540994598827,-0.009397282924902335,-15.731677846797599,7648.367330504489,-223.03031705112224,47.17605729048902,0.8537759644998908,-0.12085248059663706,-0.010642017212042745,73.17636872447827,0.08901508026768067,-0.7060668106254229,10.747420776906198,4.9811384327046095,-11.40935028381237,-0.031103715328177253,28.83666337660286,-26.588345635805695,-0.8204592242339215,-0.6382959432121688,-14.812766986023226,0.18574525897009744,1.8879117153661498,-1.2518820048704502,-1.9340274245945457,1.9638657701548663,-0.2096977927804829,-0.08811689449647357,24.79678611165987,4.234940906229951,-7.178602818662564,-0.5375932104093428,-0.12390279156695187,0.30147404993991883,0.08953670169132594,0.7543903848373383,3.413519065340778,-0.13626943579050482,0.42782904831595026,0.3856320496698107,-0.3193044699685814,-0.14341543015478336,5.783850426659197,0.07715986153986837,-0.06338527777133413,5.0,-0.030341428247217094,0.026222684529051667,-1.979251685431698
-6414303875825664.0,-1.0648072344732918e+18,-0.12159372505974567,-2253705897.918915,5.797290541304192e+17,62156.41209686046,1831054401.269255,-0.03690787932816585,52301.093277794935,71214364.49294508,-2743.034865532552,13611.77372881727,-10931.245476864684,-148.60714137190737,-5418.049498714869,-7906.000482166936,171.53217880685085,0.047863034232514395,-0.039205218347487,550.0010181486801,-251.758949002102,-0.13678857825610571,0.04542045418396259,15215.420760807718,8164.177827007272,-8195.973522949145,-43.56341013484709,-0.20616229844052594,-641.6943568061669,-18.657651993029557,0.9756841111462256,0.13490032982136677,-16.03385905695445,25347.254343236855,-324.61808601527,40.175185153841575,-0.8122041716775295,0.17290724484235487,-0.10072562796858342,175.55383900752972,0.11588246122762298,0.4638571667331831,2.5729721544554573,4.172189391734284,0.3739784647045137,0.06592949966808166,9.311821096425673,-32.71031940137222,-4.72484160816818,-0.7790282715750642,-11.151219719988992,0.21111069416267636,10.070098481970208,-5.496958474764737,1.9304273608317768,2.6297802453002395,-1.022191705820247,-0.14174242398356007,20.802061925047227,1.5584425457251383,-8.073081376769748,0.09071602422153484,-0.2876651772618499,-0.052767613751883796,0.12539487722252757,0.13826298967818715,3.777058687592464,0.4789621377451214,0.4874722258999922,0.41331821850966344,-0.2778745242025745,0.08324519367080069,5.902538010078248,0.0765241992669417,0.01221627155849069,5.0,0.07439508462619522,0.34948892254222175,1.6046552060200734
-2.4356453706456734e+20,-4.043296206635095e+22,-0.042997787903283145,-439428819350.3301,2.2013527045587157e+22,859121.4664988536,357016743691.4298,-0.11154115608908738,730509.180438704,13980011137.671125,-52205.944486471315,178804.3925551405,-144900.28500653693,-2112.082317967069,-87600.49119094716,-123993.48404467058,2376.076257528424,0.021783661582361932,-0.05385979536597879,1527.415963619615,-695.902267691324,0.020116067684429285,0.04693973642281616,210944.13143689785,109302.0108026154,-114037.12374098836,-83.168616139391,-0.08103377890194964,-8984.885477972806,21.746350864966967,0.959287870080449,0.08744885642154844,-24.37571263494698,355244.515015727,-1028.1653676149238,81.0615753635849,-0.4953122067945527,-0.005548167726145636,-0.05847799179776998,725.225704557546,0.2275643009177975,-0.5794145554469586,-48.520149242282564,1.5940150584296684,7.5445813659794965,0.909273563114679,-10.611088731473126,-67.85086940265737,-0.3988471316378169,-1.506895759140329,-11.334403090663653,0.15623456284732234,30.548735154554336,-12.49937434175644,-0.6843722427682167,1.983134786997071,1.0282232662879465,-0.16302077663235665,19.971221490792153,0.4637106251409534,-8.556863313617564,2.098155613601591,-0.27445596950491363,-1.0671210582481314,0.09284932109796626,0.0023777083573502146,4.008475835766983,1.4385793740789614,0.05053851445963746,0.8141569460772368,-0.6459584824496347,0.06735125339976382,6.022434181258033,-0.05771043693781296,-0.05018967663829706,5.0,0.1536087253846931,0.6951742809007084,0.4737222817195252
