X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X77,X78
-10829601.036788736,-1798243824.7404106,0.05987998550108764,-88029.71181634243,979045599.739749,473.8444810504137,71482.88012700154,-0.07267329325389742,299.76774744437176,933.8435090894183,128.7177704245866,154.26757985101088,-104.0775547686979,-0.7234488391361165,122.29963261626476,95.9518431812099,5.0,0.05970850797795211,0.27245858865927564,48.6225432927135,-41.10473127556778,0.25689020401534196,0.037907291847834756,102.19565259519709,88.69107773137806,-44.71065111254012,-4.192281078062597,-0.008765759742693629,-3.694687712907295,10.272999412540436,0.12868844696001044,0.13640828393615975,4.85618699850581,142.48218110102442,-25.696206119005186,6.781331079168329,-1.0913342592107538,-0.12931331570822338,0.19294484593450228,7.734834380768409,0.003970980577980718,-1.114083219138228,-8.927733588869994,1.3811386600736129,-4.656689776097632,0.042497124163566415,9.334514923431684,-6.2117488760438215,5.936002118981627,-0.15284214554337017,-0.22537120314610426,0.0343623603283877,3.110980151638098,-2.5204001153003297,-0.9954550274157462,-3.1490654292928184,0.740227834075044,0.05471528472646128,1.0556204350589244,0.9014694610945762,0.4358430462450535,0.4459705024278944,-0.32982832354096686,-0.6335182856089402,0.09908878356380209,0.5613314813505647,0.3753949878800091,0.9343069743797618,0.039307720853519634,0.9687955959213279,-0.8552740765826652,0.9675260991185406,0.07439222550621657,0.05649528964573626,0.0189852263167412,-0.29161263650673147,0.20349785736773712,0.5113457276861976,0.19806882491117941
-9771252.120416502,-1622521891.9435682,-0.0366048469969434,-82276.63134733289,883374644.7017609,495.1005290373895,66915.9465791967,0.026311364359691433,253.92205969048288,373.39986780974044,211.25613443477772,148.62601751861794,-89.76762972988992,-0.9642720073002923,62.70949238369385,188.7153890652225,5.0,-0.07035632389498492,1.2813460068807632,55.09288198562792,-78.56653628340368,0.053215859598404996,0.13175492554671203,54.47251265682506,119.91087936524008,4.051617853957734,9.798724441057496,0.09288176015045145,-4.391842235424989,-16.044756190625563,0.10456996647375072,-0.08264384668157554,16.359632042480033,166.84659658683557,-31.600338594757808,-0.6799570158686621,-0.4919165876850258,-0.007268174906010481,-0.012535060224853477,9.953368900094295,-0.14227348026906117,0.9635675601581403,25.081344966607073,3.252445143197981,-25.601556437501873,-0.11727763359524755,44.56158633911428,-9.050335195114906,8.044114292694907,0.31381316736527864,-6.156957861619348,0.3858924891507894,0.05166255012750218,4.759295977030806,-0.6714894823461292,-2.735608256535064,0.862407257733536,-0.18723140741098093,19.304272537620513,12.524696376301907,1.8571821089661542,2.004052808294176,-0.5933936606805643,-1.4685948297948226,0.16710057934081324,-0.026761750876201536,-0.27896710089615817,2.022653939029893,0.1274735214837757,1.2308247705930506,-0.9095888274690674,0.9850169346013368,1.2644871543819511,-0.03989083903948576,0.08805136885715074,-1.4452126452784875,0.18357344266829423,1.011842257470218,0.872522793850288
-441495.4585916186,-73389279.85552381,-0.0031277080197903992,-18322.369434913744,39956762.24531564,243.78437098012685,14902.832755664735,-0.06698137707280363,113.00810575775691,315.51927248156557,131.19900925260595,86.32684348100877,-51.37214904800513,-0.3781972832851158,55.611994747040775,117.39052827699734,5.0,0.05731560916953743,0.9737303534864733,28.95820075943611,-44.039814955338365,-0.05392846425434931,0.06813100681738242,18.88964604344798,63.80338991599095,6.848063568177468,6.95791115973769,-0.12961722415824908,-2.1463228685969833,-3.9702366266522597,0.13378591688589922,0.16973634372381793,8.977322434579506,82.67947655050989,-16.63021305705751,-2.898163733899334,-0.7180637273960485,-0.0150307666698986,-0.18733334532115825,8.691022919463878,0.03755579588505259,-0.5321183064460185,9.474627388309537,2.8471634480931742,-12.997423397362237,-0.17448575416216766,23.625436903513894,-5.166684636927872,5.171905235114959,0.10585260593748766,-2.5856406245162176,0.1396061128208863,1.2191990215041324,0.6566080931932419,-0.6282787363207053,-2.3540415555505834,1.025814525747574,-0.12481813762929003,9.042168518374602,5.994558883734225,1.160739619795322,1.1754791185050244,-0.5009771233452562,-1.007929291676231,0.2700811780136955,0.017457888203335093,0.07023167989919737,1.6626485408183518,0.13107438294652832,0.781078629375459,-0.5518469840316585,1.048812070630874,0.5109776469349968,-0.10460177787824754,0.023050818203000655,-0.7168205827265154,0.11507358478212873,0.8012364839131288,0.47953453940166546
-495906367.9441741,-82326296499.89317,-0.17068498845990385,-611596.5815904862,44822147879.34839,1132.5577351114368,497013.72180262307,0.0006807272756132927,830.2320878013936,13600.998733834307,155.93219528723048,347.6996325520667,-254.38393830175318,-1.6321801462812493,109.44549321635701,68.90504797964682,5.0,0.01185438240720362,-0.11177735493075897,78.9471797947458,-53.7009813122025,0.00560680604379362,-0.06265574660178297,262.06112329635545,191.8244955741793,-128.7969373080262,-7.240170231970939,-0.02074932236967358,-9.801164226452025,10.806174720542886,0.013700574165617905,-0.029523285392837037,3.4095830811304833,393.20641474707764,-44.93588648856327,10.533639171710092,-0.24275719317313074,-0.03401116593298589,0.00760863208905007,18.25445399256256,-0.015017336979499349,0.3348212688362813,-9.307758679022754,0.8991947336877995,-5.311351006336875,-0.03079102896455037,8.877264313004888,-8.24532974985406,5.580407467084793,-0.19841415295102932,-0.9158793654079695,0.24844778611512075,4.099525651952821,-2.0338324510142645,-0.7508233699868531,-2.6260191688718186,0.9983229257914242,-0.038873164654700997,1.9676854454348025,1.6460555900596396,0.6161050215957808,0.5159778302239193,-0.6764559514633349,-0.7026935376402211,0.14372927170889635,0.2818563639777908,0.23140957742926166,1.0172151263690596,0.10761633581146325,0.9556479320742265,-0.8019765282076605,1.021791226951218,0.4448135633744923,0.08308754858383992,-0.0021699606106497646,-0.46193625471426786,0.23721545604072872,0.735828688999309,0.38651343318304127
-2.1329262858469376e+16,-3.540766943635823e+18,0.02176467048619725,-4111289423.814661,1.9277531225128328e+18,83747.73507491735,3340265495.5364027,0.18782791266280185,70546.70087528271,130479524.93222587,-3824.243896895343,18194.024262760577,-14609.580362012824,-200.47248664103515,-7697.040719004758,-10830.253708898126,5.0,-0.11142051914593253,-0.17962372736273835,660.0907421262331,-316.25277508211377,-0.05219693957804401,0.04147005277825416,20555.0722249444,10938.649481708624,-11074.851544722313,-66.3104843322808,-0.050722864761987244,-864.3345161973017,18.95382246794525,1.0825454452659744,0.1031734391037551,-13.564549875944671,34165.87985348059,-389.70448343374244,68.91679209178369,1.088633644167319,0.011793441680427862,-0.019112980835775208,191.99549263312386,0.09085035664848573,0.6883476609699493,-38.39128872248367,-1.1836285697539486,2.7491099156813736,0.9271393811560423,3.8617472007526903,-42.511924147242894,4.369354228965425,-1.1368121675171587,-8.542167922710693,0.2163434208014857,16.09672653246756,-8.576079296901295,-4.458003772095491,0.9721367493444782,-0.42625305869524033,0.13926832179307166,13.267420557716687,0.1654570709626664,-5.83193628163201,1.1454478055467083,-0.735901435035358,-0.712242518042598,0.10467229073090313,-0.030721626455269282,2.6629254637653,0.9208221338143611,0.0376884604134086,1.3083157797338796,-0.9719280390352084,-0.06762283431846655,2.9230039259124454,0.0742754182063812,-0.059511603928795134,3.5359577465564387,0.17898853596038133,0.6150906148387512,-2.351845118114073
-405401.39959806955,-67389519.29641674,0.008065245700618503,-17010.658902961048,36690251.07552171,229.68341715165906,13729.938936182902,-0.03281124468476744,119.57349076809288,60.42702856902992,108.20692326527961,83.10736352006697,-52.49329808000626,-0.7192535749232793,122.19787530621743,92.07828929950335,5.0,-0.2657714859027059,0.040030610645064586,36.10361758765302,-30.94229319619,-0.012546061039358828,0.054797696722081624,48.69007420668751,52.17829142527958,-15.88762997895837,-6.957877647325476,-0.03267851686419135,-1.3199886315408405,11.647124048792964,-0.03286635291213372,-0.08700260241955805,4.473554814817953,48.65897776842881,-19.994049407711326,12.53123800142446,0.8847812244070408,-0.07504228721477363,-0.13621834677324224,1.8562977280097102,-0.2663304423696604,0.7222536081850068,-10.89272036034817,-0.20664313831293923,-5.296235032926236,-0.07926562487737289,6.876854805240273,-3.5897714889442645,6.3961020510871345,-0.26096610232909795,-0.09868196379007974,0.1782277905157329,1.011315925141933,-0.7379678025656823,-0.05451067562641657,-3.4065043215950657,0.3178830945252888,-0.0212385457881986,-1.520072138780245,0.01921895096361497,1.0264683740417748,-0.607506587830574,-0.28850177100308466,-0.033135340652210785,0.21176801331918182,0.9448801921408027,-0.0559702658161092,0.5499471320196002,0.16756725487007842,1.2844162029832318,-0.9478860426718762,0.7617602670947368,0.38284763763261187,0.11315953662589355,-0.06240083916872955,-0.44734978421845306,0.13165077213051388,0.4021144312402187,0.178361195716937
-43600507.91168798,-7238890127.669396,0.04130596068388262,-182274.03582447048,3941178953.5098753,666.3643336128647,147978.74680294486,0.025236051146587737,434.57281558526114,4143.938044003054,164.877781134486,233.16554883418658,-157.40917128924556,-2.1995586800113114,183.7151423888821,133.1607862132514,5.0,0.11216126739642843,0.9117541156664144,112.58510537418171,-64.59566893314933,0.026111987144743304,0.26663217560864455,174.9550991273836,130.22470930082875,-71.4698986866647,-19.155136097003258,0.04329260514088306,-4.2985568525922355,2.6823333485833274,-0.1104972014037541,0.09493171013860313,3.2068687296152874,169.91700218804576,-55.19253758222873,32.76784628867104,0.36084605347082355,-0.04144022427696742,-0.07223102101003483,0.18146602711474913,-0.1606623438915134,0.6092236409122809,-11.20252880963138,-3.487441208050517,-5.368694159871439,0.0035137770272479665,2.1224797850913895,-10.356375607133373,3.124535050692568,-0.17376250026920403,-1.650632711417561,-0.08545988691027831,1.2760663236517416,3.7864570455954274,1.2551298753879998,-1.080452026905803,-0.8758476306911396,-0.1840470414027124,2.625231943950034,1.7812872255723091,0.35369924807362807,-1.7067863122508646,-0.33047767173013054,0.8939196311033345,0.2073473596366824,0.2750309388650619,-0.17050485897478418,-0.7012118669748014,0.4024665182204084,1.4037168706439458,-0.9614592897515506,-0.09183514404442678,0.08489933547191356,0.23201203098329137,-0.04488147040984995,0.16234168777703054,-0.2747722574440823,-0.10890519070131022,-0.10577011701075022
-1590744.746619337,-264255717.70084655,-0.10806689057769528,-33950.856257763284,143873045.34333268,282.4937152771639,27693.00703134252,0.036022375286840574,160.2073959327631,438.7873065533757,126.35829887272395,91.07221707970619,-57.65640792330002,-0.19172146518668104,8.125637854290337,102.83797904770813,5.0,-0.01612379723089207,-0.09308571020263734,6.360673268992944,-42.606521804057124,-0.06048106761364335,0.9865097079534713,9.432006926736573,73.81126417838169,12.21362796117592,11.638164486166701,0.01647559768812155,-3.1657068424732606,-5.860679154753821,0.0934927608703362,0.10908303802365536,12.543541897462404,123.6871144763751,-11.83839911793371,-8.210706209431695,-0.22364476422249582,0.10391449309932317,0.25814212614853416,12.011900475984245,-0.238639953844134,-0.9922306722284723,16.04295168745569,2.4116927917394446,-17.398708352976737,-0.07342693914020115,31.76211812073722,-4.779692936118913,7.359034296170796,0.12609804214490972,-3.3304187032813592,0.2836482402244399,0.662017133152863,1.8435490430433397,0.12654517312276117,-2.5149767519439985,0.8413952123516276,-0.3543721603200728,11.335671518050184,8.06201334804653,1.833668083306756,1.530857329165955,-0.6044544043380943,-1.2106331345473778,0.1180208117736722,0.06687886460457035,0.008368983609141095,1.8973181576780402,0.07702762094560986,1.1528565877556898,-0.8531278752938294,0.966622855311033,1.195188749302303,-0.1526764102357475,0.10918816474500553,-1.3215849753106161,0.3268910479039224,0.9183888131973877,0.9294494455785833
-717075120128.0013,-119038235793719.06,-0.17032602931169896,-23703239.370786402,64809781164753.03,6750.434115445399,19259090.16201122,0.12308313317259473,5281.002060341827,702841.7721012122,231.34693831099548,1708.2053698247162,-1300.2200729306571,-13.164075837707534,-27.265622932534196,-252.38627352481163,5.0,0.08757829566280621,1.0692177117188342,337.9525790019725,-187.06562645267556,-0.09103639377796878,-0.07444534680519566,1672.0125520750184,993.460963529914,-843.0203693859909,-40.32974882564839,0.06737613021914063,-63.1181417219249,-10.802789968998207,-0.17915203403243232,-0.026603129189360943,-2.74478123066735,2477.9999722433995,-172.75230557187712,64.75931481164854,0.5492471604034608,-0.08649049045943612,-0.052691887273353756,27.474785807711314,-0.11738408204817696,0.8957746821209378,-7.906685089765866,0.2853958948263429,-12.83748132679542,0.009332653955204656,12.86006099895281,-31.56998215132548,0.5462690966234183,-0.27111173913978903,-8.381083410587449,0.3244990608738491,5.80699399516883,6.45542296515305,-0.6232094042706013,0.007613384412101201,0.6059107357967032,0.1464128830214807,19.119804090138352,6.8237406581506,-2.6892331110262266,-1.9437458889355763,0.3927968750837292,1.0615653804477294,0.21237112754251697,0.0608474450142573,1.103959327900844,-1.208209403327837,0.35660654870264313,1.0284661101130663,-0.8162946136640441,0.04765820004561502,0.6347872620702109,0.08396765407831751,0.14167200040539005,2.272851763845603,-0.148454967087711,-0.5762727070801037,-1.5162058264782325
-300274048565248.06,-4.984703044397548e+16,0.09992795998798334,-487214798.0769115,2.7138970205076016e+16,29010.310816781708,395848318.74099636,0.022815354013594722,24157.769590438184,15248751.746508649,-806.105660484831,6685.762609483677,-5283.8794846718865,-65.91100680408685,-2069.9759087001567,-3178.5985702248627,5.0,0.0024432680561964955,0.11687749762057642,537.5569924580982,-279.5715345815784,-0.0841563044503299,0.08242343878451046,7174.687034166823,3917.070529001374,-3795.660447862982,-62.943410951529266,-0.018128995242947216,-293.69793024120014,8.606191147708529,1.085331188131876,-0.04223697205083052,2.365454193192964,11598.456175535603,-299.6592331601276,107.25802623746357,-1.0863909031234753,0.07473830494133953,0.118382560850463,92.77574961142098,0.24128270205863972,-0.5226473036020907,-48.93625432929946,-8.04402187929939,-9.487182655796426,-0.05818714166605158,-15.995850697610466,-55.29490315949378,1.4041465774850999,-0.6074695473864463,-5.80711090567183,0.14528429450881813,18.31075539901894,11.2725213762474,0.8320067488023252,-0.859764917005457,-1.0951750060300471,0.37599148071138455,14.548986945444563,7.6942272777096665,-0.02655943165657497,-2.748689264153555,0.3124844441870851,1.4235558242105648,0.08605532020610422,-0.10215989075166536,-0.2319472084417435,-1.4597140120544745,0.2543262692315158,1.3589208700006061,-0.8921846932058328,-0.057474398883967805,0.0768924786564336,0.1281757772917703,0.019866423431460487,0.6138932995993418,-0.19516191442868644,-0.615891570751213,-0.4199736167717328
