X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54
-84.71895155059508,-115.29442830150447,-0.03620480527107733,3.0098349956603143,-0.1436274383285999,-0.047599467751246446,-0.7121305993846455,-63.97392862378875,172.90700717189108,41.65287310181261,0.9310287374334036,-12.967796835383648,33.79357332974353,-2.5519879341160614,-167.07937207611766,287.1227431266969,-129.13223018888473,-0.0030396472167429443,0.0074707687640460435,0.8253915533327161,1.0092821876457427,-25.59457742668105,23.28856877678515,-0.03266545233833438,-1.2612629949291174,110.00633749654712,-21.138174753452635,-49.80776222917712,77.70324656770104,-13.686722463867081,1.1522727462061282,0.9478934473138215,-25.680957931774014,10.555623654819707,0.04548005875052727,30.930676967703395,5.0,12.066280903076008,-7.356697725970031,-0.03449482465224305,4.386866566635714,-0.2621308405382602,-1.0390398559038165,-0.6835235827703423,-0.005511622050032389,0.03479990397976275,0.12708497002833152,-1.4273840274711076,-0.5422202235125039,-0.8533608359303231,1.1232639704982306,0.11530411653261682,-0.170313195329132,-0.2132759090310033,-0.11512441891937031
-45.58404131565756,-85.54672048737133,-0.043490625796490996,2.55395168728671,-0.003259343513240172,-0.03718549197694938,-0.3308242401513471,63.59422324738315,90.60861331896032,45.92369760785161,1.054235407158647,-32.37116708748924,-5.430030553289106,-1.5146641234045144,-91.85451959758262,162.48563886221984,-77.70620511442216,0.007176587458035415,0.16318002412815164,-0.22446890365470884,0.6644632062961409,-3.640670458008261,-3.733484917472605,0.0010555768216725947,-8.277129860952941,35.11969258548796,-10.916593800347442,-26.450869412573216,41.16573718447536,-7.06287207845512,1.029752263663043,-0.061913035605251354,-12.835682955123824,7.677809041474104,0.05701066171982585,14.893993146068084,5.0,7.971527321501225,-1.1573210555609812,-0.002397257130970728,2.910578714724863,0.004330435105635208,-1.0252251379687154,-0.12972952478481042,0.7561808435081283,0.06796907340302141,0.2606237137512574,-2.3556848743704206,-2.48357403339989,-1.0736774524211066,1.0230249886420917,1.8899972630604696,-1.353952961805551,-0.0664984704378806,-0.46516994835033837
-35.99110285065157,-165.7175723182894,0.961292626845944,-40.78260969287347,0.0016680165068255768,-0.051524964426020885,0.8003335905636608,-6080.955641418852,1676.5780459895645,-1166.2849124675745,0.06934104770174729,1730.5758607314904,1385.2298466897423,-9.687556383412831,-617.2536335484043,1077.1638786908723,-521.5794580158602,0.034875669455942386,0.12037437195594808,0.0700888568347934,-0.28234552007328245,-36.590106658943384,878.6926923859505,0.052657088855239176,-5.490936066525328,1165.7383530788838,-58.6937924025794,-178.05754339717902,275.9525043873843,-45.130302554342784,0.8376170533500678,-0.8595177558394186,-78.91564552166226,47.8719606714958,0.08905681911645719,103.40321147670319,5.0,46.95530389811202,-11.772734668217124,0.02187920259636889,6.222734677305231,-0.004632256656051711,-1.8163779769431636,-0.9491809541593155,-0.6109313096848875,0.06829210809233979,-0.30685964723991793,-3.799489474252108,0.0430502519513683,-1.702033292780573,1.0783461448342888,-0.9511266837503791,0.8067904931493969,-0.6403686235601476,-0.9775115315995319
86.8967364715395,-89.1389571034824,0.9119760164349895,-103.98815198886577,-0.12525314186544986,-0.013411900882769626,-0.6263031004967102,-11685.151588254259,2947.758238756809,-2337.5947974863802,-0.03492869638777784,3368.906324511318,2639.0044415516845,-14.592471224897245,-915.8928650794011,1591.5575711864144,-780.2472001710154,0.056594347033972085,0.03509447405826096,0.8265130339593436,-0.031706311011263255,-38.07201600957242,1669.6770742568337,0.032416723635639175,1.073434757352144,2089.7792876709455,-78.31820926358503,-264.7576561374495,405.04227203170853,-60.95370704240292,0.9563605618580417,-0.7108206771555657,-110.20235757753348,68.7335437056328,0.03418328422421485,149.33291795256724,5.0,72.83539299302416,-8.897513827996633,0.01914804647073257,8.478288207061222,-0.07612648072553331,-1.3518763717739948,-0.6962413826215401,0.40939675329358405,0.05065243150426836,0.40214366647408617,-3.1763934227946895,-1.935550937092145,-1.3954327661161632,0.9717449236569378,1.117836632146242,-0.7634214091626723,-1.2558138245183652,-0.8107028657820244
-86.85330091006706,-174.66633442833682,0.06577669917812971,10.757045886208443,-0.05591309672373197,-0.022010469031963128,0.9857234545384285,623.6275388644049,53.468232630288405,190.501500773434,0.9269313894630956,-224.26198075544372,-130.1845992975119,-2.512309977144189,-167.61428671116644,285.00484876176716,-136.00705611210068,-0.019792386562567585,0.012660405569967004,0.8351788012018766,-0.041452855929416055,-10.862129678945465,-81.67060010885021,-0.06669008486214427,-2.016479738011726,4.87164111373275,-8.04700079799099,-48.739081091633835,71.06308209515892,-6.760805908151204,1.009852359218554,0.8761996724534684,-17.796585340961247,10.645571701901838,0.08701332769211856,28.522281158968013,5.0,12.706946139589272,-2.446922322415467,-0.05819675646545463,-0.23505733573771714,0.08567464041042396,1.3916778516429846,0.019936155859770717,-0.5657396082747388,0.16028672826155688,-0.11508341728860783,3.41090144384621,2.7838902720327776,1.1117338938752406,-0.09188900164280171,-1.2195237121821685,0.8158615300500022,0.7532374602090834,1.307571770790841
-63.216314343502695,-49.86365988269192,-0.009726441444090048,1.4909293534622663,-0.04743035895340923,-0.057853404876571674,-0.825254729078119,-147.8536016730661,123.35159045221208,8.789799941988823,0.8145671923989135,34.805884137394635,50.598835883538804,-1.4663629623568202,-99.75695793050195,176.8189903804706,-75.1323295910318,0.0018354668202604143,0.034297215932749946,0.18611294723539237,0.6160672391415313,-23.62319130712355,35.78734703547943,0.13050750461119862,-8.310655453498542,85.51195908452453,-18.685404006097443,-28.60045529227364,48.86448988851111,-12.112823785794308,1.1053915235144594,0.2770070619427271,-20.150070343454864,8.234336174435214,-0.0978217559582718,21.100976316843795,5.0,5.321595204932751,-9.316345469981881,0.0062997515604732044,2.886118549676759,0.022278384025657374,-1.4967595985111526,-1.0690685757471263,-0.5381956645315533,-0.05778255706185212,-0.22179974563106042,-2.072757843296277,1.0981790430735399,-1.2369688609656841,1.1427022579354524,-1.3972545320203082,1.0052705846250523,0.3471791820475493,-0.16793603588976436
-24.49902812618981,-1.6559056551747449,0.11096266929446792,2.56051372851511,0.06816097262961357,-0.027248367285693312,-0.8115680060271526,183.11408209450934,-18.445217388817333,50.0041978169507,0.9948163794255299,-57.34967223954795,-27.390056636020173,-0.36680371443102217,-24.07920659070048,30.251866087086437,-6.933922583529691,-0.07030580903932156,0.22956117866958523,0.9472955378762352,-0.49134122832980687,-14.745360886679196,-14.765227789908385,0.5249226742938652,-0.31024084483017667,0.4013939411519101,-5.485606645014858,-7.056776508221944,11.071714216643246,-3.486255010809905,0.902907510014052,1.0970735240454945,-5.640141783759886,-1.8691432458377275,0.1280278677960038,6.226565917861356,5.0,0.7469142468290444,-3.1164966157609757,0.5883201177548596,2.025248423942013,-0.016159735979210856,0.09127606980235073,-0.660653759128377,0.06508648867257993,0.02796640310382527,-0.0465975765899377,0.7028472682865627,0.6831285982094275,0.19791206983908294,0.11935536049603064,0.04394720512429675,0.029119669624151575,-0.25980655159343014,0.3871139413540499
-41.390561325812385,-57.73047190789008,-0.11615608145988149,4.061527631077264,-0.07041991495380719,-0.026857952710482903,-1.1543942510215264,256.09662240639614,18.07898938539815,75.53604635768521,0.857680785048855,-100.01012893286027,-47.31276745825163,-1.0698415031327349,-81.37684191674768,115.83984490769092,-52.72143515373432,0.0681972577278162,0.020672058281208182,-0.4776814931476191,-0.8653997157639949,-14.59397938779303,-30.953037018374932,-0.06589237246869678,6.630837478374479,16.908043289159156,-5.13520793505431,-21.446800088058538,31.62204944268473,-4.324764494986596,1.0003592651811695,1.023453866646796,-8.999905829016535,-0.9508489478380983,-0.11838902097511982,14.416827968628862,5.0,5.449267347680475,-1.5686822115437948,-0.23170488377582887,1.644719956037464,0.058938207738156896,1.3332987199491668,-0.5989703256660447,0.02525887355886805,-0.12672530133472398,0.030887216436094888,4.349429157798348,1.778829493295779,1.4928567872653464,-0.10518297919669282,0.35652880965747713,-0.16967597071982263,-0.3456970868550152,1.645796056119893
-45.76723696437443,-190.34412890371075,-0.08226822001187067,-32.210713167745794,-0.0837859556481156,0.05865978130292036,1.1474710293013124,-5268.521773448812,1501.7334704460889,-1001.1282913229383,0.01753140003660956,1483.1899275281078,1201.8336632270205,-9.219124539571133,-582.2218095000278,1010.9143276348564,-492.8971895685842,-0.026507192805272146,0.1486360721324081,-0.1478898398181922,0.9093897000209542,-30.711665622688063,761.2765491586542,0.15838302425081097,-0.34394406872952293,1035.699824352603,-55.1502104105182,-168.43348660962423,259.52599590296586,-41.24088279853085,1.0265198839139107,0.858126356143128,-73.46386018701271,43.458350091562345,-0.027307321955893006,95.88463097326954,5.0,46.485799262976634,-7.245409134541013,0.07111335865763797,7.047480251066616,-0.08444906313564815,-1.8050115167598293,-0.20797023059253641,0.6213357749192839,-0.11218402889937627,0.11951799886984754,-2.916865918360835,-1.8055199963416737,-1.4896475947074395,1.1370867791908188,1.2936796587073647,-0.9672193237149166,-0.9913360560130244,-0.5406010964254913
-90.5842352597839,-173.84400024300817,0.1618750005232927,-5.812971959290799,0.15386043238287428,-0.1671436054546039,-0.9150471786963109,-2024.7327623723309,707.31388717306,-339.06958195790514,-0.0415606714403763,548.9024307998375,477.3038651312387,-5.505156290473942,-351.03056715617737,613.5929896306077,-292.5577996706439,0.06970603143644676,-0.08065925057209455,0.887330665309676,0.8034885302017305,-28.72895286636151,304.40309830902527,0.04507537263889784,-4.619858557253343,473.43116520307893,-38.44548113981885,-102.35750837233206,160.0708312948285,-27.819743062565205,1.0224890176444565,0.6746626154123618,-48.55266284370912,27.046797042537246,-0.11333451016372886,60.61681348993564,5.0,26.84777244209818,-8.45937815913583,-0.09381593108936032,4.887437094372591,0.10251123520214805,-1.7616529687069438,-0.8764126589395316,-0.08203600670187078,-0.15116735145977245,-0.015078503984543086,-3.05093431022528,-0.7577940577325718,-1.2994884701582325,0.893469352814838,-0.415233261531518,0.1993509877876884,-0.48915809950853323,-0.873289268592791
